Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
09:32:13:017,0.000,-0.032,0.019,-0.001,-9.850,13.337,-7.806
09:32:13:018,0.001,0.013,0.003,-0.049,-9.931,13.344,-8.035
09:32:13:043,0.025,0.035,0.017,-0.039,-9.954,13.046,-8.245
09:32:13:068,0.051,0.002,0.003,0.011,-9.928,12.842,-8.342
09:32:13:123,0.106,0.009,0.004,-0.006,-9.996,12.482,-8.427
09:32:13:123,0.106,0.041,-0.005,-0.020,-10.102,12.094,-8.441
09:32:13:146,0.129,0.046,-0.016,-0.018,-10.179,11.872,-8.429
09:32:13:201,0.184,0.054,-0.008,-0.035,-10.258,11.864,-8.511
09:32:13:202,0.185,0.036,-0.012,-0.034,-10.356,12.022,-8.543
09:32:13:254,0.237,0.004,-0.001,-0.034,-10.454,12.357,-8.444
09:32:13:255,0.237,0.003,-0.016,0.004,-10.438,12.485,-8.306
09:32:13:278,0.260,-0.016,0.010,0.023,-10.416,12.664,-8.117
09:32:13:333,0.315,-0.006,0.001,-0.001,-10.425,12.796,-8.006
09:32:13:333,0.316,0.013,-0.004,-0.031,-10.446,12.881,-7.986
09:32:13:356,0.339,0.014,-0.004,-0.031,-10.453,13.004,-7.961
09:32:13:382,0.365,0.009,-0.006,-0.011,-10.408,13.025,-7.942
09:32:13:438,0.421,0.024,0.001,-0.020,-10.362,13.047,-7.877
09:32:13:44,0.422,0.009,-0.001,0.008,-10.322,13.046,-7.771
09:32:13:519,0.502,0.002,-0.009,0.002,-10.290,12.928,-7.694
09:32:13:52,0.503,-0.001,0.000,-0.021,-10.243,12.850,-7.567
09:32:13:521,0.504,0.014,-0.011,-0.016,-10.236,12.764,-7.501
09:32:13:54,0.523,0.018,0.002,0.000,-10.241,12.748,-7.418
09:32:13:566,0.549,0.018,-0.007,0.000,-10.218,12.742,-7.360
09:32:13:593,0.575,0.012,-0.002,-0.018,-10.224,12.830,-7.271
09:32:13:619,0.602,0.007,-0.001,-0.015,-10.252,12.928,-7.161
09:32:13:645,0.628,0.010,-0.007,-0.010,-10.282,12.944,-7.089
09:32:13:701,0.684,0.018,-0.007,-0.005,-10.302,12.876,-6.981
