Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
09:27:18:309,0.000,0.011,-0.008,-0.006,-9.138,5.084,-8.454
09:27:18:31,0.000,0.008,-0.006,-0.007,-9.135,5.083,-8.464
09:27:18:311,0.001,0.003,-0.009,0.018,-9.147,5.070,-8.466
09:27:18:496,0.187,0.002,-0.015,0.001,-9.168,5.059,-8.463
09:27:18:497,0.188,0.002,-0.007,0.004,-9.193,5.067,-8.464
09:27:18:498,0.188,0.002,-0.010,-0.001,-9.209,5.063,-8.466
09:27:18:499,0.189,0.009,-0.008,-0.006,-9.226,5.033,-8.461
09:27:18:604,0.294,0.008,-0.007,-0.001,-9.231,5.033,-8.460
09:27:18:604,0.295,0.008,-0.010,-0.002,-9.232,5.032,-8.439
09:27:18:605,0.296,0.003,-0.010,0.003,-9.230,5.040,-8.410
09:27:18:606,0.296,0.005,-0.010,-0.006,-9.227,5.044,-8.395
09:27:18:627,0.318,0.004,-0.007,0.005,-9.226,5.047,-8.370
09:27:18:628,0.319,0.004,-0.006,-0.008,-9.224,5.071,-8.347
09:27:18:629,0.320,0.007,-0.007,-0.004,-9.212,5.088,-8.320
09:27:18:629,0.320,0.009,-0.008,-0.010,-9.178,5.083,-8.275
09:27:18:674,0.365,0.011,-0.008,-0.001,-9.149,5.075,-8.233
09:27:18:675,0.365,0.001,-0.007,0.000,-9.111,5.107,-8.161
09:27:18:785,0.476,-0.011,-0.009,0.007,-9.108,5.129,-8.107
09:27:18:785,0.476,-0.003,-0.010,0.003,-9.107,5.124,-8.101
09:27:18:786,0.476,0.003,-0.011,0.006,-9.115,5.099,-8.103
09:27:18:787,0.477,0.002,-0.009,-0.002,-9.113,5.089,-8.114
09:27:18:803,0.494,-0.006,-0.006,0.003,-9.133,5.062,-8.149
09:27:18:858,0.549,0.014,-0.008,-0.003,-9.135,5.039,-8.172
09:27:18:858,0.549,0.016,-0.009,0.004,-9.137,5.030,-8.181
09:27:18:911,0.602,-0.005,-0.010,0.007,-9.135,5.033,-8.146
09:27:18:962,0.653,0.005,-0.010,0.004,-9.141,4.997,-8.138
09:27:18:963,0.654,-0.001,-0.009,0.003,-9.142,4.993,-8.142
09:27:19:044,0.735,-0.003,-0.011,-0.002,-9.139,4.987,-8.148
09:27:19:045,0.736,0.007,-0.005,-0.001,-9.142,4.975,-8.182
09:27:19:045,0.736,0.010,-0.007,-0.002,-9.152,4.966,-8.200
09:27:19:094,0.784,0.009,-0.009,-0.002,-9.143,4.961,-8.206
09:27:19:095,0.785,0.003,-0.010,-0.002,-9.143,4.961,-8.206
09:27:19:148,0.839,0.002,-0.012,0.001,-9.112,4.949,-8.201
09:27:19:149,0.839,0.008,-0.008,0.007,-9.089,4.931,-8.178
09:27:19:226,0.917,0.011,-0.009,0.001,-9.058,4.927,-8.153
09:27:19:227,0.918,0.009,-0.008,0.001,-9.020,4.949,-8.125
09:27:19:281,0.971,0.005,-0.008,0.004,-8.998,4.966,-8.100
09:27:19:281,0.972,0.004,-0.012,0.002,-8.967,4.991,-8.056
09:27:19:282,0.973,-0.002,-0.010,-0.002,-8.948,5.009,-8.020
09:27:19:33,1.021,0.001,-0.007,0.003,-8.948,5.032,-7.985
09:27:19:331,1.021,0.006,-0.010,-0.002,-8.945,5.030,-7.966
09:27:19:413,1.103,0.001,-0.008,0.006,-8.945,5.030,-7.966
09:27:19:413,1.103,0.002,-0.009,-0.002,-8.946,5.026,-7.970
09:27:19:413,1.104,0.001,-0.012,0.003,-8.952,5.016,-7.969
09:27:19:463,1.154,0.002,-0.008,-0.002,-8.952,4.991,-7.962
09:27:19:463,1.154,0.008,-0.009,0.006,-8.954,4.969,-7.960
09:27:19:571,1.262,0.006,-0.007,-0.002,-8.954,4.969,-7.960
09:27:19:572,1.263,0.009,-0.010,0.004,-8.956,4.970,-7.949
09:27:19:573,1.264,0.007,-0.013,0.000,-8.951,4.972,-7.925
09:27:19:591,1.282,0.005,-0.012,0.007,-8.957,4.975,-7.879
09:27:19:648,1.339,0.003,-0.010,-0.001,-8.954,4.972,-7.838
09:27:19:649,1.340,-0.002,-0.009,0.008,-8.949,4.975,-7.794
09:27:19:649,1.340,0.001,-0.010,0.004,-8.953,4.972,-7.763
09:27:19:698,1.388,-0.001,-0.007,0.004,-8.953,4.972,-7.763
09:27:19:699,1.389,0.000,-0.012,0.002,-8.954,4.963,-7.762
09:27:19:75,1.441,0.004,-0.008,0.001,-8.955,4.936,-7.755
09:27:19:751,1.441,0.002,-0.007,-0.001,-8.960,4.908,-7.772
09:27:19:834,1.524,0.005,-0.011,0.010,-8.968,4.880,-7.799
