Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:50:30:172,0.000,-0.010,0.072,-0.011,16.924,141.073,10.273
16:50:30:173,0.001,-0.074,-0.045,0.085,17.822,143.147,12.487
16:50:30:311,0.139,-0.012,-0.085,0.152,18.378,144.264,13.696
16:50:30:312,0.140,0.056,-0.132,0.113,19.117,145.197,15.148
16:50:30:313,0.141,0.153,-0.072,0.026,19.493,145.264,15.770
16:50:30:355,0.183,0.189,0.003,-0.114,20.214,145.458,17.178
16:50:30:493,0.321,0.162,-0.035,-0.036,20.268,145.778,17.622
16:50:30:494,0.322,0.088,-0.061,0.038,20.197,146.249,18.151
16:50:30:495,0.323,0.057,-0.048,0.073,20.116,146.327,18.320
16:50:30:6,0.428,0.046,-0.034,0.027,19.664,145.875,18.073
16:50:30:601,0.429,0.071,-0.037,0.060,19.411,145.672,17.931
16:50:30:602,0.430,0.126,-0.039,0.024,19.038,144.841,17.273
16:50:30:603,0.431,0.159,-0.044,-0.098,18.880,143.870,16.692
16:50:30:678,0.505,0.174,-0.026,-0.097,18.571,142.395,15.699
16:50:30:679,0.506,0.125,-0.018,-0.030,18.144,141.627,14.969
16:50:30:68,0.507,0.060,-0.067,-0.024,17.165,140.936,13.731
16:50:30:68,0.507,0.031,0.012,-0.037,16.038,140.269,12.326
16:50:30:73,0.557,-0.071,0.128,0.028,15.283,139.541,11.292
16:50:30:731,0.558,-0.073,0.001,0.045,14.171,138.480,9.718
16:50:30:732,0.559,-0.151,-0.018,0.091,13.324,137.790,8.601
16:50:30:732,0.559,-0.071,0.232,-0.127,12.051,136.341,6.869
16:50:30:776,0.604,-0.032,0.128,-0.152,11.265,135.444,5.908
16:50:30:777,0.605,-0.218,-0.007,0.104,9.816,134.709,4.637
16:50:30:829,0.657,-0.064,0.062,0.037,8.126,134.383,3.324
16:50:30:829,0.657,0.054,0.031,0.066,6.992,134.089,2.440
16:50:30:966,0.794,-0.049,0.015,0.039,5.397,133.341,1.092
16:50:30:967,0.795,-0.064,0.013,-0.024,4.332,132.894,0.128
16:50:31:016,0.844,0.199,-0.013,0.098,0.754,131.951,-3.669
16:50:31:017,0.845,-0.299,0.024,-0.022,-0.156,131.641,-5.109
16:50:31:018,0.846,0.098,-0.010,0.142,-0.448,131.572,-6.154
16:50:31:123,0.951,0.023,-0.013,-0.080,-0.974,130.851,-7.455
16:50:31:123,0.951,-0.117,-0.023,-0.187,-1.617,130.303,-8.231
16:50:31:124,0.952,-0.196,0.033,-0.127,-2.027,130.554,-8.448
16:50:31:125,0.953,-0.036,0.047,0.041,-2.412,131.325,-8.413
16:50:31:141,0.969,0.073,0.020,0.093,-2.593,131.627,-8.279
16:50:31:224,1.052,0.028,0.013,0.031,-2.817,131.438,-8.050
16:50:31:224,1.052,0.026,-0.016,-0.032,-3.037,131.102,-7.873
16:50:31:249,1.077,0.026,-0.002,-0.024,-3.247,131.068,-7.816
16:50:31:249,1.077,0.031,0.008,0.032,-3.610,131.140,-7.811
16:50:31:272,1.100,0.003,0.017,0.044,-3.841,131.048,-7.867
16:50:31:327,1.155,0.007,0.002,-0.026,-4.120,130.981,-7.985
16:50:31:412,1.240,-0.026,0.005,-0.010,-4.309,131.061,-8.028
16:50:31:413,1.241,-0.033,0.007,0.003,-4.578,131.250,-8.003
16:50:31:414,1.241,-0.009,0.003,0.014,-4.775,131.316,-7.876
16:50:31:516,1.344,-0.001,-0.007,0.006,-5.050,131.659,-7.600
16:50:31:517,1.345,-0.007,0.007,-0.009,-5.175,131.825,-7.525
16:50:31:518,1.346,0.031,0.021,0.051,-5.370,131.991,-7.454
16:50:31:519,1.347,0.009,-0.003,0.009,-5.540,131.941,-7.470
16:50:31:563,1.391,-0.019,-0.003,-0.003,-5.657,131.876,-7.486
16:50:31:564,1.392,-0.018,0.004,0.007,-5.798,131.855,-7.492
16:50:31:701,1.529,0.008,0.012,0.007,-5.876,131.822,-7.475
16:50:31:702,1.530,-0.016,0.017,-0.010,-5.953,131.745,-7.376
16:50:31:702,1.530,-0.007,0.003,0.002,-5.987,131.685,-7.288
16:50:31:703,1.531,0.003,-0.004,0.004,-6.025,131.581,-7.139
16:50:31:721,1.549,-0.010,0.001,0.006,-6.048,131.473,-7.003
16:50:31:722,1.550,0.012,0.007,0.002,-6.058,131.416,-6.916
16:50:31:8,1.628,-0.004,0.003,0.000,-6.066,131.322,-6.785
16:50:31:859,1.687,-0.001,0.004,0.003,-6.088,131.159,-6.568
16:50:31:86,1.688,-0.001,-0.002,-0.002,-6.092,131.128,-6.487
16:50:31:935,1.763,0.015,-0.002,0.013,-6.077,131.242,-6.149
16:50:31:935,1.763,0.004,-0.012,0.002,-6.053,131.221,-6.056
16:50:31:936,1.764,-0.008,0.007,0.007,-6.050,131.225,-6.014
16:50:31:985,1.813,0.002,0.015,0.006,-6.015,131.220,-5.956
