1536943384.34900,-0.08100,-0.07500,0.09600,92.95300,-122.15500,120.03800
1536943384.34900,-0.09000,-0.11700,0.12200,92.61000,-120.47100,122.58200
1536943384.45400,-0.08300,-0.13100,0.13400,92.45400,-116.82100,127.01000
1536943384.45500,-0.11100,-0.17000,0.10000,92.01100,-108.05800,137.19600
1536943384.51200,-0.09200,-0.20800,0.07800,91.54300,-93.57900,152.78800
1536943384.51200,-0.10600,-0.21900,0.02800,90.52000,-2.44300,-114.05500
1536943384.51300,-0.13400,-0.23100,-0.00100,89.00500,36.00900,-73.20500
1536943384.51400,-0.14700,-0.25800,-0.01900,87.80400,42.71300,-64.55900
1536943384.53300,-0.10300,-0.25400,-0.06000,85.79100,46.98800,-57.44700
1536943384.53300,-0.13200,-0.25100,-0.09100,84.25100,47.43000,-54.89300
1536943384.64200,-0.15300,-0.15400,-0.14900,81.72600,45.49900,-53.39500
1536943384.64300,-0.12500,-0.12600,-0.21700,79.06400,42.18500,-53.11300
1536943384.64400,-0.10700,-0.11800,-0.22000,77.22200,40.16900,-52.59000
1536943384.71700,-0.01500,-0.11700,-0.13900,72.00900,35.20600,-50.97000
1536943384.71700,-0.02700,-0.07800,-0.16100,67.55200,30.87700,-50.62900
1536943384.88000,-0.02800,0.07900,-0.18100,64.10700,28.05000,-50.00600
1536943384.88000,0.03100,0.01200,-0.17200,59.06900,24.34400,-48.15100
1536943384.88100,-0.04800,-0.03400,-0.16600,54.04200,20.99000,-45.61800
1536943384.88200,0.01000,0.05100,-0.15300,50.44900,18.17200,-44.05500
1536943384.95800,0.09900,0.14000,-0.19500,44.33200,13.02800,-41.70200
1536943384.95900,0.13500,0.20100,-0.18600,37.55900,7.67300,-39.22000
1536943384.96000,0.13000,0.20000,-0.11800,33.29100,4.44200,-37.20300
1536943384.96000,0.16000,0.17200,-0.07600,28.00300,0.10700,-33.57100
1536943385.03700,0.18700,0.25300,-0.10400,25.10400,-2.41600,-30.72800
1536943385.03700,0.14300,0.24900,-0.11400,21.61500,-5.83300,-26.48200
1536943385.03800,0.10600,0.18600,-0.07700,18.96200,-9.74300,-22.58100
1536943385.05900,0.18300,0.25300,-0.06600,15.01000,-18.92200,-16.74000
1536943385.06000,0.19800,0.15300,-0.02700,13.90300,-22.75100,-14.95900
1536943385.11100,0.20600,0.11100,0.04500,12.39800,-28.34000,-13.10800
1536943385.11100,0.14600,0.11300,0.03100,11.33900,-32.18000,-12.18800
1536943385.16200,0.18900,0.08700,0.07100,9.77600,-37.61000,-11.42200
1536943385.16200,0.22500,0.03800,0.20700,8.16500,-41.82600,-11.27600
1536943385.24100,0.20700,0.04000,0.22700,7.08500,-43.86000,-11.31800
