1521816807.13100,0.01400,-0.00900,0.00400,4.52100,-12.27600,8.21000
1521816807.13100,-0.00500,-0.01000,0.03000,4.54800,-12.21500,8.22000
1521816807.13100,-0.00100,-0.00100,0.01300,4.56800,-12.22300,8.21000
1521816807.13200,0.00800,0.00500,0.01700,4.57300,-12.23300,8.21200
1521816807.14700,-0.00300,0.00100,0.01200,4.56600,-12.20400,8.22800
1521816807.17300,-0.01100,0.00200,0.01600,4.57600,-12.16000,8.25600
1521816807.20100,-0.01700,-0.00100,0.00000,4.57700,-12.09200,8.26800
1521816807.22600,0.01800,0.01200,0.00800,4.57100,-11.98100,8.26800
1521816807.25200,0.00100,-0.00200,0.01800,4.54500,-11.86700,8.29100
1521816807.30800,-0.01200,-0.00200,0.01500,4.52900,-11.83600,8.31300
1521816807.30800,0.00900,0.00000,0.01200,4.49300,-11.78900,8.32800
1521816807.33100,0.00200,-0.00400,0.00500,4.45200,-11.77900,8.36100
1521816807.35800,-0.00800,-0.01300,0.00800,4.42500,-11.77700,8.39100
1521816807.38300,-0.00200,-0.00100,0.01600,4.39900,-11.74100,8.41800
1521816807.41000,-0.00200,-0.00400,0.02400,4.37700,-11.68900,8.45600
1521816807.49500,0.00100,-0.00600,0.01600,4.34900,-11.61700,8.55600
1521816807.49500,0.00400,0.00200,0.01700,4.29300,-11.55100,8.67900
1521816807.49600,-0.00200,-0.00400,0.00700,4.25500,-11.51800,8.76900
1521816807.51500,-0.02000,0.00600,0.01700,4.19800,-11.46600,8.92100
1521816807.54100,0.01200,0.00700,0.00100,4.15200,-11.42000,9.01200
1521816807.56700,-0.00900,-0.00100,0.01500,4.10200,-11.38500,9.17200
1521816807.59300,-0.00600,-0.00500,0.01100,4.07700,-11.35700,9.27100
1521816807.67900,0.00300,0.00000,0.02100,4.02800,-11.32600,9.42000
1521816807.67900,0.00000,0.00100,0.00300,3.97800,-11.32000,9.56600
1521816807.67900,-0.01000,0.00600,0.01300,3.94400,-11.32500,9.66200
1521816807.69900,-0.00500,0.00300,0.00700,3.90100,-11.32500,9.80500
1521816807.72400,-0.00800,0.00000,0.01000,3.87200,-11.33000,9.89300
1521816807.75000,0.00000,0.00100,0.00300,3.84200,-11.33300,10.00900
1521816807.77700,-0.00300,-0.00100,0.01400,3.82000,-11.33700,10.13200
1521816807.80300,-0.00400,-0.00200,0.00900,3.80700,-11.34400,10.20600
1521816807.88800,-0.00100,-0.00400,0.00900,3.78700,-11.34400,10.31700
1521816807.88800,0.00100,0.00000,0.00200,3.77100,-11.35500,10.39500
1521816807.88900,-0.00300,0.00500,0.01000,3.75000,-11.36600,10.51700
1521816807.90800,0.00300,0.00100,0.00100,3.74000,-11.37200,10.60400
1521816807.93400,-0.00700,-0.00300,0.00700,3.72100,-11.37600,10.74100
1521816807.96000,0.00200,0.00000,0.00800,3.69800,-11.38000,10.85600
1521816807.98900,-0.00200,0.00000,0.01000,3.69300,-11.38600,10.93600
1521816808.01400,0.00000,0.01000,0.00600,3.69600,-11.38200,11.03900
1521816808.04000,0.00100,0.00000,0.00600,3.70300,-11.38000,11.11000
1521816808.06500,-0.00500,0.00100,0.01100,3.70300,-11.38700,11.21000
1521816808.09200,-0.00200,0.00100,0.01100,3.69000,-11.38900,11.30200
1521816808.12100,0.00000,0.00000,0.00200,3.67200,-11.39100,11.35600
1521816808.12200,-0.00300,0.00100,0.00900,3.65100,-11.39200,11.43100
1521816808.20100,-0.00400,0.00200,0.00600,3.61100,-11.40500,11.52800
1521816808.20100,-0.00100,0.00100,0.01600,3.58600,-11.39000,11.57300
1521816808.22300,0.00400,0.00100,0.00600,3.57500,-11.38300,11.59600
1521816808.27800,-0.01300,0.00200,0.00600,3.56500,-11.36900,11.62700
1521816808.27900,0.00900,0.00100,0.00800,3.56400,-11.35600,11.62700
1521816808.30300,-0.00200,0.00700,0.01500,3.57200,-11.35400,11.66900
1521816808.32900,-0.01200,0.00200,0.01300,3.57000,-11.32500,11.70500
1521816808.38500,-0.00700,0.00300,0.01600,3.57000,-11.29600,11.75600
1521816808.38500,0.00500,0.00200,0.00400,3.55900,-11.30000,11.79000
1521816808.40700,-0.00200,0.00100,0.01400,3.56200,-11.30300,11.82200
1521816808.43500,-0.00200,-0.00600,-0.00100,3.56400,-11.30300,11.86500
1521816808.46000,-0.00300,0.00000,0.01100,3.55400,-11.27800,11.88500
1521816808.48600,0.00300,-0.00100,0.01000,3.55000,-11.23100,11.91000
1521816808.51300,0.00400,0.00100,0.01300,3.54100,-11.23300,11.93400
1521816808.53800,-0.00400,0.00100,0.00400,3.53100,-11.24700,11.95000
1521816808.56500,0.00000,0.00000,0.00800,3.49800,-11.25400,11.98100
1521816808.59100,-0.00300,0.00300,0.00700,3.48900,-11.25500,12.00500
1521816808.64500,-0.00100,0.00000,0.01100,3.48000,-11.25500,12.03500
1521816808.67400,0.00000,-0.00100,-0.00100,3.46700,-11.26000,12.05500
1521816808.67400,-0.00100,0.00300,0.00900,3.46200,-11.26400,12.08100
1521816808.69600,-0.00500,0.00100,0.00800,3.46000,-11.25700,12.11000
1521816808.72200,0.00300,0.00200,0.01600,3.46200,-11.25600,12.12400
1521816808.74800,-0.00500,0.00000,0.00700,3.47000,-11.27600,12.15100
1521816808.80200,-0.00300,0.00200,0.00700,3.46800,-11.30600,12.19400
1521816808.82800,0.00000,0.00100,0.00700,3.46700,-11.30800,12.20500
1521816808.85300,-0.00100,-0.00100,0.00400,3.46400,-11.32000,12.20200
1521816808.88000,-0.00300,0.00100,0.00600,3.45000,-11.32100,12.20400
1521816808.90600,-0.00600,0.00300,0.01500,3.45000,-11.32100,12.20400
1521816808.93200,-0.00100,0.00300,0.01100,3.44400,-11.32900,12.20500
1521816808.95800,0.00200,0.00200,0.01600,3.42900,-11.33700,12.20100
1521816808.98500,-0.00200,0.00100,0.00700,3.40500,-11.37500,12.20500
1521816809.04000,-0.01400,-0.00400,0.00700,3.37600,-11.43600,12.17400
1521816809.04100,0.00200,0.00300,0.00500,3.37100,-11.43700,12.14600
1521816809.06300,-0.00100,0.00300,0.01600,3.37400,-11.41500,12.13800
1521816809.08900,-0.00100,-0.00300,0.00900,3.37500,-11.39700,12.13500
1521816809.11600,0.00000,-0.00100,0.01500,3.37500,-11.39700,12.13500
1521816809.14200,-0.00100,0.00000,0.00300,3.37500,-11.39700,12.13500
1521816809.17000,0.00100,0.00200,0.01500,3.37500,-11.39700,12.13500
1521816809.19500,-0.00500,-0.00400,0.00100,3.37500,-11.39700,12.13500
1521816809.22100,0.00000,0.00000,0.00600,3.37500,-11.39700,12.13500
1521816809.24700,-0.00300,0.00700,0.00700,3.39200,-11.38400,12.13500
1521816809.27300,0.00600,0.00300,0.01900,3.40200,-11.37400,12.13800
1521816809.30100,-0.00100,0.00100,0.00700,3.40800,-11.40500,12.13200
1521816809.33000,-0.00300,0.00100,0.01500,3.41600,-11.44300,12.13400
1521816809.35200,-0.00400,0.00200,0.00700,3.42400,-11.46400,12.12500
1521816809.37900,0.00000,0.00300,0.01200,3.43200,-11.50200,12.12700
1521816809.40500,0.00300,0.00100,0.00700,3.43200,-11.53500,12.12300
1521816809.43100,-0.00700,0.00000,0.00700,3.42200,-11.61100,12.12000
1521816809.45700,0.00000,0.00000,0.01000,3.42200,-11.65800,12.11700
1521816809.48300,-0.00200,-0.00200,0.01100,3.42700,-11.67500,12.11200
1521816809.50900,-0.00600,0.00200,0.00400,3.42700,-11.67500,12.11200
1521816809.53500,0.00000,-0.00100,0.01100,3.42600,-11.66200,12.11300
1521816809.56300,0.00300,-0.00300,0.00100,3.41700,-11.64700,12.11400
1521816809.61700,-0.00200,0.00300,0.01500,3.44200,-11.64100,12.11300
1521816809.61800,0.00000,0.00400,0.00800,3.44100,-11.63500,12.11400
1521816809.64100,0.00600,0.00000,0.00900,3.44100,-11.63500,12.11400
1521816809.66700,-0.00500,0.00100,0.01100,3.43800,-11.63100,12.11800
1521816809.69300,0.00000,0.00000,0.01100,3.44000,-11.63800,12.12400
1521816809.72000,0.00500,0.00200,0.01700,3.44000,-11.63800,12.12400
1521816809.74600,-0.00100,-0.00100,0.01000,3.44000,-11.62000,12.15000
1521816809.77200,-0.00100,0.00200,0.01900,3.43200,-11.62000,12.18000
1521816809.79800,0.00400,0.00300,0.01100,3.41700,-11.62900,12.17500
1521816809.82400,-0.00700,0.00200,0.02100,3.39500,-11.63500,12.19000
1521816809.85000,-0.00100,0.00000,0.01000,3.37300,-11.63700,12.18700
1521816809.87900,-0.00600,0.00400,0.02100,3.34400,-11.64700,12.18500
1521816809.93300,-0.00400,0.00200,0.00500,3.31600,-11.65000,12.19000
1521816809.93300,-0.00400,0.00100,0.01600,3.28800,-11.66000,12.18800
1521816809.95600,0.00100,0.00100,0.00300,3.26600,-11.65200,12.17500
1521816810.01200,-0.00300,0.00100,0.01400,3.26600,-11.65200,12.17500
1521816810.01200,-0.00100,0.00100,0.01200,3.26600,-11.65200,12.17500
1521816810.03600,0.00300,-0.00100,0.01300,3.26600,-11.65200,12.17500
1521816810.06200,0.00300,-0.00400,0.00400,3.26600,-11.65200,12.17500
1521816810.08900,-0.00400,-0.00200,0.01500,3.27700,-11.62900,12.17200
1521816810.11500,-0.00300,-0.00100,0.01100,3.29100,-11.58400,12.19100
1521816810.14100,0.00200,0.00200,0.02400,3.31800,-11.51000,12.22300
1521816810.16700,0.00100,-0.00600,0.00500,3.32200,-11.48400,12.24000
1521816810.22100,0.00000,0.00700,0.00900,3.34200,-11.45300,12.28000
1521816810.22200,0.00300,0.00200,0.02400,3.37400,-11.29200,12.34800
1521816810.24600,0.00400,0.00600,0.03100,3.38900,-11.22600,12.38900
1521816810.27100,0.00000,0.00100,0.01100,3.37700,-11.28100,12.42300
1521816810.29700,-0.00100,0.00100,0.00300,3.35700,-11.34300,12.45100
1521816810.32300,-0.00500,0.00000,0.00800,3.33600,-11.42400,12.51200
1521816810.34900,-0.00400,0.00100,0.01200,3.32100,-11.45700,12.54700
1521816810.37900,-0.00100,0.00100,0.00800,3.29500,-11.53900,12.55100
1521816810.37900,0.00200,0.00300,0.00600,3.26700,-11.61400,12.54800
1521816810.43100,-0.00400,0.00100,0.00800,3.25300,-11.65400,12.54700
1521816810.43200,-0.00400,0.00100,0.01000,3.23100,-11.72100,12.54300
1521816810.45500,-0.00100,0.00600,0.01700,3.21900,-11.78000,12.52400
1521816810.53700,-0.00200,0.00000,0.01000,3.19400,-11.84200,12.49500
1521816810.56700,-0.00200,0.00100,0.01800,3.17700,-11.90600,12.46600
1521816810.56700,0.00000,0.00000,0.00700,3.16100,-11.94400,12.44000
1521816810.56700,-0.00100,-0.00100,0.01500,3.16400,-11.97900,12.39600
1521816810.61700,-0.00200,0.00100,0.01000,3.16600,-11.98000,12.37400
1521816810.61700,-0.00100,0.00100,0.01900,3.17700,-11.97500,12.34000
1521816810.63800,-0.00700,-0.00600,0.00200,3.18200,-11.98200,12.32500
1521816810.66400,0.00100,0.00000,0.01300,3.17900,-11.95000,12.31400
1521816810.72000,-0.00100,0.00200,0.01100,3.18300,-11.88100,12.31800
1521816810.72100,0.00200,0.00000,0.02200,3.18300,-11.85500,12.31400
1521816810.74400,0.00000,0.00100,0.00800,3.18900,-11.84800,12.31300
1521816810.80000,-0.00300,0.00100,0.01600,3.18800,-11.83400,12.31300
1521816810.80000,0.00200,0.00000,0.00900,3.17600,-11.38000,12.31500
1521816810.82200,0.00000,0.00000,0.01700,3.15700,-11.38600,12.30800
1521816810.84800,0.00000,0.00200,0.00800,3.14900,-11.38600,12.30800
1521816810.87400,-0.00300,0.00100,0.01500,3.13300,-11.39900,12.30800
1521816810.90100,-0.00100,0.00400,0.01100,3.12000,-11.19600,12.30800
1521816810.92800,0.00300,0.00400,0.01000,3.10500,-11.22700,12.28900
1521816810.95400,-0.00400,0.00000,0.01000,3.10400,-10.89700,12.29100
1521816811.01000,-0.00500,0.00000,0.01300,3.10100,-10.90800,12.28900
1521816811.01100,0.00400,-0.00100,0.00800,3.09100,-10.88000,12.29000
1521816811.03200,0.00000,0.00200,0.01200,3.10300,-10.88300,12.29200
1521816811.05800,-0.00100,0.00100,0.00600,3.10200,-10.89000,12.28500
1521816811.08500,0.00000,0.00000,0.00800,3.11100,-10.88900,12.29100
1521816811.11100,0.00100,-0.00600,0.00000,3.10800,-10.83600,12.28800
1521816811.13700,-0.00200,0.00600,0.01600,3.11600,-10.82400,12.28300
1521816811.16300,0.00700,0.00500,0.01100,3.12700,-10.60100,12.28200
1521816811.18900,0.00100,0.00200,0.01400,3.13900,-10.58600,12.28000
1521816811.21800,-0.00200,-0.00100,0.01600,3.12400,-10.76500,12.28100
1521816811.24400,0.00200,0.00200,0.00800,3.11100,-10.76400,12.27300
1521816811.26900,-0.00200,0.00200,0.01700,3.10500,-10.58500,12.27500
1521816811.29400,-0.00200,0.00100,0.01000,3.09600,-10.60400,12.27300
1521816811.32100,0.00100,0.00500,0.01800,3.07000,-10.50600,12.27100
1521816811.37600,-0.00200,0.00100,0.01100,3.06200,-10.53300,12.27000
1521816811.37700,-0.00400,0.00100,0.01500,3.04200,-10.56300,12.26500
1521816811.40100,0.00300,0.00100,0.00700,3.03000,-10.57800,12.26700
1521816811.42700,-0.00300,0.00100,0.01500,3.02200,-10.57200,12.26800
1521816811.45200,0.00000,-0.00100,0.00700,3.01300,-10.55200,12.27100
1521816811.47800,0.00100,0.00000,0.01500,3.01300,-10.55200,12.27100
1521816811.50400,-0.00300,0.00200,0.00600,3.00900,-10.55600,12.26700
1521816811.53200,-0.00200,0.00000,0.01500,3.00900,-10.55600,12.26700
1521816811.55800,-0.00100,0.00100,0.00700,3.00400,-10.54900,12.28200
1521816811.58300,-0.00100,0.00000,0.00800,2.98500,-10.55400,12.31100
1521816811.61000,-0.00100,0.00000,0.00800,2.97900,-10.56500,12.33000
1521816811.63600,-0.00200,0.00200,0.01300,2.98200,-10.56800,12.36100
1521816811.66200,-0.00200,0.00000,0.01200,2.98800,-10.57200,12.37100
1521816811.68900,-0.00200,0.00100,0.01300,2.98000,-10.57600,12.38400
1521816811.71500,-0.00300,0.00100,0.01200,2.98200,-10.46800,12.38400
1521816811.74100,-0.00300,0.00100,0.01400,2.98200,-10.46800,12.38400
1521816811.76700,0.00000,0.00000,0.00900,2.98300,-10.44300,12.38700
1521816811.79500,-0.00300,0.00100,0.01100,2.98300,-10.44300,12.38700
1521816811.82000,-0.00300,0.00100,0.00700,2.98000,-10.39000,12.38400
1521816811.84600,-0.00400,0.00000,0.00700,2.98000,-10.39000,12.38400
1521816811.87200,-0.00100,0.00200,0.01100,2.98200,-10.21700,12.38500
1521816811.89800,-0.00200,0.00100,0.01000,2.98300,-10.22500,12.38500
1521816811.92700,-0.00300,0.00100,0.01000,2.98500,-10.23900,12.38400
1521816811.95200,-0.00100,0.00100,0.00600,2.98700,-10.26100,12.38400
1521816811.97800,0.00000,0.00300,0.01300,2.98700,-10.16400,12.38100
1521816812.00400,-0.00500,0.00000,0.00700,2.98700,-10.16400,12.38100
1521816812.02900,-0.00500,0.00100,0.01600,2.98500,-10.13500,12.38900
1521816812.05600,-0.00200,0.00100,0.01100,2.98800,-10.15000,12.39600
1521816812.08200,0.00000,0.00100,0.01200,2.99700,-10.16300,12.40100
1521816812.10800,-0.00500,0.00000,0.00600,2.99300,-10.17100,12.40900
1521816812.13700,-0.00200,0.00100,0.01800,2.99900,-10.14800,12.41500
1521816812.16100,-0.00200,-0.00600,0.00000,2.99500,-10.14500,12.41900
1521816812.18700,-0.00600,0.00500,0.01900,3.01100,-9.97900,12.44600
1521816812.21400,-0.00300,0.00300,0.01600,3.03000,-9.66200,12.51000
1521816812.23900,-0.00700,0.00400,0.02600,3.03800,-9.63300,12.53000
1521816812.26600,0.00200,0.00000,0.00200,3.00800,-9.64900,12.55600
1521816812.29200,-0.00700,0.00300,0.01100,2.98900,-9.65900,12.56700
1521816812.34700,-0.00500,0.00500,0.00400,2.95900,-9.64000,12.57200
1521816812.34800,-0.00100,-0.00300,0.01200,2.93200,-9.62500,12.57300
1521816812.37100,0.00100,0.00300,0.00400,2.90600,-9.43200,12.57500
1521816812.39800,-0.00100,0.00100,0.00600,2.88900,-9.48400,12.57000
1521816812.42600,-0.00400,0.00100,0.00800,2.89000,-9.49700,12.56900
1521816812.47800,-0.00800,0.00100,0.01200,2.90900,-9.53900,12.56700
1521816812.47900,-0.00300,0.00100,0.00500,2.91600,-9.46000,12.57300
1521816812.50400,-0.00600,0.00100,0.01200,2.93000,-9.54300,12.55500
1521816812.53100,-0.00300,0.00100,0.00700,2.94300,-9.57500,12.55000
1521816812.55700,0.00000,0.00200,0.01100,2.94700,-9.57400,12.53400
1521816812.55800,-0.00200,0.00000,0.00700,2.95900,-9.57300,12.51800
1521816812.61100,-0.00400,0.00100,0.01000,2.96500,-9.57200,12.51000
1521816812.61100,0.00000,0.00300,0.01300,2.96300,-9.49000,12.49300
1521816812.63300,-0.00200,0.00100,0.00800,2.97400,-9.49300,12.49500
1521816812.68900,-0.00400,0.00100,0.00600,2.97500,-9.47500,12.49100
1521816812.69000,-0.00300,-0.00100,0.00700,2.97800,-9.46400,12.49400
1521816812.74100,-0.00400,0.00100,0.01200,2.97000,-9.42600,12.49300
1521816812.74200,0.00500,0.00000,0.01000,2.97100,-9.40100,12.49600
1521816812.76400,-0.00600,0.00000,0.01400,2.97200,-9.38300,12.49300
1521816812.82000,-0.00400,-0.00100,0.01000,2.97100,-9.37500,12.49200
1521816812.82000,0.00200,0.00200,0.01700,2.96800,-9.11800,12.48100
1521816812.84500,-0.00200,-0.00100,0.00900,2.97500,-9.11100,12.48000
1521816812.87000,-0.00200,0.00100,0.01400,2.97500,-9.11100,12.48000
1521816812.92600,-0.00200,-0.00200,0.00700,2.96900,-9.10100,12.47700
1521816812.92600,0.00000,0.00200,0.01400,2.96900,-9.06200,12.48100
1521816812.94800,0.00600,0.00200,0.00500,2.95600,-9.04500,12.48000
1521816812.97500,0.00000,0.00200,0.01300,2.94100,-9.05400,12.47500
1521816813.00100,0.00200,0.00300,0.00200,2.92100,-9.06300,12.47800
1521816813.02900,0.00800,0.00300,0.01300,2.90000,-9.08600,12.46700
1521816813.05400,0.00500,0.00200,0.00700,2.88200,-9.12400,12.46200
1521816813.07900,-0.00100,0.00100,0.00500,2.85800,-9.15200,12.45500
1521816813.10600,0.00300,0.00000,0.00200,2.81800,-9.22400,12.45100
1521816813.13200,-0.00100,0.00000,0.01000,2.79200,-9.28700,12.45100
1521816813.16000,0.00200,0.00300,0.00600,2.77900,-9.32700,12.44900
1521816813.18600,0.00200,0.00000,0.00800,2.75900,-9.39000,12.44200
1521816813.21100,0.00100,0.00100,0.00200,2.74500,-9.43100,12.44000
1521816813.23700,-0.00200,0.00300,0.01200,2.71900,-9.50100,12.43300
1521816813.26300,-0.00100,0.00100,0.00500,2.69200,-9.55100,12.43400
1521816813.31800,-0.00100,0.00100,0.00800,2.67300,-9.58100,12.43000
1521816813.31900,-0.00100,0.00000,0.00400,2.65500,-9.61200,12.43300
1521816813.37200,-0.00100,0.00000,0.00900,2.65100,-9.61500,12.43000
1521816813.37200,-0.00300,0.00100,0.00900,2.63300,-9.61400,12.42900
1521816813.39500,-0.00200,0.00100,0.00800,2.61500,-9.61900,12.42800
1521816813.45000,0.00000,0.00300,0.00500,2.59400,-9.62800,12.43200
1521816813.45100,0.00300,0.00200,0.00800,2.57500,-9.65200,12.42800
1521816813.50200,-0.00400,-0.00100,0.00700,2.55100,-9.71100,12.42500
1521816813.50300,-0.00100,0.00200,0.00900,2.52900,-9.77900,12.42100
1521816813.55500,0.00100,0.00100,0.01200,2.51200,-9.84800,12.42000
