Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:57:20:963,0.000,0.013,-0.009,0.000,20.296,-16.133,13.066
15:57:20:989,0.026,0.005,-0.007,-0.006,20.287,-16.121,13.043
15:57:21:015,0.052,0.005,-0.006,-0.008,20.245,-16.053,13.041
15:57:21:041,0.079,0.005,-0.004,-0.004,20.208,-15.975,13.064
15:57:21:067,0.105,0.011,-0.005,-0.005,20.130,-15.802,13.120
15:57:21:123,0.161,0.011,-0.002,0.002,20.038,-15.562,13.194
15:57:21:124,0.161,0.012,0.000,0.003,19.979,-15.382,13.252
15:57:21:147,0.185,0.015,-0.006,0.013,19.913,-15.109,13.326
15:57:21:175,0.212,0.018,-0.003,0.014,19.875,-14.942,13.357
15:57:21:2,0.238,0.016,-0.004,0.019,19.834,-14.701,13.375
15:57:21:226,0.264,0.011,0.000,0.017,19.801,-14.462,13.369
15:57:21:281,0.318,0.006,0.000,0.014,19.779,-14.318,13.348
15:57:21:281,0.318,0.004,-0.004,0.010,19.764,-14.099,13.300
15:57:21:304,0.342,0.000,-0.005,-0.007,19.744,-13.950,13.273
15:57:21:331,0.368,-0.015,-0.004,-0.007,19.692,-13.683,13.264
15:57:21:356,0.394,-0.008,0.000,0.002,19.655,-13.501,13.266
15:57:21:386,0.423,-0.016,0.001,0.013,19.612,-13.289,13.263
15:57:21:386,0.424,-0.014,-0.004,0.006,19.594,-13.111,13.256
15:57:21:409,0.447,-0.020,0.002,0.010,19.597,-13.002,13.267
15:57:21:435,0.473,-0.014,0.002,0.000,19.619,-12.914,13.298
15:57:21:461,0.498,-0.012,0.000,0.006,19.650,-12.893,13.312
15:57:21:517,0.555,-0.005,0.004,-0.003,19.703,-12.902,13.329
15:57:21:518,0.556,-0.004,-0.006,0.001,19.759,-12.938,13.362
15:57:21:569,0.606,0.003,-0.007,-0.010,19.794,-12.969,13.378
15:57:21:57,0.607,0.010,-0.006,0.001,19.824,-12.993,13.401
15:57:21:592,0.630,0.010,-0.008,-0.006,19.822,-12.999,13.406
15:57:21:622,0.660,0.008,-0.007,0.003,19.812,-12.950,13.419
15:57:21:645,0.682,0.005,-0.003,0.002,19.794,-12.884,13.427
15:57:21:671,0.709,-0.001,0.004,0.006,19.749,-12.743,13.434
15:57:21:699,0.736,-0.003,0.003,-0.002,19.718,-12.578,13.428
15:57:21:725,0.763,-0.007,0.002,0.004,19.695,-12.473,13.421
15:57:21:75,0.788,-0.011,0.002,0.001,19.671,-12.344,13.402
15:57:21:776,0.814,-0.010,0.002,0.007,19.663,-12.280,13.387
15:57:21:802,0.840,-0.013,0.003,0.009,19.656,-12.220,13.376
15:57:21:829,0.866,-0.017,0.001,0.001,19.677,-12.206,13.361
15:57:21:884,0.922,-0.009,-0.001,0.003,19.704,-12.225,13.354
15:57:21:885,0.923,-0.011,0.004,0.005,19.764,-12.267,13.344
15:57:21:908,0.945,-0.010,-0.002,-0.001,19.798,-12.290,13.340
15:57:21:934,0.971,-0.004,-0.005,0.004,19.855,-12.344,13.329
15:57:21:963,1.001,0.001,-0.006,-0.004,19.896,-12.410,13.308
15:57:22:015,1.052,0.000,-0.003,-0.009,19.903,-12.414,13.312
15:57:22:016,1.053,0.000,0.001,-0.001,19.892,-12.421,13.307
15:57:22:04,1.078,0.002,-0.006,-0.005,19.876,-12.428,13.303
15:57:22:094,1.132,-0.004,-0.006,0.008,19.841,-12.436,13.302
15:57:22:095,1.132,-0.004,-0.005,0.004,19.812,-12.455,13.298
15:57:22:117,1.155,-0.003,-0.002,0.008,19.765,-12.528,13.278
15:57:22:144,1.181,-0.001,-0.003,-0.003,19.731,-12.587,13.254
15:57:22:17,1.207,-0.003,0.002,0.003,19.705,-12.594,13.251
15:57:22:225,1.263,0.002,-0.005,-0.002,19.683,-12.568,13.263
15:57:22:226,1.264,-0.001,-0.004,0.004,19.649,-12.529,13.274
15:57:22:25,1.288,0.004,-0.008,0.003,19.602,-12.452,13.297
15:57:22:333,1.371,0.007,-0.003,0.008,19.566,-12.385,13.317
15:57:22:334,1.371,0.004,-0.004,0.001,19.502,-12.241,13.370
15:57:22:335,1.372,0.001,0.000,0.009,19.423,-12.104,13.407
15:57:22:354,1.391,0.001,0.000,0.008,19.368,-12.019,13.422
15:57:22:38,1.417,0.003,-0.002,0.013,19.281,-11.929,13.421
15:57:22:407,1.444,0.006,-0.007,0.013,19.224,-11.857,13.424
15:57:22:432,1.470,0.004,-0.011,0.019,19.121,-11.732,13.437
15:57:22:461,1.498,0.007,-0.009,0.021,19.027,-11.598,13.428
15:57:22:486,1.523,0.000,-0.009,0.025,18.959,-11.497,13.426
15:57:22:513,1.551,-0.001,-0.009,0.015,18.842,-11.343,13.423
15:57:22:569,1.606,-0.003,-0.002,0.017,18.764,-11.269,13.423
15:57:22:569,1.606,-0.003,-0.003,0.011,18.623,-11.164,13.421
15:57:22:59,1.628,-0.002,0.001,0.022,18.479,-11.078,13.437
15:57:22:617,1.655,0.007,-0.003,0.018,18.371,-11.026,13.449
15:57:22:643,1.680,0.004,0.004,0.028,18.209,-10.926,13.464
15:57:22:669,1.706,0.010,-0.004,0.037,18.099,-10.862,13.476
15:57:22:695,1.733,0.011,-0.003,0.042,17.985,-10.761,13.474
15:57:22:721,1.759,0.010,0.000,0.052,17.906,-10.629,13.441
15:57:22:749,1.787,0.011,-0.011,0.053,17.913,-10.551,13.409
15:57:22:775,1.812,0.024,-0.021,0.037,17.930,-10.407,13.371
15:57:22:8,1.837,0.026,-0.033,0.025,17.906,-10.230,13.373
