Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:57:20:953,0.000,-0.007,0.001,-0.006,-11.828,-10.040,0.000
15:57:20:954,0.001,-0.016,-0.001,0.002,-11.840,-10.029,0.032
15:57:20:978,0.025,-0.015,0.000,0.000,-11.849,-9.998,0.073
15:57:20:979,0.026,-0.018,-0.002,0.008,-11.843,-9.977,0.117
15:57:21:001,0.048,-0.015,0.001,0.000,-11.835,-9.971,0.147
15:57:21:031,0.078,-0.017,-0.003,0.000,-11.828,-9.974,0.177
15:57:21:056,0.103,-0.013,-0.001,0.004,-11.830,-9.977,0.207
15:57:21:081,0.128,-0.012,0.002,0.008,-11.821,-9.978,0.218
15:57:21:136,0.183,-0.016,0.000,0.002,-11.822,-9.979,0.228
15:57:21:136,0.183,-0.016,0.000,0.006,-11.813,-9.970,0.238
15:57:21:159,0.206,-0.012,0.001,0.000,-11.804,-9.941,0.246
15:57:21:213,0.260,-0.012,0.000,0.003,-11.804,-9.911,0.243
15:57:21:241,0.288,-0.015,0.000,0.003,-11.800,-9.856,0.243
15:57:21:241,0.288,-0.014,0.000,0.002,-11.785,-9.806,0.239
15:57:21:264,0.311,-0.017,-0.001,0.000,-11.756,-9.737,0.244
15:57:21:319,0.366,-0.020,0.000,0.003,-11.722,-9.667,0.240
15:57:21:32,0.367,-0.014,0.001,-0.002,-11.698,-9.622,0.242
15:57:21:344,0.391,-0.015,-0.001,0.003,-11.654,-9.569,0.256
15:57:21:369,0.416,-0.018,-0.002,0.006,-11.625,-9.545,0.261
15:57:21:396,0.443,-0.017,-0.002,0.006,-11.571,-9.547,0.275
15:57:21:421,0.468,-0.013,-0.001,0.001,-11.537,-9.548,0.289
15:57:21:476,0.523,-0.013,-0.002,0.007,-11.484,-9.550,0.303
15:57:21:532,0.579,-0.016,-0.002,0.009,-11.435,-9.556,0.313
15:57:21:533,0.580,-0.018,0.001,0.010,-11.400,-9.551,0.311
15:57:21:534,0.581,-0.013,-0.002,0.007,-11.349,-9.551,0.305
15:57:21:553,0.600,-0.010,0.007,0.000,-11.298,-9.550,0.290
15:57:21:579,0.626,-0.014,0.004,0.005,-11.272,-9.554,0.277
15:57:21:633,0.680,-0.013,0.000,0.001,-11.220,-9.553,0.262
15:57:21:66,0.707,-0.012,-0.001,0.003,-11.189,-9.561,0.245
15:57:21:716,0.763,-0.011,0.000,-0.002,-11.132,-9.559,0.220
15:57:21:716,0.763,-0.013,-0.001,0.007,-11.107,-9.559,0.212
15:57:21:767,0.814,-0.014,0.002,-0.002,-11.066,-9.557,0.196
15:57:21:767,0.814,-0.011,-0.002,0.006,-11.028,-9.549,0.164
15:57:21:792,0.839,-0.012,-0.003,-0.002,-11.006,-9.537,0.144
15:57:21:792,0.839,-0.014,-0.001,0.008,-10.979,-9.515,0.115
15:57:21:817,0.864,-0.014,0.000,0.002,-10.963,-9.513,0.096
15:57:21:843,0.890,-0.013,-0.002,0.011,-10.936,-9.516,0.074
15:57:21:868,0.915,-0.015,-0.002,0.005,-10.918,-9.519,0.051
15:57:21:923,0.970,-0.013,-0.001,0.008,-10.916,-9.517,0.031
15:57:21:924,0.971,-0.016,-0.002,0.005,-10.905,-9.520,0.007
