Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:11:01:3,0.000,-0.198,0.683,-0.469,59.789,-100.634,-74.211
16:11:01:301,0.001,-0.333,0.570,-0.077,61.550,-103.597,-74.490
16:11:01:302,0.002,-0.111,0.280,-0.064,59.110,-106.084,-73.967
16:11:01:303,0.003,0.017,-0.022,0.100,54.574,-106.688,-73.504
16:11:01:405,0.105,-0.125,-0.243,0.256,51.140,-108.441,-73.575
16:11:01:406,0.106,-0.068,-0.531,0.311,45.981,-110.350,-73.151
16:11:01:407,0.107,-0.180,-0.653,0.404,41.793,-112.205,-71.972
16:11:01:407,0.107,-0.163,-0.630,0.446,40.109,-112.927,-71.386
16:11:01:449,0.149,-0.193,-0.809,0.479,38.526,-114.704,-70.877
16:11:01:476,0.176,-0.144,-0.842,0.479,36.910,-115.282,-70.845
16:11:01:501,0.201,-0.119,-0.784,0.528,34.077,-115.833,-71.312
16:11:01:564,0.264,-0.178,-0.387,0.724,31.171,-114.111,-72.066
16:11:01:564,0.264,0.002,0.612,1.204,29.090,-111.977,-72.491
16:11:01:565,0.265,0.411,1.386,0.896,29.574,-106.905,-72.986
16:11:01:565,0.265,0.578,1.481,0.661,34.112,-103.062,-74.036
16:11:01:616,0.316,0.577,1.097,-0.117,41.334,-96.883,-76.343
16:11:01:616,0.316,0.161,0.370,-0.301,47.536,-91.928,-78.650
16:11:01:617,0.317,0.045,-0.015,-0.328,50.963,-88.960,-79.935
16:11:01:617,0.317,-0.013,-0.353,-0.296,51.833,-85.397,-81.223
16:11:01:663,0.363,-0.009,-0.448,-0.315,49.778,-83.522,-81.999
16:11:01:663,0.363,0.010,-0.497,-0.312,39.725,-80.710,-82.371
16:11:01:695,0.395,0.023,-0.515,-0.254,27.834,-78.447,-82.233
16:11:01:695,0.395,0.024,-0.658,-0.219,24.728,-77.332,-81.927
16:11:01:696,0.396,-0.099,-0.846,-0.210,27.178,-76.027,-81.748
16:11:01:697,0.397,-0.038,-0.821,-0.133,30.714,-75.692,-81.977
16:11:01:794,0.494,0.046,-0.300,-0.242,34.801,-75.907,-82.146
16:11:01:794,0.494,0.310,1.093,-0.456,36.285,-78.136,-81.131
16:11:01:82,0.520,0.218,1.448,-0.676,37.371,-80.555,-80.014
16:11:01:82,0.520,-0.110,1.030,-0.540,41.545,-84.549,-78.382
16:11:02:033,0.733,-0.357,0.659,0.060,40.052,-87.097,-77.872
16:11:02:033,0.733,-0.355,0.545,0.262,30.002,-91.552,-76.782
16:11:02:034,0.734,0.055,0.045,0.108,24.327,-92.407,-76.007
16:11:02:114,0.814,0.060,-0.116,0.085,17.730,-95.203,-74.840
16:11:02:115,0.815,0.121,-0.484,0.236,13.898,-98.636,-73.674
16:11:02:115,0.815,0.093,-0.444,0.515,10.903,-100.788,-72.974
16:11:02:116,0.816,-0.068,-0.502,0.580,7.876,-103.876,-72.197
16:11:02:16,0.860,-0.087,-0.773,0.523,9.248,-105.408,-71.988
