Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:04:30:104,0.000,-0.004,-0.003,0.005,19.703,-26.825,12.705
16:04:30:13,0.026,0.007,-0.012,0.006,19.719,-26.864,12.717
16:04:30:157,0.053,0.009,-0.011,0.009,19.733,-26.890,12.726
16:04:30:183,0.079,0.001,-0.003,0.005,19.744,-26.893,12.739
16:04:30:21,0.105,0.005,-0.002,0.013,19.763,-26.901,12.731
16:04:30:236,0.131,0.007,-0.010,0.004,19.816,-26.908,12.711
16:04:30:291,0.186,0.001,-0.011,0.008,19.850,-26.893,12.713
16:04:30:292,0.187,0.001,-0.009,-0.002,19.865,-26.883,12.711
16:04:30:315,0.211,-0.001,-0.004,0.006,19.865,-26.883,12.711
16:04:30:34,0.236,0.003,-0.004,0.000,19.865,-26.883,12.711
16:04:30:367,0.263,0.001,-0.006,0.006,19.882,-26.898,12.709
16:04:30:423,0.318,0.001,-0.008,0.004,19.908,-26.901,12.718
16:04:30:423,0.319,0.002,-0.007,0.005,19.913,-26.903,12.732
16:04:30:447,0.343,0.003,-0.008,0.004,19.918,-26.920,12.723
16:04:30:504,0.400,0.006,-0.008,0.007,19.918,-26.920,12.723
16:04:30:504,0.400,0.003,-0.008,0.004,19.918,-26.920,12.723
16:04:30:505,0.401,0.000,-0.005,0.006,19.917,-26.900,12.727
16:04:30:553,0.449,0.000,-0.005,0.002,19.914,-26.878,12.731
16:04:30:554,0.450,0.002,-0.003,0.008,19.914,-26.878,12.731
16:04:30:637,0.533,-0.002,-0.007,0.002,19.908,-26.867,12.734
16:04:30:637,0.533,0.001,-0.005,0.005,19.910,-26.861,12.740
16:04:30:637,0.533,0.001,-0.009,0.007,19.909,-26.851,12.742
16:04:30:685,0.580,-0.003,-0.005,0.007,19.902,-26.811,12.754
16:04:30:685,0.581,0.001,-0.008,0.006,19.891,-26.774,12.768
16:04:30:737,0.633,-0.001,-0.004,0.010,19.889,-26.735,12.780
16:04:30:738,0.634,0.002,-0.006,0.007,19.875,-26.675,12.797
16:04:30:761,0.657,0.004,-0.010,0.000,19.864,-26.637,12.811
16:04:30:786,0.682,0.002,-0.008,0.005,19.880,-26.578,12.810
16:04:30:842,0.738,0.001,-0.011,0.005,19.887,-26.485,12.815
16:04:30:843,0.739,0.002,-0.011,0.010,19.874,-26.424,12.817
16:04:30:867,0.763,0.004,-0.001,0.001,19.850,-26.301,12.836
16:04:30:893,0.788,-0.004,0.003,0.008,19.827,-26.206,12.845
16:04:30:946,0.842,-0.001,-0.005,0.001,19.831,-26.106,12.830
16:04:30:973,0.869,0.000,-0.004,0.014,19.854,-26.067,12.809
16:04:30:974,0.870,0.002,-0.004,0.011,19.887,-26.028,12.773
16:04:30:998,0.894,0.000,-0.005,0.016,19.904,-26.022,12.763
16:04:31:05,0.946,-0.003,-0.006,0.011,19.904,-26.022,12.763
16:04:31:081,0.976,-0.004,-0.003,0.011,19.913,-26.021,12.772
16:04:31:081,0.976,0.011,-0.015,0.010,19.913,-26.021,12.772
16:04:31:102,0.997,-0.008,-0.010,0.002,19.906,-25.992,12.783
16:04:31:155,1.051,-0.003,-0.007,0.002,19.901,-25.965,12.794
16:04:31:214,1.110,-0.003,-0.009,0.001,19.892,-25.966,12.796
16:04:31:214,1.110,-0.005,-0.007,-0.001,19.893,-25.970,12.800
16:04:31:214,1.110,-0.006,-0.010,0.006,19.902,-25.994,12.811
16:04:31:291,1.187,-0.009,-0.010,0.004,19.899,-26.016,12.809
16:04:31:292,1.188,-0.006,-0.011,0.008,19.910,-26.053,12.794
16:04:31:293,1.189,-0.002,-0.004,0.014,19.901,-26.152,12.784
16:04:31:312,1.207,-0.001,-0.003,0.022,19.918,-26.305,12.735
16:04:31:338,1.234,0.004,-0.005,0.021,19.934,-26.414,12.704
16:04:31:394,1.290,0.005,-0.008,0.021,19.956,-26.489,12.699
16:04:31:394,1.290,-0.005,-0.010,0.009,19.956,-26.464,12.724
16:04:31:416,1.312,-0.008,-0.008,-0.001,19.956,-26.429,12.740
16:04:31:443,1.339,-0.002,-0.010,-0.004,19.959,-26.462,12.734
16:04:31:47,1.366,-0.005,-0.009,-0.007,19.966,-26.492,12.739
16:04:31:496,1.391,-0.003,-0.011,-0.005,19.976,-26.530,12.762
16:04:31:522,1.418,0.002,-0.011,-0.010,19.976,-26.549,12.782
16:04:31:548,1.444,-0.001,-0.011,-0.003,19.962,-26.552,12.812
16:04:31:605,1.501,0.007,-0.013,-0.003,19.927,-26.559,12.842
16:04:31:605,1.501,0.000,-0.007,0.003,19.899,-26.571,12.860
16:04:31:627,1.523,0.002,-0.003,0.007,19.856,-26.591,12.879
16:04:31:654,1.549,0.007,-0.004,0.015,19.837,-26.618,12.886
16:04:31:681,1.577,0.006,-0.011,0.010,19.828,-26.594,12.902
16:04:31:709,1.605,0.002,-0.005,0.012,19.819,-26.545,12.928
16:04:31:732,1.628,0.002,-0.006,0.003,19.826,-26.521,12.941
16:04:31:759,1.655,0.000,-0.002,0.008,19.836,-26.549,12.929
16:04:31:813,1.709,0.002,-0.003,-0.001,19.832,-26.542,12.936
16:04:31:814,1.710,-0.002,-0.008,0.007,19.839,-26.493,12.946
16:04:31:837,1.733,-0.003,-0.010,-0.002,19.848,-26.448,12.961
16:04:31:863,1.759,-0.002,-0.011,0.003,19.855,-26.409,12.981
16:04:31:889,1.785,0.003,-0.011,0.001,19.855,-26.409,12.981
16:04:31:917,1.813,-0.002,-0.008,0.010,19.860,-26.391,12.987
16:04:31:942,1.838,0.000,-0.003,0.002,19.848,-26.343,13.004
16:04:31:968,1.864,-0.001,-0.003,0.006,19.841,-26.314,13.014
16:04:32:025,1.920,0.006,-0.009,0.006,19.834,-26.283,13.021
16:04:32:026,1.921,0.000,-0.001,0.010,19.832,-26.255,13.030
16:04:32:047,1.942,0.003,-0.001,0.008,19.833,-26.195,13.044
16:04:32:073,1.969,0.006,0.001,0.013,19.866,-26.140,13.043
16:04:32:099,1.995,0.011,-0.002,0.009,19.904,-26.083,13.025
16:04:32:126,2.022,0.009,-0.008,0.008,19.972,-25.888,13.023
16:04:32:152,2.048,0.004,-0.010,0.001,20.017,-25.697,13.043
16:04:32:178,2.074,0.002,-0.015,-0.001,20.079,-25.352,13.103
16:04:32:235,2.131,0.004,-0.015,-0.002,20.122,-24.999,13.148
16:04:32:236,2.131,0.008,-0.017,-0.003,20.122,-24.746,13.190
16:04:32:257,2.153,0.003,-0.011,0.004,20.107,-24.333,13.259
16:04:32:283,2.179,0.003,-0.004,-0.002,20.084,-24.030,13.319
16:04:32:311,2.207,0.004,0.003,0.008,20.062,-23.547,13.405
16:04:32:365,2.260,0.012,0.002,0.001,20.048,-23.014,13.464
16:04:32:365,2.261,0.012,-0.005,0.008,20.049,-22.611,13.501
16:04:32:388,2.284,0.023,0.000,0.000,20.051,-21.938,13.551
16:04:32:414,2.310,0.040,0.000,0.008,20.040,-21.434,13.562
