click,0,0,106.0,277.0,6254833,92.0,277.0,6255014,1521622191783,1521622191636
click,180.0,285.5,157.0,265.0,6255603,157.0,265.0,6255742,1521622192508,1521622192342
click,315.0,155.5,308.0,172.0,6256436,308.0,172.0,6256541,1521622193308,1521622193196
click,315.0,259.5,288.0,273.0,6257270,288.0,273.0,6257429,1521622194196,1521622194022
click,180.0,25.5,182.0,41.0,6258893,182.0,41.0,6258991,1521622195757,1521622195579
click,45.0,103.5,65.0,109.0,6259567,65.0,109.0,6259705,1521622196472,1521622196319
click,90.0,129.5,94.0,137.0,6260229,94.0,137.0,6260335,1521622197102,1521622196913
click,225.0,103.5,220.0,106.0,6260859,220.0,106.0,6260957,1521622197724,1521622197554
click,135.0,103.5,119.0,110.0,6261479,119.0,110.0,6261577,1521622198344,1521622198188
click,135.0,259.5,126.0,272.0,6262173,126.0,272.0,6262313,1521622199080,1521622198920
click,225.0,311.5,214.0,304.0,6262890,214.0,304.0,6263027,1521622199793,1521622199621
click,270.0,285.5,257.0,264.0,6263520,257.0,264.0,6263659,1521622200427,1521622200269
click,135.0,311.5,127.0,306.0,6265570,113.0,306.0,6265743,1521622202511,1521622202382
click,270.0,129.5,281.0,118.0,6266288,281.0,118.0,6266437,1521622203204,1521622203030
click,180.0,181.5,178.0,185.0,6266929,178.0,185.0,6267045,1521622203811,1521622203631
click,225.0,103.5,244.0,84.0,6267623,244.0,84.0,6267721,1521622204487,1521622204319
click,90.0,181.5,98.0,188.0,6268211,98.0,188.0,6268298,1521622205064,1521622204908
click,180.0,233.5,162.0,215.0,6268799,162.0,215.0,6268904,1521622205670,1521622205510
click,180.0,285.5,162.0,294.0,6269472,162.0,294.0,6269569,1521622206335,1521622206330
click,270.0,233.5,266.0,228.0,6270081,266.0,228.0,6270153,1521622206919,1521622206737
click,90.0,285.5,81.0,278.0,6270679,81.0,278.0,6270765,1521622207532,1521622207369
click,45.0,155.5,51.0,162.0,6271320,36.0,162.0,6271417,1521622208184,1521622208009
click,225.0,207.5,233.0,210.0,6273072,233.0,210.0,6273159,1521622209926,1521622209751
click,90.0,233.5,86.0,231.0,6273660,86.0,231.0,6273747,1521622210514,1521622210387
click,135.0,51.5,125.0,80.0,6275284,125.0,80.0,6275371,1521622212137,1521622211940
click,270.0,181.5,263.0,166.0,6275861,263.0,166.0,6275948,1521622212714,1521622212524
click,45.0,207.5,70.0,218.0,6276438,70.0,218.0,6276525,1521622213291,1521622213122
click,135.0,311.5,110.0,268.0,6277058,110.0,268.0,6277145,1521622213911,1521622213723
click,225.0,259.5,202.0,257.0,6277646,202.0,257.0,6277718,1521622214484,1521622214323
click,45.0,103.5,62.0,119.0,6278287,62.0,119.0,6278359,1521622215125,1521622214993
click,270.0,129.5,228.0,100.0,6278853,228.0,100.0,6278926,1521622215692,1521622215511
click,225.0,207.5,238.0,210.0,6279409,238.0,210.0,6279472,1521622216238,1521622216046
click,180.0,233.5,165.0,259.0,6279964,165.0,259.0,6280027,1521622216794,1521622216629
click,225.0,311.5,210.0,279.0,6280605,210.0,279.0,6280678,1521622217444,1521622217280
click,90.0,77.5,79.0,112.0,6281236,64.0,112.0,6281322,1521622218090,1521622217922
click,135.0,259.5,118.0,81.0,6281800,118.0,81.0,6281874,1521622220224,1521622220035
click,180.0,129.5,95.0,89.0,6282367,95.0,89.0,6282454,1521622220333,1521622220136
click,45.0,155.5,93.0,102.0,6283115,93.0,102.0,6283276,1521622220417,1521622220215
click,270.0,129.5,115.0,75.0,6283756,115.0,75.0,6283843,1521622220960,1521622220782
click,270.0,233.5,85.0,102.0,6284279,94.0,83.0,6284378,1521622221146,1521622220980
click,225.0,51.5,216.0,62.0,6285029,216.0,62.0,6285102,1521622221868,1521622221698
click,180.0,233.5,186.0,230.0,6285660,186.0,230.0,6285746,1521622222512,1521622222349
click,270.0,77.5,253.0,71.0,6286290,253.0,71.0,6286342,1521622223108,1521622222921
click,90.0,233.5,74.0,233.0,6286920,74.0,233.0,6286983,1521622223749,1521622223583
click,45.0,207.5,36.0,205.0,6287668,36.0,205.0,6287741,1521622224507,1521622224314
click,225.0,259.5,199.0,266.0,6288299,199.0,266.0,6288385,1521622225152,1521622224975
click,90.0,77.5,96.0,78.0,6288961,96.0,78.0,6289024,1521622225790,1521622225615
click,135.0,51.5,129.0,63.0,6289592,129.0,63.0,6289664,1521622226430,1521622226275
click,270.0,77.5,254.0,65.0,6293684,254.0,65.0,6293757,1521622230523,1521622230361
click,135.0,155.5,139.0,140.0,6294293,139.0,140.0,6294391,1521622231157,1521622230971
click,135.0,103.5,124.0,113.0,6294934,124.0,113.0,6295007,1521622231773,1521622231600
click,135.0,207.5,137.0,183.0,6295500,137.0,183.0,6295598,1521622232364,1521622232190
click,180.0,77.5,166.0,69.0,6296152,166.0,69.0,6296239,1521622233005,1521622232875
click,45.0,103.5,72.0,112.0,6296772,72.0,112.0,6296859,1521622233625,1521622233473
click,225.0,311.5,206.0,276.0,6297563,206.0,276.0,6297635,1521622234402,1521622234230
click,90.0,129.5,74.0,159.0,6298267,74.0,159.0,6298320,1521622235087,1521622234993
click,315.0,103.5,294.0,84.0,6299272,294.0,84.0,6299335,1521622236102,1521622235920
click,315.0,207.5,297.0,187.0,6299849,297.0,187.0,6299902,1521622236668,1521622236550
click,315.0,155.5,311.0,160.0,6300416,311.0,160.0,6300479,1521622237245,1521622237112
click,270.0,285.5,280.0,263.0,6301025,280.0,263.0,6301112,1521622237878,1521622237706
click,270.0,77.5,258.0,69.0,6302424,258.0,69.0,6302497,1521622239264,1521622239144
click,225.0,155.5,206.0,154.0,6303023,206.0,154.0,6303075,1521622239842,1521622239690
click,180.0,25.5,200.0,44.0,6303579,200.0,44.0,6303651,1521622240417,1521622240227
click,180.0,129.5,183.0,113.0,6304111,183.0,113.0,6304185,1521622240951,1521622240775
click,90.0,285.5,89.0,263.0,6304711,89.0,263.0,6304809,1521622241575,1521622241412
click,135.0,207.5,118.0,208.0,6305352,118.0,208.0,6305425,1521622242191,1521622242029
click,90.0,129.5,77.0,121.0,6305950,77.0,121.0,6306023,1521622242790,1521622242609
click,315.0,155.5,305.0,156.0,6308099,305.0,156.0,6308162,1521622244928,1521622244776
click,90.0,181.5,99.0,170.0,6308708,83.0,163.0,6308780,1521622245547,1521622245352
click,135.0,155.5,66.0,183.0,6309379,66.0,183.0,6309453,1521622247614,1521622247487
click,270.0,233.5,69.0,172.0,6310063,69.0,172.0,6310151,1521622247723,1521622247525
click,45.0,259.5,75.0,190.0,6310705,60.0,180.0,6310854,1521622247809,1521622247622
click,225.0,155.5,69.0,187.0,6311783,69.0,187.0,6311848,1521622248615,1521622248460
click,90.0,181.5,87.0,182.0,6312512,87.0,182.0,6312584,1521622249351,1521622249184
click,135.0,155.5,126.0,136.0,6313206,126.0,136.0,6313269,1521622250036,1521622249862
click,225.0,207.5,221.0,198.0,6313795,221.0,198.0,6313857,1521622250623,1521622250438
click,180.0,181.5,194.0,185.0,6314361,194.0,185.0,6314433,1521622251200,1521622251021
click,135.0,311.5,120.0,297.0,6315000,120.0,297.0,6315073,1521622251841,1521622251653
click,270.0,181.5,248.0,192.0,6315579,248.0,192.0,6315642,1521622252408,1521622252239
click,45.0,259.5,64.0,250.0,6316188,64.0,250.0,6316274,1521622253041,1521622252874
click,315.0,103.5,307.0,112.0,6318896,307.0,112.0,6318978,1521622255744,1521622255566
click,135.0,207.5,141.0,193.0,6319629,141.0,193.0,6319715,1521622256482,1521622256315
click,180.0,77.5,186.0,60.0,6320248,186.0,60.0,6320311,1521622257078,1521622256913
click,315.0,207.5,265.0,167.0,6320868,265.0,167.0,6320941,1521622257707,1521622257532
click,315.0,259.5,304.0,258.0,6325111,304.0,258.0,6325183,1521622261949,1521622261795
click,90.0,77.5,109.0,69.0,6325837,109.0,69.0,6325910,1521622262676,1521622262515
click,45.0,207.5,40.0,213.0,6326447,40.0,213.0,6326519,1521622263285,1521622263124
click,180.0,25.5,169.0,41.0,6327152,169.0,41.0,6327248,1521622264015,1521622263842
click,225.0,259.5,212.0,264.0,6327868,212.0,264.0,6327931,1521622264697,1521622264532
click,270.0,181.5,279.0,169.0,6328433,279.0,169.0,6328507,1521622265273,1521622265077
click,225.0,51.5,215.0,84.0,6329054,215.0,84.0,6329159,1521622265926,1521622265769
click,180.0,129.5,187.0,130.0,6329674,187.0,130.0,6329760,1521622266527,1521622266360
click,135.0,259.5,125.0,256.0,6330272,125.0,256.0,6330345,1521622267111,1521622266914
click,225.0,155.5,225.0,152.0,6330828,225.0,152.0,6330914,1521622267681,1521622267483
click,135.0,51.5,136.0,70.0,6331437,136.0,70.0,6331524,1521622268290,1521622268132
click,45.0,259.5,51.0,251.0,6333413,51.0,251.0,6333519,1521622270285,1521622270102
click,270.0,285.5,263.0,273.0,6335027,263.0,273.0,6335114,1521622271880,1521622271719
click,135.0,103.5,126.0,101.0,6335636,126.0,101.0,6335708,1521622272475,1521622272317
click,90.0,233.5,92.0,221.0,6336277,92.0,221.0,6336350,1521622273116,1521622272947
click,45.0,155.5,62.0,171.0,6336929,62.0,171.0,6337002,1521622273768,1521622273592
click,180.0,77.5,182.0,80.0,6337570,182.0,80.0,6337633,1521622274400,1521622274228
click,180.0,181.5,179.0,180.0,6338158,179.0,180.0,6338221,1521622274988,1521622274825
click,180.0,285.5,173.0,263.0,6338799,173.0,263.0,6338886,1521622275652,1521622275479
click,225.0,103.5,236.0,104.0,6339366,236.0,104.0,6339438,1521622276204,1521622276056
click,225.0,51.5,210.0,53.0,6340583,210.0,53.0,6340656,1521622277423,1521622277258
click,315.0,259.5,296.0,252.0,6341224,296.0,252.0,6341312,1521622278078,1521622277904
click,315.0,103.5,294.0,93.0,6341823,294.0,93.0,6341886,1521622278653,1521622278529
click,315.0,207.5,313.0,212.0,6342411,313.0,212.0,6342484,1521622279250,1521622279071
