click,0,0,238.0,104.0,5242314,238.0,104.0,5242418,1521707054688,1521707054736
click,270.0,181.5,267.0,196.0,5242972,267.0,196.0,5243046,1521707055316,1521707055376
click,315.0,259.5,300.0,255.0,5243583,300.0,255.0,5243656,1521707055926,1521707055952
click,135.0,51.5,148.0,65.0,5244406,148.0,65.0,5244511,1521707056782,1521707056831
click,45.0,155.5,57.0,182.0,5245112,57.0,182.0,5245198,1521707057469,1521707057514
click,90.0,233.5,81.0,258.0,5245763,81.0,258.0,5245836,1521707058106,1521707058166
click,225.0,51.5,242.0,57.0,5246405,242.0,57.0,5246477,1521707058747,1521707058794
click,270.0,233.5,277.0,266.0,5247035,277.0,266.0,5247098,1521707059368,1521707059393
click,135.0,259.5,117.0,282.0,5247634,117.0,282.0,5247706,1521707059977,1521707060022
click,315.0,103.5,302.0,99.0,5251914,302.0,99.0,5251996,1521707064266,1521707064316
click,90.0,285.5,102.0,296.0,5252785,102.0,296.0,5252858,1521707065128,1521707065156
click,135.0,207.5,157.0,223.0,5253405,157.0,223.0,5253492,1521707065762,1521707065803
click,45.0,259.5,53.0,256.0,5255425,53.0,256.0,5255477,1521707067748,1521707067841
click,180.0,233.5,202.0,269.0,5256056,202.0,269.0,5256119,1521707068389,1521707068433
click,180.0,181.5,187.0,206.0,5256654,187.0,206.0,5256727,1521707068997,1521707069021
click,135.0,311.5,146.0,315.0,5257915,146.0,315.0,5257988,1521707070258,1521707070305
click,45.0,155.5,52.0,170.0,5258663,52.0,170.0,5258736,1521707071006,1521707071042
click,270.0,181.5,292.0,182.0,5259541,292.0,182.0,5259627,1521707071897,1521707071941
click,225.0,51.5,234.0,63.0,5260235,234.0,63.0,5260298,1521707072568,1521707072605
click,45.0,207.5,62.0,219.0,5261207,62.0,219.0,5261294,1521707073564,1521707073586
click,315.0,207.5,315.0,223.0,5262821,315.0,223.0,5262894,1521707075164,1521707075205
click,315.0,259.5,301.0,265.0,5270895,301.0,265.0,5271074,1521707083346,1521707083386
click,135.0,51.5,158.0,64.0,5271915,158.0,64.0,5272022,1521707084292,1521707084340
click,135.0,155.5,132.0,165.0,5272590,132.0,165.0,5272662,1521707084933,1521707084956
click,225.0,259.5,240.0,289.0,5274589,240.0,289.0,5274675,1521707086946,1521707087005
click,180.0,181.5,178.0,191.0,5275219,178.0,191.0,5275292,1521707087562,1521707087607
click,45.0,259.5,73.0,271.0,5275946,73.0,271.0,5276052,1521707088322,1521707088354
click,180.0,129.5,190.0,152.0,5276607,190.0,152.0,5276695,1521707088965,1521707089012
