click,0,0,292.0,76.0,5927583,292.0,76.0,5927696,1521621615142,1521621614990
click,225.0,311.5,235.0,301.0,5928563,235.0,301.0,5928714,1521621616159,1521621616002
click,225.0,207.5,205.0,192.0,5929214,205.0,192.0,5929353,1521621616798,1521621616638
click,270.0,129.5,235.0,84.0,5929888,255.13013,94.0,5929993,1521621617449,1521621617280
click,225.0,51.5,212.0,84.0,5930572,212.0,84.0,5930669,1521621618115,1521621617942
click,225.0,103.5,228.0,139.0,5931202,220.0,125.0,5931307,1521621618754,1521621618583
click,90.0,181.5,121.0,173.0,5931854,121.0,173.0,5931993,1521621619439,1521621619288
click,180.0,233.5,143.0,218.0,5932666,162.0,243.0,5932805,1521621620252,1521621620119
click,225.0,155.5,242.0,211.0,5933350,242.0,211.0,5933478,1521621620925,1521621620771
click,270.0,181.5,246.0,153.0,5934012,246.0,153.0,5934140,1521621621585,1521621621437
click,180.0,25.5,207.0,38.0,5934759,186.0,30.5,5934886,1521621622336,1521621622160
click,45.0,207.5,46.0,225.0,5935519,46.0,225.0,5935678,1521621623124,1521621622958
click,270.0,181.5,276.0,179.0,5937656,258.0,162.0,5937805,1521621625252,1521621625072
click,315.0,103.5,271.0,107.0,5938519,271.0,128.41176,5938659,1521621626105,1521621625940
click,225.0,311.5,199.0,304.0,5939727,199.0,304.0,5939908,1521621627354,1521621627189
click,270.0,77.5,264.0,61.0,5940754,245.0,61.0,5940892,1521621628338,1521621628211
click,135.0,207.5,122.0,177.0,5942507,121.0,177.5,5942645,1521621630091,1521621629914
click,90.0,285.5,67.0,279.0,5943240,57.0,262.0,5943337,1521621630782,1521621630623
click,135.0,311.5,111.0,270.0,5943917,111.0,270.0,5944055,1521621631501,1521621631305
click,180.0,233.5,173.0,232.0,5944707,173.0,232.0,5944813,1521621632258,1521621632112
click,180.0,285.5,162.0,256.0,5945541,162.0,270.0,5945668,1521621633114,1521621632930
click,135.0,103.5,142.0,84.0,5946236,142.0,84.0,5946353,1521621633799,1521621633640
click,180.0,25.5,106.0,103.0,5946823,96.528496,82.0,5946993,1521621634439,1521621634261
click,180.0,129.5,186.0,94.0,5947550,174.5,87.0,5947677,1521621635123,1521621634960
click,45.0,155.5,63.0,154.0,5949172,63.0,154.0,5949300,1521621636746,1521621636652
click,90.0,233.5,69.0,187.0,5949973,69.0,187.0,5950123,1521621637569,1521621637448
click,270.0,233.5,270.0,232.0,5950871,281.5,258.0,5951031,1521621638476,1521621638318
click,135.0,103.5,130.0,142.0,5951661,141.5,158.0,5951760,1521621639205,1521621639045
click,180.0,181.5,151.0,195.0,5952549,154.49614,192.82433,5952679,1521621640124,1521621639965
click,90.0,129.5,54.0,160.0,5953330,58.0,148.0,5953456,1521621640903,1521621640740
click,135.0,207.5,80.0,92.0,5954012,80.0,92.0,5954140,1521621643093,1521621642911
click,45.0,207.5,71.0,130.0,5954685,71.0,130.0,5954813,1521621643206,1521621643017
click,225.0,207.5,118.0,124.0,5955348,118.0,124.0,5955436,1521621643292,1521621643098
click,315.0,207.5,67.0,124.0,5956021,63.0,126.0,5956160,1521621643836,1521621643653
click,270.0,285.5,102.0,129.0,5956576,102.0,129.0,5956739,1521621644184,1521621644013
click,225.0,259.5,211.0,236.0,5957134,211.0,236.0,5957272,1521621644718,1521621644551
click,315.0,103.5,290.0,103.0,5959762,290.0,103.0,5959901,1521621647348,1521621647174
click,135.0,103.5,113.0,119.0,5960478,99.0,109.08069,5960583,1521621648029,1521621647861
click,45.0,155.5,76.0,171.0,5961119,59.5,161.5,5961278,1521621648728,1521621648581
click,135.0,311.5,146.0,283.0,5962017,146.0,283.0,5962166,1521621649612,1521621649435
click,135.0,207.5,100.0,184.0,5962743,109.0,162.18575,5962872,1521621650318,1521621650148
click,45.0,259.5,50.0,228.0,5963427,35.75033,222.02524,5963586,1521621651033,1521621650870
click,225.0,259.5,187.0,229.0,5964153,187.0,229.0,5964292,1521621651738,1521621651558
