click,0,0,318.0,209.0,1927884,318.0,209.0,1927910,1536976367787,1536976367931
click,180.0,129.5,141.0,134.0,1928584,163.0,134.0,1928681,1536976368560,1536976368652
click,270.0,233.5,295.0,243.0,1929289,295.0,243.0,1929428,1536976369304,1536976369416
click,225.0,51.5,206.0,46.0,1930015,228.0,41.0,1930131,1536976370007,1536976370150
click,90.0,233.5,84.0,213.0,1930784,84.0,213.0,1930913,1536976370789,1536976370892
click,180.0,233.5,180.0,230.0,1931436,189.0,212.0,1931541,1536976371417,1536976371551
click,180.0,285.5,191.0,283.0,1932130,191.0,283.0,1932248,1536976372124,1536976372193
click,135.0,207.5,146.0,202.0,1932771,146.0,202.0,1932888,1536976372764,1536976372861
click,270.0,129.5,279.0,126.0,1933701,279.0,126.0,1933829,1536976373705,1536976373823
click,315.0,155.5,313.0,139.0,1934886,313.0,153.0,1935024,1536976374900,1536976374968
click,135.0,51.5,160.0,71.0,1935559,173.0,42.0,1935686,1536976375563,1536976375661
click,315.0,103.5,297.0,105.0,1936251,311.0,105.0,1936402,1536976376279,1536976376374
click,180.0,233.5,232.0,242.0,1937896,202.70033,242.0,1937985,1536976377861,1536976378018
click,270.0,181.5,152.0,210.0,1938336,152.0,210.0,1938441,1536976378317,1536976378414
click,90.0,129.5,112.0,118.0,1938988,97.0,118.0,1939075,1536976378950,1536976379060
click,270.0,77.5,289.0,65.0,1940492,289.0,65.0,1940599,1536976380475,1536976380595
click,135.0,259.5,266.0,61.0,1940974,266.0,61.0,1941047,1536976380924,1536976381021
click,180.0,285.5,181.0,277.0,1941722,181.0,277.0,1941828,1536976381704,1536976381807
click,225.0,103.5,229.0,97.0,1942332,245.0,110.0,1942459,1536976382337,1536976382418
click,315.0,103.5,293.0,95.0,1942983,293.0,95.0,1943089,1536976382964,1536976383090
click,45.0,259.5,51.0,253.0,1944842,51.0,253.0,1944959,1536976384835,1536976384916
click,90.0,77.5,119.0,75.0,1946133,97.5,73.5,1946250,1536976386130,1536976386223
click,135.0,311.5,112.0,308.0,1947683,112.0,308.0,1947811,1536976387687,1536976387804
click,180.0,77.5,173.0,54.0,1948367,173.0,54.0,1948504,1536976388379,1536976388466
click,315.0,155.5,292.0,157.0,1949818,292.0,157.0,1949947,1536976389823,1536976389909
click,315.0,259.5,283.0,274.0,1950514,283.0,274.0,1950663,1536976390540,1536976390630
click,225.0,259.5,220.0,266.0,1951208,220.0,266.0,1951347,1536976391223,1536976391313
click,270.0,181.5,252.0,164.0,1952522,270.0,174.0,1952639,1536976392516,1536976392622
click,270.0,233.5,235.0,234.0,1954776,253.0,234.0,1954923,1536976394800,1536976394887
click,180.0,77.5,169.0,78.0,1957232,155.0,82.0,1957360,1536976397235,1536976397322
click,45.0,207.5,81.0,202.0,1958547,55.56759,202.0,1958673,1536976398553,1536976398638
click,135.0,259.5,55.0,207.0,1959153,55.0,207.0,1959271,1536976400692,1536976400796
click,225.0,51.5,46.0,207.0,1959773,46.0,207.0,1959890,1536976401006,1536976401068
click,90.0,77.5,61.0,211.0,1960350,61.0,211.0,1960489,1536976401255,1536976401341
click,90.0,285.5,59.0,229.0,1961589,59.0,229.0,1961728,1536976403042,1536976403135
click,45.0,103.5,61.0,123.0,1965905,61.0,123.0,1966012,1536976405888,1536976405979
click,270.0,77.5,256.0,65.0,1970179,256.0,65.0,1970295,1536976410170,1536976410276
click,135.0,259.5,128.0,258.0,1970863,113.0,267.0,1971012,1536976410888,1536976410952
click,90.0,181.5,103.0,170.0,1971589,89.0,170.0,1971726,1536976411601,1536976411694
click,90.0,285.5,73.0,247.0,1973127,73.0,274.0,1973233,1536976413108,1536976413236
click,90.0,77.5,90.0,110.0,1973810,95.0,89.0,1973949,1536976413826,1536976413908
click,225.0,311.5,234.0,299.0,1974708,234.0,299.0,1974824,1536976414700,1536976414800
click,180.0,77.5,173.0,69.0,1975456,176.0,58.0,1975605,1536976415481,1536976415570
click,225.0,207.5,235.0,191.0,1976193,227.0,205.0,1976332,1536976416208,1536976416290
click,45.0,155.5,46.0,157.0,1976952,46.0,157.0,1977057,1536976416933,1536976417035
click,225.0,259.5,235.0,256.0,1977699,235.0,256.0,1977828,1536976417704,1536976417796
click,180.0,25.5,204.0,40.0,1978426,204.0,40.0,1978553,1536976418429,1536976418546
click,135.0,155.5,136.0,201.0,1979120,136.0,187.0,1979225,1536976419101,1536976419214
click,315.0,155.5,315.0,132.0,1982869,297.0,149.0,1982985,1536976422865,1536976422943
click,225.0,155.5,242.0,141.0,1984374,230.0,148.0,1984513,1536976424389,1536976424489
click,180.0,25.5,156.0,42.0,1986016,156.0,42.0,1986116,1536976425992,1536976426105
click,45.0,207.5,49.0,232.0,1986811,49.0,232.0,1986961,1536976426837,1536976426962
click,180.0,129.5,168.0,125.0,1987538,187.0,125.0,1987675,1536976427551,1536976427641
click,45.0,103.5,55.0,150.0,1989823,55.0,150.0,1989952,1536976429828,1536976429901
