click,0,0,270.0,289.0,5607645,270.0,289.0,5607773,1536820595324,1536820594847
click,270.0,233.5,275.0,233.0,5608288,275.0,233.0,5608414,1536820595964,1536820595507
click,180.0,285.5,199.0,292.0,5608993,199.0,292.0,5609098,1536820596648,1536820596208
click,225.0,259.5,243.0,264.0,5609591,243.0,264.0,5609719,1536820597270,1536820596787
click,180.0,77.5,178.0,81.0,5610348,192.0,81.0,5610498,1536820598051,1536820597576
click,180.0,233.5,194.0,244.0,5611172,194.0,244.0,5611299,1536820598850,1536820598370
click,315.0,259.5,303.0,257.0,5613031,303.0,257.0,5613137,1536820600686,1536820600247
click,270.0,181.5,270.0,191.0,5613715,285.0,195.0,5613832,1536820601384,1536820600920
click,45.0,207.5,50.0,208.0,5614633,50.0,208.0,5614761,1536820602312,1536820601843
click,225.0,51.5,230.0,60.0,5615370,230.0,60.0,5615476,1536820603026,1536820602545
click,135.0,311.5,147.0,315.0,5616129,147.0,315.0,5616257,1536820603809,1536820603309
click,180.0,129.5,184.0,126.0,5616983,201.0,149.5,5617089,1536820604639,1536820604164
click,135.0,207.5,154.0,213.0,5618778,154.0,213.0,5618884,1536820606434,1536820605932
click,180.0,285.5,178.0,269.0,5620403,178.0,269.0,5620531,1536820608081,1536820607595
click,315.0,259.5,303.0,253.0,5621599,317.0,253.0,5621727,1536820609277,1536820608775
click,270.0,285.5,270.0,294.0,5622197,270.0,294.0,5622326,1536820609876,1536820609375
click,225.0,207.5,239.0,213.0,5622817,239.0,213.0,5622933,1536820610483,1536820610001
click,270.0,181.5,290.0,196.0,5623415,290.0,196.0,5623564,1536820611115,1536820610628
click,135.0,155.5,149.0,143.0,5624174,149.0,143.0,5624279,1536820611830,1536820611346
click,135.0,103.5,123.0,107.0,5624804,123.0,107.0,5624909,1536820612459,1536820611998
click,90.0,233.5,95.0,231.0,5625520,95.0,231.0,5625617,1536820613167,1536820612675
click,270.0,77.5,260.0,92.0,5626332,286.45187,76.67736,5626448,1536820613998,1536820613512
click,315.0,207.5,287.0,82.0,5626876,287.0,82.0,5626963,1536820614513,1536820614033
click,180.0,77.5,179.0,74.0,5627646,196.0,74.0,5627751,1536820615302,1536820614834
click,225.0,103.5,239.0,99.0,5630456,239.0,99.0,5630573,1536820618124,1536820617634
click,180.0,233.5,175.0,248.0,5631182,192.0,248.0,5631298,1536820618849,1536820618371
