click,0,0,309.0,174.0,6356230,309.0,174.0,6356304,1521872340444,1521872341571
click,135.0,51.5,124.0,64.0,6356947,124.0,64.0,6357034,1521872341174,1521872342321
click,135.0,207.5,159.0,218.0,6357588,159.0,218.0,6357675,1521872341815,1521872342927
click,270.0,233.5,151.0,240.0,6358026,151.0,240.0,6358098,1521872342239,1521872343351
click,45.0,155.5,290.0,260.0,6358453,290.0,260.0,6358524,1521872342665,1521872343785
click,225.0,103.5,48.0,175.0,6358750,48.0,175.0,6358839,1521872342980,1521872344137
click,270.0,129.5,240.0,100.0,6359179,240.0,100.0,6359266,1521872343406,1521872344570
click,45.0,259.5,95.0,293.0,6359820,81.0,293.0,6359918,1521872344058,1521872345218
click,270.0,181.5,256.0,226.0,6360440,256.0,226.0,6360503,1521872344643,1521872345760
click,225.0,207.5,249.0,265.0,6361006,249.0,265.0,6361092,1521872345233,1521872346329
click,135.0,259.5,145.0,285.0,6361636,131.0,285.0,6361722,1521872345865,1521872346993
click,180.0,25.5,194.0,61.0,6362371,194.0,61.0,6362460,1521872346600,1521872347753
click,315.0,155.5,318.0,200.0,6364242,318.0,200.0,6364305,1521872348445,1521872349576
click,225.0,259.5,200.0,285.0,6364883,200.0,285.0,6364945,1521872349086,1521872350210
click,225.0,207.5,236.0,243.0,6365812,245.0,260.0,6365899,1521872350039,1521872351161
click,225.0,155.5,217.0,155.0,6366474,217.0,155.0,6366547,1521872350687,1521872351811
click,270.0,285.5,270.0,289.0,6368867,270.0,289.0,6368939,1521872353080,1521872354211
click,180.0,233.5,283.0,292.0,6369249,283.0,292.0,6369314,1521872353455,1521872354562
click,90.0,233.5,155.0,253.0,6369604,155.0,253.0,6369676,1521872353816,1521872354921
click,180.0,77.5,78.0,254.0,6369914,78.0,254.0,6369976,1521872354117,1521872355232
click,315.0,259.5,211.0,78.0,6370234,211.0,78.0,6370296,1521872354437,1521872355576
click,135.0,103.5,178.0,169.0,6370854,164.0,154.0,6370926,1521872355067,1521872356207
click,90.0,181.5,140.0,88.0,6371344,140.0,111.0,6371408,1521872355548,1521872356660
