Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:57:57:144,0.000,0.016,-0.006,-0.006,10.813,-9.803,16.170
16:57:57:2,0.056,0.020,0.001,-0.005,10.810,-9.815,16.158
16:57:57:2,0.056,0.020,0.004,0.007,10.803,-9.823,16.132
16:57:57:249,0.105,0.021,0.005,0.004,10.808,-9.851,16.104
16:57:57:279,0.135,0.021,0.008,0.007,10.853,-9.891,15.991
16:57:57:279,0.135,0.025,0.001,-0.005,10.958,-9.934,15.820
16:57:57:331,0.187,0.035,-0.002,0.002,11.056,-10.005,15.675
16:57:57:331,0.187,0.042,-0.019,0.002,11.253,-10.032,15.438
16:57:57:354,0.210,0.045,-0.021,0.004,11.370,-9.946,15.323
16:57:57:411,0.267,0.031,-0.009,-0.008,11.456,-9.703,15.076
16:57:57:411,0.267,0.026,-0.002,0.002,11.484,-9.521,14.950
16:57:57:491,0.346,0.030,-0.007,-0.004,11.462,-9.232,14.850
16:57:57:491,0.347,0.007,-0.013,0.021,11.415,-8.954,14.820
16:57:57:492,0.348,0.001,-0.020,0.019,11.391,-8.815,14.777
16:57:57:54,0.396,-0.016,-0.007,0.015,11.340,-8.736,14.693
16:57:57:541,0.397,-0.026,-0.005,0.000,11.328,-8.755,14.619
16:57:57:565,0.421,-0.029,-0.002,0.005,11.281,-8.772,14.520
16:57:57:621,0.477,-0.037,-0.012,0.012,11.254,-8.758,14.498
16:57:57:621,0.477,-0.032,-0.016,0.014,11.261,-8.771,14.503
16:57:57:672,0.527,-0.035,-0.009,0.007,11.267,-8.880,14.521
16:57:57:672,0.528,-0.029,-0.009,0.008,11.287,-8.999,14.511
16:57:57:695,0.551,-0.027,-0.020,-0.001,11.297,-9.202,14.490
16:57:57:753,0.609,-0.022,-0.014,-0.002,11.294,-9.476,14.479
16:57:57:754,0.610,-0.013,-0.015,-0.006,11.289,-9.727,14.445
16:57:57:755,0.611,-0.005,-0.005,0.000,11.262,-10.158,14.368
16:57:57:799,0.655,-0.010,0.002,-0.009,11.202,-10.740,14.266
16:57:57:855,0.711,-0.012,-0.003,-0.011,11.164,-10.940,14.239
16:57:57:856,0.711,-0.017,-0.003,-0.008,11.105,-11.257,14.213
16:57:57:879,0.735,-0.015,-0.012,-0.008,11.026,-11.605,14.211
16:57:57:963,0.819,-0.021,-0.012,-0.006,10.980,-11.876,14.222
16:57:57:964,0.820,-0.014,-0.013,-0.009,10.904,-12.339,14.224
16:57:57:965,0.821,-0.011,-0.005,-0.021,10.852,-12.675,14.198
16:57:58:012,0.868,-0.012,-0.005,-0.010,10.778,-13.281,14.102
16:57:58:013,0.869,-0.005,-0.010,-0.007,10.747,-13.985,13.982
16:57:58:036,0.892,-0.002,-0.009,-0.005,10.733,-14.462,13.897
16:57:58:062,0.918,-0.004,-0.008,-0.021,10.720,-15.120,13.794
16:57:58:089,0.944,-0.013,-0.014,-0.016,10.705,-15.506,13.764
16:57:58:115,0.971,-0.009,-0.033,-0.030,10.687,-16.016,13.747
16:57:58:168,1.024,-0.028,-0.015,-0.024,10.618,-16.262,13.777
16:57:58:197,1.053,-0.031,-0.020,-0.028,10.472,-16.535,13.893
16:57:58:197,1.053,-0.038,-0.014,-0.012,10.315,-16.793,14.026
