Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:50:37:281,0.000,0.034,0.000,-0.007,-1.199,-16.095,-44.927
16:50:37:52,0.239,0.025,-0.005,-0.009,-0.790,-15.677,-44.973
16:50:37:521,0.240,0.024,-0.007,0.003,-0.425,-15.307,-44.948
16:50:37:73,0.448,0.008,-0.008,0.027,0.257,-14.693,-44.949
16:50:37:73,0.449,-0.005,0.002,0.031,0.792,-14.256,-44.936
16:50:37:948,0.666,-0.044,-0.023,0.013,1.636,-13.655,-44.885
16:50:37:949,0.667,-0.060,-0.040,-0.004,2.308,-13.275,-44.792
16:50:37:949,0.668,-0.051,-0.033,-0.005,2.583,-13.194,-44.722
16:50:37:95,0.669,-0.034,-0.019,0.010,2.778,-13.310,-44.548
16:50:37:972,0.690,-0.001,0.004,0.005,2.765,-13.519,-44.457
16:50:37:972,0.691,0.021,0.018,0.010,2.706,-13.952,-44.354
16:50:37:973,0.692,0.027,0.026,0.013,2.704,-14.222,-44.307
16:50:37:974,0.693,0.010,-0.006,-0.021,2.893,-14.489,-44.290
16:50:38:077,0.795,-0.014,-0.001,-0.004,3.155,-14.626,-44.280
16:50:38:078,0.796,0.008,0.015,0.005,3.367,-14.692,-44.272
16:50:38:078,0.797,0.020,0.030,0.013,3.756,-14.774,-44.332
16:50:38:079,0.798,-0.014,0.014,0.015,4.133,-14.764,-44.437
16:50:38:182,0.901,-0.039,0.011,0.036,4.924,-14.628,-44.678
16:50:38:183,0.901,0.047,-0.010,0.026,11.841,-19.879,-46.545
16:50:38:183,0.902,0.038,-0.057,-0.036,12.682,-19.801,-46.426
16:50:38:184,0.903,0.033,-0.008,0.026,13.811,-19.488,-46.027
16:50:38:331,1.050,0.048,0.002,0.017,14.228,-19.340,-45.934
16:50:38:367,1.086,0.041,0.049,-0.033,3.816,-7.959,-45.370
16:50:38:368,1.086,-0.075,-0.027,0.024,1.572,-0.404,-43.826
16:50:38:368,1.087,-0.073,-0.009,0.032,1.169,1.442,-43.457
16:50:38:369,1.087,-0.076,0.007,0.051,-1.127,4.768,-41.147
16:50:38:475,1.194,-0.085,-0.023,0.014,-1.499,4.025,-40.804
16:50:38:475,1.194,-0.014,-0.043,-0.063,-4.025,-0.663,-38.191
16:50:38:475,1.194,-0.016,-0.045,-0.015,-4.214,-0.977,-38.060
16:50:38:475,1.194,-0.002,-0.025,0.012,-4.586,-1.901,-37.822
16:50:38:497,1.216,-0.002,0.017,0.007,-5.049,-3.102,-37.514
16:50:38:497,1.216,0.013,0.060,-0.037,-5.376,-3.978,-37.295
16:50:38:498,1.217,0.020,0.064,-0.033,-5.747,-5.220,-36.984
16:50:38:499,1.218,-0.005,0.028,-0.013,-5.870,-5.844,-36.788
16:50:38:681,1.400,0.009,0.020,0.001,-5.866,-6.498,-36.560
16:50:38:681,1.400,-0.036,-0.024,0.037,-5.396,-6.501,-36.478
16:50:38:682,1.401,-0.119,-0.047,0.099,-4.600,-6.128,-36.301
16:50:38:682,1.401,-0.183,-0.063,0.120,-2.386,-4.814,-35.591
16:50:38:778,1.496,-0.212,-0.064,0.093,-0.458,-3.740,-34.844
16:50:38:943,1.661,-0.257,-0.043,0.028,2.295,-2.482,-33.262
16:50:38:944,1.662,-0.235,-0.010,-0.006,4.063,-2.079,-31.230
16:50:38:945,1.663,-0.192,0.024,-0.022,4.682,-2.700,-29.726
16:50:39:04,1.759,-0.039,0.040,-0.066,5.772,-6.047,-25.063
16:50:39:229,1.948,-0.010,0.037,-0.114,6.269,-6.949,-23.472
16:50:39:23,1.949,0.005,0.043,-0.122,7.089,-7.987,-21.062
16:50:39:231,1.950,0.030,0.042,-0.138,7.879,-8.937,-18.662
16:50:39:305,2.023,0.051,0.032,-0.132,8.334,-9.589,-17.138
16:50:39:335,2.054,0.051,0.016,-0.154,8.884,-10.964,-15.140
16:50:39:335,2.054,0.077,-0.013,-0.144,9.136,-12.305,-14.012
16:50:39:336,2.055,0.140,-0.028,-0.132,9.344,-14.879,-12.649
16:50:39:671,2.389,0.215,-0.025,-0.085,9.399,-17.833,-11.537
16:50:39:774,2.493,0.246,-0.024,-0.051,9.417,-19.439,-10.882
16:50:39:809,2.528,0.257,-0.056,-0.016,9.451,-21.401,-10.020
16:50:39:81,2.529,0.269,-0.073,0.023,9.456,-22.435,-9.527
16:50:39:811,2.529,0.274,-0.061,0.046,9.424,-23.476,-8.899
16:50:39:812,2.530,0.273,-0.056,0.071,9.340,-24.025,-8.477
16:50:39:856,2.574,0.263,-0.010,0.079,9.241,-24.177,-8.353
16:50:39:856,2.575,0.234,0.024,0.067,9.022,-24.044,-8.514
16:50:39:887,2.606,0.142,0.074,0.000,8.768,-23.674,-9.267
16:50:39:887,2.606,0.040,-0.036,0.006,6.439,-25.844,-15.899
16:50:39:887,2.606,0.023,0.009,0.018,4.103,-27.212,-19.775
16:50:40:022,2.741,-0.019,0.023,0.004,2.999,-26.754,-21.561
16:50:40:022,2.741,-0.067,-0.003,-0.015,2.315,-25.816,-22.874
16:50:40:022,2.741,-0.093,-0.017,-0.007,2.032,-24.806,-23.464
16:50:40:023,2.741,-0.150,0.121,0.068,1.790,-17.146,-22.320
16:50:40:074,2.793,-0.043,0.054,0.009,2.095,-17.365,-20.233
16:50:40:074,2.793,0.037,0.047,0.031,2.365,-18.000,-19.555
16:50:40:074,2.793,0.065,-0.037,0.045,3.214,-18.139,-18.573
16:50:40:075,2.794,0.108,-0.052,0.057,3.466,-18.063,-18.134
16:50:40:09,2.809,0.194,-0.066,0.060,3.583,-18.185,-17.381
16:50:40:168,2.886,0.269,-0.113,0.052,3.558,-18.513,-16.908
16:50:40:203,2.921,0.358,0.019,0.044,3.348,-18.950,-15.905
16:50:40:204,2.922,-0.002,0.055,0.008,5.936,-10.214,-23.352
16:50:40:205,2.923,-0.025,0.133,0.011,6.402,-10.971,-22.985
16:50:40:205,2.924,-0.025,0.143,0.003,6.711,-11.474,-22.504
16:50:40:309,3.027,-0.029,0.191,0.007,7.068,-12.415,-21.553
16:50:40:309,3.028,0.011,0.286,0.008,7.193,-13.170,-20.735
16:50:40:31,3.028,0.047,0.253,0.023,7.342,-14.398,-19.153
16:50:40:311,3.029,0.098,0.030,0.049,7.611,-15.526,-17.228
16:50:40:334,3.052,0.120,-0.085,0.059,7.854,-16.141,-16.015
16:50:40:334,3.053,0.150,-0.053,0.054,8.196,-16.661,-14.511
16:50:40:335,3.053,0.077,0.056,-0.014,8.508,-16.431,-13.793
16:50:40:439,3.158,-0.074,0.075,-0.154,9.145,-15.517,-13.211
16:50:40:44,3.159,-0.186,0.030,-0.215,9.760,-14.955,-13.232
16:50:40:441,3.160,-0.206,-0.012,-0.229,9.968,-15.621,-13.409
16:50:40:441,3.160,-0.131,-0.156,-0.173,9.906,-17.796,-13.656
16:50:40:519,3.237,-0.060,-0.263,-0.051,9.634,-19.699,-13.703
16:50:40:519,3.238,-0.036,-0.284,-0.019,9.120,-22.418,-13.497
16:50:40:52,3.239,-0.030,-0.290,0.009,8.834,-24.466,-12.811
16:50:40:521,3.240,-0.062,-0.274,0.009,8.792,-25.257,-12.030
16:50:40:545,3.264,-0.027,-0.227,-0.011,8.827,-25.909,-10.260
16:50:40:546,3.264,0.117,-0.131,0.030,8.845,-25.813,-8.694
16:50:40:546,3.265,0.179,-0.024,0.090,8.812,-25.526,-5.913
16:50:40:547,3.266,0.224,0.027,0.100,8.777,-24.763,-3.911
16:50:40:615,3.334,0.247,0.014,0.154,8.699,-23.329,-0.847
16:50:40:646,3.365,0.248,-0.004,0.260,8.542,-22.184,1.949
16:50:40:646,3.365,0.267,0.049,0.257,8.542,-22.465,3.364
16:50:40:729,3.447,0.615,0.283,0.332,8.772,-23.967,4.894
