Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:24:12:752,0.000,0.010,-0.055,-0.212,18.421,-29.345,-30.776
15:24:12:752,0.000,-0.004,-0.069,-0.178,16.762,-28.959,-31.931
15:24:12:753,0.001,-0.045,-0.090,-0.139,16.255,-27.439,-32.122
15:24:12:825,0.073,-0.086,-0.098,-0.070,16.068,-23.653,-31.509
15:24:12:916,0.164,-0.099,-0.106,-0.039,16.055,-18.518,-29.916
15:24:12:916,0.164,-0.105,-0.076,-0.029,15.863,-14.677,-28.408
15:24:12:916,0.164,-0.124,-0.039,-0.021,15.055,-8.922,-25.775
15:24:12:916,0.164,-0.115,0.009,0.070,14.137,-5.429,-23.900
15:24:12:991,0.240,-0.060,0.065,0.146,12.284,-1.161,-21.244
15:24:12:992,0.240,-0.448,0.126,0.450,10.220,1.351,-19.231
15:24:12:993,0.241,-0.517,0.189,0.561,8.887,-0.729,-18.930
15:24:12:993,0.242,0.510,0.152,0.311,6.848,-10.036,-19.025
15:24:13:011,0.259,0.430,0.108,0.175,6.169,-14.505,-19.508
15:24:13:038,0.286,0.196,0.015,0.034,7.287,-14.974,-19.472
15:24:13:038,0.286,0.111,-0.017,-0.037,9.345,-12.299,-19.148
15:24:13:062,0.310,0.090,-0.022,-0.014,10.661,-10.373,-18.666
15:24:13:117,0.366,0.047,-0.044,-0.036,12.653,-6.982,-17.444
15:24:13:139,0.387,0.023,-0.016,-0.103,15.293,-1.807,-15.027
15:24:13:195,0.443,0.058,-0.019,-0.094,15.963,-0.661,-14.213
15:24:13:195,0.443,0.069,-0.031,-0.103,16.286,0.189,-13.552
15:24:13:249,0.497,0.088,-0.033,-0.089,16.117,0.012,-13.568
15:24:13:249,0.497,0.090,-0.028,-0.096,15.852,-0.425,-13.879
15:24:13:271,0.519,0.086,-0.033,-0.083,15.325,-1.277,-14.726
15:24:13:355,0.603,0.077,-0.025,-0.092,14.923,-1.849,-15.446
15:24:13:356,0.604,0.060,-0.031,-0.073,14.282,-2.594,-16.558
15:24:13:357,0.605,0.057,-0.014,-0.049,13.731,-3.138,-17.570
15:24:13:434,0.682,0.049,-0.006,-0.042,13.397,-3.302,-18.154
15:24:13:435,0.683,0.023,-0.015,-0.033,12.908,-3.151,-18.859
15:24:13:436,0.684,-0.004,-0.016,-0.015,12.589,-2.843,-19.237
15:24:13:484,0.732,-0.009,-0.003,-0.005,12.068,-2.159,-19.716
15:24:13:485,0.733,-0.014,-0.001,0.043,11.523,-1.197,-20.202
15:24:13:566,0.814,-0.032,0.002,0.051,11.177,-0.360,-20.519
15:24:13:567,0.815,-0.062,-0.001,0.072,10.718,1.188,-20.956
15:24:13:568,0.816,-0.089,0.010,0.132,10.466,2.272,-21.233
15:24:13:586,0.834,-0.109,0.023,0.170,10.179,3.783,-21.587
15:24:13:641,0.889,-0.150,-0.011,0.162,10.088,5.035,-21.805
15:24:13:642,0.890,-0.161,-0.025,0.149,10.115,5.469,-21.902
15:24:13:723,0.971,-0.120,-0.018,0.116,10.228,5.403,-21.916
15:24:13:724,0.972,-0.071,-0.009,0.090,10.345,5.025,-21.801
15:24:13:725,0.973,-0.073,-0.004,0.066,10.579,4.401,-21.478
15:24:13:803,1.052,-0.062,-0.017,0.032,10.816,3.674,-21.029
15:24:13:804,1.052,-0.038,-0.011,0.030,10.944,3.115,-20.691
15:24:13:804,1.052,-0.025,-0.019,0.000,11.159,2.076,-20.164
15:24:13:876,1.124,-0.009,-0.020,0.001,11.286,1.574,-19.831
15:24:14:012,1.260,0.007,-0.016,-0.010,11.466,0.892,-19.369
15:24:14:013,1.261,0.022,-0.006,-0.001,11.583,0.320,-18.901
15:24:14:013,1.261,0.032,-0.008,-0.009,11.635,0.102,-18.603
15:24:14:037,1.285,0.042,-0.003,-0.016,11.669,-0.107,-18.214
15:24:14:037,1.285,0.048,-0.013,-0.009,11.700,-0.111,-18.010
15:24:14:059,1.307,0.046,-0.017,0.001,11.746,-0.055,-17.821
15:24:14:092,1.340,0.033,-0.015,-0.009,11.752,0.026,-17.736
15:24:14:092,1.340,0.036,-0.020,0.002,11.723,0.009,-17.775
15:24:14:093,1.341,0.033,-0.010,0.010,11.596,-0.059,-17.912
15:24:14:113,1.362,0.042,-0.003,0.022,11.479,-0.127,-18.072
15:24:14:114,1.362,0.027,-0.006,0.021,11.284,-0.110,-18.351
15:24:14:137,1.385,0.026,-0.008,0.032,11.159,-0.078,-18.675
15:24:14:163,1.411,0.013,-0.009,0.038,11.115,0.129,-18.884
15:24:14:248,1.496,0.004,-0.002,0.046,11.118,0.585,-19.175
15:24:14:249,1.497,-0.012,0.012,0.044,11.146,0.994,-19.355
15:24:14:249,1.497,-0.027,0.001,0.052,11.237,1.639,-19.580
15:24:14:542,1.790,-0.044,0.000,0.052,11.401,2.395,-19.746
15:24:14:542,1.790,-0.052,-0.005,0.053,11.571,2.773,-19.796
15:24:14:542,1.790,-0.052,-0.009,0.059,11.857,3.403,-19.769
15:24:14:543,1.791,-0.046,-0.012,0.046,12.068,3.756,-19.709
15:24:14:567,1.815,-0.044,-0.014,0.047,12.342,4.209,-19.565
15:24:14:567,1.815,-0.041,-0.020,0.032,12.530,4.459,-19.456
15:24:14:568,1.816,-0.033,-0.010,0.025,12.757,4.744,-19.297
15:24:14:569,1.817,-0.025,0.000,0.011,12.935,4.931,-19.155
15:24:14:584,1.832,-0.020,0.002,0.013,13.053,5.013,-19.070
15:24:14:617,1.865,-0.021,-0.006,-0.005,13.212,5.092,-18.954
15:24:14:617,1.865,-0.014,-0.002,-0.002,13.322,5.098,-18.892
