Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:24:12:689,0.000,0.005,-0.006,-0.008,-0.963,-2.739,8.965
15:24:12:741,0.052,-0.027,-0.007,0.012,-0.959,-2.669,8.949
15:24:12:742,0.053,-0.029,-0.015,-0.031,-1.010,-2.682,8.935
15:24:12:764,0.075,-0.001,-0.009,-0.012,-1.019,-2.696,8.891
15:24:12:791,0.102,-0.006,-0.011,-0.010,-1.022,-2.678,8.864
15:24:12:816,0.127,-0.008,-0.013,-0.006,-1.045,-2.684,8.837
15:24:12:843,0.154,0.001,0.001,-0.017,-1.080,-2.695,8.809
15:24:12:87,0.181,-0.015,-0.007,-0.010,-1.126,-2.706,8.815
15:24:12:895,0.206,0.000,-0.012,-0.012,-1.143,-2.716,8.802
15:24:12:922,0.233,-0.020,-0.007,-0.010,-1.166,-2.720,8.813
15:24:12:948,0.259,-0.002,-0.018,-0.013,-1.190,-2.741,8.792
15:24:13:032,0.343,-0.008,0.000,0.007,-1.232,-2.751,8.763
15:24:13:033,0.344,0.007,-0.014,-0.015,-1.262,-2.791,8.752
15:24:13:034,0.345,0.003,-0.011,0.004,-1.335,-2.854,8.707
15:24:13:053,0.364,-0.012,-0.003,-0.012,-1.427,-2.914,8.715
15:24:13:079,0.390,0.007,-0.010,-0.002,-1.470,-2.963,8.699
15:24:13:106,0.417,-0.001,0.001,-0.014,-1.556,-3.017,8.710
15:24:13:133,0.444,-0.025,-0.023,-0.007,-1.550,-2.999,8.723
15:24:13:158,0.469,-0.007,-0.002,-0.011,-1.566,-3.009,8.737
15:24:13:184,0.496,0.002,-0.016,-0.002,-1.566,-3.033,8.721
15:24:13:21,0.521,-0.024,-0.011,-0.004,-1.572,-3.067,8.715
15:24:13:237,0.548,-0.017,-0.001,-0.010,-1.618,-3.115,8.728
15:24:13:264,0.575,0.014,-0.014,0.004,-1.640,-3.143,8.701
15:24:13:289,0.600,0.002,-0.008,0.007,-1.680,-3.175,8.717
15:24:13:345,0.656,-0.009,-0.012,-0.010,-1.714,-3.184,8.728
15:24:13:346,0.657,-0.002,-0.006,-0.017,-1.745,-3.215,8.739
15:24:13:368,0.679,0.001,-0.014,0.009,-1.759,-3.232,8.741
15:24:13:394,0.705,-0.006,-0.005,0.002,-1.751,-3.232,8.759
15:24:13:45,0.761,0.003,-0.009,-0.004,-1.767,-3.229,8.772
15:24:13:45,0.761,-0.012,-0.004,-0.016,-1.774,-3.227,8.792
15:24:13:473,0.784,-0.002,-0.002,-0.006,-1.805,-3.267,8.803
15:24:13:5,0.812,-0.004,-0.016,-0.005,-1.817,-3.288,8.810
15:24:13:526,0.838,0.002,-0.007,0.000,-1.835,-3.292,8.808
15:24:13:58,0.892,-0.013,-0.006,-0.016,-1.866,-3.294,8.812
15:24:13:581,0.893,-0.015,-0.008,-0.011,-1.864,-3.316,8.812
15:24:13:605,0.916,-0.004,-0.008,-0.006,-1.866,-3.349,8.793
15:24:13:632,0.943,-0.004,-0.015,-0.004,-1.857,-3.375,8.784
15:24:13:657,0.968,0.003,-0.002,-0.005,-1.866,-3.405,8.774
15:24:13:712,1.023,0.000,-0.010,-0.006,-1.869,-3.425,8.776
15:24:13:713,1.024,-0.005,-0.016,-0.012,-1.863,-3.436,8.774
15:24:13:735,1.047,0.004,-0.008,0.000,-1.905,-3.474,8.774
15:24:13:762,1.073,-0.002,-0.007,-0.005,-1.924,-3.489,8.778
15:24:13:789,1.100,-0.005,-0.012,-0.006,-1.938,-3.490,8.774
15:24:13:846,1.157,0.003,-0.007,0.002,-1.942,-3.493,8.776
