Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:36:13:565,0.000,0.010,0.006,0.008,3.575,157.161,-6.585
15:36:13:566,0.001,-0.002,0.011,0.009,3.790,157.304,-6.919
15:36:13:567,0.001,0.003,-0.006,-0.005,3.861,157.355,-6.915
15:36:13:591,0.026,0.011,0.006,0.007,4.746,159.321,-6.779
15:36:13:592,0.027,-0.001,0.003,-0.008,4.769,159.445,-6.800
15:36:13:592,0.027,0.010,-0.002,-0.013,4.794,159.587,-6.826
15:36:13:661,0.096,-0.001,0.003,0.004,4.840,159.801,-6.916
15:36:13:768,0.203,0.000,0.001,-0.009,4.880,160.137,-7.262
15:36:13:799,0.234,-0.023,0.003,-0.008,4.878,160.173,-7.332
15:36:13:8,0.235,0.005,0.003,-0.008,5.065,159.840,-7.412
15:36:13:801,0.236,-0.003,0.001,0.006,5.072,159.812,-7.437
15:36:13:881,0.316,-0.009,0.002,-0.001,5.068,159.806,-7.454
15:36:13:881,0.316,-0.003,0.000,0.008,5.064,159.780,-7.451
15:36:13:882,0.317,-0.003,0.002,-0.003,5.059,159.728,-7.422
15:36:13:883,0.318,-0.002,0.004,0.008,5.049,159.676,-7.405
15:36:13:907,0.342,0.002,0.001,-0.007,5.044,159.549,-7.367
15:36:13:908,0.343,0.003,0.002,0.009,5.033,159.418,-7.336
15:36:13:909,0.344,0.010,0.001,-0.001,5.027,159.175,-7.290
15:36:13:91,0.345,0.008,0.002,-0.006,4.945,157.379,-7.599
15:36:14:003,0.438,0.008,0.002,0.003,4.918,157.190,-7.612
15:36:14:11,0.545,-0.029,0.011,-0.001,4.144,158.244,-8.418
15:36:14:111,0.546,-0.040,-0.111,0.054,3.912,158.325,-7.938
15:36:14:216,0.650,0.036,0.026,0.016,3.531,158.197,-7.017
15:36:14:217,0.651,0.049,0.115,-0.055,3.331,157.978,-6.446
15:36:14:317,0.752,-0.008,-0.041,-0.064,3.124,158.193,-6.206
15:36:14:426,0.860,-0.002,-0.024,0.009,2.877,158.337,-6.098
15:36:14:426,0.861,-0.001,-0.010,0.005,2.720,158.440,-5.985
15:36:14:537,0.972,-0.038,0.043,0.014,2.501,158.514,-5.768
15:36:14:537,0.972,0.041,0.031,0.021,2.389,158.423,-5.566
15:36:14:538,0.973,0.030,0.018,0.017,2.261,158.020,-5.233
