Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:21:33:674,0.000,-0.005,-0.004,0.007,-1.329,35.067,7.523
16:21:33:7,0.026,-0.009,-0.003,0.006,-1.328,35.066,7.573
16:21:33:726,0.053,-0.005,-0.004,0.002,-1.326,35.066,7.593
16:21:33:781,0.108,-0.005,-0.003,0.004,-1.326,35.066,7.593
16:21:33:782,0.109,-0.001,-0.005,0.003,-1.326,35.066,7.593
16:21:33:805,0.131,-0.001,-0.006,0.000,-1.326,35.066,7.593
16:21:33:861,0.187,-0.002,-0.006,0.004,-1.326,35.066,7.593
16:21:33:861,0.188,-0.003,-0.005,0.002,-1.326,35.066,7.593
16:21:33:886,0.212,0.000,-0.004,0.000,-1.326,35.066,7.593
16:21:33:911,0.237,-0.001,-0.004,0.003,-1.326,35.066,7.593
16:21:33:937,0.263,0.001,-0.004,0.005,-1.326,35.066,7.593
16:21:34:021,0.348,-0.003,-0.004,0.002,-1.326,35.066,7.593
16:21:34:021,0.348,-0.001,-0.006,0.000,-1.326,35.066,7.593
16:21:34:022,0.349,-0.003,-0.003,0.006,-1.326,35.066,7.593
16:21:34:042,0.368,-0.002,-0.006,-0.002,-1.326,35.066,7.593
16:21:34:068,0.394,-0.003,-0.003,0.000,-1.326,35.066,7.593
16:21:34:093,0.420,-0.002,-0.005,-0.003,-1.326,35.066,7.593
16:21:34:12,0.446,-0.004,-0.008,0.001,-1.326,35.066,7.593
16:21:34:147,0.473,-0.003,-0.004,-0.002,-1.326,35.066,7.593
16:21:34:173,0.500,-0.001,-0.005,0.004,-1.327,35.066,7.583
16:21:34:257,0.583,-0.002,-0.006,-0.006,-1.328,35.066,7.573
16:21:34:258,0.584,0.001,-0.004,0.003,-1.328,35.066,7.573
16:21:34:259,0.585,-0.004,-0.003,-0.006,-1.328,35.066,7.573
16:21:34:278,0.604,0.002,-0.005,0.004,-1.328,35.066,7.573
16:21:34:304,0.631,-0.005,-0.003,-0.003,-1.328,35.066,7.573
16:21:34:33,0.656,0.000,-0.005,0.001,-1.326,35.066,7.593
16:21:34:356,0.683,0.000,-0.003,0.000,-1.329,35.065,7.613
16:21:34:383,0.709,-0.002,-0.004,0.004,-1.334,35.069,7.658
16:21:34:436,0.763,-0.002,-0.004,-0.001,-1.329,35.069,7.698
16:21:34:489,0.816,-0.002,-0.003,0.005,-1.332,35.063,7.713
16:21:34:52,0.846,-0.002,-0.006,-0.002,-1.330,35.068,7.738
16:21:34:521,0.847,-0.007,-0.002,0.005,-1.330,35.068,7.738
16:21:34:521,0.847,-0.004,0.000,0.003,-1.331,35.068,7.728
16:21:34:54,0.866,0.000,-0.001,0.007,-1.330,35.064,7.693
16:21:34:567,0.893,0.001,-0.005,-0.002,-1.333,35.064,7.663
16:21:34:594,0.921,0.000,-0.006,0.003,-1.346,35.064,7.635
16:21:34:62,0.947,0.001,-0.002,0.002,-1.358,35.063,7.617
16:21:34:646,0.972,0.000,-0.005,0.000,-1.368,35.063,7.618
16:21:34:702,1.028,0.000,-0.006,0.001,-1.388,35.061,7.620
16:21:34:702,1.028,-0.002,-0.005,0.003,-1.385,35.061,7.649
16:21:34:724,1.050,-0.001,-0.005,0.000,-1.385,35.036,7.675
16:21:34:75,1.077,-0.002,-0.004,0.001,-1.382,35.031,7.699
16:21:34:776,1.103,0.001,-0.004,0.002,-1.384,35.030,7.730
16:21:34:803,1.129,-0.005,-0.004,-0.001,-1.382,35.035,7.744
16:21:34:829,1.155,-0.002,-0.004,0.005,-1.384,35.054,7.744
16:21:34:855,1.182,-0.007,-0.003,0.000,-1.384,35.054,7.744
16:21:34:883,1.209,-0.005,-0.004,0.003,-1.384,35.054,7.744
16:21:34:908,1.234,-0.002,-0.003,0.000,-1.392,35.079,7.730
16:21:34:961,1.288,0.001,-0.004,0.002,-1.390,35.085,7.704
16:21:34:989,1.316,-0.003,-0.008,-0.003,-1.393,35.090,7.680
16:21:34:99,1.316,0.000,-0.004,0.005,-1.393,35.085,7.675
16:21:35:013,1.339,-0.003,-0.002,-0.002,-1.393,35.085,7.675
16:21:35:039,1.366,0.008,-0.005,0.002,-1.393,35.085,7.675
16:21:35:095,1.421,0.001,-0.005,-0.004,-1.393,35.085,7.675
16:21:35:096,1.422,-0.004,0.001,0.006,-1.400,35.105,7.675
16:21:35:118,1.444,0.000,-0.007,0.001,-1.401,35.120,7.670
16:21:35:145,1.472,0.001,-0.007,0.003,-1.430,35.153,7.658
16:21:35:17,1.497,-0.002,-0.004,-0.001,-1.448,35.201,7.659
16:21:35:226,1.552,0.005,-0.007,0.002,-1.455,35.231,7.659
16:21:35:226,1.552,-0.004,-0.003,-0.002,-1.459,35.275,7.654
16:21:35:249,1.575,-0.002,-0.002,0.004,-1.456,35.281,7.638
16:21:35:275,1.602,-0.009,-0.003,0.006,-1.469,35.291,7.570
16:21:35:36,1.686,0.001,-0.008,0.003,-1.502,35.287,7.449
16:21:35:361,1.687,-0.004,-0.004,-0.001,-1.533,35.286,7.353
16:21:35:361,1.687,0.008,-0.007,-0.007,-1.583,35.271,7.254
16:21:35:408,1.734,0.002,-0.006,0.004,-1.607,35.270,7.227
16:21:35:465,1.791,0.002,-0.003,0.000,-1.643,35.262,7.216
16:21:35:465,1.792,0.004,-0.008,0.000,-1.687,35.255,7.216
16:21:35:466,1.793,0.002,-0.009,0.002,-1.738,35.251,7.252
16:21:35:485,1.811,-0.003,-0.002,0.003,-1.759,35.248,7.295
16:21:35:511,1.838,0.002,-0.006,0.006,-1.755,35.248,7.324
16:21:35:567,1.893,-0.004,-0.007,0.004,-1.758,35.252,7.350
16:21:35:567,1.894,-0.006,-0.005,-0.006,-1.759,35.262,7.350
16:21:35:59,1.917,0.002,-0.001,0.002,-1.756,35.277,7.334
16:21:35:616,1.943,-0.003,-0.007,-0.004,-1.756,35.279,7.294
16:21:35:643,1.969,0.006,-0.011,-0.001,-1.759,35.284,7.269
16:21:35:669,1.995,-0.002,-0.006,-0.004,-1.761,35.279,7.245
16:21:35:724,2.050,0.002,-0.008,0.002,-1.761,35.279,7.245
16:21:35:725,2.051,0.001,-0.005,-0.003,-1.761,35.279,7.245
16:21:35:747,2.074,0.003,-0.004,0.003,-1.758,35.269,7.264
16:21:35:774,2.100,-0.002,-0.004,-0.001,-1.760,35.253,7.290
16:21:35:8,2.126,-0.002,-0.004,0.001,-1.757,35.237,7.345
16:21:35:83,2.157,0.001,-0.001,0.002,-1.753,35.222,7.379
16:21:35:83,2.157,0.002,-0.001,0.001,-1.750,35.216,7.444
16:21:35:853,2.179,-0.004,-0.004,0.003,-1.749,35.200,7.489
16:21:35:881,2.207,-0.009,-0.001,0.006,-1.746,35.194,7.554
16:21:35:963,2.290,-0.004,-0.005,-0.001,-1.756,35.187,7.600
16:21:35:964,2.291,0.000,-0.006,0.002,-1.768,35.185,7.631
16:21:35:965,2.291,0.000,-0.003,0.001,-1.774,35.184,7.662
16:21:35:984,2.310,0.001,-0.003,0.003,-1.792,35.183,7.684
16:21:36:039,2.365,-0.002,-0.003,-0.001,-1.814,35.180,7.707
16:21:36:04,2.366,-0.001,-0.008,0.000,-1.832,35.179,7.729
16:21:36:065,2.391,0.000,-0.007,-0.002,-1.832,35.174,7.724
16:21:36:089,2.415,-0.005,-0.008,0.001,-1.816,35.159,7.727
16:21:36:116,2.443,0.005,0.000,0.004,-1.794,35.141,7.725
16:21:36:142,2.468,-0.006,-0.003,0.006,-1.763,35.114,7.722
16:21:36:198,2.524,0.000,-0.001,0.009,-1.745,35.115,7.700
16:21:36:198,2.525,0.003,0.001,0.009,-1.738,35.137,7.639
16:21:36:22,2.546,0.005,-0.006,0.002,-1.752,35.172,7.585
16:21:36:247,2.574,0.011,-0.011,-0.002,-1.754,35.198,7.579
16:21:36:273,2.600,0.003,-0.006,0.002,-1.757,35.216,7.610
16:21:36:329,2.656,-0.007,-0.002,-0.002,-1.757,35.210,7.655
16:21:36:33,2.656,-0.006,-0.001,0.002,-1.751,35.194,7.739
16:21:36:38,2.706,-0.014,0.000,0.003,-1.755,35.193,7.789
16:21:36:465,2.792,0.000,-0.005,0.008,-1.755,35.193,7.789
16:21:36:466,2.792,-0.010,-0.002,-0.002,-1.754,35.193,7.760
16:21:36:467,2.793,0.002,-0.003,0.003,-1.751,35.194,7.739
16:21:36:513,2.840,0.001,-0.004,0.003,-1.752,35.173,7.760
16:21:36:514,2.840,-0.001,-0.002,-0.001,-1.747,35.148,7.794
16:21:36:535,2.861,0.005,-0.007,0.005,-1.746,35.142,7.839
16:21:36:591,2.917,-0.002,-0.003,-0.001,-1.747,35.136,7.875
16:21:36:591,2.918,0.002,-0.003,0.004,-1.746,35.115,7.915
16:21:36:643,2.969,-0.001,-0.005,0.000,-1.742,35.100,7.939
16:21:36:644,2.970,-0.002,-0.003,0.005,-1.744,35.099,7.970
16:21:36:696,3.022,0.000,-0.005,0.005,-1.742,35.099,7.989
16:21:36:697,3.023,-0.002,-0.002,0.006,-1.742,35.099,7.989
16:21:36:719,3.045,-0.001,-0.006,0.000,-1.742,35.099,7.989
16:21:36:746,3.072,0.001,-0.007,0.005,-1.742,35.099,7.989
16:21:36:801,3.127,0.005,-0.002,0.004,-1.742,35.099,7.989
16:21:36:801,3.128,0.001,-0.003,0.002,-1.742,35.099,7.989
16:21:36:824,3.150,-0.002,-0.004,0.000,-1.742,35.099,7.989
16:21:36:85,3.176,0.000,-0.001,0.007,-1.742,35.099,7.989
16:21:36:904,3.230,0.003,-0.003,0.005,-1.742,35.099,7.989
16:21:36:932,3.258,0.004,-0.003,0.007,-1.742,35.099,7.989
16:21:36:932,3.259,-0.010,0.001,0.007,-1.742,35.099,7.989
16:21:36:955,3.282,0.000,-0.005,0.007,-1.744,35.099,7.970
16:21:36:981,3.308,0.003,-0.007,0.006,-1.744,35.099,7.970
16:21:37:037,3.363,0.001,-0.003,0.002,-1.744,35.099,7.970
16:21:37:038,3.364,0.002,-0.002,0.005,-1.744,35.099,7.970
16:21:37:062,3.389,-0.001,-0.004,-0.003,-1.744,35.099,7.970
16:21:37:087,3.414,0.006,-0.005,0.006,-1.744,35.099,7.970
16:21:37:171,3.497,0.001,-0.002,-0.001,-1.744,35.099,7.970
16:21:37:172,3.498,0.003,-0.004,0.005,-1.744,35.099,7.970
16:21:37:173,3.499,0.001,-0.005,0.001,-1.744,35.099,7.970
16:21:37:191,3.518,0.002,-0.003,0.004,-1.744,35.099,7.970
16:21:37:218,3.544,-0.003,-0.003,0.000,-1.744,35.099,7.970
16:21:37:244,3.570,0.002,-0.006,0.004,-1.744,35.099,7.970
16:21:37:27,3.597,-0.002,-0.003,-0.001,-1.744,35.099,7.970
16:21:37:297,3.623,0.001,-0.002,0.005,-1.744,35.099,7.970
16:21:37:323,3.649,-0.003,-0.003,-0.002,-1.744,35.099,7.970
16:21:37:351,3.677,0.004,-0.004,0.006,-1.744,35.099,7.970
16:21:37:404,3.731,0.001,-0.005,0.004,-1.743,35.099,7.980
16:21:37:405,3.732,0.001,-0.004,0.004,-1.743,35.099,7.980
16:21:37:429,3.756,-0.001,-0.002,0.003,-1.743,35.099,7.980
16:21:37:483,3.810,0.003,-0.002,0.008,-1.743,35.099,7.980
16:21:37:484,3.810,0.000,-0.003,0.004,-1.743,35.099,7.980
16:21:37:507,3.833,0.000,-0.001,0.007,-1.743,35.099,7.980
16:21:37:564,3.890,-0.001,-0.004,0.000,-1.743,35.099,7.980
16:21:37:564,3.890,0.003,-0.006,0.005,-1.743,35.099,7.980
16:21:37:643,3.970,0.000,-0.002,0.002,-1.743,35.099,7.980
16:21:37:644,3.970,0.002,-0.003,0.004,-1.743,35.099,7.980
16:21:37:645,3.971,0.000,-0.004,0.002,-1.743,35.099,7.980
16:21:37:664,3.990,-0.001,-0.002,0.004,-1.744,35.099,7.970
16:21:37:69,4.016,0.002,-0.005,0.004,-1.744,35.099,7.970
16:21:37:716,4.043,0.003,-0.006,0.005,-1.744,35.099,7.970
16:21:37:772,4.098,0.000,-0.004,0.005,-1.744,35.099,7.970
16:21:37:772,4.099,-0.001,-0.006,0.004,-1.744,35.099,7.970
16:21:37:795,4.122,0.001,-0.003,0.003,-1.744,35.099,7.970
16:21:37:822,4.148,0.000,-0.005,-0.001,-1.744,35.099,7.970
16:21:37:848,4.174,0.002,-0.005,0.004,-1.744,35.099,7.970
16:21:37:874,4.201,-0.003,-0.003,-0.002,-1.744,35.099,7.970
16:21:37:901,4.227,0.002,-0.004,0.005,-1.744,35.099,7.970
16:21:37:958,4.285,-0.001,-0.001,-0.002,-1.744,35.099,7.970
16:21:37:959,4.286,0.003,-0.002,0.005,-1.744,35.099,7.970
16:21:37:96,4.286,-0.003,-0.003,0.000,-1.744,35.099,7.970
16:21:38:007,4.333,0.004,-0.005,0.007,-1.744,35.099,7.970
16:21:38:034,4.361,-0.003,-0.006,-0.001,-1.744,35.099,7.970
16:21:38:035,4.361,0.003,-0.005,0.006,-1.744,35.099,7.970
16:21:38:087,4.413,0.000,-0.003,0.001,-1.744,35.099,7.970
16:21:38:087,4.414,0.003,-0.006,0.005,-1.744,35.099,7.970
16:21:38:168,4.495,0.000,-0.004,0.003,-1.744,35.099,7.970
16:21:38:169,4.495,0.005,-0.004,0.008,-1.744,35.099,7.970
16:21:38:17,4.496,0.001,-0.004,0.003,-1.744,35.099,7.970
16:21:38:276,4.603,0.000,-0.005,0.002,-1.744,35.099,7.970
16:21:38:277,4.603,0.001,-0.002,0.003,-1.744,35.099,7.970
16:21:38:321,4.647,0.005,-0.004,0.008,-1.744,35.099,7.970
16:21:38:38,4.706,0.000,-0.002,0.001,-1.744,35.099,7.970
16:21:38:38,4.706,0.003,-0.001,0.005,-1.744,35.099,7.970
16:21:38:38,4.706,0.000,-0.003,0.000,-1.744,35.099,7.970
16:21:38:399,4.725,0.004,-0.004,0.007,-1.744,35.099,7.970
16:21:38:426,4.753,0.002,-0.005,0.004,-1.744,35.099,7.970
16:21:38:452,4.778,0.002,-0.003,0.004,-1.744,35.099,7.970
16:21:38:478,4.804,0.003,-0.006,0.005,-1.744,35.099,7.970
16:21:38:505,4.831,0.004,-0.003,0.006,-1.744,35.099,7.970
16:21:38:531,4.857,0.003,-0.005,0.006,-1.744,35.099,7.970
16:21:38:586,4.913,0.000,-0.003,0.004,-1.744,35.099,7.970
16:21:38:587,4.913,0.002,-0.003,0.004,-1.744,35.099,7.970
16:21:38:609,4.936,-0.002,-0.004,-0.002,-1.744,35.099,7.970
16:21:38:635,4.962,0.003,-0.005,0.005,-1.744,35.099,7.970
16:21:38:662,4.988,-0.001,-0.006,0.000,-1.744,35.099,7.970
16:21:38:688,5.015,0.004,-0.002,0.006,-1.744,35.099,7.970
16:21:38:714,5.041,-0.001,-0.004,0.000,-1.744,35.099,7.970
16:21:38:741,5.067,0.004,-0.002,0.007,-1.744,35.099,7.970
16:21:38:767,5.094,0.000,-0.002,0.001,-1.744,35.099,7.970
16:21:38:794,5.120,0.002,-0.006,0.004,-1.744,35.099,7.970
16:21:38:846,5.173,-0.001,-0.004,0.000,-1.744,35.099,7.970
16:21:38:874,5.200,0.004,-0.005,0.007,-1.744,35.099,7.970
16:21:38:875,5.201,0.001,-0.002,0.003,-1.744,35.099,7.970
16:21:38:898,5.224,0.004,-0.006,0.007,-1.744,35.099,7.970
16:21:38:925,5.251,0.002,-0.006,0.002,-1.744,35.099,7.970
16:21:38:979,5.306,0.004,-0.002,0.006,-1.744,35.099,7.970
16:21:38:98,5.307,0.002,-0.003,0.004,-1.744,35.099,7.970
16:21:39:004,5.330,0.002,-0.003,0.006,-1.744,35.099,7.970
16:21:39:029,5.355,0.001,-0.003,0.003,-1.744,35.099,7.970
