Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
14:57:37:807,0.000,0.047,0.010,0.039,-8.296,6.037,-1.507
14:57:37:808,0.001,0.003,-0.011,0.022,-8.355,6.280,-1.465
14:57:37:83,0.023,-0.007,0.001,-0.023,-8.409,6.360,-1.441
14:57:37:886,0.079,-0.004,-0.004,-0.025,-8.480,6.440,-1.452
14:57:37:887,0.079,0.029,-0.012,-0.004,-8.515,6.612,-1.536
14:57:37:966,0.159,-0.005,-0.012,-0.004,-8.524,6.783,-1.579
14:57:37:966,0.159,-0.023,0.003,-0.018,-8.525,6.832,-1.607
14:57:37:992,0.184,0.014,-0.026,-0.010,-8.528,6.606,-1.655
14:57:37:992,0.185,-0.005,0.031,-0.039,-8.534,6.469,-1.759
14:57:38:014,0.207,0.006,0.082,-0.006,-8.495,6.272,-1.811
14:57:38:041,0.233,0.075,0.036,0.060,-8.470,6.064,-1.755
14:57:38:067,0.260,-0.007,-0.007,0.003,-8.471,5.948,-1.552
14:57:38:094,0.287,0.012,-0.026,-0.026,-8.486,5.877,-1.404
14:57:38:12,0.312,0.018,-0.057,-0.043,-8.461,5.840,-1.245
14:57:38:146,0.338,-0.038,-0.014,-0.043,-8.406,5.948,-1.236
14:57:38:172,0.364,0.011,0.029,-0.014,-8.328,5.936,-1.367
14:57:38:227,0.420,0.038,-0.003,0.024,-8.253,5.930,-1.431
14:57:38:228,0.421,0.012,-0.016,-0.011,-8.219,5.917,-1.390
14:57:38:252,0.445,-0.005,0.005,-0.023,-8.171,5.816,-1.294
14:57:38:279,0.471,0.006,0.025,0.004,-8.121,5.750,-1.257
14:57:38:305,0.497,0.022,0.007,0.027,-8.050,5.620,-1.196
14:57:38:329,0.522,0.006,0.002,-0.005,-8.032,5.666,-1.124
14:57:38:355,0.548,0.004,-0.001,-0.007,-8.031,5.663,-1.088
14:57:38:412,0.604,-0.015,-0.009,-0.011,-8.032,5.720,-1.070
14:57:38:412,0.605,0.036,-0.002,-0.002,-8.032,5.664,-1.048
14:57:38:436,0.628,0.000,-0.013,-0.003,-8.010,5.655,-0.916
14:57:38:488,0.681,0.018,-0.019,-0.015,-7.992,5.601,-0.819
14:57:38:517,0.709,0.019,-0.017,-0.015,-7.957,5.481,-0.671
14:57:38:517,0.709,0.029,0.008,0.006,-7.892,5.329,-0.485
