Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:11:05:695,0.000,0.073,-0.006,-0.023,0.886,-19.260,8.392
15:11:05:695,0.001,0.056,-0.005,-0.009,0.839,-19.005,8.514
15:11:05:72,0.026,0.044,-0.028,-0.011,0.685,-18.560,8.488
15:11:05:746,0.051,0.027,-0.028,-0.010,0.576,-18.171,8.471
15:11:05:8,0.105,0.006,-0.005,-0.013,0.398,-17.470,8.504
15:11:05:801,0.106,-0.009,0.006,-0.003,0.282,-16.993,8.545
15:11:05:823,0.128,-0.013,0.006,0.005,0.087,-16.343,8.594
15:11:05:878,0.183,-0.021,0.015,0.025,-0.093,-15.776,8.668
15:11:05:879,0.184,-0.020,0.015,0.023,-0.159,-15.453,8.736
15:11:05:903,0.208,-0.019,0.022,0.033,-0.162,-15.111,8.840
15:11:05:929,0.234,-0.005,-0.009,0.012,-0.086,-15.011,8.876
15:11:05:984,0.289,-0.003,-0.002,0.010,0.061,-15.029,8.900
15:11:05:985,0.290,0.012,0.002,0.001,0.161,-15.096,8.916
15:11:06:008,0.313,0.017,0.003,0.001,0.295,-15.254,8.898
15:11:06:034,0.339,0.025,-0.014,-0.008,0.375,-15.378,8.840
15:11:06:09,0.396,0.022,-0.018,-0.005,0.382,-15.387,8.810
15:11:06:09,0.396,0.007,-0.012,-0.001,0.344,-15.226,8.815
15:11:06:112,0.417,0.002,-0.008,0.010,0.288,-15.032,8.845
15:11:06:138,0.443,-0.006,-0.008,0.009,0.194,-14.677,8.898
15:11:06:165,0.470,-0.014,0.001,0.017,0.098,-14.252,8.972
15:11:06:192,0.497,-0.014,0.010,0.010,0.058,-13.962,9.036
15:11:06:217,0.522,-0.011,0.003,0.023,0.058,-13.674,9.116
15:11:06:272,0.578,0.004,-0.002,0.007,0.075,-13.593,9.147
15:11:06:273,0.578,0.006,0.014,0.007,0.098,-13.517,9.172
15:11:06:295,0.601,-0.010,0.003,0.006,0.085,-13.399,9.143
15:11:06:322,0.627,-0.008,-0.036,0.002,0.104,-13.423,9.069
15:11:06:35,0.655,-0.013,-0.018,-0.011,0.102,-13.587,8.924
15:11:06:376,0.681,-0.018,0.005,-0.016,0.064,-13.704,8.848
