Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:11:05:652,0.000,0.012,0.009,0.001,-7.334,-1.934,3.782
15:11:05:677,0.025,0.011,-0.008,-0.014,-7.331,-2.009,3.816
15:11:05:703,0.051,0.012,-0.018,-0.007,-7.328,-2.110,3.895
15:11:05:729,0.077,0.013,-0.006,-0.007,-7.316,-2.227,4.009
15:11:05:782,0.130,-0.002,0.000,0.003,-7.294,-2.313,4.104
15:11:05:813,0.160,0.006,0.007,-0.003,-7.284,-2.492,4.293
15:11:05:813,0.161,-0.008,0.001,-0.006,-7.264,-2.606,4.416
15:11:05:836,0.183,0.001,0.010,0.005,-7.246,-2.759,4.579
15:11:05:861,0.209,-0.020,0.012,0.003,-7.234,-2.905,4.722
15:11:05:886,0.234,0.006,0.016,0.003,-7.223,-3.021,4.800
15:11:05:912,0.260,0.001,-0.005,-0.001,-7.236,-3.137,4.912
15:11:05:939,0.287,0.008,0.000,-0.001,-7.234,-3.178,4.965
15:11:05:965,0.313,0.003,0.000,-0.004,-7.236,-3.222,5.039
15:11:06:049,0.397,0.008,0.013,-0.008,-7.240,-3.200,5.104
15:11:06:05,0.398,0.000,-0.003,0.000,-7.246,-3.141,5.149
15:11:06:051,0.399,-0.002,-0.006,-0.002,-7.252,-3.065,5.211
15:11:06:1,0.448,-0.001,0.003,-0.002,-7.261,-3.038,5.233
15:11:06:1,0.448,0.001,-0.003,-0.006,-7.262,-2.988,5.259
15:11:06:122,0.470,0.003,-0.002,0.005,-7.266,-2.961,5.273
15:11:06:149,0.496,0.008,0.016,0.000,-7.278,-2.943,5.272
15:11:06:177,0.524,0.005,-0.002,0.000,-7.320,-2.961,5.278
15:11:06:232,0.580,0.008,-0.008,-0.009,-7.348,-2.952,5.297
15:11:06:232,0.580,0.000,0.004,0.005,-7.372,-2.815,5.279
15:11:06:253,0.601,0.027,0.024,0.032,-7.386,-2.641,5.259
15:11:06:28,0.628,0.026,0.000,0.014,-7.421,-2.372,5.263
15:11:06:306,0.654,0.011,-0.026,-0.003,-7.513,-2.151,5.387
15:11:06:362,0.709,0.011,0.010,-0.007,-7.560,-1.995,5.458
15:11:06:362,0.710,-0.030,0.006,-0.014,-7.587,-1.718,5.546
15:11:06:385,0.733,0.007,-0.006,-0.003,-7.602,-1.658,5.563
15:11:06:411,0.759,-0.005,0.004,-0.012,-7.637,-1.628,5.560
15:11:06:44,0.788,0.000,0.000,-0.015,-7.670,-1.634,5.560
15:11:06:441,0.789,-0.010,0.003,-0.012,-7.700,-1.633,5.532
15:11:06:463,0.811,0.022,0.004,0.000,-7.708,-1.688,5.473
15:11:06:49,0.838,0.002,-0.006,-0.009,-7.709,-1.670,5.443
15:11:06:516,0.864,0.009,0.007,-0.012,-7.715,-1.690,5.395
15:11:06:543,0.891,0.004,-0.004,0.000,-7.709,-1.729,5.360
15:11:06:6,0.948,-0.012,0.001,-0.011,-7.707,-1.806,5.308
15:11:06:601,0.949,-0.004,0.002,0.001,-7.691,-1.932,5.248
15:11:06:652,1.000,0.000,-0.002,-0.014,-7.682,-2.038,5.217
15:11:06:652,1.000,-0.003,0.007,0.000,-7.671,-2.228,5.174
15:11:06:703,1.050,0.012,-0.003,0.002,-7.663,-2.363,5.139
15:11:06:704,1.051,0.007,-0.005,-0.003,-7.646,-2.521,5.109
15:11:06:755,1.103,-0.035,0.001,-0.017,-7.635,-2.631,5.075
15:11:06:756,1.104,0.033,0.030,0.024,-7.627,-2.712,5.032
15:11:06:779,1.127,0.024,-0.005,0.010,-7.620,-2.795,5.010
15:11:06:805,1.153,-0.002,-0.003,-0.014,-7.620,-2.746,5.003
15:11:06:831,1.179,0.003,0.004,0.001,-7.634,-2.672,4.986
15:11:06:858,1.205,-0.006,-0.001,0.004,-7.642,-2.620,4.963
15:11:06:887,1.234,0.004,-0.006,-0.004,-7.639,-2.590,4.912
15:11:06:912,1.260,-0.100,0.041,-0.001,-7.664,-2.678,4.857
15:11:06:936,1.283,-0.014,-0.016,0.016,-7.660,-3.204,4.968
15:11:06:962,1.310,-0.015,0.004,0.004,-7.616,-3.559,4.707
15:11:06:99,1.338,-0.011,-0.003,0.004,-7.623,-3.703,4.439
15:11:07:017,1.365,-0.004,0.015,0.000,-7.650,-3.976,3.949
15:11:07:041,1.389,-0.020,-0.011,0.012,-7.629,-4.195,3.269
15:11:07:068,1.415,-0.012,-0.011,-0.023,-7.672,-4.118,2.705
15:11:07:123,1.470,-0.057,-0.092,-0.022,-7.843,-4.014,1.797
15:11:07:123,1.471,-0.008,0.015,-0.005,-7.973,-4.363,1.243
15:11:07:146,1.494,0.112,0.053,0.076,-8.241,-5.085,0.603
15:11:07:172,1.520,0.049,0.019,-0.053,-8.395,-5.258,0.209
15:11:07:198,1.546,0.002,0.009,-0.024,-8.585,-5.314,-0.260
15:11:07:225,1.573,0.062,0.042,0.010,-8.703,-5.201,-0.551
15:11:07:251,1.599,-0.029,0.010,-0.009,-8.775,-5.013,-0.685
15:11:07:307,1.654,-0.035,-0.010,-0.035,-8.871,-4.684,-0.945
15:11:07:307,1.655,-0.054,-0.005,-0.023,-8.899,-4.479,-1.231
15:11:07:332,1.680,-0.080,-0.019,-0.084,-8.971,-4.348,-1.853
15:11:07:358,1.706,0.016,0.007,0.004,-8.994,-4.451,-2.650
15:11:07:384,1.732,-0.007,0.006,-0.016,-8.999,-4.413,-3.239
15:11:07:409,1.757,-0.046,0.022,0.004,-9.061,-4.235,-4.231
15:11:07:436,1.783,-0.010,0.025,-0.071,-9.122,-4.159,-4.968
15:11:07:462,1.810,-0.059,0.052,-0.011,-9.169,-4.155,-6.155
15:11:07:517,1.865,-0.087,0.020,0.009,-9.163,-3.927,-7.051
15:11:07:517,1.865,-0.034,0.223,-0.044,-9.396,-3.852,-8.434
15:11:07:54,1.888,-0.082,0.248,0.153,-9.426,-3.222,-9.857
15:11:07:567,1.914,-0.216,0.157,0.124,-9.216,-2.529,-10.992
15:11:07:592,1.940,-0.249,0.297,0.029,-8.757,-1.667,-13.205
15:11:07:619,1.966,-0.424,0.177,0.071,-8.314,-1.219,-15.056
15:11:07:645,1.992,-0.443,0.278,0.136,-7.707,-0.483,-18.326
15:11:07:701,2.049,-0.682,0.099,0.109,-7.213,-0.202,-20.688
15:11:07:701,2.049,-0.842,-0.097,-0.006,-6.244,0.891,-24.523
15:11:07:723,2.071,-1.076,-0.192,0.006,-5.313,1.918,-29.151
15:11:07:75,2.098,-0.672,0.522,-0.033,-5.156,2.438,-32.800
15:11:07:777,2.124,-1.004,0.304,-0.470,-6.164,2.854,-39.378
15:11:07:803,2.150,-1.104,0.438,-0.206,-6.567,3.491,-43.902
15:11:07:829,2.176,-1.069,-0.670,0.125,-6.034,4.821,-49.689
15:11:07:855,2.203,-0.548,-0.243,-0.112,-3.237,5.361,-53.528
15:11:07:881,2.229,-0.550,-0.655,-0.117,-2.631,5.315,-54.857
15:11:07:907,2.255,-0.409,-0.943,-0.037,-3.065,4.980,-55.225
15:11:07:934,2.281,-0.149,-0.747,-0.023,-4.033,4.185,-54.046
15:11:07:96,2.308,-0.266,-0.813,-0.065,-5.216,2.733,-50.465
15:11:07:986,2.334,-0.334,-0.586,-0.077,-6.401,0.952,-44.713
15:11:08:043,2.391,-0.288,-0.473,-0.033,-6.833,-0.344,-39.807
15:11:08:044,2.392,-0.363,-0.333,0.060,-6.711,-1.962,-31.208
15:11:08:065,2.413,-0.436,-0.190,0.036,-6.261,-2.726,-24.786
15:11:08:091,2.439,-0.255,0.216,0.084,-5.727,-3.602,-14.143
15:11:08:118,2.465,0.093,0.776,0.187,-5.368,-3.795,-6.381
15:11:08:145,2.493,0.602,1.187,-0.029,-4.777,-2.981,5.719
15:11:08:17,2.518,2.553,1.026,0.525,-4.809,-2.597,17.384
15:11:08:196,2.544,2.327,-0.530,-0.674,-4.488,-2.472,23.353
15:11:08:222,2.570,2.731,-1.035,-0.075,-3.164,-5.817,28.496
15:11:08:277,2.625,0.596,0.307,-0.067,-2.463,-8.118,28.466
15:11:08:278,2.626,0.250,0.059,-0.059,-2.155,-10.345,24.958
15:11:08:302,2.650,0.638,0.435,0.394,-2.557,-11.608,20.722
