8,4,17.944,14.058,3.2716,0.61427,90.546,-135.47,-206.48,0.39685,0.47355,1
8,5,12.711,9.8941,0.93606,1.8811,66.32,190.78,-74.925,0.23826,0.43436,1
9,1,16.677,13.214,3.1863,0.27636,80.559,-27.841,-127.33,0.081168,0.31629,1
9,2,0.90625,0.48877,0.21281,0.20466,-12.737,-8.7987,-156.22,0.31656,0.21363,3
9,3,16.294,11.815,3.2869,1.1925,75.019,119.32,-110.86,0.1027,0.34291,1
9,4,14.253,8.2335,4.7466,1.2725,69.727,168.04,-120.62,0.23155,0.59594,1
9,5,21.343,2.5958,0.41081,18.336,80.281,-84.307,-45.842,0.48783,0.38512,1
10,1,16.133,15.425,0.50601,0.20217,64.748,-62.309,-195.83,0.22305,0.15663,1
10,2,17.218,14.27,0.76403,2.1838,61.471,-185.83,-143.54,0.17072,0.38739,1
10,3,23.583,17.352,2.3385,3.8925,70.987,-116.47,-154.37,0.2273,0.225,1
10,4,17.048,11.829,0.25568,4.9627,69.684,-9.0027,-145.56,0.20765,0.33248,1
10,5,1.4916,0.5948,0.44006,0.45678,-0.93389,-45.864,-36.276,0.6439,0.57004,6
11,1,NaN,NaN,NaN,0.22254,0,0,0,0,0,0
11,2,15.507,11.193,0.64495,3.6684,103.49,-191.3,-127.69,0.34993,0.25859,1
11,3,13.9,9.4784,0.7949,3.6263,96.646,180.08,-134.03,0.72648,0.34901,1
11,4,-2.2151,-4.1142,1.7007,0.48921,-13.703,4.443,28.774,0.57933,1.0386,2
11,5,12.35,0.49614,1.2819,10.572,47.335,-21.945,-46.93,0.49174,0.76914,1
12,1,14.44,13.695,0.23405,0.511,68.185,-37.648,-124.75,0.54161,0.62392,1
12,2,26.388,23.585,0.88512,1.918,100.9,-164.19,-133.14,0.1289,0.50433,1
12,3,13.261,12.599,0.27257,0.38931,68.631,-121.18,-86.217,0.093968,0.78078,1
12,4,16.736,14.77,0.48453,1.4817,72.958,226.65,-148.28,0.16406,0.87249,1
12,5,13.579,10.684,2.3748,0.52026,180.15,-110.89,-68.846,0.61079,1.3673,1
13,1,15.227,14.139,0.22813,0.85953,73.847,-81.653,-175.94,0.16493,0.24675,1
13,2,23.332,21.885,0.69864,0.74895,77.373,183.05,-136.38,0.16268,0.58881,1
13,3,18.121,14.922,0.96295,2.2361,81.546,151.98,-166.85,0.30858,0.27244,1
13,4,21.689,20.622,0.48965,0.57677,49.537,-34.232,-140.88,0.24384,0.40755,1
13,5,14.782,14.249,0.33797,0.19476,53.371,-83.976,-87.431,0.41592,0.69498,1
15,1,17.06,15.852,0.89186,0.31583,85.721,-69.132,-165.19,0.39086,0.69556,1
15,2,14.496,8.8278,1.8138,3.8545,59.113,-154.43,-97.477,0.19448,0.28499,1
15,3,14.943,13.936,0.5694,0.43722,84.591,-125.5,-94.579,0.16804,0.53026,1
15,4,17.429,15.962,0.43617,1.0306,49.935,-100.33,-63.367,0.11566,0.79701,1
15,5,17.221,10.664,4.8606,1.6958,155.64,-147.02,-72.65,0.37786,0.67593,1
16,1,17.786,16.026,0.26376,1.4968,71.05,-89.217,-166.41,0.31704,0.060835,1
16,2,19.463,16.412,0.7458,2.305,84.533,-240.99,-134.06,0.12111,0.15028,1
16,3,12.615,9.7704,1.0559,1.7891,85.175,85.852,-128.82,0.17032,0.31855,1
16,4,19.347,17.531,0.5637,1.252,68.873,-172.39,-110.37,0.18283,0.28789,1
16,5,14.055,12.558,0.74506,0.75173,76.208,-246.21,-81.522,0.29448,0.63598,1
17,1,13.464,12.554,0.23907,0.67176,97.305,-86.172,-174.9,0.86105,0.39323,1
17,2,16.364,13.604,0.42488,2.3351,99.14,-271.88,-173.5,0.15136,0.35185,1
17,3,3.3146,2.3507,2.0636,0.54264,40.064,-88.171,-176.89,0.14448,0.15293,2
17,4,13.764,12.315,0.8186,0.63034,117.93,-193.82,-145,0.49069,0.55729,1
17,5,17.493,16.54,0.3992,0.5539,56.632,205.03,-112.8,0.2526,0.84486,1
18,1,12.133,9.9363,1.7775,0.41884,82.681,-62.301,-155.78,0.12091,0.41891,1
18,2,10.883,8.1729,0.45785,2.2518,75.708,105.79,-97.567,0.11241,0.32941,1
18,3,8.7502,5.4297,0.49328,2.8272,75.271,43.828,-158.75,0.20358,0.40137,1
18,4,12.274,8.4711,1.0816,2.721,82.405,-122.79,-118.46,0.24616,0.32641,1
18,5,4.1275,3.3576,0.36744,0.40245,-94.39,33.303,-174.32,1.9505,1.7871,1
19,1,16.152,11.509,0.74512,3.8981,93.043,40.12,-96.021,0.27126,0.064414,1
19,2,14.248,10.136,2.1361,1.9757,105.37,138.84,-124.35,0.12467,0.36813,1
19,3,14.389,10.715,1.8048,1.8697,76.244,-171.81,-113.57,0.14654,0.27981,1
19,4,13.009,8.3721,2.8754,1.7615,67.317,135.4,-113.53,0.16174,0.4917,1
19,5,NaN,NaN,2.2013,NaN,0,0,0,0,0,0
20,1,15.991,8.9171,3.4356,3.6384,76.167,-72.315,-162.68,0.11928,0.090137,1
20,2,NaN,NaN,0.60391,NaN,0,0,0,0,0,0
20,3,13.126,12.23,0.37648,0.52,63.001,5.5072,-156.38,0.13278,0.90043,1
20,4,13.889,11.56,0.40729,1.9221,73.83,-187.46,-177.95,0.22835,0.40838,1
20,5,13.638,12.873,0.26672,0.49733,71.348,-194.46,-105.51,0.47665,1.3642,1
21,1,-0.69783,-8.8894,0.065232,8.1263,-51.487,0.65041,26.319,0.331,0.061376,1
21,2,9.5406,7.6496,0.5627,1.3283,69.631,-100.9,-232.12,0.12537,0.3601,1
21,3,8.332,6.6176,0.46668,1.2477,79.957,4.448,-215.9,0.20525,0.25801,1
21,4,18.505,18.044,0.26597,0.19465,62.433,-260.85,-154.21,0.40481,0.23211,1
21,5,7.8625,6.849,0.2924,0.72108,69.084,-16.969,-137.93,0.42953,1.0761,1
23,1,19.61,19.275,0.080381,0.25473,-31.288,-184.01,208.46,0.31103,1.1522,1
23,2,16.924,15.504,0.69081,0.72953,-65.768,8.0711,212.53,0.088704,0.27222,1
23,3,13.18,11.888,0.61132,0.68124,-47.888,-37.635,208.48,0.15642,0.19638,1
23,4,19.139,16.385,1.8483,0.90511,-21.065,-26.739,218.57,0.17191,0.48731,1
23,5,16.618,13.98,1.0981,1.5395,-37.949,-100.1,66.866,0.32754,0.64865,1
24,1,11.821,9.913,1.531,0.37709,70.263,-97.646,-207.45,0.14056,1.0481,1
24,2,10.607,8.7293,0.87492,1.0026,76.694,13.265,-212.63,0.092586,0.28886,2
24,3,11.423,10.209,0.57397,0.64017,67.129,41.949,-204.71,0.20196,0.53983,1
24,4,10.467,9.5395,0.49015,0.43694,52.895,-64.041,-194.55,0.10449,0.77712,1
24,5,10.987,9.8769,0.51316,0.59701,37.07,-232.02,-145.21,0.58035,1.6808,1
25,1,6.8963,6.5487,0.18773,0.11924,113.67,87.346,-90.499,0.60214,0.72335,2
25,2,NaN,NaN,0.73556,NaN,0,0,0,0,0,0
25,3,17.625,15.033,2.166,0.42592,87.014,126.76,-87.527,0.41307,0.40304,2
25,4,7.4521,6.3145,0.59259,0.54501,91.729,-18.294,-130.12,0.2097,0.8721,1
25,5,-1.4134,-1.9525,0.25593,0.25077,-76.852,130.44,21.847,0.50057,1.3161,3
29,1,11.836,10.641,0.75617,0.43848,65.609,-122.2,-198.5,0.18521,0.41927,1
29,2,1.577,1.4254,0.19518,0.089306,-0.061489,-64.494,-32.204,0.34775,0.35014,4
29,3,NaN,NaN,0.6599,NaN,0,0,0,0,0,0
29,4,NaN,NaN,0.75611,NaN,0,0,0,0,0,0
29,5,8.939,3.7399,0.58139,4.6177,38.754,52.971,-137.42,0.43264,0.466,1
31,1,NaN,NaN,0.52798,NaN,0,0,0,0,0,0
31,2,NaN,NaN,0.7121,NaN,0,0,0,0,0,0
31,3,NaN,NaN,0.56705,NaN,0,0,0,0,0,0
31,4,NaN,NaN,0.43862,NaN,0,0,0,0,0,0
31,5,3.8817,2.6569,0.73089,0.49386,81.611,-15.769,-155.22,0.21566,1.2652,1
32,1,12.923,12.25,0.31329,0.3596,99.958,40.996,-91.598,0.52707,0.70616,1
32,2,NaN,NaN,3.5227,NaN,0,0,0,0,0,0
32,3,2.3037,1.9817,0.12827,0.19379,18.354,49.488,-89.08,0.18545,0.11036,2
32,4,2.8535,1.9984,0.31615,0.53891,58.715,80.114,-139.72,0.39161,0.7332,2
32,5,3.05,2.3128,0.24426,0.46611,57.559,60.22,-19.476,0.61203,1.0024,3
35,1,12.548,11.768,0.46722,0.31204,90.706,-64.835,-206.09,0.37428,1.4924,1
35,2,14.589,11.677,2.3278,0.58425,112.39,-171.96,-83.084,0.14369,0.16787,1
35,3,17.967,16.423,0.74899,0.79504,115.75,26.62,-137.13,0.25267,0.16273,1
35,4,7.9581,3.5016,0.97596,3.4805,49.738,134.57,-130.68,0.38716,0.43621,2
35,5,4.6681,3.7851,0.25259,0.62543,53.358,3.0175,-35.338,0.31099,0.59062,1
36,1,5.6717,4.8719,0.3649,0.43493,38.419,-63.713,-119.19,0.12656,0.17845,2
36,2,10.253,6.3453,1.7076,2.2003,78.265,33.761,-168.12,0.18397,0.30733,1
36,3,15.54,12.418,0.44551,2.6769,8.9975,111.25,-83.405,0.17918,0.23905,1
36,4,19.993,17.694,1.9368,0.36314,98.795,-134.09,-153.73,0.20337,0.45534,1
36,5,4.7106,3.4315,0.98836,0.29071,51.431,127.68,-78.57,0.83412,0.94276,3
38,1,2.2544,1.6192,0.36186,0.27336,138.9,-11.697,93.314,0.33207,1.0573,2
38,2,2.0439,0.63872,0.50649,0.81238,128.37,13.015,98.249,0.26058,0.45156,2
38,3,1.7094,0.53647,0.56211,0.61082,123.23,-27.962,112.42,0.23413,0.52806,1
38,4,3.8875,2.1881,0.74148,0.95793,94.406,38.918,86.351,0.35997,0.50743,2
38,5,2.5713,1.3963,0.57189,0.60302,101.1,14.454,63.343,0.69417,1.2817,4
39,1,10.014,9.5369,0.30628,0.17067,94.069,-66.447,-176.65,0.36002,0.60866,1
39,2,5.0647,3.7994,0.55168,0.71362,93.166,-134.88,-174.61,0.12574,0.33258,1
39,3,8.2174,6.6287,1.026,0.56266,116.46,93.538,-146.89,0.3467,0.47366,1
39,4,7.8442,7.1688,0.30439,0.371,102.35,-277.23,-141.07,0.21119,0.65765,1
39,5,9.5958,8.971,0.37272,0.25208,35.751,-226.53,-86.104,0.2762,1.6178,1
40,1,10.585,10.486,0.045976,0.053452,83.957,-28.256,179.04,0.26414,0.46451,1
40,2,17.896,16.222,0.7725,0.90174,76.818,15.429,-117.34,0.090892,0.58352,1
40,3,NaN,NaN,0.65342,NaN,0,0,0,0,0,0
40,4,10.429,8.6505,1.204,0.57448,103.13,-136.41,-97.416,0.65456,0.63382,1
40,5,10.835,8.0413,0.82949,1.612,112.02,-189.44,-141.49,0.53212,1.0512,1
41,1,12.694,11.728,0.41456,0.55113,70.39,-32.372,-122.92,0.20561,0.36484,1
41,2,9.7553,8.5055,0.75537,0.49442,95.946,-213.51,-113.76,0.098162,0.32957,1
41,3,10.137,9.0283,0.42764,0.68153,69.203,-262.68,-130.7,0.064411,0.46095,1
41,4,9.6722,6.3849,1.7312,1.5561,97.587,-196.46,-133.11,0.15008,0.59592,1
41,5,1.6108,1.3444,0.12321,0.14319,-4.3183,8.1094,-42.879,0.57066,0.48234,8
42,1,11.27,7.4279,2.2705,1.5712,129.44,85.862,-83.311,0.09553,0.20728,1
42,2,12.059,10.685,0.78021,0.59411,120.96,220.96,-76.839,0.14219,0.44712,1
42,3,NaN,NaN,2.8453,NaN,0,0,0,0,0,0
42,4,12.114,9.5537,0.37291,2.1877,40.599,96.799,-105.41,0.18481,0.35454,1
42,5,10.213,6.5831,2.2863,1.344,22.375,108.4,-135.92,0.39019,0.61641,1
43,1,12.694,9.6635,0.38297,2.6471,61.06,-124.79,-206.48,0.27066,0.027721,1
43,2,13.113,11.643,0.82286,0.64758,49.378,-74.849,-228.34,0.11232,0.44174,1
43,3,15.675,13.335,0.53076,1.8093,65.307,-72.334,-224.45,0.17399,0.36493,1
43,4,10.765,9.9467,0.35726,0.46069,61.747,-19.526,-187.97,0.16489,0.95967,1
43,5,9.9747,8.4764,0.60431,0.89399,49.388,-238.53,-174.05,0.45694,0.98356,1
44,1,10.658,10.221,0.14358,0.29303,47.973,-116.06,-182.33,0.35013,0.25268,1
44,2,NaN,NaN,0.55569,NaN,0,0,0,0,0,0
44,3,NaN,NaN,0.65373,NaN,0,0,0,0,0,0
44,4,NaN,NaN,0.51018,NaN,0,0,0,0,0,0
44,5,6.8899,4.2527,0.32826,2.3089,-37.271,28.383,-171.94,0.46995,0.2158,1
