32,3,9,0,736,1088,1344,1724,5046,5838,6111,6688
32,3,10,0,837,1213,1578,2029,6122,7036,7363,8048
32,3,11,0,840,1211,1579,2028,6132,7051,7380,8068
32,3,12,0,797,1168,1526,1967,6018,6918,7240,7918
32,4,13,0,563,910,1191,1550,3656,4429,4658,5324
32,4,14,0,663,1032,1379,1784,4168,5063,5311,6073
32,4,15,0,659,1024,1368,1772,4172,5065,5318,6083
32,4,16,0,643,1006,1342,1735,4084,4940,5182,5932
32,5,17,0,835,1289,1620,2421,5795,6515,6795,7694
32,5,18,0,919,1403,1855,2735,6551,7325,7607,8568
32,5,19,0,925,1423,1754,2648,6484,7260,7546,8504
32,5,20,0,911,1400,1721,2588,6341,7101,7386,8328
33,1,1,0,730,1128,1555,1927,5660,6479,6828,7410
33,1,2,0,764,1162,1583,1981,6598,7541,7806,8574
33,1,3,0,758,1148,1574,1971,6591,7537,7801,8569
33,1,4,0,745,1138,1562,1954,6485,7407,7670,8439
33,2,5,0,1110,1438,1744,2125,6428,7596,7908,8523
33,2,6,0,1110,1440,1742,2125,6445,7616,7929,8545
33,2,7,0,1080,1409,1709,2093,6364,7520,7834,8444
33,3,8,0,658,950,1225,1545,5767,6662,7008,7826
33,3,9,0,894,1189,1492,1873,6981,8053,8493,9451
33,3,10,0,884,1178,1480,1852,6887,7954,8393,9343
33,3,11,0,875,1168,1467,1837,6716,7769,8219,9158
33,4,12,0,498,752,987,1285,4873,5647,5854,6522
33,4,13,0,821,1106,1393,1713,6125,7013,7240,8019
33,4,14,0,832,1108,1398,1713,6135,7023,7250,8038
33,4,15,0,828,1113,1392,1710,6077,6957,7188,7978
33,5,16,0,584,778,1013,1285,5235,6135,6054,7445
33,5,17,0,833,1085,1326,1686,6779,7798,7722,9329
33,5,18,0,754,1003,1244,1600,6825,7847,7771,9373
33,5,19,0,814,1068,1307,1660,6675,7679,7607,9179
35,1,1,0,731,1123,1454,2035,6194,7080,7348,8252
35,1,2,0,735,1138,1482,2085,6471,7370,7634,8555
35,1,3,0,730,1133,1476,2073,6459,7360,7624,8541
35,1,4,0,730,1128,1468,2064,6410,7295,7548,8463
35,2,5,0,1698,2111,2299,2593,6422,7308,7575,8980
35,2,6,0,1892,2379,2622,2946,7209,8209,8513,10037
35,2,7,0,1887,2375,2620,2948,7245,8244,8555,10087
35,2,8,0,1896,2367,2614,2930,7185,8160,8464,9988
35,3,9,0,810,1223,1516,1947,6951,8041,8178,9103
35,3,10,0,885,1310,1624,2095,7380,8543,8684,9672
35,3,11,0,911,1336,1652,2124,7447,8620,8743,9739
35,3,12,0,851,1274,1592,2057,7306,8464,8607,9597
35,4,13,0,921,1378,1699,2206,6304,7208,7498,8632
35,4,14,0,1449,1902,2279,2895,7524,8605,8967,10387
35,4,15,0,1450,1907,2281,2896,7517,8602,8965,10372
35,4,16,0,1432,1879,2245,2862,7458,8524,8890,10291
35,5,17,0,841,1134,1479,1924,6031,6760,7022,9168
35,5,18,0,919,1268,1607,2064,6561,7295,7525,9775
35,5,19,0,885,1238,1574,2038,6545,7283,7550,9810
35,5,20,0,880,1230,1567,2029,6509,7241,7513,9771
36,1,1,0,807,1298,1479,1757,6041,6643,6835,7370
36,1,2,0,865,1353,1543,1838,6255,6902,7104,7673
36,1,3,0,844,1333,1520,1753,6168,6814,7019,7588
36,1,4,0,857,1339,1522,1810,6137,6726,6929,7486
36,2,5,0,705,1102,1306,1648,5899,6690,6884,7343
36,2,6,0,908,1316,1637,2004,7207,8112,8406,9053
36,2,7,0,909,1315,1640,2006,7243,8151,8446,9094
36,2,8,0,899,1301,1613,1976,7193,8092,8387,9032
36,3,9,0,724,1064,1372,1640,4953,6068,6444,6881
36,3,10,0,910,1335,1725,2129,6440,7754,8130,8699
36,3,11,0,884,1311,1706,2107,6436,7748,8130,8704
36,3,12,0,911,1338,1733,2127,6431,7742,8113,8686
36,4,13,0,763,1101,1412,1748,6761,7546,7712,8320
36,4,14,0,889,1270,1578,2019,7670,8755,8965,9686
36,4,15,0,887,1270,1579,2022,7705,8788,8995,9712
36,4,16,0,870,1241,1548,1976,7607,8686,8894,9613
36,5,17,0,974,1255,1571,2125,6819,7613,7765,8660
36,5,18,0,1095,1426,1800,2433,7839,8789,9013,10035
36,5,19,0,1109,1444,1820,2451,7884,8839,9066,10100
36,5,20,0,1086,1420,1788,2414,7800,8746,8971,10000
38,1,1,0,437,642,765,957,3007,3488,3665,4199
38,1,2,0,890,1353,1711,2132,6335,7331,7750,8822
38,1,3,0,493,828,1042,1226,3168,4007,4365,5354
38,1,4,0,892,1355,1713,2133,6338,7332,7751,8828
38,2,5,0,718,1027,1339,1631,6243,7362,7673,9845
38,2,6,0,979,1365,1722,2175,7432,8606,8919,11427
38,2,7,0,909,1288,1630,2079,7266,8409,8727,11201
38,2,8,0,976,1361,1714,2175,7438,8614,8926,11443
38,3,9,0,867,1261,1550,1921,6885,7581,8096,9260
38,3,10,0,1157,1570,1907,2307,7702,8456,9060,10277
38,3,11,0,1100,1520,1838,2212,7332,8008,8575,9792
38,3,12,0,1153,1560,1899,2303,7749,8504,9112,10332
38,4,13,0,707,1116,1412,1763,6618,7612,7837,9257
38,4,14,0,924,1370,1692,2084,7314,8356,8604,10135
38,4,15,0,771,1204,1521,1886,7074,8076,8301,9829
38,4,16,0,928,1373,1698,2093,7329,8363,8614,10139
38,5,17,0,456,854,1126,1466,9329,10195,10213,11770
38,5,18,0,521,953,1268,1676,10424,11430,11447,13148
38,5,19,0,516,947,1251,1645,10230,11215,11231,12920
38,5,20,0,530,959,1270,1679,10474,11470,11491,13212
39,1,1,0,494,822,1143,1487,8305,9101,9306,10980
39,1,2,0,493,840,1161,1531,8726,9546,9756,11481
39,1,3,0,496,841,1163,1526,8725,9542,9752,11476
39,1,4,0,255,483,672,949,7918,8695,8901,10596
39,2,5,0,830,1176,1491,1861,7312,7998,8317,9019
39,2,6,0,868,1217,1536,1918,7507,8220,8528,9244
39,2,7,0,844,1190,1506,1900,7522,8236,8572,9300
39,2,8,0,831,1168,1490,1870,7314,8015,8350,9069
39,3,9,0,1520,1822,2113,2460,7315,7995,8395,9059
39,3,10,0,1531,1854,2146,2512,7428,8110,8514,9203
39,3,11,0,1540,1861,2158,2526,7492,8162,8565,9249
39,3,12,0,1418,1735,2029,2389,7298,7984,8388,9076
39,4,13,0,820,1104,1387,1732,5882,6538,6938,7876
39,4,14,0,895,1198,1471,1825,6091,6757,7135,8082
39,4,15,0,867,1169,1446,1802,6091,6760,7164,8118
39,4,16,0,803,1101,1373,1727,5974,6633,7012,7966
39,5,17,0,790,1099,1446,1782,6379,7166,7562,8938
39,5,18,0,922,1250,1607,1963,6838,7658,8060,9467
39,5,19,0,925,1256,1612,1967,6872,7698,8099,9511
39,5,20,0,895,1224,1575,1928,6770,7590,7990,9395
40,1,1,0,837,1164,1494,1905,5830,6615,6764,7469
40,1,2,0,850,1187,1520,1934,5941,6744,6907,7674
40,1,3,0,852,1190,1523,1938,5942,6743,6901,7660
40,1,4,0,623,903,1197,1582,5517,6063,6155,6852
40,2,5,0,858,1148,1447,1808,6041,7115,7348,8050
40,2,6,0,913,1209,1517,1905,6235,7343,7568,8282
40,2,7,0,899,1194,1498,1867,6225,7327,7556,8281
40,2,8,0,856,1150,1438,1816,6040,7124,7343,8063
40,3,9,0,636,949,1287,1656,5162,5870,6217,6924
40,3,10,0,736,1074,1411,1820,5504,6235,6574,7344
40,3,11,0,737,1068,1378,1778,5406,6111,6452,7193
40,3,12,0,741,1083,1422,1837,5518,6248,6589,7357
40,4,13,0,949,1294,1617,2046,5686,6502,6899,7703
40,4,14,0,1225,1602,1951,2373,6133,7015,7422,8263
40,4,15,0,1126,1503,1852,2271,6030,6909,7312,8148
40,4,16,0,1214,1584,1930,2347,6083,6954,7359,8204
40,5,17,0,609,888,1195,1566,5102,5940,6180,7120
40,5,18,0,1014,1303,1619,2009,5688,6534,6772,7757
40,5,19,0,1019,1314,1636,2026,5757,6610,6856,7853
40,5,20,0,989,1285,1601,1985,5634,6475,6713,7702
41,1,1,0,779,1176,1474,1834,6297,7067,7153,7836
41,1,2,0,779,1175,1473,1832,6316,7087,7171,7859
41,1,3,0,775,1171,1469,1829,6306,7075,7160,7851
41,1,4,0,776,1170,1467,1828,6276,7038,7121,7804
41,2,5,0,796,1195,1575,2028,6539,7372,7586,8456
41,2,6,0,787,1195,1573,2031,6596,7434,7668,8551
41,2,7,0,784,1193,1569,2024,6583,7412,7644,8524
41,2,8,0,782,1185,1552,2011,6525,7360,7588,8465
41,3,9,0,812,1419,1789,2226,6916,7755,8066,10148
41,3,10,0,827,1444,1811,2257,6989,7847,8166,10277
41,3,11,0,825,1438,1807,2251,7000,7852,8163,10268
41,3,12,0,815,1427,1793,2224,6944,7802,8112,10209
41,4,13,0,877,1270,1590,1972,6518,7381,7660,8451
41,4,14,0,888,1284,1605,1990,6582,7462,7739,8540
41,4,15,0,881,1275,1589,1973,6552,7431,7703,8504
41,4,16,0,876,1262,1570,1951,6469,7331,7602,8402
41,5,17,0,3382,3461,3758,4219,8920,9723,9909,10894
41,5,18,0,3415,3497,3800,4268,9041,9858,10044,11042
41,5,19,0,3423,3504,3804,4273,9050,9862,10050,11048
41,5,20,0,3400,3482,3783,4246,8977,9775,9964,10953
42,1,1,0,1057,1503,1922,2467,6384,7288,7598,8344
42,1,2,0,1059,1515,1938,2490,6466,7380,7694,8461
42,1,3,0,1065,1523,1942,2495,6487,7401,7713,8479
42,1,4,0,1065,1525,1944,2497,6489,7389,7698,8464
42,2,5,0,978,1431,1783,2182,6972,7907,8183,9273
42,2,6,0,958,1417,1785,2191,7072,8018,8322,9426
42,2,7,0,957,1416,1782,2186,7063,8011,8316,9421
42,2,8,0,951,1405,1772,2170,7018,7961,8265,9370
42,3,9,0,757,1149,1497,1910,5454,6198,6428,8291
42,3,10,0,778,1178,1530,1961,5587,6363,6597,8512
42,3,11,0,777,1173,1522,1947,5573,6344,6576,8492
42,3,12,0,797,1193,1541,1969,5581,6351,6565,8477
42,4,13,0,691,1008,1307,1685,5928,6885,7248,9161
42,4,14,0,702,1029,1327,1712,6034,7009,7383,9334
42,4,15,0,697,1023,1323,1710,6169,7139,7512,9450
42,4,16,0,695,1022,1319,1702,5980,6948,7321,9255
42,5,17,0,861,1263,2159,2616,6813,7672,8000,9942
42,5,18,0,880,1286,2218,2692,6846,7709,8039,10028
42,5,19,0,880,1291,2216,2689,6781,7632,7962,9954
42,5,20,0,873,1283,2210,2683,6962,7833,8162,10149
43,1,1,0,676,1077,1418,1852,6614,7517,7724,8533
43,1,2,0,760,1159,1531,1977,7186,8143,8403,9327
43,1,3,0,752,1150,1518,1962,7167,8121,8378,9296
43,1,4,0,750,1149,1517,1962,7045,7957,8209,8971
43,2,5,0,726,1025,1395,1840,5664,6452,6635,7485
43,2,6,0,846,1215,1600,2098,6585,7455,7656,8573
43,2,7,0,846,1212,1596,2091,6583,7451,7647,8566
43,2,8,0,831,1196,1573,2072,6502,7358,7560,8472
43,3,9,0,999,1300,1737,2142,6053,6814,7002,7811
43,3,10,0,1023,1364,1826,2245,6631,7475,7702,8626
43,3,11,0,1013,1359,1815,2229,6611,7455,7682,8598
43,3,12,0,985,1327,1783,2198,6487,7319,7547,8456
43,4,13,0,410,678,912,1137,5092,5644,5748,6716
43,4,14,0,459,756,1014,1334,6099,6755,6864,7938
43,4,15,0,448,744,1002,1323,6080,6728,6843,7913
43,4,16,0,449,741,996,1308,6002,6651,6765,7826
43,5,17,0,533,911,1213,1575,5717,6313,6559,7423
43,5,18,0,842,1275,1597,2038,7298,7982,8304,9528
43,5,19,0,841,1268,1593,2034,7187,7875,8198,9422
43,5,20,0,829,1255,1570,2010,7053,7728,8051,9273
44,1,1,0,127,218,318,414,1159,1527,1562,1856
44,1,2,0,733,1132,1458,1897,5071,6027,6106,6987
44,1,3,0,710,1105,1430,1867,5039,5990,6070,6251
44,1,4,0,644,1033,1352,1781,4910,5855,5933,6804
44,2,5,0,311,512,792,992,2328,2781,2843,3115
44,2,6,0,848,1374,1938,2508,5929,6993,7220,8057
44,2,7,0,854,1375,1946,2526,5988,7059,7280,8123
44,2,8,0,844,1357,1922,2493,5898,6957,7174,8004
44,3,9,0,241,391,473,623,1683,1901,1939,2399
44,3,10,0,818,1204,1496,1869,5476,6367,6510,7587
44,3,11,0,817,1202,1497,1875,5515,6410,6554,7664
44,3,12,0,811,1188,1483,1854,5456,6341,6484,7578
44,4,13,0,278,347,466,530,1516,1780,1895,2137
44,4,14,0,754,1067,1349,1690,5003,5802,6144,6819
44,4,15,0,762,1077,1358,1705,5056,5860,6198,6919
44,4,16,0,763,1077,1353,1700,5013,5814,6155,6873
44,5,17,0,168,276,344,458,1295,1476,1608,1696
44,5,18,0,754,1064,1369,1749,5180,6024,6378,6818
44,5,19,0,777,1088,1393,1780,5253,6104,6440,6896
44,5,20,0,735,1050,1356,1736,5140,5981,6337,6785
