15:47:38:954,56.596,0.1,-0.214,0.08,102.365,10.341,-130.22
15:47:38:954,56.596,-0.004,-0.006,0.13,100.147,-2.017,-143.489
15:47:38:954,56.597,-0.1,-0.009,0.078,98.314,-29.407,-171.378
15:47:38:955,56.597,-0.059,-0.061,0.058,97.289,-59.439,158.158
15:47:39:083,56.725,-0.031,-0.074,0.01,95.582,-89.84,126.51
15:47:39:084,56.726,-0.026,-0.164,-0.06,94.305,-101.676,113.855
15:47:39:085,56.727,-0.143,-0.198,-0.056,91.973,-115.171,99.004
15:47:39:085,56.728,-0.161,-0.187,-0.058,88.964,-126.551,86.091
15:47:39:11,56.752,-0.051,-0.182,0.013,86.693,-132.249,79.126
15:47:39:11,56.753,0.002,-0.11,0.078,82.932,-138.961,70.514
15:47:39:111,56.754,0.031,-0.076,0.1,80.334,-142.443,65.571
15:47:39:162,56.805,0.076,0.038,0.087,74.617,-149.858,55.545
15:47:39:163,56.805,0.015,0.095,0.093,72.501,-153.304,51.279
15:47:39:164,56.806,0.02,0.154,0.183,71.753,-155.339,48.746
15:47:39:164,56.807,0.115,0.108,0.169,72.017,-155.888,48.079
15:47:39:267,56.909,-0.044,0.112,0.027,73.174,-157.34,46.965
15:47:39:268,56.91,-0.027,0.133,0.038,74.262,-157.871,46.817
15:47:39:268,56.911,-0.204,0.024,-0.066,75.94,-157.553,47.868
15:47:39:269,56.912,-0.099,0.032,-0.054,77.167,-156.086,49.748
15:47:39:288,56.93,-0.118,0,-0.018,77.818,-154.327,51.633
15:47:39:32,56.962,-0.075,-0.006,-0.056,78.602,-152.713,53.177
15:47:39:32,56.962,-0.092,-0.025,-0.049,79.187,-152.526,53.19
15:47:39:321,56.963,-0.135,-0.02,-0.048,80.16,-152.826,52.43
15:47:39:322,56.964,0.007,-0.028,-0.02,81.147,-151.563,53.043
15:47:39:339,56.981,0.153,-0.016,0.038,81.805,-150.864,53.259
15:47:39:445,57.087,0.143,0.024,0.028,82.646,-158.618,44.855
15:47:39:504,57.147,-0.209,0.02,-0.085,83.114,-177.882,25.306
15:47:39:504,57.147,-0.259,0.014,-0.094,83.99,144.449,-12.946
15:47:39:505,57.147,0.088,-0.001,0.028,84.905,139.772,-18.232
15:47:39:506,57.148,0.111,-0.007,0.043,85.403,134.439,-23.722
15:47:39:525,57.167,-0.179,0.03,-0.05,85.964,108.093,-50.432
15:47:39:525,57.167,-0.229,0.064,-0.059,86.321,97.66,-61.311
15:47:39:546,57.189,-0.07,0.026,0.001,86.805,96.314,-62.848
15:47:39:66,57.302,0.033,0.001,0.007,87.364,102.717,-56.799
15:47:39:661,57.303,0.016,0.013,-0.015,87.676,106.58,-53.227
15:47:39:661,57.304,-0.039,-0.002,-0.007,87.965,108.011,-52.215
15:47:39:662,57.305,-0.097,-0.006,-0.038,88.07,106.796,-53.647
15:47:39:678,57.32,-0.02,-0.017,-0.02,88.171,106.189,-54.776
15:47:39:704,57.347,0.013,-0.038,0.012,88.189,111.391,-49.88
15:47:39:73,57.373,-0.051,-0.012,-0.005,88.192,113.928,-47.556
15:47:39:844,57.486,-0.041,0.012,0.019,88.164,119.008,-42.699
15:47:39:844,57.487,-0.014,0.01,0.043,88.156,123.46,-38.412
15:47:39:845,57.488,-0.006,-0.006,0.007,88.328,121.19,-40.713
15:47:39:846,57.488,-0.058,0.033,-0.031,88.579,110.982,-51.06
15:47:39:892,57.535,-0.045,0.009,-0.026,88.768,105.917,-56.171
15:47:39:892,57.535,0.016,0.002,-0.017,89.14,97.457,-64.637
15:47:39:914,57.557,0.019,-0.03,0.02,89.307,90.201,-71.83
15:47:40:058,57.701,0.009,-0.054,0.017,89.548,81.162,-80.589
15:47:40:058,57.701,0.028,-0.014,-0.025,89.676,77.416,-84.115
15:47:40:059,57.701,-0.008,0.017,-0.032,89.705,75.533,-85.611
15:47:40:059,57.702,0.175,-0.039,0.007,89.648,75.247,-85.365
15:47:40:074,57.716,0.196,-0.051,-0.017,89.522,75.541,-84.502
15:47:40:101,57.743,-0.111,0.008,-0.079,89.004,77.697,-81.199
15:47:40:102,57.744,-0.189,0.052,-0.158,88.719,78.064,-80.108
15:47:40:125,57.768,-0.059,-0.026,-0.065,88.482,78.06,-79.539
15:47:40:238,57.881,-0.078,0.022,-0.004,88.307,78.249,-78.795
15:47:40:239,57.881,-0.122,0.048,-0.034,88.166,78.751,-78.105
15:47:40:239,57.881,-0.145,0.059,-0.046,88.041,78.9,-77.893
15:47:40:24,57.882,-0.106,0.05,0.029,88.039,78.736,-78.195
15:47:40:26,57.902,-0.118,0.055,0.07,88.152,78.071,-79.158
15:47:40:26,57.903,-0.099,0.021,0.102,88.337,77.16,-80.384
15:47:40:312,57.954,-0.05,-0.012,0.12,88.487,76.331,-81.366
15:47:40:312,57.954,-0.065,-0.003,0.073,88.772,74.639,-83.307
15:47:40:45,58.093,-0.035,-0.015,-0.006,88.89,73.935,-84.13
15:47:40:454,58.096,0.018,-0.007,-0.014,89.029,73.31,-84.9
15:47:40:454,58.096,-0.011,0.01,-0.015,88.998,73.455,-84.837
15:47:40:454,58.097,-0.033,0.021,-0.031,88.866,74.152,-84.26
15:47:40:492,58.134,0.003,0.006,-0.022,88.619,75.555,-82.998
15:47:40:524,58.166,-0.005,0.054,-0.013,88.451,76.458,-82.221
15:47:40:524,58.167,-0.041,0.033,-0.017,88.285,77.278,-81.606
15:47:40:525,58.168,-0.057,0.046,-0.031,88.268,77.456,-81.687
15:47:40:63,58.272,0.019,0.011,0.013,88.339,77.177,-82.107
15:47:40:631,58.273,-0.026,-0.004,-0.012,88.418,77.035,-82.419
15:47:40:632,58.274,-0.017,-0.013,0.009,88.517,76.726,-82.841
15:47:40:653,58.295,-0.039,0.016,0.013,88.635,76.299,-83.422
15:47:40:653,58.295,0.185,-0.116,0.098,88.763,75.399,-84.441
