13:29:02:657,66.617,-0.004,0,0.007,95.183,49.257,-102.285
13:29:02:658,66.618,-0.026,0.003,0.006,95.082,49.512,-102.027
13:29:02:688,66.648,-0.026,0.007,0.001,95.012,49.695,-101.854
13:29:02:689,66.649,-0.014,0.004,0.001,94.975,49.778,-101.774
13:29:02:69,66.651,-0.022,0.002,0.002,94.956,49.717,-101.723
13:29:02:691,66.651,-0.027,0.013,0.002,94.947,49.784,-101.685
13:29:02:794,66.754,-0.018,0.005,0.001,94.96,49.81,-101.694
13:29:02:794,66.754,-0.006,-0.005,0.007,94.958,49.902,-101.686
13:29:02:795,66.755,-0.004,-0.008,0.012,94.942,49.943,-101.651
13:29:02:796,66.756,-0.013,0.003,0.007,94.881,50.149,-101.49
13:29:02:816,66.776,-0.021,-0.009,0.001,94.824,50.359,-101.36
13:29:02:817,66.777,-0.014,-0.006,0.012,94.728,50.569,-101.158
13:29:02:817,66.777,-0.024,-0.014,0.01,94.65,50.724,-100.984
13:29:02:924,66.884,-0.027,0.008,0.004,94.602,50.854,-100.858
13:29:02:925,66.885,-0.023,-0.002,0.007,94.559,50.923,-100.751
13:29:02:926,66.886,-0.04,-0.006,-0.126,94.533,50.996,-100.678
13:29:02:927,66.887,-0.073,0.051,-0.027,94.542,51.011,-100.514
13:29:02:941,66.901,0.009,-0.021,0.014,94.468,51.019,-100.413
13:29:03:03,66.99,-0.009,-0.029,0.023,94.435,51.012,-100.378
13:29:03:03,66.99,-0.016,-0.004,0.006,94.398,50.987,-100.262
13:29:03:031,66.991,-0.014,0,-0.022,94.383,51.021,-100.181
13:29:03:032,66.992,0.001,-0.003,-0.01,94.366,51,-100.138
13:29:03:075,67.035,0.005,-0.013,0.002,94.325,51.079,-100.031
13:29:03:102,67.062,-0.013,-0.002,-0.001,94.286,51.131,-99.931
13:29:03:102,67.063,-0.022,0.003,0.005,94.222,51.248,-99.776
13:29:03:153,67.113,-0.01,0.001,0.007,94.183,51.298,-99.684
13:29:03:207,67.167,-0.01,0.003,0.006,94.137,51.428,-99.564
13:29:03:207,67.167,-0.009,0.002,0.008,94.073,51.432,-99.416
13:29:03:233,67.193,-0.006,-0.004,0.007,94.024,51.549,-99.305
13:29:03:234,67.194,-0.006,0.006,-0.003,93.955,51.664,-99.149
13:29:03:314,67.275,-0.002,-0.006,0.01,93.913,51.76,-99.059
13:29:03:315,67.276,-0.006,-0.007,0.009,93.855,51.895,-98.943
13:29:03:316,67.276,-0.006,-0.005,0.009,93.838,51.933,-98.905
13:29:03:365,67.325,-0.01,0.002,0.005,93.823,51.942,-98.87
13:29:03:365,67.325,-0.011,0.003,0.004,93.817,51.943,-98.86
13:29:03:446,67.406,-0.016,-0.004,0.002,93.823,51.908,-98.879
13:29:03:446,67.406,-0.002,-0.011,0.004,93.857,51.797,-98.964
13:29:03:447,67.407,-0.013,-0.008,0.001,93.877,51.721,-99.008
13:29:03:467,67.427,-0.01,0,0,93.879,51.68,-99.011
13:29:03:493,67.453,-0.009,-0.014,0,93.874,51.679,-99.009
13:29:03:577,67.537,-0.003,-0.008,0.001,93.852,51.716,-98.969
13:29:03:578,67.538,-0.015,0.002,0,93.831,51.75,-98.937
13:29:03:579,67.539,-0.009,0.007,-0.002,93.836,51.722,-98.962
13:29:03:626,67.586,-0.017,0.008,-0.009,93.9,51.537,-99.128
13:29:03:627,67.587,0.006,-0.032,0.007,93.92,51.451,-99.109
13:29:03:65,67.61,-0.051,0.045,-0.027,93.914,51.389,-99.091
13:29:03:765,67.725,0.019,-0.031,-0.025,93.943,51.213,-99.209
13:29:03:765,67.725,-0.001,-0.02,0,93.934,51.169,-99.198
