09:55:42:204,66.038,-0.028,-0.009,0.008,110.811,-63.352,167.178
09:55:42:204,66.038,-0.046,0.011,0.001,110.734,-63.212,167.293
09:55:42:228,66.062,-0.055,0.01,0.007,110.671,-63.08,167.408
09:55:42:311,66.145,-0.031,0.003,0.02,110.595,-62.979,167.529
09:55:42:312,66.146,-0.026,-0.004,0.015,110.651,-62.933,167.596
09:55:42:312,66.147,-0.03,0.002,0.011,110.689,-62.86,167.733
09:55:42:332,66.166,-0.023,0.005,-0.005,110.707,-62.763,167.9
09:55:42:388,66.222,-0.025,-0.005,-0.004,110.7,-62.843,167.91
09:55:42:388,66.222,-0.018,-0.007,0.003,110.662,-62.876,167.896
09:55:42:41,66.244,-0.007,0.003,0.02,110.553,-63.069,167.701
09:55:42:438,66.273,-0.036,0.004,-0.008,110.471,-63.084,167.662
09:55:42:492,66.326,-0.054,0.024,0.005,110.403,-63.119,167.632
09:55:42:492,66.327,-0.024,0.015,0.018,110.412,-63.162,167.588
09:55:42:516,66.35,-0.039,0.009,0.012,110.338,-63.24,167.567
09:55:42:6,66.434,-0.052,0.01,-0.012,110.29,-63.197,167.645
09:55:42:6,66.434,-0.014,-0.029,0.001,110.36,-63.665,167.543
09:55:42:601,66.435,-0.026,-0.011,-0.002,110.367,-63.725,167.559
09:55:42:62,66.455,-0.038,-0.001,0.002,110.309,-63.703,167.624
09:55:42:705,66.539,-0.047,0.041,-0.072,110.196,-63.598,167.814
09:55:42:705,66.54,-0.029,0.013,-0.006,110.169,-63.678,167.756
09:55:42:706,66.541,-0.023,0.018,0.005,110.172,-63.622,167.86
09:55:42:725,66.56,-0.003,-0.007,0.007,110.175,-63.613,167.89
09:55:42:781,66.615,-0.015,0.001,-0.008,110.171,-63.591,167.912
09:55:42:782,66.616,-0.016,0.002,0,110.161,-63.639,167.888
09:55:42:805,66.639,-0.017,0.003,0.009,110.153,-63.693,167.826
09:55:42:89,66.725,-0.026,-0.009,-0.002,110.132,-63.679,167.828
09:55:42:891,66.725,-0.022,0.001,0.011,110.101,-63.647,167.862
09:55:42:891,66.725,-0.03,-0.01,-0.002,110.077,-63.613,167.889
09:55:42:91,66.745,-0.023,-0.001,0.008,110.043,-63.536,167.962
09:55:42:994,66.828,-0.018,-0.011,0.009,110.009,-63.515,167.969
09:55:42:994,66.829,-0.028,-0.002,-0.005,109.942,-63.293,168.174
09:55:42:995,66.83,-0.039,0.009,-0.007,109.902,-63.147,168.309
09:55:43:014,66.849,-0.01,-0.001,0.017,109.897,-63.182,168.265
09:55:43:068,66.903,-0.019,-0.007,0.006,109.895,-63.079,168.371
09:55:43:095,66.93,-0.034,0.017,-0.016,109.891,-62.994,168.455
09:55:43:096,66.931,-0.014,0.007,0.001,109.868,-63.006,168.446
09:55:43:119,66.954,-0.005,-0.008,0.02,109.848,-63.056,168.389
09:55:43:175,67.009,-0.022,-0.001,0.002,109.821,-62.978,168.46
09:55:43:175,67.009,-0.038,0.02,-0.013,109.807,-63.028,168.397
09:55:43:2,67.035,-0.005,-0.005,0.018,109.826,-63.149,168.252
09:55:43:282,67.117,0.027,0.023,0.049,109.8,-63.243,168.16
09:55:43:283,67.117,-0.028,-0.018,0.001,109.686,-63.227,168.289
09:55:43:284,67.118,-0.047,0.021,-0.007,109.608,-63.298,168.306
09:55:43:303,67.137,-0.019,0.027,0.001,109.505,-63.409,168.3
09:55:43:359,67.193,-0.027,0.002,-0.006,109.491,-63.359,168.434
09:55:43:359,67.193,-0.021,0.012,-0.016,109.507,-63.138,168.792
09:55:43:382,67.216,-0.008,0.005,-0.013,109.529,-63.089,168.938
09:55:43:41,67.245,-0.007,-0.001,-0.002,109.525,-63.148,168.917
09:55:43:463,67.297,-0.007,-0.004,-0.001,109.516,-63.233,168.841
09:55:43:464,67.298,-0.016,0.013,-0.003,109.489,-63.288,168.795
09:55:43:486,67.321,-0.02,-0.002,0,109.451,-63.31,168.767
09:55:43:573,67.407,-0.013,0.001,0.005,109.391,-63.309,168.734
09:55:43:573,67.407,-0.013,-0.003,-0.002,109.368,-63.305,168.709
09:55:43:573,67.408,-0.013,-0.001,0.006,109.361,-63.299,168.708
09:55:43:593,67.427,-0.013,0.003,0.001,109.354,-63.3,168.716
09:55:43:648,67.483,-0.003,-0.004,0.011,109.324,-63.336,168.696
09:55:43:67,67.505,-0.003,-0.009,0.015,109.295,-63.357,168.7
09:55:43:696,67.531,-0.018,0.009,-0.009,109.238,-63.401,168.712
09:55:43:752,67.587,-0.023,0.015,-0.015,109.192,-63.512,168.61
09:55:43:753,67.587,-0.008,-0.004,0.009,109.102,-63.718,168.38
09:55:43:775,67.61,-0.028,0.014,-0.014,109.024,-63.721,168.366
09:55:43:862,67.696,-0.048,0.025,-0.029,109.001,-63.729,168.351
09:55:43:862,67.696,0.006,-0.104,0.277,108.976,-64.047,167.998
09:55:43:862,67.697,-0.026,-0.015,-0.018,108.924,-63.83,168.217
09:55:43:882,67.716,-0.033,0.003,0.016,108.817,-63.729,168.341
09:55:43:965,67.799,-0.029,0.014,0.029,108.744,-63.852,168.268
09:55:43:966,67.8,-0.031,0.015,-0.005,108.741,-63.774,168.368
09:55:43:966,67.801,-0.012,0.009,-0.015,108.736,-63.589,168.584
09:55:43:985,67.82,0,0.014,-0.006,108.738,-63.569,168.605
09:55:44:045,67.88,-0.006,0.005,0,108.737,-63.697,168.47
09:55:44:045,67.88,-0.009,-0.004,0.006,108.74,-63.839,168.303
09:55:44:045,67.88,-0.024,0.013,-0.003,108.754,-63.914,168.235
09:55:44:095,67.929,-0.02,-0.004,0.007,108.799,-64.026,168.133
09:55:44:096,67.93,-0.002,-0.012,0.013,108.836,-64.133,168.033
09:55:44:148,67.982,-0.011,-0.008,-0.005,108.897,-64.127,168.064
09:55:44:148,67.982,-0.016,0,-0.006,108.935,-64.106,168.098
09:55:44:284,68.118,0.005,-0.012,0,108.975,-64.195,168.023
09:55:44:285,68.119,-0.004,-0.009,-0.003,108.986,-64.195,168.058
09:55:44:285,68.119,-0.014,0.001,0.003,108.989,-64.186,168.09
09:55:44:286,68.12,-0.017,0.005,0.001,108.976,-64.192,168.108
09:55:44:335,68.169,-0.01,0.001,0.002,108.975,-64.235,168.11
09:55:44:335,68.169,0.005,0.004,0.016,108.971,-64.228,168.149
