Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:06:56:186,0.000,0.008,-0.006,0.020,2.550,7.826,-4.307
10:06:56:186,0.001,0.007,-0.003,0.006,2.563,7.791,-4.314
10:06:56:186,0.001,0.007,-0.001,0.011,2.571,7.790,-4.320
10:06:56:186,0.001,0.006,0.002,0.001,2.578,7.790,-4.327
10:06:56:262,0.076,0.002,-0.007,0.004,2.606,7.789,-4.324
10:06:56:262,0.076,-0.003,-0.010,0.002,2.621,7.788,-4.337
10:06:56:262,0.076,-0.003,-0.005,0.007,2.624,7.770,-4.334
10:06:56:369,0.183,0.004,-0.001,0.011,2.627,7.753,-4.337
10:06:56:369,0.183,0.009,0.001,0.013,2.637,7.742,-4.333
10:06:56:369,0.183,0.016,-0.003,0.034,2.660,7.790,-4.337
10:06:56:369,0.183,0.015,-0.004,0.075,2.664,7.898,-4.367
10:06:56:473,0.287,0.096,-0.022,0.206,2.644,8.241,-4.467
10:06:56:473,0.287,0.202,0.035,0.290,2.697,8.684,-4.562
10:06:56:474,0.288,0.386,0.139,0.252,3.311,9.831,-4.925
10:06:56:475,0.289,0.421,0.202,0.148,4.099,10.956,-5.492
10:06:56:573,0.387,0.372,0.231,0.101,5.732,13.289,-6.899
10:06:56:573,0.388,0.348,0.267,0.000,8.036,16.421,-9.024
10:06:56:658,0.472,0.286,0.277,-0.069,10.088,18.866,-10.785
10:06:56:658,0.472,0.202,0.355,-0.099,13.883,22.712,-13.994
10:06:56:658,0.472,0.129,0.397,-0.186,16.981,25.222,-16.396
10:06:56:659,0.473,-0.043,0.320,-0.198,22.883,29.659,-19.982
10:06:56:677,0.491,-0.271,0.188,-0.184,30.033,35.046,-22.997
10:06:56:677,0.491,-0.300,0.150,-0.196,34.910,38.225,-24.868
10:06:56:727,0.541,-0.353,-0.032,-0.117,42.164,42.251,-27.494
10:06:56:755,0.570,-0.339,-0.171,-0.079,46.584,44.427,-29.140
10:06:56:756,0.570,-0.307,-0.250,0.000,52.389,46.404,-31.876
10:06:56:78,0.594,-0.232,-0.184,-0.089,57.217,47.246,-34.864
10:06:56:834,0.648,-0.217,-0.170,-0.076,60.105,47.751,-36.645
10:06:56:86,0.674,-0.182,-0.279,0.015,63.881,48.673,-38.823
10:06:56:861,0.675,-0.149,-0.362,0.038,65.957,48.949,-40.231
10:06:56:964,0.778,-0.127,-0.315,-0.020,68.329,48.956,-42.245
10:06:57:023,0.837,-0.099,-0.164,-0.063,70.039,49.146,-43.685
10:06:57:023,0.837,-0.084,-0.228,0.031,70.929,49.668,-44.168
10:06:57:051,0.865,-0.067,-0.261,0.091,71.871,50.218,-44.833
10:06:57:052,0.866,-0.072,-0.164,0.003,72.208,50.257,-45.336
10:06:57:052,0.866,-0.062,-0.117,-0.008,72.400,50.148,-45.998
10:06:57:053,0.867,-0.047,-0.132,0.015,72.329,50.268,-46.334
10:06:57:071,0.885,-0.036,-0.101,0.017,72.129,50.468,-46.317
10:06:57:071,0.885,-0.042,-0.052,0.045,71.694,50.816,-46.056
10:06:57:181,0.995,-0.023,-0.025,0.007,71.374,50.758,-46.057
10:06:57:182,0.996,-0.031,0.011,-0.010,70.799,50.969,-45.676
10:06:57:183,0.997,-0.025,0.050,0.036,70.227,51.687,-44.857
10:06:57:183,0.997,-0.038,0.091,-0.011,69.899,52.006,-44.477
10:06:57:228,1.042,-0.021,0.047,0.030,69.548,52.361,-44.164
10:06:57:228,1.042,0.011,0.013,0.019,69.339,52.091,-44.462
10:06:57:338,1.153,0.021,-0.004,-0.004,69.007,51.368,-45.111
10:06:57:339,1.153,0.016,-0.161,0.104,68.675,51.021,-45.338
10:06:57:34,1.155,0.011,-0.291,0.204,68.262,50.071,-45.632
10:06:57:341,1.155,-0.032,-0.513,0.264,66.722,47.692,-46.722
10:06:57:358,1.172,-0.126,-0.594,0.186,64.710,45.045,-47.640
10:06:57:412,1.226,-0.205,-0.578,0.127,59.830,40.411,-48.502
10:06:57:412,1.226,-0.315,-0.436,0.011,55.214,37.053,-48.405
10:06:57:435,1.249,-0.329,-0.073,-0.233,46.628,31.821,-46.972
10:06:57:462,1.276,-0.195,0.086,-0.301,38.130,26.943,-44.072
10:06:57:514,1.329,-0.211,-0.020,-0.219,33.496,24.489,-41.387
10:06:57:541,1.356,-0.351,-0.055,-0.110,27.953,21.725,-36.208
10:06:57:627,1.441,-0.368,0.073,-0.148,24.754,20.020,-32.028
10:06:57:628,1.442,-0.358,0.273,-0.256,20.140,16.973,-25.062
10:06:57:629,1.443,-0.096,0.585,-0.264,15.787,12.674,-17.807
10:06:57:63,1.444,0.026,0.723,-0.245,13.526,9.422,-12.966
10:06:57:645,1.459,0.181,0.495,-0.269,11.375,4.924,-6.249
10:06:57:729,1.544,0.264,0.263,-0.130,10.401,2.191,-2.626
10:06:57:73,1.544,0.317,0.136,0.012,9.188,-1.118,1.329
10:06:57:731,1.545,0.164,0.079,0.028,7.903,-2.223,3.681
10:06:57:808,1.622,0.154,0.098,-0.040,6.811,-2.774,4.434
10:06:57:809,1.623,0.298,0.065,-0.018,5.057,-4.370,4.659
10:06:57:81,1.624,0.333,0.033,0.019,3.924,-5.615,4.477
10:06:57:916,1.730,0.373,-0.048,0.096,2.319,-7.227,3.993
10:06:57:917,1.731,0.114,-0.077,0.301,1.046,-8.017,3.443
10:06:57:917,1.732,0.068,-0.101,0.441,0.727,-8.409,3.252
10:06:57:918,1.732,0.077,0.015,0.502,0.616,-9.692,3.299
10:06:57:936,1.750,0.175,0.053,0.316,0.705,-10.246,3.476
10:06:57:989,1.803,0.184,0.073,0.230,0.868,-10.176,3.893
10:06:57:99,1.804,0.137,0.036,0.121,1.011,-9.438,4.045
10:06:58:043,1.857,0.060,-0.030,0.060,1.087,-8.678,3.905
10:06:58:043,1.857,-0.050,-0.039,0.004,1.284,-7.541,3.442
10:06:58:095,1.910,-0.141,0.028,-0.020,1.450,-7.157,3.126
10:06:58:095,1.910,-0.128,0.025,-0.013,1.818,-7.605,2.756
10:06:58:148,1.962,-0.080,-0.027,-0.061,2.279,-8.892,2.488
10:06:58:148,1.962,-0.113,-0.034,-0.064,2.547,-10.069,2.321
10:06:58:197,2.011,-0.128,0.019,-0.085,2.857,-12.059,2.232
10:06:58:227,2.041,-0.089,0.061,-0.085,3.021,-13.543,2.350
10:06:58:227,2.041,-0.085,0.068,-0.081,3.267,-15.892,2.768
10:06:58:279,2.093,-0.057,0.077,-0.020,3.548,-18.368,3.712
10:06:58:279,2.093,-0.029,0.012,-0.008,3.779,-19.948,4.645
10:06:58:301,2.115,-0.011,-0.066,0.002,4.146,-22.029,6.455
10:06:58:328,2.142,0.024,-0.093,0.011,4.386,-23.280,7.905
10:06:58:384,2.198,0.064,-0.039,0.012,4.769,-25.109,10.401
10:06:58:384,2.198,0.130,-0.005,0.027,5.080,-26.351,12.265
10:06:58:407,2.221,0.203,0.055,0.093,5.674,-27.940,15.458
10:06:58:435,2.249,0.283,0.054,0.174,6.411,-29.599,19.000
10:06:58:485,2.300,0.329,0.061,0.248,6.926,-30.541,21.494
10:06:58:517,2.331,0.417,0.085,0.413,7.634,-31.663,25.294
10:06:58:517,2.331,0.404,0.057,0.448,8.056,-32.149,27.736
10:06:58:596,2.410,0.481,0.035,0.479,8.790,-32.713,31.217
10:06:58:596,2.410,0.710,0.069,0.626,9.490,-33.019,34.363
10:06:58:597,2.411,0.671,0.046,0.596,9.768,-32.845,36.150
10:06:58:618,2.432,0.606,-0.110,0.619,9.983,-32.440,38.276
10:06:58:696,2.510,0.641,-0.189,0.636,9.841,-31.753,39.499
10:06:58:726,2.540,0.502,-0.302,0.481,9.420,-31.046,39.630
10:06:58:726,2.540,0.395,-0.450,0.334,8.660,-29.746,38.815
10:06:58:808,2.622,0.545,-0.357,0.283,8.085,-28.717,37.733
10:06:58:809,2.623,0.720,-0.218,0.238,7.181,-26.750,35.398
10:06:58:81,2.624,0.739,-0.011,0.110,6.325,-23.965,32.185
10:06:58:811,2.625,0.668,0.082,0.061,5.775,-21.758,29.506
10:06:58:884,2.698,0.476,0.216,0.043,5.268,-18.305,24.791
10:06:58:885,2.699,0.347,0.172,0.037,5.216,-16.096,21.394
10:06:58:886,2.700,0.305,0.059,-0.014,5.483,-13.154,16.070
10:06:58:905,2.719,0.327,0.053,-0.032,5.794,-11.332,12.335
10:06:58:961,2.775,0.262,0.116,-0.115,6.426,-8.338,6.511
10:06:58:962,2.776,0.097,0.164,-0.167,7.469,-5.201,0.413
10:06:58:984,2.798,-0.059,0.150,-0.220,8.569,-3.205,-3.686
10:06:59:011,2.825,-0.155,0.102,-0.263,10.798,-0.714,-9.818
10:06:59:067,2.881,-0.286,0.101,-0.292,13.564,0.995,-15.846
10:06:59:067,2.881,-0.389,0.118,-0.311,15.603,1.610,-19.815
10:06:59:089,2.903,-0.503,0.154,-0.377,18.777,1.885,-25.414
10:06:59:115,2.929,-0.580,0.107,-0.424,20.865,1.866,-28.626
10:06:59:172,2.986,-0.716,0.061,-0.516,23.555,1.694,-32.309
10:06:59:172,2.986,-0.661,-0.056,-0.462,25.161,1.090,-34.417
10:06:59:252,3.066,-0.495,-0.206,-0.283,25.497,0.609,-35.014
10:06:59:253,3.067,-0.387,-0.289,-0.100,25.183,0.141,-35.020
10:06:59:254,3.068,-0.516,-0.271,-0.137,24.629,0.160,-34.568
