Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
09:44:52:708,0.000,-0.008,0.017,0.006,-6.811,2.573,-20.029
09:44:52:709,0.001,-0.009,0.003,-0.010,-6.761,2.435,-20.060
09:44:52:709,0.002,-0.002,-0.001,0.001,-6.692,2.249,-20.110
09:44:52:728,0.021,-0.006,0.006,0.001,-6.630,1.817,-20.197
09:44:52:755,0.048,-0.028,0.005,0.007,-6.575,1.821,-20.239
09:44:52:81,0.102,-0.044,-0.002,-0.003,-6.502,1.425,-20.277
09:44:52:811,0.103,-0.044,-0.008,-0.002,-6.472,1.274,-20.306
09:44:52:834,0.126,-0.032,-0.009,0.000,-6.458,0.835,-20.225
09:44:52:889,0.182,-0.021,0.007,0.011,-6.460,0.627,-20.149
09:44:52:89,0.182,-0.024,0.000,-0.005,-6.430,0.286,-19.988
09:44:52:942,0.234,-0.008,-0.003,0.000,-6.404,-0.159,-19.844
09:44:52:942,0.235,0.002,-0.013,-0.001,-6.390,-0.484,-19.802
09:44:53:052,0.345,0.003,-0.010,0.005,-6.369,-0.986,-19.772
09:44:53:053,0.345,-0.008,-0.009,-0.007,-6.341,-1.487,-19.762
09:44:53:054,0.346,-0.009,-0.008,-0.004,-6.335,-1.899,-19.747
09:44:53:126,0.418,0.020,0.000,-0.004,-6.367,-3.122,-19.729
09:44:53:127,0.419,0.022,-0.003,-0.009,-6.408,-3.807,-19.740
09:44:53:151,0.444,0.019,-0.014,-0.008,-6.415,-4.428,-19.779
09:44:53:152,0.445,0.019,-0.007,-0.006,-6.431,-4.827,-19.822
09:44:53:176,0.468,0.025,-0.004,0.011,-6.440,-5.397,-19.885
09:44:53:202,0.495,0.018,-0.008,0.008,-6.464,-5.769,-19.907
09:44:53:258,0.550,0.029,-0.009,0.012,-6.447,-6.390,-19.949
09:44:53:259,0.551,0.036,-0.001,0.020,-6.435,-6.798,-19.987
09:44:53:309,0.602,0.026,0.004,0.023,-6.379,-7.266,-20.072
09:44:53:31,0.602,0.016,0.012,0.012,-6.327,-7.600,-20.102
09:44:53:362,0.654,0.029,0.010,0.001,-6.315,-7.850,-20.091
09:44:53:362,0.655,0.034,0.012,-0.001,-6.345,-8.192,-20.096
09:44:53:385,0.677,0.035,0.014,-0.010,-6.339,-8.329,-20.103
09:44:53:411,0.703,0.019,0.011,-0.003,-6.260,-8.372,-20.114
09:44:53:438,0.731,0.021,0.001,-0.005,-6.171,-8.497,-20.131
09:44:53:492,0.785,0.030,0.008,0.005,-6.190,-8.662,-20.173
09:44:53:493,0.786,0.045,0.002,0.000,-6.219,-8.823,-20.275
09:44:53:547,0.839,0.037,-0.001,0.007,-6.233,-8.816,-20.357
09:44:53:547,0.839,0.023,-0.009,-0.001,-6.192,-8.718,-20.441
09:44:53:598,0.890,0.027,-0.007,0.002,-6.169,-8.632,-20.520
09:44:53:599,0.891,0.028,0.000,-0.006,-6.164,-8.579,-20.573
09:44:53:622,0.915,0.028,0.003,0.002,-6.173,-8.434,-20.633
09:44:53:649,0.941,0.021,0.007,-0.002,-6.179,-8.270,-20.663
09:44:53:675,0.968,0.014,-0.004,0.002,-6.178,-7.990,-20.715
09:44:53:7,0.992,0.010,0.000,-0.008,-6.217,-7.693,-20.772
