Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:38:45:412,0.000,0.009,-0.002,0.010,-8.339,-18.340,-0.946
10:38:45:413,0.001,0.007,-0.001,0.014,-8.365,-18.342,-0.920
10:38:45:494,0.082,0.014,-0.003,0.004,-8.409,-18.343,-0.879
10:38:45:495,0.083,0.008,-0.001,0.013,-8.435,-18.341,-0.849
10:38:45:496,0.084,0.009,-0.003,0.007,-8.481,-18.343,-0.798
10:38:45:544,0.131,0.009,-0.004,0.012,-8.524,-18.340,-0.761
10:38:45:545,0.132,0.014,0.000,0.005,-8.584,-18.343,-0.693
10:38:45:626,0.214,0.009,-0.003,0.012,-8.653,-18.337,-0.626
10:38:45:626,0.214,0.011,-0.001,0.010,-8.699,-18.340,-0.575
10:38:45:626,0.214,0.011,-0.004,0.012,-8.779,-18.339,-0.485
10:38:45:675,0.263,0.013,-0.004,0.010,-8.837,-18.328,-0.422
10:38:45:675,0.263,0.011,-0.001,0.008,-8.929,-18.315,-0.321
10:38:45:759,0.346,0.011,-0.002,0.005,-9.028,-18.291,-0.212
10:38:45:759,0.347,0.010,-0.005,0.009,-9.091,-18.282,-0.129
10:38:45:759,0.347,0.014,-0.001,0.010,-9.201,-18.259,0.008
10:38:45:807,0.395,0.012,-0.004,0.002,-9.283,-18.241,0.106
10:38:45:807,0.395,0.010,-0.002,0.008,-9.399,-18.222,0.273
10:38:45:889,0.476,0.012,0.000,0.002,-9.538,-18.189,0.449
10:38:45:889,0.476,0.011,-0.003,0.012,-9.635,-18.168,0.569
10:38:45:889,0.477,0.011,-0.002,0.003,-9.796,-18.116,0.770
10:38:45:967,0.554,0.005,-0.001,0.009,-9.909,-18.077,0.915
10:38:45:967,0.555,0.009,0.002,0.005,-10.110,-18.007,1.136
10:38:45:968,0.556,0.007,-0.006,0.017,-10.250,-17.958,1.285
10:38:45:986,0.574,0.009,-0.004,0.011,-10.475,-17.886,1.516
