Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:29:56:41,0.000,-0.330,0.438,0.130,21.248,-99.152,25.867
15:29:56:411,0.001,-0.094,0.253,0.086,25.969,-92.004,29.972
15:29:56:463,0.053,0.083,0.156,0.193,29.062,-86.996,32.953
15:29:56:464,0.054,0.338,-0.023,0.138,33.602,-78.245,38.278
15:29:56:488,0.078,0.516,-0.134,0.005,36.178,-71.627,42.136
15:29:56:544,0.134,0.607,-0.146,-0.191,39.617,-62.157,48.088
15:29:56:544,0.134,0.578,-0.323,-0.216,45.144,-56.918,52.201
15:29:56:598,0.188,0.653,-0.588,-0.119,49.616,-55.884,53.216
15:29:56:598,0.188,0.637,-0.812,-0.161,55.418,-56.509,52.821
15:29:56:599,0.188,0.590,-0.836,-0.163,58.077,-57.424,52.440
15:29:56:648,0.237,0.559,-0.614,-0.147,59.743,-58.052,52.681
15:29:56:648,0.237,0.554,-0.550,-0.126,59.881,-58.637,53.177
15:29:56:7,0.289,0.565,-0.526,-0.139,58.864,-60.951,52.978
15:29:56:701,0.290,0.524,-0.412,-0.147,56.452,-65.373,51.506
15:29:56:751,0.341,0.533,-0.304,-0.048,54.091,-69.529,49.794
15:29:56:752,0.342,0.365,-0.186,0.176,49.604,-77.508,45.960
15:29:56:776,0.365,0.173,0.063,0.074,46.173,-83.626,43.148
15:29:56:831,0.420,0.263,0.059,0.117,40.620,-94.352,38.153
15:29:56:857,0.447,0.266,0.167,0.063,34.867,-105.507,33.301
15:29:56:858,0.447,0.176,0.249,0.137,31.005,-112.966,30.579
15:29:56:881,0.470,-0.230,0.218,0.303,25.665,-123.625,27.122
15:29:56:936,0.526,-0.557,0.372,0.152,22.326,-130.090,25.431
15:29:56:936,0.526,-0.669,0.214,0.092,19.196,-138.385,24.043
15:29:56:958,0.548,-0.629,0.008,0.084,17.172,-142.725,23.347
15:29:57:015,0.605,-0.571,0.216,0.051,15.664,-143.394,23.030
15:29:57:015,0.605,-0.604,0.299,-0.072,13.940,-142.509,23.493
15:29:57:097,0.686,-0.524,0.143,-0.036,13.240,-140.633,23.575
15:29:57:097,0.686,-0.256,0.192,-0.036,11.410,-136.682,24.223
15:29:57:098,0.687,-0.172,-0.036,-0.082,11.092,-133.565,23.392
15:29:57:175,0.764,-0.087,0.273,0.057,9.646,-129.789,20.699
15:29:57:176,0.765,-0.128,0.118,0.095,9.284,-127.396,20.140
15:29:57:176,0.765,-0.056,0.159,0.072,9.067,-126.879,18.761
15:29:57:195,0.785,0.054,0.051,0.003,9.335,-126.790,17.834
15:29:57:222,0.812,-0.001,0.004,0.073,9.805,-127.235,16.784
