Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:29:20:666,0.000,-0.004,-0.003,0.008,8.276,46.130,-11.290
10:29:20:666,0.000,0.002,0.007,0.001,8.304,46.054,-11.272
10:29:20:667,0.001,-0.001,0.001,0.002,8.325,46.038,-11.277
10:29:20:668,0.002,0.000,-0.001,0.005,8.353,46.025,-11.262
10:29:20:683,0.017,-0.003,-0.006,0.004,8.367,45.992,-11.258
10:29:20:767,0.102,-0.002,0.006,0.001,8.368,45.953,-11.264
10:29:20:768,0.103,-0.010,-0.001,0.010,8.405,45.845,-11.275
10:29:20:769,0.103,-0.022,0.001,0.008,8.443,45.700,-11.309
10:29:20:788,0.123,-0.012,0.013,0.008,8.480,45.332,-11.393
10:29:20:902,0.236,-0.023,0.018,0.010,8.515,44.864,-11.544
10:29:20:903,0.237,-0.029,0.009,0.020,8.549,44.501,-11.656
10:29:20:904,0.238,-0.044,0.007,0.022,8.582,43.796,-11.836
10:29:20:904,0.239,-0.034,-0.001,0.024,8.575,43.192,-12.005
10:29:20:92,0.254,-0.036,-0.011,0.015,8.538,42.159,-12.321
10:29:21:029,0.363,-0.038,-0.019,0.017,8.483,41.493,-12.535
10:29:21:029,0.364,-0.042,-0.023,0.013,8.355,40.574,-12.796
10:29:21:058,0.392,-0.027,-0.011,0.021,8.188,39.787,-12.952
10:29:21:058,0.392,-0.020,-0.021,0.015,8.076,39.353,-12.977
10:29:21:058,0.392,-0.012,-0.033,0.027,7.900,38.878,-12.839
10:29:21:164,0.499,0.012,-0.015,0.019,7.770,38.629,-12.626
10:29:21:165,0.499,0.033,-0.018,0.026,7.588,38.374,-12.152
10:29:21:166,0.500,0.047,-0.013,0.020,7.501,38.204,-11.569
10:29:21:166,0.501,0.065,-0.004,0.016,7.501,38.090,-11.163
10:29:21:236,0.570,0.085,0.002,0.002,7.651,37.996,-10.641
10:29:21:266,0.600,0.092,0.019,0.002,7.828,37.996,-10.310
10:29:21:267,0.601,0.098,0.019,-0.016,8.121,38.018,-9.893
10:29:21:268,0.602,0.103,0.021,-0.028,8.452,38.163,-9.635
10:29:21:287,0.621,0.080,0.022,-0.031,8.660,38.416,-9.482
10:29:21:371,0.706,0.057,0.018,-0.039,8.944,39.012,-9.092
10:29:21:372,0.706,0.031,0.008,-0.027,9.110,39.493,-8.769
10:29:21:393,0.727,0.049,0.016,-0.060,9.507,40.207,-8.420
10:29:21:418,0.752,0.042,0.017,-0.059,9.599,40.298,-8.652
10:29:21:444,0.779,0.018,0.011,-0.050,9.738,40.504,-9.052
10:29:21:499,0.833,-0.001,0.010,-0.050,9.814,40.637,-9.350
10:29:21:524,0.858,-0.004,0.007,-0.043,9.912,40.780,-9.867
10:29:21:612,0.946,-0.028,0.006,-0.043,10.006,40.897,-10.449
10:29:21:612,0.946,-0.034,0.001,-0.032,10.045,40.949,-10.876
10:29:21:612,0.947,-0.049,-0.005,-0.032,10.034,40.983,-11.550
10:29:21:613,0.947,-0.051,-0.003,-0.022,9.979,40.985,-11.998
10:29:21:629,0.963,-0.065,-0.007,-0.020,9.825,40.998,-12.658
10:29:21:742,1.077,-0.065,-0.009,-0.008,9.692,41.030,-13.067
10:29:21:743,1.077,-0.080,-0.015,0.002,9.463,41.134,-13.601
10:29:21:744,1.079,-0.071,-0.021,0.015,9.213,41.261,-14.018
10:29:21:745,1.079,-0.085,-0.021,0.026,9.020,41.341,-14.235
10:29:21:759,1.094,-0.076,-0.011,0.025,8.684,41.422,-14.444
10:29:21:873,1.208,-0.064,-0.018,0.036,8.480,41.489,-14.563
10:29:21:873,1.208,-0.066,-0.018,0.048,8.207,41.627,-14.634
10:29:21:874,1.209,-0.056,-0.019,0.046,7.921,41.740,-14.529
10:29:21:875,1.210,-0.045,-0.015,0.051,7.762,41.817,-14.418
10:29:21:89,1.225,-0.039,-0.009,0.053,7.563,41.940,-14.167
10:29:22:005,1.339,-0.027,-0.008,0.055,7.453,42.019,-13.940
10:29:22:005,1.340,-0.016,-0.001,0.046,7.296,42.138,-13.574
10:29:22:005,1.340,-0.007,0.004,0.048,7.192,42.288,-13.159
10:29:22:006,1.341,-0.002,0.009,0.044,7.137,42.378,-12.861
10:29:22:022,1.356,0.012,-0.002,0.046,7.117,42.482,-12.391
10:29:22:048,1.382,0.018,0.000,0.035,7.111,42.499,-12.073
10:29:22:103,1.438,0.023,0.005,0.026,7.125,42.442,-11.596
10:29:22:104,1.439,0.032,0.006,0.020,7.187,42.334,-11.105
10:29:22:127,1.462,0.035,0.012,0.015,7.263,42.247,-10.767
10:29:22:243,1.577,0.040,0.012,-0.009,7.513,41.982,-9.921
10:29:22:243,1.577,0.045,0.007,-0.011,7.692,41.783,-9.472
10:29:22:244,1.578,0.040,0.002,-0.029,7.873,41.548,-9.115
10:29:22:258,1.593,0.041,0.008,-0.030,7.985,41.376,-8.944
10:29:22:372,1.706,0.038,0.008,-0.043,8.137,41.133,-8.806
