Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:35:32:139,0.000,0.059,-0.034,-0.019,5.654,13.513,12.645
10:35:32:254,0.116,0.071,-0.043,-0.014,5.703,12.928,12.781
10:35:32:255,0.116,0.080,-0.041,-0.023,5.756,12.562,12.763
10:35:32:255,0.116,0.075,-0.021,-0.029,5.738,12.526,12.704
10:35:32:255,0.117,0.061,-0.015,-0.038,5.657,12.558,12.637
10:35:32:3,0.161,0.059,-0.001,-0.037,5.589,12.711,12.565
10:35:32:3,0.161,0.055,0.010,-0.037,5.461,12.807,12.393
10:35:32:323,0.184,0.042,-0.010,-0.021,5.358,12.917,12.130
10:35:32:349,0.210,0.033,-0.014,-0.020,5.286,12.974,11.941
10:35:32:403,0.264,0.026,-0.029,-0.014,5.203,13.192,11.663
10:35:32:431,0.292,0.024,-0.024,-0.009,5.137,13.206,11.471
10:35:32:431,0.293,0.023,-0.017,-0.001,5.071,13.505,11.169
10:35:32:455,0.316,0.019,-0.004,0.002,5.020,13.532,10.941
10:35:32:509,0.371,0.012,0.002,0.005,4.927,13.641,10.547
10:35:32:51,0.372,0.005,0.001,0.014,4.844,13.771,10.076
10:35:32:532,0.394,-0.006,0.005,0.021,4.799,13.966,9.719
10:35:32:559,0.420,-0.015,-0.004,0.023,4.760,14.020,9.110
10:35:32:614,0.475,-0.031,-0.008,0.021,4.751,14.048,8.685
10:35:32:641,0.502,-0.042,-0.007,0.018,4.729,14.019,8.039
10:35:32:641,0.503,-0.056,-0.007,0.000,4.695,13.975,7.441
10:35:32:665,0.526,-0.058,-0.005,0.004,4.638,13.954,7.088
10:35:32:718,0.579,-0.069,0.004,-0.012,4.505,13.972,6.678
10:35:32:746,0.607,-0.075,0.016,0.008,4.370,13.990,6.508
10:35:32:747,0.608,-0.076,0.024,0.000,4.148,13.924,6.409
10:35:32:798,0.660,-0.073,0.011,0.002,3.856,13.704,6.427
10:35:32:799,0.660,-0.070,-0.006,-0.005,3.642,13.472,6.469
10:35:32:823,0.685,-0.062,0.004,0.014,3.298,12.961,6.607
10:35:32:849,0.710,-0.053,-0.008,0.027,3.084,12.529,6.678
10:35:32:874,0.735,-0.054,-0.021,0.051,2.830,11.574,6.751
10:35:32:9,0.762,-0.051,-0.011,0.061,2.619,11.057,6.616
10:35:32:926,0.788,-0.048,0.005,0.067,2.425,10.138,6.472
10:35:32:952,0.814,-0.036,0.014,0.059,2.435,9.407,6.497
10:35:32:979,0.841,-0.020,0.021,0.058,2.489,8.960,6.525
10:35:33:006,0.867,-0.009,0.035,0.040,2.485,8.376,6.498
10:35:33:032,0.893,0.036,0.016,0.038,2.547,7.885,6.511
10:35:33:058,0.919,0.053,0.001,0.023,2.708,7.031,6.521
10:35:33:114,0.975,0.049,-0.009,0.012,2.911,6.189,6.541
10:35:33:114,0.975,0.067,-0.013,0.001,3.071,5.640,6.477
10:35:33:166,1.027,0.076,-0.012,-0.006,3.310,4.917,6.289
10:35:33:166,1.028,0.052,-0.021,0.001,3.460,4.629,6.180
10:35:33:189,1.050,0.012,-0.013,-0.006,3.613,4.769,6.380
10:35:33:216,1.077,-0.001,0.006,-0.019,3.706,5.260,6.854
10:35:33:271,1.132,-0.023,0.014,-0.031,3.755,5.656,7.242
10:35:33:271,1.133,0.000,0.010,-0.039,3.855,5.989,7.798
10:35:33:294,1.156,0.015,-0.001,-0.042,3.859,6.071,8.128
10:35:33:32,1.181,0.010,-0.006,-0.032,3.851,6.175,8.566
10:35:33:376,1.237,0.020,-0.022,-0.031,3.826,6.215,8.927
10:35:33:376,1.238,0.029,-0.024,-0.020,3.800,6.171,9.104
10:35:33:401,1.262,0.061,-0.037,-0.021,3.795,5.926,9.244
10:35:33:426,1.288,0.069,-0.030,-0.003,3.799,5.711,9.326
10:35:33:481,1.342,0.075,-0.018,-0.002,3.790,5.467,9.278
10:35:33:481,1.343,0.070,-0.002,0.009,3.791,5.427,9.061
10:35:33:504,1.365,0.051,-0.006,0.017,3.808,5.610,8.785
10:35:33:53,1.392,0.028,0.005,0.028,3.758,6.000,8.686
10:35:33:558,1.419,0.000,0.014,0.009,3.688,6.325,8.686
10:35:33:583,1.444,-0.010,0.004,0.018,3.625,6.761,8.678
10:35:33:613,1.474,-0.016,-0.014,0.012,3.590,7.001,8.659
10:35:33:613,1.474,-0.020,-0.009,0.015,3.551,7.302,8.652
10:35:33:637,1.498,-0.025,-0.010,0.003,3.528,7.526,8.630
