Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
17:29:02:281,0.000,-0.013,-0.001,0.027,1.641,85.747,-23.099
17:29:02:282,0.001,-0.041,-0.015,0.030,1.866,86.115,-23.087
17:29:02:283,0.002,-0.040,-0.040,0.028,1.980,86.333,-23.080
17:29:02:283,0.002,-0.031,-0.012,0.016,2.091,86.609,-23.071
17:29:02:301,0.020,-0.027,-0.023,0.052,2.114,86.959,-22.985
17:29:02:302,0.021,-0.010,-0.040,0.052,2.112,87.174,-22.932
17:29:02:407,0.126,0.008,-0.025,0.041,2.034,87.220,-22.958
17:29:02:407,0.126,0.047,-0.006,0.030,1.971,87.211,-22.976
17:29:02:435,0.154,0.062,-0.012,0.035,1.989,87.268,-22.999
17:29:02:436,0.155,0.039,-0.009,0.040,2.063,87.311,-23.040
17:29:02:437,0.156,0.044,-0.004,0.019,2.224,87.292,-23.010
17:29:02:514,0.232,0.011,-0.012,0.030,2.417,87.409,-23.020
17:29:02:515,0.233,0.011,-0.017,0.029,2.472,87.488,-23.064
17:29:02:516,0.234,-0.006,-0.014,0.030,2.534,87.665,-23.099
17:29:02:537,0.255,0.003,-0.024,0.032,2.553,87.726,-23.070
17:29:02:649,0.368,0.000,-0.025,0.025,2.532,87.709,-23.042
17:29:02:649,0.368,0.012,-0.019,0.019,2.490,87.664,-22.976
17:29:02:65,0.369,0.016,-0.010,0.013,2.469,87.636,-22.923
17:29:02:695,0.414,0.023,-0.009,0.007,2.492,87.625,-22.836
17:29:02:696,0.415,0.017,-0.006,0.012,2.521,87.638,-22.825
17:29:02:718,0.437,0.014,-0.018,0.025,2.578,87.792,-22.815
17:29:02:832,0.551,0.020,-0.022,0.025,2.631,87.743,-22.794
17:29:02:832,0.551,0.012,-0.014,0.030,2.675,87.892,-22.735
17:29:02:833,0.552,0.012,-0.011,0.021,2.687,87.891,-22.677
17:29:02:834,0.553,0.012,-0.012,0.022,2.700,87.957,-22.607
17:29:02:851,0.570,0.020,-0.016,0.014,2.726,88.014,-22.531
17:29:02:965,0.684,0.018,-0.019,0.017,2.754,88.062,-22.497
17:29:02:965,0.684,0.019,-0.019,0.016,2.807,88.139,-22.472
17:29:02:965,0.684,0.010,-0.005,0.020,2.844,88.210,-22.456
17:29:02:965,0.684,0.000,-0.008,0.027,2.910,88.259,-22.420
17:29:02:981,0.700,0.011,-0.027,0.026,2.956,88.337,-22.389
17:29:03:067,0.785,0.013,-0.019,0.035,2.993,88.391,-22.376
17:29:03:067,0.785,0.009,-0.018,0.035,3.018,88.427,-22.343
17:29:03:068,0.786,0.004,-0.028,0.025,3.033,88.367,-22.308
17:29:03:087,0.805,0.004,-0.020,0.032,3.043,88.323,-22.258
17:29:03:112,0.830,-0.004,-0.019,0.022,3.045,88.130,-22.217
17:29:03:252,0.971,0.008,-0.020,0.016,3.031,88.015,-22.209
17:29:03:253,0.972,0.002,-0.009,0.018,3.024,87.813,-22.216
