Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
14:17:53:201,0.000,-0.013,-0.002,0.000,-2.688,-6.203,-9.733
14:17:53:201,0.000,-0.014,-0.012,0.007,-2.673,-6.229,-9.490
14:17:53:223,0.022,0.002,0.000,0.014,-2.640,-6.186,-9.131
14:17:53:278,0.077,-0.015,-0.003,0.004,-2.590,-6.132,-8.925
14:17:53:334,0.133,-0.002,0.003,-0.014,-2.510,-6.047,-8.638
14:17:53:334,0.133,-0.032,0.000,0.006,-2.450,-6.012,-8.490
14:17:53:335,0.134,-0.027,-0.004,0.008,-2.362,-5.965,-8.331
14:17:53:355,0.153,-0.031,-0.002,-0.001,-2.289,-5.938,-8.231
14:17:53:384,0.183,-0.027,-0.001,0.012,-2.236,-5.918,-8.185
14:17:53:407,0.206,-0.042,-0.005,0.008,-2.176,-5.882,-8.164
14:17:53:434,0.233,-0.043,-0.007,0.014,-2.157,-5.863,-8.200
14:17:53:459,0.258,-0.009,-0.001,0.011,-2.168,-5.850,-8.391
14:17:53:486,0.285,0.004,0.002,0.005,-2.185,-5.823,-8.567
14:17:53:514,0.313,0.001,0.001,-0.011,-2.217,-5.735,-8.826
14:17:53:539,0.338,-0.025,-0.001,0.003,-2.259,-5.652,-9.060
14:17:53:565,0.363,-0.030,0.001,-0.006,-2.296,-5.629,-9.196
14:17:53:62,0.419,-0.014,0.001,-0.001,-2.361,-5.686,-9.421
14:17:53:621,0.420,0.009,0.001,-0.006,-2.409,-5.736,-9.581
14:17:53:672,0.471,0.002,0.000,0.002,-2.441,-5.740,-9.796
14:17:53:673,0.472,-0.020,-0.004,0.003,-2.443,-5.708,-9.974
14:17:53:696,0.495,-0.021,0.000,0.007,-2.422,-5.711,-10.076
14:17:53:752,0.551,-0.014,-0.004,0.006,-2.415,-5.746,-10.246
14:17:53:753,0.552,-0.004,-0.003,0.007,-2.410,-5.742,-10.367
14:17:53:774,0.573,-0.025,0.000,0.007,-2.423,-5.693,-10.554
14:17:53:801,0.599,-0.040,0.002,0.011,-2.441,-5.630,-10.667
14:17:53:828,0.626,-0.053,0.006,0.014,-2.489,-5.567,-10.852
14:17:53:911,0.710,-0.073,0.007,0.020,-2.567,-5.504,-11.070
14:17:53:912,0.711,-0.070,0.028,0.041,-2.635,-5.440,-11.239
14:17:53:913,0.712,-0.089,0.054,0.077,-2.997,-5.290,-12.116
14:17:53:932,0.731,-0.137,0.077,0.075,-3.340,-5.206,-12.930
14:17:53:96,0.759,-0.188,0.090,0.067,-4.050,-5.076,-14.529
14:17:54:017,0.816,-0.239,0.165,0.066,-5.017,-4.874,-16.569
14:17:54:017,0.816,-0.281,0.209,0.078,-5.802,-4.548,-18.203
14:17:54:018,0.817,-0.415,0.233,-0.046,-7.227,-3.655,-20.974
14:17:54:066,0.865,-0.501,0.143,-0.169,-8.467,-3.029,-23.092
14:17:54:067,0.866,-0.524,0.126,-0.299,-10.864,-2.256,-26.446
14:17:54:089,0.888,-0.370,0.109,0.092,-12.654,-1.698,-28.402
14:17:54:148,0.946,-0.872,-0.444,0.138,-14.101,0.000,-30.351
14:17:54:148,0.946,-0.579,-0.373,0.262,-14.816,1.759,-30.748
14:17:54:168,0.967,-0.718,-0.458,0.253,-14.975,2.762,-30.162
14:17:54:194,0.993,-0.639,-0.352,0.323,-14.766,4.389,-27.893
14:17:54:222,1.021,-0.604,-0.274,0.325,-14.412,4.754,-25.561
14:17:54:277,1.076,-0.451,-0.144,0.308,-13.669,4.515,-20.953
14:17:54:278,1.077,-0.257,0.022,0.233,-12.718,3.551,-15.377
14:17:54:329,1.128,-0.140,0.104,0.153,-11.948,2.712,-11.362
14:17:54:33,1.128,0.188,0.160,-0.011,-10.648,1.277,-5.360
14:17:54:353,1.152,0.468,0.111,-0.186,-9.731,0.280,-1.633
14:17:54:436,1.235,0.936,0.067,-0.357,-8.379,-1.289,3.125
14:17:54:437,1.236,1.248,-0.335,-0.635,-7.598,-1.913,5.422
14:17:54:438,1.237,1.302,-0.612,-0.731,-7.140,-2.331,7.306
14:17:54:457,1.256,0.666,-0.311,-1.214,-7.882,-3.018,7.051
14:17:54:483,1.282,-0.946,1.509,0.181,-9.349,-4.674,6.133
14:17:54:539,1.337,-0.595,-0.911,-1.040,-10.971,-7.967,2.859
14:17:54:54,1.338,1.174,-0.108,0.326,-11.921,-10.312,-0.655
14:17:54:564,1.363,0.344,0.025,0.011,-13.197,-11.446,-4.485
14:17:54:589,1.388,0.130,0.068,0.087,-14.932,-10.579,-7.997
14:17:54:614,1.413,0.057,0.071,-0.003,-15.985,-9.947,-9.865
14:17:54:641,1.440,0.082,0.120,-0.149,-17.503,-9.241,-12.223
14:17:54:667,1.466,0.156,0.193,0.110,-18.484,-8.537,-13.529
14:17:54:722,1.521,-0.062,0.304,0.033,-19.665,-7.388,-15.511
14:17:54:723,1.522,-0.106,0.320,0.061,-20.371,-6.552,-16.783
14:17:54:747,1.546,-0.153,0.305,0.125,-21.361,-5.321,-18.541
14:17:54:772,1.571,-0.350,0.252,0.188,-22.031,-4.183,-20.129
14:17:54:8,1.599,-0.356,0.094,0.186,-22.332,-3.235,-21.286
14:17:54:826,1.625,-0.403,-0.035,0.155,-22.702,-1.257,-23.470
14:17:54:85,1.649,-0.486,-0.144,0.115,-23.064,0.124,-25.353
14:17:54:878,1.677,-0.803,-0.209,0.232,-24.576,2.417,-29.584
14:17:54:903,1.702,-0.898,-0.091,0.429,-27.808,4.668,-35.454
14:17:54:929,1.728,-0.916,0.051,0.674,-30.502,6.652,-40.300
