Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
20:00:01:154,0.000,-0.017,-0.001,-0.005,1.002,11.510,-28.506
20:00:01:156,0.003,-0.016,0.000,0.003,0.999,11.561,-28.493
20:00:01:156,0.003,-0.021,-0.002,-0.003,1.008,11.646,-28.472
20:00:01:157,0.003,-0.014,-0.003,0.004,1.006,11.679,-28.449
20:00:01:2,0.047,-0.011,-0.004,0.000,1.001,11.680,-28.436
20:00:01:201,0.048,-0.010,-0.003,0.005,1.014,11.695,-28.423
20:00:01:303,0.150,-0.023,-0.007,-0.007,1.041,11.724,-28.402
20:00:01:392,0.238,-0.028,-0.004,-0.003,1.087,11.717,-28.379
20:00:01:392,0.238,-0.026,-0.002,-0.015,1.088,11.598,-28.345
20:00:01:392,0.239,-0.022,-0.007,-0.014,1.075,11.491,-28.337
20:00:01:393,0.240,-0.031,-0.011,-0.024,1.013,11.323,-28.297
20:00:01:521,0.367,-0.029,-0.003,-0.022,0.943,11.218,-28.265
20:00:01:521,0.368,-0.030,-0.013,-0.013,0.819,11.073,-28.208
20:00:01:522,0.368,-0.023,-0.014,-0.016,0.729,10.978,-28.150
20:00:01:523,0.369,-0.008,-0.008,-0.006,0.553,10.762,-28.058
20:00:01:575,0.421,0.005,-0.001,0.013,0.367,10.537,-27.992
20:00:01:575,0.421,0.024,0.010,0.025,0.247,10.382,-27.966
20:00:01:575,0.422,0.035,0.016,0.031,0.148,10.099,-27.987
20:00:01:576,0.422,0.041,0.012,0.033,0.091,9.936,-27.993
20:00:01:626,0.473,0.045,0.010,0.025,0.174,9.797,-28.020
20:00:01:627,0.474,0.037,0.006,0.023,0.315,9.815,-28.077
20:00:01:628,0.474,0.027,0.006,0.023,0.427,9.890,-28.122
20:00:01:629,0.475,0.012,0.004,0.021,0.596,10.084,-28.174
20:00:01:705,0.552,0.007,-0.001,0.012,0.722,10.234,-28.208
20:00:01:705,0.552,0.017,0.002,0.021,0.880,10.445,-28.261
20:00:01:706,0.552,0.016,0.010,0.027,1.085,10.665,-28.343
20:00:01:707,0.553,0.013,0.008,0.031,1.287,10.840,-28.387
20:00:01:753,0.600,0.005,0.001,0.022,1.624,11.118,-28.452
