Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
20:26:11:66,0.000,0.007,0.005,-0.002,5.229,14.693,-22.553
20:26:11:66,0.000,0.012,0.002,-0.005,5.161,14.561,-22.540
20:26:11:66,0.001,0.015,0.008,-0.003,5.080,14.377,-22.555
20:26:11:66,0.001,0.019,0.005,-0.004,5.036,14.261,-22.561
20:26:11:705,0.046,0.019,0.016,-0.001,4.395,16.253,-22.092
20:26:11:706,0.046,0.007,0.006,-0.010,4.750,17.042,-21.776
20:26:11:789,0.129,0.000,0.008,-0.004,4.913,17.317,-21.660
20:26:11:789,0.129,-0.006,0.013,-0.005,5.047,17.485,-21.573
20:26:11:79,0.130,-0.012,0.014,-0.008,5.251,17.659,-21.428
20:26:11:791,0.131,-0.014,0.011,-0.011,5.395,17.718,-21.325
20:26:11:842,0.182,-0.017,0.011,-0.002,5.624,17.724,-21.176
20:26:11:842,0.182,-0.033,0.017,0.007,5.790,17.679,-21.076
20:26:11:843,0.183,-0.037,0.015,-0.001,6.039,17.429,-20.943
20:26:11:894,0.235,-0.070,0.023,0.064,8.729,12.932,-21.304
20:26:11:895,0.235,-0.018,-0.059,0.005,12.410,2.470,-24.558
20:26:11:896,0.236,-0.029,-0.042,0.020,12.650,2.569,-24.426
20:26:11:896,0.237,-0.037,-0.020,-0.001,13.228,0.468,-24.732
20:26:11:92,0.260,-0.036,-0.035,-0.027,13.172,-0.156,-24.961
20:26:11:921,0.261,-0.059,-0.077,0.022,11.855,-2.365,-24.976
20:26:11:922,0.262,-0.044,-0.070,0.037,11.435,-2.814,-24.757
20:26:11:923,0.263,0.014,-0.055,0.105,10.203,-4.354,-24.140
20:26:12:314,0.654,0.039,-0.021,0.096,9.043,-5.502,-23.379
20:26:12:314,0.654,0.033,-0.008,0.120,8.402,-5.879,-22.736
20:26:12:315,0.655,0.048,-0.016,0.118,7.766,-6.054,-22.083
20:26:12:316,0.656,0.063,-0.018,0.128,7.794,-6.519,-21.935
20:26:12:335,0.675,0.089,-0.003,0.134,7.817,-7.277,-21.868
20:26:12:335,0.675,0.101,0.016,0.154,7.343,-7.782,-21.552
20:26:12:419,0.760,0.115,0.054,0.152,6.733,-8.415,-21.072
20:26:12:419,0.760,0.136,0.118,0.171,6.251,-8.663,-20.490
20:26:12:42,0.760,0.146,0.134,0.163,6.028,-8.662,-20.068
20:26:12:421,0.761,0.146,0.150,0.175,5.834,-8.477,-19.496
20:26:12:55,0.890,0.134,0.178,0.123,5.802,-8.306,-19.260
20:26:12:551,0.891,0.133,0.203,0.102,5.792,-8.064,-19.221
20:26:12:551,0.891,0.149,0.178,0.079,5.827,-7.648,-19.572
20:26:12:552,0.892,0.141,0.106,0.064,5.912,-7.139,-20.020
20:26:12:593,0.933,0.098,0.040,0.029,6.139,-5.659,-20.920
20:26:12:813,1.154,0.069,0.012,0.011,6.349,-4.194,-21.605
20:26:12:814,1.154,-0.048,0.002,-0.019,6.807,-1.361,-22.499
20:26:12:814,1.154,-0.108,-0.101,-0.023,7.596,2.743,-22.573
20:26:12:814,1.155,-0.186,-0.162,-0.014,8.157,5.520,-22.344
20:26:12:891,1.231,-0.204,-0.150,-0.051,8.459,8.933,-21.751
20:26:12:892,1.232,-0.047,-0.014,-0.026,8.223,10.442,-21.256
20:26:12:893,1.233,0.044,0.084,-0.003,7.457,11.731,-20.383
20:26:12:893,1.233,0.142,-0.149,-0.026,7.374,16.213,-16.436
20:26:12:996,1.336,0.074,-0.182,0.003,8.185,17.941,-15.908
20:26:12:997,1.337,0.078,-0.150,-0.016,8.979,18.654,-16.122
20:26:12:997,1.338,0.102,-0.105,-0.015,9.482,18.451,-16.602
20:26:12:998,1.339,0.082,-0.082,-0.058,10.274,17.243,-17.697
20:26:13:077,1.417,0.074,-0.097,-0.081,10.747,15.768,-18.663
20:26:13:077,1.417,0.114,-0.083,-0.100,11.168,12.812,-20.358
20:26:13:077,1.417,0.165,-0.052,-0.085,11.277,10.752,-21.498
20:26:13:077,1.417,0.170,-0.025,-0.085,11.344,8.272,-22.982
20:26:13:12,1.460,0.130,0.034,-0.084,11.484,7.107,-24.044
20:26:13:469,1.809,0.063,0.108,-0.073,11.699,6.982,-24.487
20:26:13:47,1.810,0.001,0.150,-0.063,12.203,7.654,-24.827
20:26:13:47,1.810,-0.079,0.204,-0.074,12.624,8.298,-24.894
20:26:13:471,1.811,-0.133,0.228,-0.090,13.315,9.719,-24.927
20:26:13:521,1.861,-0.176,0.221,-0.071,14.043,10.391,-25.221
20:26:13:522,1.862,-0.379,-0.126,-0.028,14.275,6.349,-28.870
20:26:13:522,1.863,-0.395,-0.203,-0.084,14.296,4.695,-29.586
20:26:13:523,1.864,-0.395,-0.202,-0.157,13.885,1.299,-30.685
20:26:13:575,1.915,-0.273,-0.175,-0.110,13.191,-1.530,-31.294
20:26:13:575,1.915,-0.113,-0.155,-0.020,11.686,-5.807,-31.713
20:26:13:575,1.915,-0.019,-0.181,0.024,10.415,-8.910,-31.322
20:26:13:576,1.916,-0.020,-0.190,0.012,9.972,-10.006,-30.623
20:26:13:595,1.935,-0.015,-0.146,-0.017,9.689,-10.445,-29.137
20:26:13:653,1.993,-0.029,-0.070,-0.003,9.578,-10.081,-27.935
20:26:13:654,1.994,-0.039,-0.035,0.030,9.416,-9.250,-25.861
20:26:13:655,1.995,-0.032,-0.035,0.056,9.269,-8.507,-24.341
20:26:13:656,1.996,-0.007,-0.049,0.099,8.863,-8.187,-22.013
20:26:13:783,2.124,0.056,-0.020,0.147,8.249,-8.599,-19.866
20:26:13:784,2.124,0.076,-0.020,0.177,7.740,-9.726,-18.668
20:26:13:785,2.125,0.178,-0.004,0.232,6.976,-11.820,-17.208
20:26:13:786,2.126,0.254,0.049,0.265,6.347,-13.754,-15.932
20:26:13:88,2.220,0.276,0.094,0.256,6.059,-14.720,-15.084
20:26:13:916,2.256,0.330,0.085,0.004,7.357,0.451,-16.801
20:26:13:916,2.256,0.319,-0.031,-0.036,8.425,3.274,-17.166
20:26:13:917,2.257,0.177,-0.213,-0.149,10.330,7.602,-17.612
20:26:13:967,2.308,0.074,-0.263,-0.190,11.611,10.242,-18.024
20:26:13:968,2.308,0.101,-0.217,-0.209,13.413,13.501,-18.988
20:26:13:969,2.309,0.063,-0.185,-0.256,15.327,15.979,-20.215
20:26:13:969,2.310,0.021,-0.168,-0.276,16.722,17.287,-21.153
20:26:14:046,2.386,-0.029,-0.175,-0.287,18.890,18.792,-22.608
20:26:14:047,2.387,-0.107,-0.152,-0.321,20.320,19.420,-23.634
20:26:14:048,2.388,-0.143,-0.126,-0.322,22.288,19.687,-25.324
20:26:14:048,2.388,-0.210,-0.094,-0.351,23.970,19.160,-27.237
20:26:14:309,2.650,-0.248,-0.069,-0.360,24.861,18.447,-28.613
20:26:14:31,2.650,-0.282,-0.015,-0.367,25.771,17.039,-30.751
20:26:14:311,2.651,-0.272,-0.001,-0.320,26.056,16.103,-32.126
20:26:14:312,2.652,-0.327,0.082,-0.308,26.032,15.123,-33.952
20:26:14:361,2.702,-0.397,0.140,-0.246,25.489,15.000,-35.168
20:26:14:362,2.703,-0.366,0.098,-0.085,24.859,15.510,-35.481
20:26:14:363,2.703,-0.308,0.050,0.139,23.637,16.972,-35.282
20:26:14:364,2.704,-0.398,-0.098,0.131,23.007,18.099,-34.971
20:26:14:433,2.773,-0.538,-0.097,0.104,22.036,19.356,-34.516
20:26:14:493,2.833,-0.628,0.087,0.080,20.477,19.382,-33.860
20:26:14:493,2.834,-0.569,0.087,0.077,19.284,18.475,-33.314
20:26:14:494,2.834,-0.289,-0.112,0.040,17.398,16.243,-32.476
20:26:14:495,2.835,-0.120,-0.165,0.046,15.985,14.319,-31.862
20:26:14:546,2.886,-0.037,-0.183,0.047,14.099,11.774,-30.616
20:26:14:546,2.887,-0.012,-0.166,-0.009,13.196,10.638,-29.453
20:26:14:547,2.887,0.022,-0.151,-0.040,12.249,9.574,-27.250
20:26:14:547,2.888,0.042,-0.108,-0.015,11.591,8.967,-24.655
20:26:14:564,2.904,0.061,-0.081,-0.009,11.241,8.611,-22.754
20:26:14:625,2.965,0.092,-0.059,-0.013,10.727,7.380,-19.774
20:26:14:625,2.965,0.180,0.013,-0.007,10.330,6.574,-17.796
20:26:14:625,2.965,0.249,0.026,0.015,9.655,4.703,-14.984
20:26:14:626,2.966,0.433,0.045,0.056,8.870,3.122,-12.421
20:26:14:667,3.007,0.502,0.050,0.110,8.313,2.408,-10.929
20:26:14:702,3.043,0.584,0.064,0.117,7.454,2.696,-8.876
20:26:14:703,3.043,0.583,0.071,0.079,6.852,3.361,-7.662
20:26:14:704,3.044,0.573,0.045,0.007,5.812,6.246,-6.186
20:26:14:705,3.045,0.643,0.242,-0.047,4.270,9.958,-5.178
20:26:14:747,3.087,0.669,0.444,-0.043,3.082,13.577,-4.758
20:26:14:807,3.147,0.528,0.423,-0.069,1.481,20.009,-4.609
20:26:14:808,3.148,0.474,0.316,-0.073,0.632,24.455,-4.857
20:26:14:809,3.149,0.449,0.329,-0.133,-0.337,30.875,-5.676
20:26:14:81,3.150,0.435,0.445,-0.178,-0.725,37.190,-6.830
20:26:14:834,3.174,0.374,0.402,-0.216,-0.423,41.510,-7.562
20:26:14:835,3.175,0.194,0.041,-0.212,1.026,47.853,-8.581
20:26:14:835,3.175,0.001,-0.314,-0.181,2.447,51.545,-9.356
20:26:14:836,3.176,0.006,-0.367,-0.166,4.663,55.779,-10.937
20:26:14:886,3.226,0.015,-0.253,-0.227,6.795,58.672,-12.941
20:26:14:886,3.227,0.045,-0.086,-0.348,8.328,60.233,-14.220
20:26:14:887,3.228,0.013,-0.055,-0.537,11.025,62.705,-15.571
20:26:14:888,3.228,-0.071,-0.103,-0.591,13.076,64.842,-15.767
20:26:14:939,3.280,-0.127,-0.173,-0.608,16.160,68.680,-14.962
20:26:14:94,3.280,-0.107,-0.039,-0.635,19.134,73.056,-13.073
20:26:14:94,3.280,-0.276,-0.016,-0.613,21.324,76.228,-11.388
20:26:14:94,3.281,-0.619,-0.035,-0.459,24.574,80.572,-8.875
20:26:14:956,3.296,-0.696,-0.051,-0.339,26.627,82.431,-7.855
20:26:15:012,3.352,-0.673,-0.054,-0.285,29.444,83.033,-8.376
20:26:15:013,3.353,-0.607,-0.097,-0.103,31.035,82.246,-10.232
20:26:15:065,3.405,-0.564,-0.171,0.040,32.825,79.548,-15.007
20:26:15:065,3.405,-0.577,-0.129,0.116,33.658,75.476,-21.312
20:26:15:086,3.426,-0.585,-0.053,0.104,33.605,72.446,-25.760
20:26:15:2,3.540,-0.474,-0.044,0.018,32.562,68.419,-31.709
20:26:15:201,3.541,-0.450,0.039,0.186,31.426,66.653,-34.675
20:26:15:202,3.542,-0.454,0.021,0.316,29.763,65.519,-37.120
20:26:15:203,3.543,-0.471,0.018,0.400,28.225,65.424,-37.607
20:26:15:218,3.558,-0.358,-0.054,0.398,27.186,65.606,-37.337
20:26:15:272,3.612,-0.219,-0.169,0.416,25.542,65.864,-36.685
20:26:15:411,3.751,-0.118,-0.280,0.416,24.362,65.735,-36.331
20:26:15:412,3.752,-0.070,-0.330,0.322,22.313,64.860,-35.945
20:26:15:413,3.753,-0.118,-0.269,0.197,20.012,63.475,-35.330
20:26:15:413,3.753,-0.140,-0.206,0.139,18.455,62.553,-34.505
20:26:15:463,3.803,-0.134,-0.068,0.082,16.263,61.314,-32.567
20:26:15:463,3.803,-0.084,0.060,0.057,14.898,60.634,-30.758
20:26:15:464,3.804,-0.018,0.122,0.031,13.044,60.121,-27.168
20:26:15:51,3.851,0.188,0.207,-0.006,10.641,59.703,-19.600
20:26:15:511,3.851,0.288,0.161,-0.094,9.686,59.195,-15.000
20:26:15:533,3.873,0.316,0.103,-0.075,9.246,58.868,-12.275
20:26:15:589,3.929,0.310,0.069,-0.106,8.936,57.748,-8.829
20:26:15:589,3.929,0.278,0.062,-0.165,8.969,56.972,-7.019
20:26:15:726,4.066,0.262,0.049,-0.237,9.326,55.136,-4.934
20:26:15:727,4.067,0.316,0.129,-0.375,9.867,52.948,-3.652
20:26:15:727,4.068,0.399,0.172,-0.468,10.269,51.350,-3.149
20:26:15:728,4.069,0.455,0.249,-0.515,10.765,49.419,-2.640
20:26:15:775,4.115,0.569,0.408,-0.630,11.006,48.546,-2.095
20:26:15:776,4.116,0.590,0.379,-0.661,11.081,48.883,-1.611
20:26:15:777,4.117,0.480,0.056,-0.608,11.167,50.948,-0.907
20:26:15:796,4.136,0.314,-0.108,-0.582,11.113,53.331,-0.704
20:26:15:851,4.191,0.201,-0.052,-0.588,10.754,57.935,-0.996
20:26:15:852,4.192,0.111,0.034,-0.608,10.432,61.652,-1.552
20:26:15:905,4.245,0.009,0.105,-0.588,10.098,67.899,-2.812
20:26:15:905,4.246,-0.121,0.017,-0.435,10.291,74.622,-4.501
20:26:15:927,4.267,-0.185,-0.058,-0.343,10.766,79.081,-5.876
20:26:16:04,4.380,-0.236,-0.097,-0.213,11.869,85.355,-8.247
20:26:16:041,4.381,-0.256,-0.060,-0.142,12.870,89.133,-9.916
20:26:16:042,4.382,-0.316,-0.064,-0.092,14.826,94.119,-12.364
20:26:16:043,4.383,-0.382,-0.093,-0.018,17.207,98.266,-14.499
20:26:16:173,4.513,-0.420,-0.136,0.016,18.928,100.529,-15.660
20:26:16:173,4.513,-0.454,-0.131,0.056,21.579,103.181,-16.994
20:26:16:174,4.514,-0.496,-0.127,0.129,23.321,104.500,-17.683
20:26:16:175,4.515,-0.501,-0.110,0.165,25.759,105.765,-18.644
20:26:16:194,4.534,-0.498,-0.090,0.205,27.959,106.245,-19.819
