Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
20:26:11:641,0.000,0.012,-0.017,0.074,17.349,29.806,14.306
20:26:11:668,0.028,0.006,-0.014,0.065,17.601,29.518,14.315
20:26:11:669,0.028,-0.009,0.004,0.047,17.966,29.176,14.307
20:26:11:692,0.052,-0.012,0.013,0.039,18.201,28.960,14.265
20:26:11:777,0.136,-0.018,0.015,0.026,18.530,28.621,14.140
20:26:11:777,0.136,-0.010,0.008,0.017,18.849,28.271,13.950
20:26:11:778,0.137,-0.009,0.009,0.004,19.082,28.096,13.825
20:26:11:797,0.156,-0.005,0.011,0.009,19.464,28.028,13.700
20:26:11:823,0.182,-0.012,0.007,-0.003,19.738,28.143,13.660
20:26:11:849,0.209,-0.026,0.016,0.001,20.105,28.556,13.647
20:26:11:876,0.235,-0.037,0.027,0.010,20.367,29.141,13.613
20:26:11:904,0.263,-0.050,0.019,0.021,20.478,29.535,13.561
20:26:11:929,0.288,-0.068,0.027,0.029,20.534,30.036,13.495
20:26:11:954,0.313,-0.084,0.043,0.043,20.504,30.226,13.376
20:26:11:98,0.339,-0.086,0.061,0.066,20.363,30.099,13.001
20:26:12:036,0.395,-0.063,0.026,0.104,20.180,29.360,12.614
20:26:12:036,0.396,-0.019,0.030,0.137,20.155,28.594,12.466
20:26:12:088,0.448,0.105,0.010,0.117,20.625,27.147,12.655
20:26:12:089,0.448,0.166,0.001,0.045,21.446,27.004,13.127
20:26:12:113,0.472,0.289,-0.093,-0.141,23.385,28.281,14.413
20:26:12:167,0.526,0.341,-0.180,-0.293,24.808,30.920,15.739
20:26:12:168,0.527,0.125,-0.163,-0.267,26.720,38.108,18.781
20:26:12:191,0.550,-0.049,0.046,-0.309,27.878,47.429,22.620
20:26:12:248,0.608,-0.061,0.135,-0.292,28.273,53.527,25.159
20:26:12:248,0.608,0.008,0.170,-0.206,28.483,60.690,28.281
20:26:12:328,0.687,0.000,0.058,-0.165,28.565,63.357,29.592
20:26:12:328,0.687,0.010,-0.038,-0.183,29.069,64.233,30.484
20:26:12:329,0.688,0.061,-0.199,-0.201,29.967,63.017,30.609
20:26:12:348,0.707,0.105,-0.248,-0.203,30.599,61.575,30.483
20:26:12:376,0.735,0.131,-0.271,-0.208,31.295,59.974,30.146
20:26:12:429,0.789,0.134,-0.280,-0.188,31.479,59.075,29.847
20:26:12:43,0.790,0.119,-0.243,-0.172,31.226,58.844,29.209
20:26:12:455,0.814,0.110,-0.202,-0.146,30.682,58.869,28.563
20:26:12:567,0.926,0.100,-0.158,-0.136,29.402,59.727,27.153
20:26:12:567,0.926,0.096,-0.080,-0.096,27.779,60.815,25.230
20:26:12:568,0.927,0.097,-0.058,-0.072,26.650,61.575,23.739
20:26:12:569,0.928,0.119,-0.009,-0.024,24.970,62.494,21.331
20:26:12:585,0.945,0.114,0.080,0.016,23.877,63.144,19.712
20:26:12:61,0.970,0.109,0.118,0.049,22.307,63.945,17.288
20:26:12:666,1.025,0.108,0.146,0.092,20.895,64.464,14.858
20:26:12:667,1.026,0.069,0.192,0.120,20.015,64.774,13.237
20:26:12:747,1.106,0.039,0.313,0.194,18.676,64.952,10.793
20:26:12:748,1.107,0.019,0.373,0.297,17.772,64.885,9.149
20:26:12:749,1.108,0.007,0.333,0.383,16.511,63.983,6.754
20:26:12:826,1.185,-0.012,0.243,0.428,15.399,61.611,4.693
20:26:12:827,1.186,0.002,0.166,0.429,14.767,59.286,3.686
20:26:12:827,1.187,0.008,0.037,0.343,14.040,54.909,2.959
20:26:12:846,1.206,-0.008,0.052,0.274,13.732,51.759,3.024
20:26:12:873,1.232,-0.028,0.084,0.230,13.694,46.881,3.830
20:26:12:901,1.260,-0.008,0.095,0.196,14.043,43.828,4.640
20:26:12:955,1.314,0.028,0.017,0.137,15.115,39.361,5.994
20:26:12:955,1.315,0.041,-0.113,0.102,16.727,35.767,7.457
20:26:13:036,1.396,0.035,-0.154,0.058,18.004,34.024,8.514
20:26:13:037,1.396,0.004,-0.179,0.012,20.060,32.523,10.284
20:26:13:038,1.397,-0.028,-0.158,-0.047,21.484,32.156,11.581
20:26:13:057,1.416,-0.043,-0.147,-0.072,23.697,32.168,13.539
20:26:13:173,1.532,-0.082,-0.133,-0.127,25.212,32.390,14.732
20:26:13:173,1.532,-0.079,-0.150,-0.146,27.496,32.820,16.164
20:26:13:173,1.532,-0.089,-0.164,-0.194,29.205,33.326,17.071
20:26:13:173,1.533,-0.079,-0.162,-0.225,30.504,33.803,17.536
20:26:13:275,1.634,-0.084,-0.153,-0.249,31.034,34.751,17.844
20:26:13:276,1.635,-0.076,-0.128,-0.241,30.775,35.593,17.941
20:26:13:277,1.636,-0.084,-0.087,-0.253,31.054,37.412,18.543
20:26:13:278,1.637,-0.088,-0.021,-0.272,31.299,39.675,19.504
20:26:13:294,1.653,-0.092,-0.002,-0.254,31.166,41.263,20.155
20:26:13:348,1.707,-0.087,0.111,-0.242,30.571,43.385,20.885
20:26:13:349,1.708,-0.034,0.256,-0.292,29.964,44.399,21.101
20:26:13:372,1.731,-0.013,0.251,-0.291,28.877,45.317,21.057
20:26:13:489,1.848,0.107,0.110,-0.152,27.659,45.834,20.756
20:26:13:489,1.848,0.221,-0.077,-0.102,26.874,45.972,20.465
20:26:13:489,1.848,0.284,-0.098,-0.212,25.809,45.986,20.091
20:26:13:49,1.849,0.236,-0.031,-0.295,25.137,46.626,19.973
20:26:13:591,1.950,0.157,0.122,-0.339,24.118,48.083,19.906
20:26:13:592,1.951,0.130,0.076,-0.240,23.272,50.650,19.663
20:26:13:593,1.952,0.144,-0.025,-0.175,22.905,52.508,19.262
20:26:13:594,1.953,0.161,-0.208,-0.104,22.362,55.509,18.537
20:26:13:641,2.000,0.127,-0.268,-0.065,21.851,57.587,18.142
20:26:13:641,2.000,0.043,-0.234,-0.033,20.869,61.194,17.764
20:26:13:722,2.081,-0.010,-0.180,0.002,20.213,63.059,17.510
20:26:13:722,2.082,-0.029,-0.170,0.022,19.456,65.547,16.863
20:26:13:723,2.083,0.031,-0.135,0.020,18.843,67.039,15.703
20:26:13:724,2.084,0.057,-0.088,0.034,18.335,67.678,14.665
20:26:13:827,2.186,0.070,-0.058,0.051,17.390,69.189,12.777
20:26:13:828,2.187,0.073,-0.016,0.093,16.663,70.294,11.360
20:26:13:828,2.187,0.098,0.029,0.146,15.427,72.930,9.123
20:26:13:845,2.204,0.156,0.136,0.302,13.103,76.964,5.240
20:26:13:87,2.229,0.188,0.134,0.360,11.682,78.318,2.966
20:26:13:897,2.256,0.173,0.247,0.370,10.736,78.822,1.582
20:26:13:923,2.283,0.214,0.271,0.415,9.424,79.170,-0.193
20:26:13:949,2.309,0.264,0.207,0.451,8.712,79.330,-1.069
20:26:14:005,2.364,0.269,0.050,0.443,8.006,78.824,-1.677
20:26:14:006,2.365,0.197,0.174,0.363,7.657,78.038,-1.300
20:26:14:029,2.388,0.171,0.270,0.353,7.710,77.314,-0.529
20:26:14:056,2.415,0.149,0.292,0.348,8.422,76.082,1.211
20:26:14:081,2.440,0.154,0.113,0.293,9.248,74.975,2.618
20:26:14:107,2.467,0.141,0.063,0.242,10.695,72.846,5.143
20:26:14:134,2.493,0.121,-0.046,0.126,12.349,70.244,8.361
20:26:14:161,2.521,0.085,-0.047,0.041,13.596,68.334,10.909
20:26:14:244,2.603,0.052,-0.067,-0.059,15.869,65.403,15.136
20:26:14:245,2.604,0.035,-0.141,-0.140,17.691,63.570,18.046
20:26:14:245,2.604,0.041,-0.192,-0.154,20.800,61.177,22.205
20:26:14:264,2.623,0.029,-0.272,-0.159,23.017,59.813,24.662
20:26:14:291,2.650,0.041,-0.307,-0.150,26.316,57.959,27.555
20:26:14:316,2.676,0.019,-0.336,-0.159,29.224,56.321,29.297
20:26:14:343,2.702,0.016,-0.316,-0.183,30.837,55.284,29.776
20:26:14:369,2.728,0.000,-0.248,-0.282,32.667,54.106,29.629
20:26:14:397,2.756,-0.015,-0.165,-0.349,33.524,53.645,29.123
20:26:14:562,2.921,-0.044,-0.057,-0.462,34.403,53.788,28.080
20:26:14:563,2.922,-0.077,-0.019,-0.550,34.891,55.423,27.347
20:26:14:564,2.923,-0.079,-0.015,-0.622,34.989,57.375,27.359
20:26:14:565,2.924,-0.145,0.131,-0.803,34.469,61.724,28.283
20:26:14:585,2.944,-0.211,0.220,-0.796,33.475,65.472,29.320
20:26:14:586,2.945,-0.225,0.222,-0.629,30.907,71.493,30.629
20:26:14:587,2.946,-0.156,0.178,-0.410,27.513,76.342,30.682
20:26:14:635,2.994,-0.108,0.182,-0.378,25.152,78.568,29.879
20:26:14:635,2.994,-0.064,0.212,-0.404,22.063,79.673,27.896
20:26:14:658,3.018,-0.027,0.072,-0.317,20.473,79.923,26.384
20:26:14:713,3.072,0.002,-0.142,-0.194,18.811,79.125,24.196
20:26:14:742,3.101,0.053,-0.325,-0.122,18.051,78.775,22.927
20:26:14:742,3.102,0.150,-0.375,-0.185,17.016,78.570,21.416
20:26:14:843,3.202,0.088,-0.245,-0.081,15.747,80.298,20.387
20:26:14:869,3.229,0.040,-0.167,0.000,14.799,82.228,19.609
20:26:14:898,3.258,0.055,-0.157,-0.010,13.690,85.398,18.037
20:26:14:93,3.289,0.020,-0.119,0.007,13.055,87.439,16.576
20:26:14:93,3.290,0.023,-0.081,0.039,11.956,91.518,13.933
20:26:14:931,3.291,0.058,-0.034,0.098,10.752,96.722,10.995
20:26:14:932,3.292,0.120,0.035,0.150,9.875,100.729,8.943
20:26:15:007,3.366,0.229,0.089,0.212,8.487,106.984,5.835
20:26:15:007,3.366,0.370,0.146,0.296,7.527,110.913,3.757
20:26:15:008,3.367,0.476,0.201,0.284,6.008,115.715,0.818
20:26:15:084,3.443,0.461,0.129,0.222,5.004,118.249,-0.889
20:26:15:084,3.444,0.492,0.114,0.183,3.640,120.558,-2.774
20:26:15:085,3.445,0.654,0.230,0.152,2.268,122.327,-3.852
20:26:15:106,3.466,0.780,0.250,0.126,1.451,123.194,-4.197
20:26:15:16,3.519,0.829,0.127,0.109,0.616,123.778,-4.139
20:26:15:161,3.520,0.692,0.187,0.083,0.364,123.246,-3.661
20:26:15:241,3.600,0.567,0.294,0.055,0.648,121.807,-2.240
20:26:15:242,3.601,0.407,0.297,0.000,1.933,120.313,0.037
20:26:15:243,3.602,0.364,0.150,0.010,3.383,119.487,1.984
20:26:15:262,3.621,0.303,0.035,-0.022,6.060,118.244,5.464
20:26:15:289,3.648,0.232,-0.007,-0.062,8.039,117.266,8.133
20:26:15:344,3.703,0.137,-0.070,-0.115,11.230,115.693,12.638
20:26:15:344,3.703,0.028,-0.071,-0.139,13.497,114.695,15.904
20:26:15:368,3.727,-0.032,-0.063,-0.158,17.161,113.515,20.984
20:26:15:394,3.753,-0.107,-0.076,-0.155,20.857,113.174,25.911
20:26:15:419,3.778,-0.126,-0.124,-0.132,23.200,113.385,28.913
20:26:15:445,3.804,-0.183,-0.171,-0.094,26.594,113.800,32.721
20:26:15:472,3.832,-0.208,-0.211,-0.093,28.842,113.805,34.627
20:26:15:527,3.886,-0.229,-0.283,-0.133,32.258,113.136,36.432
20:26:15:528,3.887,-0.248,-0.382,-0.158,35.453,112.018,37.142
20:26:15:551,3.910,-0.251,-0.415,-0.153,37.241,111.273,37.213
20:26:15:577,3.936,-0.237,-0.431,-0.146,39.137,110.304,36.873
20:26:15:603,3.962,-0.241,-0.399,-0.173,39.740,109.718,36.400
20:26:15:629,3.988,-0.239,-0.353,-0.189,39.767,108.955,35.404
20:26:15:656,4.015,-0.311,-0.118,-0.223,38.575,108.171,33.856
20:26:15:683,4.043,-0.374,0.096,-0.271,37.181,107.479,32.298
20:26:15:708,4.068,-0.435,0.235,-0.316,34.554,106.153,29.267
20:26:15:739,4.098,-0.558,0.394,-0.395,32.466,105.383,27.024
20:26:15:739,4.099,-0.467,0.508,-0.364,28.802,105.170,23.778
20:26:15:761,4.120,-0.246,0.432,-0.297,26.257,105.594,21.835
20:26:15:789,4.148,-0.175,0.269,-0.278,22.694,106.600,19.502
20:26:15:815,4.174,-0.224,0.048,-0.259,19.790,108.207,18.113
20:26:15:868,4.228,-0.228,0.034,-0.201,18.196,109.849,17.574
20:26:15:869,4.228,-0.133,-0.069,-0.062,16.495,113.090,16.903
20:26:15:919,4.279,-0.048,-0.178,-0.025,15.792,115.526,16.299
20:26:15:947,4.306,0.000,-0.213,-0.023,15.108,119.486,14.974
20:26:15:948,4.307,0.032,-0.217,-0.041,14.540,124.069,13.252
20:26:15:999,4.358,0.059,-0.206,-0.005,14.133,127.714,11.942
20:26:16:05,4.410,0.085,-0.143,0.039,13.531,133.808,9.715
20:26:16:082,4.441,0.125,-0.112,0.102,13.210,138.075,8.068
20:26:16:082,4.442,0.197,-0.086,0.111,12.993,144.269,5.410
20:26:16:083,4.443,0.307,-0.045,0.095,13.064,149.746,2.517
20:26:16:101,4.461,0.347,-0.043,0.064,13.173,152.847,0.489
20:26:16:128,4.487,0.418,-0.031,0.014,13.202,156.875,-2.552
20:26:16:183,4.542,0.514,0.000,-0.039,13.002,159.174,-4.517
20:26:16:184,4.543,0.632,0.032,-0.106,12.179,161.681,-7.324
20:26:16:207,4.566,0.699,0.050,-0.173,11.257,162.451,-9.049
20:26:16:235,4.595,0.675,0.058,-0.197,9.500,162.230,-11.215
