Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:25:59:035,0.000,0.002,-0.016,0.001,1.008,5.453,19.733
15:25:59:061,0.026,-0.007,-0.020,-0.004,0.950,5.599,19.797
15:25:59:114,0.079,-0.008,-0.017,0.003,0.909,5.722,19.841
15:25:59:143,0.108,-0.018,-0.021,-0.004,0.843,5.893,19.910
15:25:59:143,0.108,-0.007,-0.017,-0.002,0.810,5.971,19.941
15:25:59:165,0.130,0.004,-0.023,-0.010,0.789,6.019,19.985
15:25:59:191,0.156,0.013,-0.027,-0.006,0.779,6.046,20.011
15:25:59:217,0.182,0.013,-0.025,-0.010,0.742,6.107,20.045
15:25:59:331,0.296,0.011,-0.023,-0.006,0.671,6.221,20.054
15:25:59:332,0.297,0.004,-0.022,-0.003,0.605,6.335,20.064
15:25:59:333,0.298,-0.002,-0.016,-0.003,0.515,6.572,20.092
15:25:59:333,0.298,-0.005,-0.018,0.002,0.449,6.741,20.117
15:25:59:35,0.315,-0.003,-0.018,0.003,0.371,6.953,20.152
15:25:59:376,0.341,-0.001,-0.028,0.000,0.310,7.145,20.181
15:25:59:401,0.366,0.002,-0.025,0.001,0.258,7.285,20.188
15:25:59:427,0.392,-0.002,-0.047,0.003,0.195,7.491,20.190
15:25:59:455,0.420,-0.015,-0.047,-0.010,0.155,7.603,20.193
15:25:59:483,0.448,-0.022,-0.059,0.005,0.108,7.590,20.109
15:25:59:535,0.500,-0.034,-0.057,-0.001,0.105,7.258,19.888
15:25:59:536,0.501,-0.037,-0.073,0.006,0.154,6.873,19.646
15:25:59:559,0.524,-0.047,-0.074,-0.006,0.257,6.133,19.140
15:25:59:586,0.551,-0.052,-0.042,-0.012,0.269,5.582,18.741
15:25:59:614,0.579,-0.060,0.044,-0.021,0.310,4.554,17.803
15:25:59:615,0.580,-0.066,0.048,-0.027,0.385,3.237,16.613
15:25:59:667,0.632,-0.084,0.053,-0.045,0.427,2.270,15.735
15:25:59:667,0.632,-0.099,0.056,-0.044,0.442,0.455,14.518
15:25:59:721,0.686,-0.093,0.040,-0.034,0.377,-0.699,13.955
15:25:59:721,0.686,-0.101,0.030,-0.025,0.253,-2.526,13.411
15:25:59:742,0.707,-0.087,0.004,-0.017,0.168,-3.503,13.322
15:25:59:768,0.733,-0.070,-0.018,-0.006,0.118,-4.715,13.206
15:25:59:799,0.764,-0.069,-0.012,-0.006,0.090,-5.539,13.580
15:25:59:851,0.816,-0.057,-0.014,-0.002,0.128,-6.274,14.170
15:25:59:851,0.816,-0.040,-0.017,-0.011,0.270,-6.828,15.092
15:25:59:904,0.869,-0.024,-0.020,-0.010,0.408,-7.288,15.674
15:25:59:905,0.870,-0.008,-0.029,-0.024,0.662,-7.685,16.487
15:25:59:926,0.891,-0.002,-0.036,-0.028,0.931,-8.478,17.184
15:25:59:952,0.917,0.002,-0.040,-0.033,1.088,-8.773,17.564
15:26:00:008,0.973,0.012,-0.047,-0.024,1.333,-9.459,17.971
15:26:00:009,0.974,0.023,-0.052,-0.039,1.475,-9.915,18.136
15:26:00:033,0.998,0.028,-0.036,-0.044,1.634,-10.899,18.220
15:26:00:058,1.023,0.026,-0.040,-0.033,1.713,-11.435,18.169
15:26:00:084,1.049,0.024,-0.041,-0.037,1.827,-12.342,17.963
15:26:00:139,1.104,0.014,-0.028,-0.042,1.866,-13.041,17.656
15:26:00:14,1.105,0.007,-0.013,-0.043,1.884,-13.628,17.402
15:26:00:164,1.129,0.006,-0.003,-0.049,1.864,-14.178,16.949
15:26:00:189,1.154,0.002,0.034,-0.072,1.823,-14.556,16.618
15:26:00:215,1.180,-0.010,0.062,-0.073,1.869,-14.838,16.055
15:26:00:241,1.206,-0.032,0.059,-0.063,1.836,-15.377,15.447
15:26:00:267,1.232,-0.051,0.040,-0.046,1.726,-15.587,15.123
15:26:00:325,1.290,-0.076,-0.023,-0.027,1.563,-16.127,14.692
15:26:00:325,1.290,-0.085,-0.051,-0.015,1.487,-16.475,14.467
15:26:00:376,1.341,-0.078,-0.069,-0.007,1.435,-17.408,14.314
15:26:00:376,1.341,-0.079,-0.064,0.001,1.456,-17.907,14.316
15:26:00:516,1.481,-0.053,-0.040,0.005,1.683,-18.814,14.570
15:26:00:516,1.481,-0.037,0.015,0.012,1.923,-19.418,14.772
15:26:00:516,1.481,-0.027,0.009,-0.006,2.123,-19.545,15.010
15:26:00:517,1.482,-0.032,-0.010,-0.005,2.459,-19.603,15.619
15:26:00:563,1.528,-0.018,-0.001,-0.002,2.692,-19.683,16.220
15:26:00:563,1.528,-0.008,0.002,0.007,3.097,-20.617,17.317
15:26:00:564,1.529,0.043,0.006,0.014,3.653,-21.828,18.545
15:26:00:611,1.576,0.088,0.034,0.033,4.134,-23.188,19.424
15:26:00:612,1.577,0.168,0.076,0.044,5.039,-25.209,20.712
15:26:00:637,1.602,0.199,0.052,0.061,5.745,-26.706,21.547
15:26:00:693,1.658,0.221,-0.051,0.072,6.819,-28.176,22.829
15:26:00:693,1.658,0.234,-0.094,0.088,7.451,-28.653,23.765
15:26:00:715,1.680,0.235,-0.096,0.110,8.133,-28.574,25.258
15:26:00:771,1.736,0.212,-0.132,0.122,8.652,-27.988,26.528
15:26:00:771,1.736,0.231,-0.157,0.121,8.981,-27.450,27.107
15:26:00:824,1.789,0.234,-0.100,0.200,9.210,-26.290,27.637
15:26:00:824,1.789,0.210,-0.063,0.204,9.122,-25.069,27.841
15:26:00:845,1.810,0.133,-0.036,0.137,8.650,-22.204,28.155
15:26:01:006,1.971,0.070,-0.061,0.084,8.107,-18.906,28.408
15:26:01:006,1.972,0.063,-0.087,0.067,7.871,-16.763,28.403
15:26:01:065,2.030,0.070,-0.131,0.038,7.793,-14.435,27.906
15:26:01:065,2.030,0.072,-0.159,0.017,7.833,-13.334,27.200
15:26:01:066,2.031,0.068,-0.151,0.018,7.786,-12.199,25.682
15:26:01:117,2.082,0.028,-0.071,-0.001,7.360,-10.926,22.410
15:26:01:118,2.083,0.012,-0.023,-0.021,6.911,-10.019,20.247
15:26:01:118,2.083,-0.023,0.014,-0.036,6.527,-9.307,18.792
15:26:01:119,2.084,-0.100,0.072,-0.053,5.887,-8.288,16.728
15:26:01:134,2.099,0.021,0.053,-0.028,5.433,-7.481,15.474
15:26:01:16,2.125,-0.058,0.202,-0.032,4.417,-5.420,14.155
15:26:01:215,2.180,-0.106,0.249,-0.005,3.543,-3.147,13.147
15:26:01:216,2.181,-0.136,0.205,0.043,3.098,-1.679,12.703
15:26:01:239,2.204,-0.140,-0.023,0.094,2.659,0.743,12.577
15:26:01:265,2.230,-0.161,-0.096,0.101,2.387,2.699,12.880
15:26:01:294,2.259,-0.169,-0.080,0.124,1.969,5.516,13.794
15:26:01:319,2.284,-0.164,-0.042,0.087,1.700,7.288,14.902
15:26:01:344,2.309,-0.119,-0.012,0.064,1.686,7.662,15.525
15:26:01:4,2.365,-0.034,-0.037,0.015,1.971,6.869,16.156
15:26:01:4,2.365,0.002,-0.049,0.007,2.311,5.871,16.416
15:26:01:423,2.388,0.034,-0.082,-0.004,2.895,4.254,16.731
15:26:01:478,2.443,0.059,-0.039,-0.033,3.410,2.931,17.053
15:26:01:479,2.444,0.066,-0.001,-0.054,3.692,2.335,17.303
15:26:01:503,2.468,0.059,0.087,-0.109,4.060,1.910,17.741
15:26:01:528,2.493,0.063,0.050,-0.142,4.293,1.742,18.000
15:26:01:583,2.548,0.004,0.048,-0.139,4.534,1.679,18.402
15:26:01:584,2.549,-0.003,-0.030,-0.111,4.616,1.440,18.602
15:26:01:606,2.571,-0.016,-0.095,-0.089,4.599,0.599,18.784
15:26:01:632,2.598,-0.002,-0.101,-0.057,4.379,-0.708,18.876
15:26:01:688,2.653,0.007,-0.086,-0.050,4.172,-1.777,18.900
15:26:01:689,2.654,0.006,-0.039,-0.050,3.861,-3.714,18.831
15:26:01:711,2.676,0.018,0.006,-0.047,3.713,-5.205,18.659
15:26:01:771,2.736,0.019,-0.009,-0.036,3.613,-7.480,18.220
15:26:01:771,2.736,0.029,-0.033,-0.030,3.626,-9.523,17.781
15:26:01:771,2.736,0.027,-0.013,-0.026,3.644,-10.638,17.632
15:26:01:819,2.785,0.049,-0.007,-0.055,3.575,-11.905,17.641
15:26:01:875,2.840,0.031,-0.009,-0.033,3.448,-12.431,17.840
15:26:01:876,2.841,0.000,-0.061,0.016,3.307,-12.840,18.474
15:26:01:876,2.841,-0.014,-0.114,-0.023,3.219,-12.929,19.027
15:26:01:926,2.891,-0.005,-0.097,-0.056,3.101,-12.990,19.887
15:26:01:926,2.891,-0.005,-0.019,-0.070,3.087,-13.165,20.570
15:26:02:007,2.972,0.000,0.014,-0.073,3.155,-13.452,20.825
15:26:02:007,2.973,-0.004,0.001,-0.064,3.270,-13.887,20.856
15:26:02:007,2.973,-0.021,-0.050,-0.085,3.248,-13.994,20.681
15:26:02:026,2.991,-0.040,-0.022,-0.075,2.947,-13.710,20.215
15:26:02:053,3.018,-0.088,0.033,-0.045,2.355,-13.069,19.606
15:26:02:079,3.044,-0.125,0.062,0.044,1.861,-12.596,19.135
15:26:02:105,3.070,-0.194,0.124,0.153,1.116,-12.063,18.583
15:26:02:131,3.096,-0.158,0.104,0.140,0.858,-12.151,18.333
15:26:02:158,3.123,-0.064,0.106,0.081,0.990,-13.732,17.977
15:26:02:183,3.148,0.037,0.076,0.077,1.409,-15.570,17.843
15:26:02:239,3.204,0.109,0.040,0.072,2.496,-18.416,18.144
15:26:02:24,3.205,0.174,0.031,0.077,3.846,-19.845,19.257
15:26:02:263,3.228,0.201,0.034,0.049,4.797,-19.675,20.549
15:26:02:289,3.254,0.234,0.039,-0.007,6.221,-18.011,23.148
15:26:02:315,3.280,0.259,0.045,-0.059,7.140,-16.563,25.156
15:26:02:341,3.306,0.273,-0.005,-0.066,8.581,-14.400,28.251
15:26:02:368,3.333,0.312,-0.084,0.005,10.088,-12.938,31.046
15:26:02:396,3.361,0.332,-0.124,0.013,11.063,-11.938,32.563
