Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:11:27:128,0.000,-0.019,-0.006,0.014,-7.647,-2.504,-1.873
15:11:27:214,0.086,-0.013,-0.007,0.007,-7.661,-2.505,-1.855
15:11:27:214,0.086,-0.013,-0.005,0.015,-7.708,-2.494,-1.844
15:11:27:214,0.086,-0.013,0.000,0.005,-7.775,-2.448,-1.834
15:11:27:237,0.109,-0.012,-0.001,0.004,-7.831,-2.400,-1.832
15:11:27:319,0.191,-0.014,0.000,-0.007,-7.905,-2.282,-1.838
15:11:27:319,0.192,-0.015,0.000,-0.003,-7.928,-2.196,-1.843
15:11:27:32,0.192,-0.005,0.000,-0.006,-7.905,-2.055,-1.859
15:11:27:337,0.210,0.000,0.009,0.010,-7.793,-1.810,-1.862
15:11:27:364,0.236,0.003,0.015,0.004,-7.663,-1.671,-1.823
15:11:27:418,0.290,0.007,0.011,-0.010,-7.334,-1.370,-1.708
15:11:27:557,0.429,0.023,0.014,-0.045,-7.030,-1.272,-1.573
15:11:27:558,0.430,0.030,0.030,-0.046,-6.383,-1.225,-1.169
15:11:27:559,0.431,0.031,0.059,-0.072,-5.841,-1.241,-0.771
15:11:27:559,0.431,0.074,0.059,-0.060,-4.639,-1.398,0.152
15:11:27:628,0.500,0.153,0.128,-0.055,-2.873,-1.810,1.666
15:11:27:662,0.534,0.142,0.175,-0.079,-1.578,-2.177,3.043
15:11:27:663,0.535,0.217,0.416,-0.180,0.520,-2.294,5.570
15:11:27:664,0.536,0.231,0.492,-0.210,2.143,-2.510,7.330
15:11:27:665,0.537,0.293,0.310,-0.096,5.208,-2.880,10.210
15:11:27:74,0.612,0.444,-0.011,-0.074,8.538,-3.400,13.034
15:11:27:741,0.613,0.649,-0.551,-0.093,10.654,-3.396,14.908
15:11:27:742,0.614,0.709,-0.638,-0.177,12.564,-2.922,16.807
15:11:27:742,0.614,0.602,-0.623,-0.111,12.853,-2.563,17.116
15:11:27:758,0.631,0.567,-0.600,-0.118,12.534,-2.858,16.484
15:11:27:785,0.657,0.507,-0.491,-0.119,11.731,-2.978,15.282
15:11:27:81,0.682,0.452,-0.366,-0.170,9.810,-3.361,12.449
15:11:27:865,0.737,0.261,-0.020,-0.167,7.189,-3.647,8.759
15:11:27:866,0.738,0.142,0.139,-0.119,5.001,-3.603,6.131
15:11:27:916,0.788,-0.220,0.244,-0.030,1.649,-3.227,2.365
15:11:27:969,0.842,-0.719,0.274,0.140,-0.661,-2.511,0.197
15:11:28:004,0.876,-0.997,0.198,0.289,-3.811,-1.100,-2.590
15:11:28:004,0.876,-1.099,-0.021,0.315,-5.900,-0.701,-4.582
15:11:28:004,0.876,-0.963,-0.150,0.381,-6.803,-0.809,-5.160
15:11:28:005,0.877,-1.278,-0.231,0.739,-7.184,-0.779,-4.550
15:11:28:079,0.951,0.424,0.677,-0.414,-6.667,-0.475,-3.005
15:11:28:08,0.952,0.007,0.349,0.087,-5.366,0.052,0.264
15:11:28:081,0.953,-0.017,-0.301,0.221,-3.669,0.286,3.759
15:11:28:187,1.059,0.024,-0.071,-0.041,-3.094,0.287,5.991
15:11:28:187,1.059,-0.158,0.071,0.082,-2.519,-0.072,9.036
15:11:28:188,1.060,0.045,0.003,0.025,-1.988,-0.269,10.632
15:11:28:189,1.061,-0.107,0.096,0.166,-1.462,-0.354,12.652
15:11:28:206,1.078,-0.211,0.100,-0.056,-1.250,-0.400,13.656
15:11:28:261,1.133,-0.085,0.191,0.032,-0.985,-0.567,14.387
15:11:28:261,1.133,0.322,0.615,-0.169,-0.605,-1.122,14.772
15:11:28:283,1.155,0.462,0.591,-0.176,0.093,-1.734,15.384
15:11:28:309,1.181,0.387,0.112,-0.206,1.766,-3.210,16.923
15:11:28:337,1.209,0.294,-0.008,-0.194,2.626,-4.449,17.924
15:11:28:362,1.234,0.462,-0.142,-0.049,4.026,-6.632,19.380
15:11:28:529,1.401,0.488,-0.179,0.029,6.193,-8.157,21.798
15:11:28:529,1.401,0.609,-0.193,-0.132,8.274,-8.500,24.125
15:11:28:53,1.402,0.762,0.154,-0.202,12.411,-8.294,29.004
15:11:28:531,1.403,1.146,0.316,-0.409,15.968,-8.183,33.247
15:11:28:551,1.423,1.354,0.316,-0.516,24.108,-9.293,39.874
15:11:28:552,1.424,1.155,-0.349,-0.629,30.731,-9.568,44.061
15:11:28:552,1.424,0.227,-0.218,-0.285,39.082,-9.233,48.494
15:11:28:63,1.502,0.822,-0.875,-0.367,41.585,-8.620,49.761
15:11:28:631,1.503,0.530,-1.031,-0.182,40.508,-8.775,48.481
15:11:28:632,1.504,0.292,-0.915,-0.100,37.011,-10.037,43.643
15:11:28:738,1.610,0.419,-1.091,-0.003,33.325,-11.259,38.567
15:11:28:738,1.610,0.506,-0.867,-0.121,25.490,-13.312,29.757
15:11:28:739,1.611,0.647,-0.391,-0.317,17.018,-14.914,20.214
15:11:28:74,1.612,0.425,0.138,-0.359,11.305,-15.456,13.896
15:11:28:784,1.657,0.046,0.785,0.089,2.803,-14.582,5.134
15:11:28:785,1.657,-1.208,1.266,0.315,-2.423,-12.450,0.068
15:11:28:808,1.680,-2.403,0.597,0.477,-8.536,-5.991,-6.637
15:11:28:865,1.737,-2.671,-0.307,1.163,-11.518,0.377,-9.888
15:11:28:865,1.737,-2.696,-0.601,1.647,-11.538,2.726,-9.427
15:11:28:886,1.758,-1.888,2.231,-1.187,-10.344,5.177,-5.050
15:11:28:972,1.845,3.543,0.021,1.092,-6.720,4.371,-0.918
15:11:28:972,1.845,-0.163,-1.080,-0.060,-3.199,3.867,5.294
15:11:28:973,1.845,-0.356,-0.174,0.171,-2.020,4.108,8.487
15:11:29:019,1.891,-0.400,0.127,-0.034,-1.395,4.498,11.709
15:11:29:076,1.948,-0.118,0.088,0.059,-0.190,3.804,13.805
15:11:29:077,1.949,-0.005,0.211,0.041,0.345,3.434,14.690
15:11:29:077,1.949,0.153,0.575,-0.092,0.580,3.681,15.472
15:11:29:155,2.027,0.321,0.655,-0.182,1.274,3.531,16.059
15:11:29:155,2.028,0.562,0.225,-0.270,3.228,2.567,17.351
15:11:29:156,2.028,0.481,-0.085,-0.151,5.004,0.970,18.946
15:11:29:176,2.048,0.559,-0.166,-0.167,6.067,-0.310,20.076
15:11:29:23,2.102,0.569,-0.162,-0.192,8.585,-1.552,22.638
15:11:29:231,2.103,0.719,-0.076,-0.153,10.977,-1.593,25.115
15:11:29:283,2.155,1.024,-0.070,-0.471,15.502,-0.192,30.591
15:11:29:284,2.156,1.156,-0.023,-0.424,19.265,1.298,35.333
15:11:29:335,2.208,1.412,0.213,-0.718,26.278,2.697,41.827
15:11:29:336,2.208,-0.476,0.177,-0.824,33.459,4.031,47.254
15:11:29:418,2.290,1.287,-0.496,-0.950,35.193,4.560,47.962
15:11:29:419,2.291,0.612,-1.004,-0.333,35.329,4.862,46.065
15:11:29:419,2.291,0.271,-0.953,-0.176,34.208,4.610,42.928
15:11:29:497,2.369,0.168,-1.160,-0.049,30.585,3.853,35.918
