Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:04:40:348,0.000,-0.326,-0.051,0.041,-0.288,50.134,4.988
15:04:40:375,0.026,-0.329,-0.008,0.148,0.093,54.893,1.261
15:04:40:403,0.054,-0.325,0.141,0.384,1.719,62.482,-3.418
15:04:40:429,0.081,-0.425,0.227,0.535,3.233,67.363,-6.059
15:04:40:457,0.108,-0.408,0.217,0.691,5.269,73.709,-9.789
15:04:40:48,0.131,-0.279,0.023,0.855,6.156,78.337,-13.990
15:04:40:506,0.158,-0.210,-0.069,0.899,5.910,80.257,-17.234
15:04:40:532,0.184,-0.101,-0.030,1.099,4.169,81.885,-22.416
15:04:40:559,0.210,0.014,-0.012,1.271,1.965,82.489,-25.734
15:04:40:587,0.239,0.133,-0.172,1.222,-2.574,83.304,-29.644
15:04:40:611,0.262,0.244,-0.586,0.970,-5.335,84.061,-30.927
15:04:40:637,0.289,0.194,-0.475,0.846,-7.852,84.867,-30.090
15:04:40:663,0.315,0.143,0.002,1.074,-9.006,84.612,-25.783
15:04:40:689,0.341,0.150,0.227,0.988,-9.343,83.260,-21.199
15:04:40:744,0.396,0.166,0.472,0.731,-8.759,79.918,-12.358
15:04:40:771,0.423,0.202,0.507,0.431,-7.552,77.422,-5.497
15:04:40:772,0.424,0.185,0.602,0.348,-5.023,73.433,5.709
15:04:40:795,0.446,0.107,0.443,-1.076,-0.476,64.730,17.232
15:04:40:821,0.472,0.119,0.273,-0.307,3.890,59.289,23.763
15:04:40:847,0.499,0.335,0.129,-0.551,12.098,53.943,32.592
15:04:40:874,0.525,0.303,-0.154,-0.613,18.547,51.437,37.776
15:04:40:899,0.551,0.208,-0.343,-0.612,27.458,50.846,44.912
15:04:40:926,0.578,0.226,-0.344,-0.710,32.348,51.942,49.438
15:04:40:953,0.604,0.250,-0.397,-0.751,38.567,54.236,55.052
15:04:40:979,0.630,0.203,-0.522,-0.859,43.153,56.735,58.828
15:04:41:007,0.658,0.183,-0.660,-0.864,45.031,58.335,60.194
15:04:41:031,0.682,0.151,-0.498,-0.977,45.057,60.816,60.648
15:04:41:057,0.709,0.097,-0.337,-0.881,41.522,63.060,59.176
15:04:41:087,0.739,0.183,-0.180,-0.721,36.660,63.947,56.795
15:04:41:11,0.762,0.363,0.178,-0.670,27.708,63.887,51.591
15:04:41:136,0.788,0.192,0.186,-0.979,22.704,62.561,47.079
15:04:41:221,0.873,-0.011,0.200,-1.054,16.837,59.021,39.525
15:04:41:222,0.873,-0.035,0.214,-0.812,13.696,57.115,34.554
15:04:41:222,0.874,0.080,0.173,-0.495,9.814,57.239,27.664
15:04:41:242,0.893,0.023,0.086,-0.125,6.275,62.583,21.709
15:04:41:268,0.920,-0.035,0.016,0.018,4.743,67.805,17.870
15:04:41:295,0.947,-0.194,-0.150,0.123,4.265,76.448,12.143
15:04:41:32,0.971,-0.247,-0.128,0.200,4.816,82.245,8.466
15:04:41:346,0.998,-0.231,0.074,0.360,6.555,90.255,3.192
15:04:41:373,1.024,-0.238,0.331,0.625,8.857,96.416,-2.298
15:04:41:401,1.052,-0.157,0.313,0.827,10.077,99.316,-6.242
15:04:41:426,1.078,0.003,0.040,0.946,10.901,101.765,-12.675
15:04:41:453,1.105,0.026,-0.119,1.027,10.841,102.458,-17.017
15:04:41:477,1.129,0.251,-0.151,1.211,9.842,102.966,-22.765
15:04:41:505,1.156,0.347,-0.292,1.301,8.528,102.926,-25.609
15:04:41:53,1.182,0.322,-0.354,0.915,5.984,103.416,-27.133
15:04:41:56,1.212,0.263,-0.242,0.635,3.729,103.519,-25.463
15:04:41:561,1.212,0.255,-0.115,0.833,2.450,103.378,-23.109
15:04:41:582,1.234,0.240,0.180,1.003,0.675,101.350,-17.953
15:04:41:608,1.260,0.144,0.390,0.918,-0.111,99.057,-13.529
15:04:41:663,1.315,-0.017,0.542,0.561,-0.246,94.710,-5.786
15:04:41:664,1.316,-0.028,0.535,0.173,0.728,89.952,2.934
15:04:41:718,1.370,-0.002,0.411,0.009,1.867,86.758,9.116
15:04:41:718,1.370,-0.105,0.359,-0.189,4.728,81.140,18.603
15:04:41:74,1.392,-0.064,0.250,-0.533,7.992,76.457,24.706
15:04:41:796,1.448,0.080,0.175,-0.699,14.862,70.541,33.204
15:04:41:797,1.448,0.017,0.024,-0.818,23.728,66.503,40.763
15:04:41:847,1.499,0.046,-0.186,-0.906,30.266,65.171,45.221
15:04:41:848,1.499,0.153,-0.618,-1.073,39.334,65.739,51.326
15:04:41:872,1.524,0.140,-0.956,-1.111,44.160,67.775,54.886
15:04:41:898,1.549,-0.009,-0.907,-1.061,48.472,72.879,59.485
15:04:41:924,1.575,-0.106,-0.650,-1.121,49.320,76.930,61.625
15:04:41:951,1.603,-0.273,-0.516,-1.124,46.694,82.559,62.178
15:04:41:976,1.628,-0.255,-0.468,-0.852,39.110,86.446,59.068
15:04:42:002,1.654,-0.156,-0.219,-0.796,32.263,88.173,55.650
15:04:42:058,1.709,-0.078,0.289,-0.898,22.235,88.901,48.653
15:04:42:058,1.710,-0.150,0.465,-0.866,17.185,87.661,42.654
15:04:42:083,1.734,-0.396,0.599,-0.676,11.100,83.848,32.694
15:04:42:108,1.759,-0.229,0.414,-0.342,7.604,81.174,26.074
15:04:42:134,1.785,0.023,0.268,-0.135,3.009,78.491,16.590
15:04:42:16,1.811,0.104,0.120,0.121,-0.789,78.457,7.934
15:04:42:186,1.837,0.018,-0.023,0.247,-2.666,79.602,2.529
15:04:42:212,1.864,0.012,-0.016,0.367,-4.443,82.745,-5.103
15:04:42:239,1.890,0.031,0.168,0.638,-4.904,85.748,-9.798
15:04:42:265,1.917,0.105,0.198,0.805,-4.347,91.016,-16.192
15:04:42:292,1.944,0.217,0.053,0.927,-2.630,96.539,-21.510
15:04:42:319,1.970,0.307,-0.121,0.946,-1.240,100.149,-24.434
15:04:42:344,1.996,0.406,-0.388,1.043,0.561,104.853,-28.101
15:04:42:372,2.023,0.519,-0.441,1.171,1.052,107.071,-30.078
15:04:42:396,2.047,0.509,-0.367,1.158,0.178,108.640,-31.992
