Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:04:40:42,0.000,0.201,-0.320,1.342,7.614,71.708,-32.451
15:04:40:421,0.001,0.247,0.167,1.155,0.467,73.131,-21.525
15:04:40:422,0.002,0.361,0.403,0.954,-2.866,73.497,-13.483
15:04:40:423,0.003,0.665,1.168,0.140,-6.404,74.204,-0.901
15:04:40:44,0.020,0.841,1.488,-1.261,-8.900,74.718,6.903
15:04:40:465,0.045,1.636,0.500,-2.683,-13.099,74.223,16.199
15:04:40:491,0.071,1.985,-0.768,-2.830,-15.286,73.268,20.327
15:04:40:516,0.096,1.274,-0.772,-3.068,-15.144,72.573,20.913
15:04:40:543,0.123,0.053,1.939,2.973,-13.982,72.452,17.395
15:04:40:569,0.149,0.158,0.652,-1.171,-12.595,73.921,11.738
15:04:40:595,0.175,0.008,0.136,-0.564,-11.593,75.169,8.453
15:04:40:622,0.202,-0.049,-0.290,-0.399,-10.200,75.870,4.892
15:04:40:648,0.228,0.122,-0.046,-0.190,-9.813,75.870,3.437
15:04:40:674,0.254,-0.010,0.090,-0.074,-9.484,76.369,1.914
15:04:40:729,0.309,-0.045,-0.018,0.003,-9.145,76.929,1.049
15:04:40:756,0.335,-0.094,-0.016,-0.083,-8.924,77.280,-0.023
15:04:40:757,0.336,-0.267,0.012,-0.102,-8.781,77.672,-0.977
15:04:40:779,0.359,-0.124,-0.019,-0.058,-8.565,78.162,-1.621
15:04:40:805,0.385,-0.193,0.049,0.073,-8.203,79.433,-2.826
15:04:40:832,0.412,-0.192,0.094,-0.091,-7.826,80.474,-3.831
15:04:40:858,0.438,-0.184,0.137,0.226,-7.010,82.395,-5.728
15:04:40:885,0.465,-0.124,0.173,0.220,-6.458,83.696,-7.375
15:04:40:94,0.520,0.113,0.127,0.219,-5.458,85.131,-10.514
15:04:40:941,0.520,-0.129,0.298,0.371,-4.186,86.305,-14.459
15:04:40:963,0.542,0.020,0.513,0.680,-3.225,86.837,-17.624
15:04:40:99,0.570,-0.078,0.362,0.965,-1.085,87.544,-23.244
15:04:41:018,0.598,-0.098,0.209,1.528,0.957,87.909,-27.648
15:04:41:044,0.624,-0.455,0.282,2.502,5.573,88.779,-35.446
15:04:41:071,0.651,-0.626,0.190,2.321,12.501,90.183,-45.371
15:04:41:071,0.651,-0.811,0.082,2.118,17.947,90.510,-51.283
15:04:41:123,0.703,-0.796,0.407,-0.210,28.745,91.656,-58.390
15:04:41:124,0.704,-0.661,-1.530,1.257,30.696,92.531,-57.478
15:04:41:178,0.758,0.244,-1.181,0.463,29.298,94.966,-52.915
15:04:41:178,0.758,0.071,-1.139,0.427,25.312,97.799,-45.434
15:04:41:23,0.810,0.115,-1.004,0.608,21.473,100.340,-38.205
15:04:41:23,0.810,0.266,-0.395,0.766,15.362,103.601,-26.498
15:04:41:311,0.890,0.143,-0.117,0.707,11.591,104.844,-18.709
15:04:41:311,0.890,-0.015,0.351,0.572,6.000,104.607,-6.574
15:04:41:312,0.891,-0.062,1.270,-0.354,2.573,103.245,1.900
15:04:41:359,0.939,-0.174,1.522,-1.723,-1.786,99.823,14.235
15:04:41:36,0.940,-0.495,0.518,-3.467,-4.818,94.468,25.175
15:04:41:385,0.965,-0.021,-1.071,-3.718,-5.484,91.161,29.511
15:04:41:409,0.989,0.327,-1.581,-3.806,-5.725,88.655,30.794
15:04:41:437,1.017,-0.513,1.655,1.174,-5.587,89.314,28.483
15:04:41:463,1.043,1.591,0.364,-1.811,-3.614,89.933,23.346
15:04:41:49,1.069,-0.337,0.602,-1.568,-2.206,88.895,16.196
15:04:41:515,1.095,-0.362,-0.357,-0.781,-1.634,89.022,12.940
15:04:41:54,1.120,0.064,0.065,-0.482,-1.851,87.488,9.583
15:04:41:567,1.147,0.069,0.152,-0.444,-1.909,86.860,8.089
15:04:41:593,1.173,-0.204,0.001,-0.144,-1.482,87.617,5.998
15:04:41:619,1.199,-0.060,-0.009,0.048,-1.022,88.620,4.749
15:04:41:646,1.226,-0.133,0.022,0.006,-0.650,89.705,3.085
15:04:41:672,1.252,-0.232,0.052,-0.123,-0.471,90.391,1.525
15:04:41:698,1.278,-0.271,0.033,-0.129,-0.139,91.190,0.536
15:04:41:753,1.333,-0.264,0.035,0.022,0.457,92.998,-0.968
15:04:41:754,1.334,-0.186,0.058,0.009,0.770,94.328,-2.101
15:04:41:777,1.357,-0.131,0.032,0.121,1.663,96.355,-4.131
15:04:41:803,1.383,0.044,0.186,0.232,2.787,98.065,-6.765
15:04:41:829,1.409,0.124,0.202,0.320,3.720,98.751,-9.009
15:04:41:857,1.437,0.037,0.366,0.360,5.393,99.013,-13.304
15:04:41:883,1.462,-0.007,0.448,0.556,6.734,98.974,-16.674
15:04:41:908,1.488,-0.485,0.491,1.011,9.489,98.893,-22.369
15:04:41:935,1.515,-0.477,0.586,2.334,12.005,99.078,-26.820
15:04:41:962,1.542,-0.723,0.876,1.607,18.644,100.314,-35.146
15:04:41:986,1.566,-0.666,-0.559,2.007,28.265,102.133,-44.544
15:04:42:013,1.593,-0.315,-0.022,1.065,33.646,101.925,-49.820
15:04:42:039,1.619,-0.337,-1.969,1.617,40.669,100.856,-54.986
15:04:42:068,1.647,0.215,-1.092,0.470,38.367,99.574,-53.741
15:04:42:094,1.673,0.084,-1.124,0.151,32.350,98.517,-48.863
15:04:42:119,1.699,-0.229,-1.049,0.299,24.739,98.820,-39.621
15:04:42:144,1.724,-0.195,-0.617,0.659,19.736,99.597,-32.157
15:04:42:17,1.750,-0.208,-0.337,0.523,13.761,100.263,-20.671
15:04:42:197,1.777,-0.148,-0.068,0.525,10.262,100.553,-12.590
15:04:42:223,1.803,-0.359,0.605,0.315,4.955,99.776,-0.020
15:04:42:25,1.830,-0.076,1.470,-0.984,1.493,98.291,8.556
15:04:42:277,1.857,-0.038,1.564,-2.095,-2.978,94.938,20.195
15:04:42:302,1.882,0.018,-0.374,-3.848,-5.237,89.811,28.056
15:04:42:33,1.910,0.217,-1.531,-4.198,-5.947,87.887,29.895
15:04:42:356,1.936,0.238,-0.007,-2.466,-7.211,89.730,27.449
15:04:42:384,1.964,0.044,2.314,2.850,-6.241,91.102,23.787
15:04:42:407,1.987,-0.108,0.108,-1.216,-3.623,91.307,16.908
15:04:42:435,2.014,-0.022,-0.307,0.067,-3.123,90.705,11.652
15:04:42:46,2.039,-0.051,-0.078,-0.342,-3.092,89.463,9.258
15:04:42:486,2.065,0.072,0.052,-0.446,-3.002,88.592,6.388
15:04:42:512,2.092,-0.126,0.059,0.033,-2.703,89.216,4.863
15:04:42:538,2.118,-0.048,0.025,0.106,-2.139,90.833,2.856
15:04:42:566,2.146,-0.155,0.015,0.075,-1.945,91.579,1.571
15:04:42:591,2.171,-0.247,0.073,-0.086,-1.962,91.831,-0.180
15:04:42:618,2.197,-0.464,0.040,-0.080,-1.704,92.728,-1.594
15:04:42:643,2.223,0.063,0.218,0.084,-1.467,93.978,-2.473
15:04:42:7,2.280,-0.010,0.079,0.237,-0.708,96.248,-4.185
15:04:42:701,2.281,-0.183,-0.013,0.163,-0.056,96.512,-5.799
15:04:42:722,2.302,-0.306,0.042,0.076,1.022,97.736,-8.766
15:04:42:75,2.330,-0.002,0.187,0.271,1.829,97.632,-11.082
15:04:42:801,2.381,0.064,0.256,0.556,5.451,98.954,-20.324
15:04:42:827,2.406,-0.568,0.466,0.930,7.087,98.971,-24.305
15:04:42:853,2.433,-0.724,0.749,1.848,10.587,99.674,-31.048
15:04:42:879,2.459,-1.149,0.752,1.870,19.024,103.330,-39.599
15:04:42:905,2.485,-0.440,-0.179,2.331,26.511,106.644,-45.111
15:04:42:932,2.512,-0.402,-0.730,0.376,36.361,109.593,-51.774
15:04:42:958,2.538,0.211,-1.659,1.255,41.105,111.702,-53.285
15:04:42:986,2.566,0.746,-1.567,0.503,39.923,114.796,-51.359
15:04:43:011,2.591,0.617,-1.198,0.351,33.450,116.993,-46.864
15:04:43:037,2.616,0.505,-1.087,0.601,26.702,118.319,-42.342
15:04:43:063,2.643,0.681,-0.479,0.635,15.130,119.164,-33.435
15:04:43:231,2.810,0.544,-0.210,0.631,8.715,119.500,-26.671
15:04:43:231,2.811,0.584,0.282,0.581,1.605,119.915,-15.527
15:04:43:232,2.812,0.601,0.766,0.364,-1.871,120.102,-7.420
15:04:43:233,2.813,0.026,1.539,-0.884,-6.177,120.773,5.197
15:04:43:283,2.863,-0.421,1.293,-2.480,-11.035,120.878,17.012
15:04:43:284,2.864,-0.524,0.028,-3.232,-14.071,119.947,23.089
15:04:43:284,2.864,-1.149,-1.367,-3.750,-16.502,118.335,27.733
