Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:46:21:013,0.000,-0.012,-0.003,-0.010,-11.303,80.954,-0.269
16:46:21:014,0.001,-0.017,0.001,-0.007,-11.373,80.953,-0.294
16:46:21:792,0.779,-0.015,-0.003,-0.007,-11.748,80.994,-0.467
16:46:21:829,0.816,-0.008,-0.005,-0.004,-11.822,80.994,-0.471
16:46:21:83,0.816,-0.011,-0.006,-0.003,-11.831,80.997,-0.477
16:46:21:83,0.816,-0.008,-0.010,-0.007,-11.836,80.994,-0.474
16:46:21:831,0.817,-0.005,-0.007,-0.006,-11.839,80.999,-0.479
16:46:21:95,0.936,-0.013,-0.006,-0.005,-11.934,81.003,-0.506
16:46:22:108,1.095,-0.012,-0.007,-0.008,-11.934,81.003,-0.506
16:46:22:213,1.200,-0.005,-0.009,-0.002,-11.934,81.003,-0.506
16:46:22:247,1.234,-0.013,-0.007,-0.005,-11.934,81.003,-0.506
16:46:22:248,1.235,-0.010,-0.003,-0.010,-11.934,81.003,-0.506
16:46:22:249,1.236,-0.004,-0.008,0.003,-11.931,81.007,-0.502
16:46:22:249,1.236,-0.011,-0.006,0.002,-11.931,81.007,-0.502
16:46:22:302,1.289,-0.005,-0.008,-0.001,-11.931,81.007,-0.502
16:46:22:302,1.289,-0.010,-0.004,-0.002,-11.931,81.007,-0.502
16:46:22:302,1.289,-0.005,-0.008,0.010,-11.686,81.125,-0.425
16:46:22:303,1.290,-0.013,-0.007,-0.001,-11.665,81.147,-0.430
16:46:22:343,1.330,-0.010,-0.008,0.005,-11.667,81.180,-0.438
16:46:22:378,1.365,-0.014,-0.007,0.006,-11.660,81.201,-0.438
16:46:22:379,1.366,-0.008,-0.008,-0.001,-11.645,81.327,-0.484
16:46:22:38,1.367,-0.015,-0.008,0.008,-11.645,81.327,-0.484
16:46:22:381,1.368,-0.009,-0.009,0.004,-11.645,81.327,-0.484
16:46:22:405,1.392,-0.014,-0.004,0.006,-11.645,81.327,-0.484
16:46:22:405,1.392,-0.011,-0.004,0.003,-10.636,81.128,-1.139
16:46:22:406,1.393,-0.014,-0.003,0.003,-10.491,81.081,-1.220
16:46:22:407,1.394,-0.014,-0.006,0.008,-10.379,81.062,-1.274
16:46:22:483,1.470,-0.009,-0.006,-0.010,-10.198,81.023,-1.337
16:46:22:484,1.471,-0.012,0.001,-0.002,-10.069,81.008,-1.374
16:46:22:485,1.472,-0.074,0.051,-0.005,-8.641,80.466,-1.085
16:46:22:486,1.473,-0.170,0.154,-0.128,-0.690,77.925,4.727
16:46:22:501,1.488,-0.125,-0.012,-0.090,1.134,78.201,6.198
16:46:22:534,1.521,-0.280,0.008,0.016,3.502,78.707,8.362
16:46:22:534,1.521,-0.270,-0.037,-0.047,5.633,79.729,10.219
16:46:22:534,1.521,0.003,-0.527,-0.362,6.981,80.641,11.261
16:46:22:554,1.541,-0.286,-0.569,-0.552,7.631,82.619,12.399
16:46:22:589,1.576,-0.475,-0.572,-0.463,6.306,84.778,13.202
16:46:22:59,1.577,-0.473,-0.425,-0.296,3.550,88.586,13.795
16:46:22:59,1.577,-0.371,-0.292,-0.312,0.365,91.229,12.799
16:46:22:591,1.578,-0.343,-0.156,-0.327,-1.723,91.785,11.297
16:46:22:613,1.600,-0.275,-0.056,-0.403,-4.380,91.403,8.185
16:46:22:614,1.601,-0.124,0.071,-0.340,-5.852,90.670,5.671
16:46:22:615,1.602,-0.084,0.133,-0.307,-8.142,89.202,1.637
16:46:22:64,1.627,0.082,0.262,0.005,-13.236,87.449,-5.088
16:46:22:64,1.627,0.226,0.248,0.116,-16.859,86.930,-8.611
16:46:22:658,1.645,0.299,0.231,0.276,-19.191,86.655,-10.611
16:46:22:711,1.698,0.363,0.028,0.497,-21.728,86.580,-13.285
16:46:22:798,1.785,0.294,-0.175,0.751,-23.452,86.257,-14.748
16:46:22:799,1.786,0.595,-0.289,0.756,-26.321,86.025,-16.433
16:46:22:799,1.786,0.839,-0.222,0.867,-28.260,85.272,-17.079
16:46:22:8,1.787,0.292,0.006,1.126,-28.159,85.466,-16.688
16:46:22:816,1.803,-0.841,0.670,-0.584,-26.225,86.398,-15.132
16:46:22:842,1.829,0.129,-0.280,-0.042,-25.684,86.727,-14.494
16:46:22:895,1.881,0.473,0.556,0.004,-22.945,87.241,-12.999
16:46:22:921,1.908,0.157,0.007,0.057,-20.999,87.292,-10.943
16:46:22:95,1.936,0.116,-0.019,0.118,-20.338,87.590,-9.502
16:46:22:95,1.937,0.112,-0.008,0.183,-19.480,88.621,-7.808
16:46:22:973,1.960,0.111,-0.009,0.246,-18.936,89.662,-7.086
16:46:23:,1.987,0.027,-0.021,0.030,-18.369,89.516,-6.046
16:46:23:025,2.012,0.016,0.011,0.003,-18.103,89.615,-4.977
16:46:23:052,2.039,-0.060,0.013,0.033,-17.956,89.666,-4.389
16:46:23:078,2.065,-0.081,0.008,0.020,-17.425,89.875,-3.609
16:46:23:104,2.091,-0.004,-0.021,-0.026,-16.946,89.593,-2.975
16:46:23:131,2.118,-0.001,0.014,-0.021,-16.033,89.187,-1.955
16:46:23:156,2.143,-0.022,0.028,-0.012,-15.307,89.021,-1.364
16:46:23:183,2.170,0.029,0.028,0.037,-14.032,89.160,-0.243
16:46:23:209,2.196,0.019,0.021,-0.023,-12.836,88.700,0.992
16:46:23:236,2.223,-0.023,0.031,0.030,-12.190,88.519,1.764
16:46:23:262,2.248,-0.062,0.042,-0.003,-11.312,88.090,2.929
16:46:23:288,2.275,-0.048,0.149,-0.100,-10.780,88.062,3.840
16:46:23:314,2.301,-0.020,0.143,-0.124,-9.746,87.490,5.554
16:46:23:343,2.330,0.040,0.236,-0.129,-8.371,87.143,7.655
16:46:23:344,2.331,0.004,0.235,-0.289,-7.427,86.728,9.389
16:46:23:368,2.355,-0.169,0.248,-0.199,-5.448,86.411,12.442
16:46:23:393,2.380,-0.361,0.292,-0.249,-3.896,86.079,14.800
16:46:23:472,2.459,-0.465,0.297,-0.534,-0.753,85.364,18.765
16:46:23:504,2.491,-0.335,0.439,-0.977,1.749,84.377,21.921
16:46:23:504,2.491,-0.851,0.145,-1.684,9.077,81.902,26.600
16:46:23:505,2.492,-0.655,0.231,-0.727,17.535,81.661,33.338
16:46:23:524,2.511,-0.821,0.501,-0.579,22.588,84.815,38.772
16:46:23:63,2.617,-0.058,-1.232,-0.699,25.768,90.405,43.911
16:46:23:665,2.652,-0.326,-0.656,-0.152,26.441,93.415,45.884
16:46:23:666,2.653,-0.980,-1.536,-1.246,22.918,94.498,47.132
16:46:23:667,2.654,-0.395,-0.890,-0.257,18.853,94.001,45.901
16:46:23:668,2.655,-0.464,-0.675,-0.377,15.320,93.392,43.693
16:46:23:709,2.695,-0.400,-0.810,-0.350,10.766,91.724,38.435
16:46:23:737,2.724,-0.380,-0.591,-0.429,7.500,89.778,33.980
16:46:23:738,2.725,-0.301,-0.381,-0.499,2.528,86.208,26.226
16:46:23:761,2.748,-0.191,0.038,-0.508,-2.816,82.052,18.015
16:46:23:868,2.855,-0.143,0.370,-0.438,-6.894,79.198,12.706
16:46:24:008,2.994,0.180,0.704,-0.212,-13.738,74.975,5.222
16:46:24:008,2.994,0.734,0.881,0.051,-18.434,72.351,0.455
16:46:24:008,2.995,1.151,0.956,0.685,-25.406,69.042,-6.206
16:46:24:009,2.996,1.151,0.583,1.191,-29.763,68.201,-10.423
16:46:24:11,3.097,0.785,0.023,2.446,-35.046,70.819,-16.863
16:46:24:111,3.098,1.430,-1.122,2.308,-37.499,74.292,-20.462
16:46:24:112,3.099,0.861,0.252,2.306,-38.198,76.818,-20.637
16:46:24:113,3.100,-2.064,-0.261,-0.034,-34.313,80.026,-18.684
16:46:24:129,3.116,1.547,-0.374,-0.333,-32.515,81.352,-17.939
16:46:24:19,3.177,1.084,0.056,1.173,-25.096,80.001,-14.026
16:46:24:191,3.178,-0.244,-0.212,-0.171,-22.247,79.964,-9.163
16:46:24:191,3.178,0.502,-0.028,1.060,-20.771,80.671,-6.585
16:46:24:192,3.179,-0.093,-0.009,0.009,-19.769,80.968,-4.350
16:46:24:212,3.199,0.081,-0.027,0.303,-19.103,80.852,-2.928
16:46:24:213,3.200,0.062,-0.036,-0.025,-18.266,80.237,-1.039
16:46:24:214,3.201,-0.013,0.086,0.049,-17.992,80.028,-0.065
16:46:24:233,3.220,-0.059,0.017,0.060,-17.696,79.339,1.371
16:46:24:259,3.246,-0.015,0.072,0.006,-17.641,78.229,2.892
16:46:24:285,3.272,0.120,-0.005,0.127,-17.590,77.471,4.086
16:46:24:313,3.300,0.043,0.004,0.001,-17.566,76.357,5.788
16:46:24:339,3.326,-0.087,-0.180,0.097,-17.280,75.944,6.745
16:46:24:366,3.353,-0.064,0.048,0.109,-17.381,75.507,8.000
