"","x","y","no","mark"
"795",277,218,70008,"left"
"796",255.90988,216,70008,"left"
"797",237.18202,216.04892,70008,"left"
"798",210.91504,217,70008,"left"
"799",166.59555,215.70638,70008,"left"
"800",144.19302,213.42574,70008,"left"
"801",126,211,70008,"left"
"802",187,261,70009,"right"
"803",226.12468,262.5694,70009,"right"
"804",265.01212,266.2863,70009,"right"
"805",303.1558,264.2213,70009,"right"
"806",305,264,70009,"right"
"807",118,205,70010,"right"
"808",142.46764,212.82254,70010,"right"
"809",177.37529,223.73085,70010,"right"
"810",233.9751,233.31464,70010,"right"
"811",241,234,70010,"right"
"812",303,230,70011,"left"
"813",280,223,70011,"left"
"814",241.0152,209.67117,70011,"left"
"815",193.56233,195.84068,70011,"left"
"816",153.4138,191.08276,70011,"left"
"817",130,188.5,70011,"left"
"818",116.5,178.5,70011,"left"
"819",295,208,70012,"left"
"820",269,208,70012,"left"
"821",233.6086,196.68735,70012,"left"
"822",198.08707,187.29648,70012,"left"
"823",163.1804,180.58896,70012,"left"
"824",136.76598,173.80426,70012,"left"
"825",118.82,168.95091,70012,"left"
"826",287,217,70013,"left"
"827",246.57382,204.57214,70013,"left"
"828",211.66397,198.83968,70013,"left"
"829",162.86523,196.54807,70013,"left"
"830",126.22745,197.11552,70013,"left"
"831",103.39332,198.57378,70013,"left"
"832",97,199,70013,"left"
"833",174,223,70014,"right"
"834",193.69576,213.96442,70014,"right"
"835",214.18759,207.93747,70014,"right"
"836",245.41281,200.06923,70014,"right"
"837",274.45032,192.63742,70014,"right"
"838",310.2337,193.31418,70014,"right"
"839",319,195,70014,"right"
"840",131,199,70015,"right"
"841",145,199,70015,"right"
"842",168.73619,194.2665,70015,"right"
"843",201.62616,194.31776,70015,"right"
"844",243.80733,196.03229,70015,"right"
"845",292.5621,200.13017,70015,"right"
"846",273,228,70016,"left"
"847",236.40854,228,70016,"left"
"848",196.01604,228,70016,"left"
"849",156.17091,229,70016,"left"
"850",124.247734,229,70016,"left"
"851",98,227.5,70016,"left"
"852",90,223,70016,"left"
"853",298,203,70017,"left"
"854",256.2312,188.8095,70017,"left"
"855",219.95622,181.4927,70017,"left"
"856",186.10452,183.51385,70017,"left"
"857",161.10008,192.6133,70017,"left"
"858",143.5,202,70017,"left"
"859",317,201,70018,"left"
"860",288.6419,194.44032,70018,"left"
"861",254.02791,189.95773,70018,"left"
"862",214.72919,188.33574,70018,"left"
"863",173.7024,188.44983,70018,"left"
"864",135.12141,192.20155,70018,"left"
"865",115.31756,196.73158,70018,"left"
"866",276,183,80001,"error"
"867",298.5346,189.40097,80001,"error"
"868",317.5,192,80001,"error"
"869",259,178,80002,"left"
"870",214.61218,178,80002,"left"
"871",177.5,181,80002,"left"
"872",137.39668,185.06703,80002,"left"
"873",90.15833,193.42575,80002,"left"
"874",51.24682,201.94077,80002,"left"
"875",33,209.5,80002,"left"
"876",240,200,80003,"left"
"877",186.60022,207.61993,80003,"left"
"878",144.12477,217.48155,80003,"left"
"879",53.663315,241.75645,80003,"left"
"880",53.49974,253.28586,80003,"left"
"881",248,168,80004,"left"
"882",210,168,80004,"left"
"883",154.56252,173.17969,80004,"left"
"884",56.92897,193.92178,80004,"left"
"885",49.92283,204.96463,80004,"left"
"886",33,215,80004,"left"
"887",266,208,80005,"error"
"888",273.79874,228.79243,80005,"error"
"889",282.23575,238.23573,80005,"error"
"890",308,215,80006,"left"
"891",289,221,80006,"left"
"892",245.21027,228.96495,80006,"left"
"893",167.91156,241.54144,80006,"left"
"894",87.86046,257.0757,80006,"left"
"895",48.76204,261,80006,"left"
"896",43,261,80006,"left"
"897",65,207,80007,"right"
"898",98.03245,198.19026,80007,"right"
"899",154.87062,181.92834,80007,"right"
"900",248.80164,162.11774,80007,"right"
"901",316.47278,157.53891,80007,"right"
"902",340.5,158.5,80007,"right"
"903",97,188,80008,"right"
"904",117.96078,188,80008,"right"
"905",137.08142,188,80008,"right"
"906",164.0581,188,80008,"right"
"907",218.31326,185.25494,80008,"right"
"908",303.69128,177.25568,80008,"right"
"909",327.37598,175.6443,80008,"right"
"910",332,176,80008,"right"
"911",106,84,80009,"error"
"912",116,63.746063,80009,"error"
"913",120.389404,54.526497,80009,"error"
"914",127.716225,45.164402,80009,"error"
"915",235,188,80010,"left"
"916",220.40274,195.29863,80010,"left"
"917",191.02199,207.493,80010,"left"
"918",156.55922,218.13416,80010,"left"
"919",90.8721,230.80966,80010,"left"
"920",49.99256,236.24089,80010,"left"
"921",143,307,80011,"error"
"922",159.83992,303.21344,80011,"error"
"923",170.83243,297.0419,80011,"error"
"924",178.81172,296,80011,"error"
"925",185.2081,296,80011,"error"
"926",185.5,296,80011,"error"
"927",291,172,80012,"left"
"928",246.7296,186.86063,80012,"left"
"929",213.26617,197.29105,80012,"left"
"930",178.6024,204.40907,80012,"left"
"931",139.47717,211.4102,80012,"left"
"932",115.28598,216.07138,80012,"left"
"933",101.5,221,80012,"left"
"934",300,148,80013,"left"
"935",265.53995,164.70126,80013,"left"
"936",239.73543,177.66948,80013,"left"
"937",201.1701,190.28293,80013,"left"
"938",138.79825,206.93379,80013,"left"
"939",108.14101,213.43442,80013,"left"
"940",100,215,80013,"left"
"941",319,176,80014,"left"
"942",284.73355,187.5939,80014,"left"
"943",257.69247,192.71658,80014,"left"
"944",222.54155,195,80014,"left"
"945",174.62547,193.18127,80014,"left"
"946",130.5996,189.98672,80014,"left"
"947",115.5,192,80014,"left"
"948",280,178,80015,"left"
"949",258,178,80015,"left"
"950",230.69289,180.66142,80015,"left"
"951",205.13402,182.49162,80015,"left"
"952",176.298,182,80015,"left"
"953",148.92462,184.76909,80015,"left"
"954",127,193,80015,"left"
"955",106,222,80016,"right"
"956",139.55919,205.3051,80016,"right"
"957",192.89798,202.65944,80016,"right"
"958",292.78787,205,80016,"right"
"959",336.36337,206.24545,80016,"right"
"960",269,149,80017,"left"
"961",229.5,155,80017,"left"
"962",197.95169,162.7145,80017,"left"
"963",155.99799,177.2008,80017,"left"
"964",96.9021,199.30833,80017,"left"
"965",78.87833,215.25677,80017,"left"
"966",73,218,80017,"left"
"967",305,174,80018,"left"
"968",285.17615,176.91193,80018,"left"
"969",265.13925,181.9801,80018,"left"
"970",236.6451,185.82733,80018,"left"
"971",209.16531,190.28969,80018,"left"
"972",176.91376,199.69182,80018,"left"
"973",130.38976,216.59213,80018,"left"
"974",102.40645,228.22612,80018,"left"
"975",62.5,243,80018,"left"
"976",307,176,80019,"left"
"977",265.3037,182.62617,80019,"left"
"978",230.38367,184.86163,80019,"left"
"979",198.75763,186.37465,80019,"left"
"980",164.30215,189.1617,80019,"left"
"981",136.41977,196.39505,80019,"left"
"982",127,203,80019,"left"
"983",291,185,80020,"left"
"984",243.85197,187.13506,80020,"left"
"985",208.07059,185.3367,80020,"left"
"986",177.27312,185.5252,80020,"left"
"987",152.99742,189.3577,80020,"left"
"988",134.41402,196.49416,80020,"left"
"989",306,166,80021,"left"
"990",88,280,80021,"left"
"991",295,206,80022,"left"
"992",111,222,80022,"left"
"993",122,155,80023,"right"
"994",336,206,80023,"right"
"995",146,165,80024,"right"
"996",192.66415,147.75374,80024,"right"
"997",268.83673,159.86357,80024,"right"
"998",343.10043,184.14377,80024,"right"
"999",238,202,80025,"left"
"1000",214,206,80025,"left"
"1001",172.76547,213.86688,80025,"left"
"1002",125.26908,227.17819,80025,"left"
"1003",91.36858,242.22356,80025,"left"
"1004",69,259,80025,"left"
"1005",271,182,80026,"left"
"1006",216.64087,186.56796,80026,"left"
"1007",185.21475,189.07138,80026,"left"
"1008",133.00287,193.29387,80026,"left"
"1009",88.51671,199.52777,80026,"left"
"1010",70.53644,203.95313,80026,"left"
"1011",51.531292,212.23436,80026,"left"
"1012",300,219,90001,"left"
"1013",243.9263,212,90001,"left"
"1014",206.48317,215.05963,90001,"left"
"1015",135.00626,229.11906,90001,"left"
"1016",83.93363,253.76549,90001,"left"
"1017",75,261,90001,"left"
"1018",275,171,90002,"left"
"1019",243.5,171,90002,"left"
"1020",194.96658,179.25502,90002,"left"
"1021",77.91853,214.7117,90002,"left"
"1022",37.89428,243.10571,90002,"left"
"1023",37,244,90002,"left"
"1024",253,208,90003,"left"
"1025",208.30309,210.41077,90003,"left"
"1026",155.79315,219.33061,90003,"left"
"1027",69.421524,248.6278,90003,"left"
"1028",67,250,90003,"left"
"1029",300,177,90004,"left"
"1030",259.3834,177,90004,"left"
"1031",221.63904,185.13763,90004,"left"
"1032",191.5,193,90004,"left"
"1033",166,212,90005,"right"
"1034",218.02951,209.64961,90005,"right"
"1035",267.77267,209.25711,90005,"right"
"1036",346.5,206,90005,"right"
"1037",158,193,90006,"right"
"1038",180,193,90006,"right"
"1039",220.74892,194.90376,90006,"right"
"1040",269.8955,195.64178,90006,"right"
"1041",330.24002,196,90006,"right"
"1042",299,224,90007,"left"
"1043",279,224,90007,"left"
"1044",232.65417,222.27068,90007,"left"
"1045",186.37741,223.42075,90007,"left"
"1046",124.40447,231.3191,90007,"left"
"1047",121,232,90007,"left"
"1048",324,201,90008,"left"
"1049",293.79138,193.12738,90008,"left"
"1050",261.59543,192,90008,"left"
"1051",222.40839,196.49506,90008,"left"
"1052",169.05412,211.14412,90008,"left"
"1053",143,222,90008,"left"
"1054",294,208,90009,"left"
"1055",234.39426,215.89825,90009,"left"
"1056",112.26709,247.88243,90009,"left"
"1057",99,260.5,90009,"left"
"1058",218,218,90010,"right"
"1059",245.98575,218.8406,90010,"right"
"1060",276.09692,220.86804,90010,"right"
"1061",318,219.5,90010,"right"
"1062",198,173,90011,"right"
"1063",220,173,90011,"right"
"1064",254.72777,166.60602,90011,"right"
"1065",301,164.5,90011,"right"
"1066",294,183,90012,"left"
"1067",236.10056,190.53185,90012,"left"
"1068",158.12769,216.1291,90012,"left"
"1069",105.92161,249.02129,90012,"left"
"1070",296,216,90013,"left"
"1071",241.89812,220.60768,90013,"left"
"1072",168.043,236.78078,90013,"left"
"1073",105.6819,259.4675,90013,"left"
"1074",78.5,275,90013,"left"
"1075",186,228,90014,"right"
"1076",323,224,90014,"right"
"1077",308,190,90015,"left"
"1078",277.656,190,90015,"left"
"1079",237.04482,194.44363,90015,"left"
"1080",181.91063,200.23764,90015,"left"
"1081",165,197,90016,"right"
"1082",212.99461,186.86436,90016,"right"
"1083",260.46384,185.43665,90016,"right"
"1084",346.9265,183.69774,90016,"right"
"1085",302,202,90017,"left"
"1086",281,195,90017,"left"
"1087",242.17386,187.31055,90017,"left"
"1088",200.57819,184,90017,"left"
"1089",156.08046,185.93246,90017,"left"
"1090",102.098175,201.17923,90017,"left"
"1091",62,215.5,90017,"left"
"1092",304,214,90018,"left"
"1093",268.38882,210,90018,"left"
"1094",251.96194,210.3194,90018,"left"
"1095",226.99625,218.10645,90018,"left"
"1096",199.77222,228.25525,90018,"left"
"1097",164,254,90018,"left"
"1098",307,141,100001,"left"
"1099",279.03485,146.8188,100001,"left"
"1100",249.52428,147.28366,100001,"left"
"1101",214.48819,142.05424,100001,"left"
"1102",162.37181,136.08975,100001,"left"
"1103",120,130.5,100001,"left"
"1104",97.65168,129.24106,100001,"left"
"1105",74.99379,126.19876,100001,"left"
"1106",62,124.5,100001,"left"
"1107",297,182,100002,"left"
"1108",261.55704,185.43176,100002,"left"
"1109",228.29305,186.55388,100002,"left"
"1110",189.99767,186,100002,"left"
"1111",148.0767,183.5024,100002,"left"
"1112",99,178.5,100002,"left"
"1113",95,178,100002,"left"
"1114",147,173,100003,"right"
"1115",213.41869,189.05234,100003,"right"
"1116",101,166,100004,"right"
"1117",152.6916,163.40796,100004,"right"
"1118",213.5951,165.51468,100004,"right"
"1119",248.5,167,100004,"right"
"1120",283,159,100005,"left"
"1121",264.47394,159,100005,"left"
"1122",207.74928,149.32344,100005,"left"
"1123",131.17543,138.02025,100005,"left"
"1124",94.40521,135,100005,"left"
"1125",76.066086,133.42218,100005,"left"
"1126",63.5,128.5,100005,"left"
"1127",63,124,100005,"left"
"1128",266,123,100006,"left"
"1129",250,117,100006,"left"
"1130",229.30089,113.71681,100006,"left"
"1131",211.83174,113,100006,"left"
"1132",201.77806,117.40731,100006,"left"
"1133",191.37944,120.31028,100006,"left"
"1134",188,122,100006,"left"
"1135",183.83847,121,100006,"left"
"1136",176.7457,121,100006,"left"
"1137",168.64099,115.11279,100006,"left"
"1138",159.89485,116.12784,100006,"left"
"1139",148.5,113,100006,"left"
"1140",136.54187,108.270935,100006,"left"
"1141",114.674164,97.97839,100006,"left"
"1142",98.57241,88.75057,100006,"left"
"1143",253,114,100007,"left"
"1144",235,108,100007,"left"
"1145",212.7822,99.742584,100007,"left"
"1146",197.72646,93.10065,100007,"left"
"1147",187.69063,90.23021,100007,"left"
"1148",176.30176,87.57544,100007,"left"
"1149",171.03868,87,100007,"left"
"1150",158.01862,87,100007,"left"
"1151",150.3077,87,100007,"left"
"1152",136.24246,87,100007,"left"
"1153",126.457954,87,100007,"left"
"1154",114.39979,87,100007,"left"
"1155",133,149,100008,"right"
"1156",177.73146,143.31714,100008,"right"
"1157",250.90302,126.75463,100008,"right"
"1158",311.63834,112.87724,100008,"right"
"1159",227,156,100009,"left"
"1160",191,158,100009,"left"
"1161",135.08167,158,100009,"left"
"1162",91.548706,159.36038,100009,"left"
"1163",59.06398,160.871,100009,"left"
"1164",29.559723,161,100009,"left"
"1165",23.5,161,100009,"left"
"1166",255,96,100010,"left"
"1167",241,96,100010,"left"
"1168",223.58762,100.701035,100010,"left"
"1169",200.08493,101,100010,"left"
"1170",171.17479,101,100010,"left"
"1171",138,104,100010,"left"
"1172",102.2368,106.741905,100010,"left"
"1173",73.90004,112.518745,100010,"left"
"1174",58,115.5,100010,"left"
"1175",242,86,100011,"left"
"1176",176.85971,84,100011,"left"
"1177",128.32442,89.850105,100011,"left"
"1178",91.292114,97.69235,100011,"left"
"1179",72,102.5,100011,"left"
"1180",50,111,100011,"left"
"1181",48,110,100011,"left"
"1182",251,135,100012,"left"
"1183",199.25407,128.96356,100012,"left"
"1184",157.21707,121.86019,100012,"left"
"1185",110.17623,117.37164,100012,"left"
"1186",88.84354,117,100012,"left"
"1187",67,117.5,100012,"left"
"1188",62,115,100012,"left"
"1189",304,172,100013,"left"
"1190",272.9262,174.06429,100013,"left"
"1191",237.184,175,100013,"left"
"1192",186.4983,169.21773,100013,"left"
"1193",98.0892,152.7716,100013,"left"
"1194",68.5,150.5,100013,"left"
"1195",52.812767,155.63745,100013,"left"
"1196",31.5,159,100013,"left"
"1197",23,158,100013,"left"
"1198",170,147,100014,"right"
"1199",189,150,100014,"right"
"1200",246,129.5,100014,"right"
"1201",294.77884,107.02279,100014,"right"
"1202",309.5,98.5,100014,"right"
"1203",125,190,100015,"right"
"1204",145,190,100015,"right"
"1205",192.87679,191.14218,100015,"right"
"1206",317.81775,175.84062,100015,"right"
"1207",344,179,100015,"right"
"1208",122,225,100016,"right"
"1209",161.31691,215.85147,100016,"right"
"1210",232.12112,204.81314,100016,"right"
"1211",325.26266,189.14677,100016,"right"
"1212",355.5,184,100016,"right"
"1213",273,160,100017,"left"
"1214",241,160,100017,"left"
"1215",184.1164,162,100017,"left"
"1216",123.893814,160.57616,100017,"left"
"1217",89.72334,160.1231,100017,"left"
"1218",52.215466,165.1569,100017,"left"
"1219",224,113,100018,"left"
"1220",177.7505,106.25017,100018,"left"
"1221",151.04733,105,100018,"left"
"1222",131.54866,106.28761,100018,"left"
"1223",121.62822,109.30219,100018,"left"
"1224",108,113,100018,"left"
"1225",264,166,100019,"left"
"1226",221.27972,177.45338,100019,"left"
"1227",187.81345,173.59247,100019,"left"
"1228",148.87515,167.64586,100019,"left"
"1229",110.07662,163.70023,100019,"left"
"1230",88.5,160,100019,"left"
"1231",82,159,100019,"left"
"1232",64.34327,154.33731,100019,"left"
"1233",56,151,100019,"left"
"1234",259,114,100020,"left"
"1235",223.51071,112.86461,100020,"left"
"1236",192.50742,112,100020,"left"
"1237",158.02905,112,100020,"left"
"1238",127.81298,112,100020,"left"
"1239",88.5,113,100020,"left"
"1240",71.9726,115.20548,100020,"left"
"1241",56.045105,116.720726,100020,"left"
"1242",47.5,115.5,100020,"left"
"1243",302,176,100021,"left"
"1244",287,176,100021,"left"
"1245",254.12077,172,100021,"left"
"1246",207.84213,174.83847,100021,"left"
"1247",144.81573,180.3703,100021,"left"
"1248",76.925125,188.4366,100021,"left"
"1249",60.22869,192.37141,100021,"left"
"1250",36.859856,194.94267,100021,"left"
"1251",19.5,195,100021,"left"
"1252",269,153,110001,"left"
"1253",238.9725,161.75801,110001,"left"
"1254",176.00441,188.07489,110001,"left"
"1255",91.81373,232.63039,110001,"left"
"1256",72,246.5,110001,"left"
"1257",281,209,110002,"left"
"1258",211.68929,203.5078,110002,"left"
"1259",116.74562,203.06244,110002,"left"
"1260",62.5,209,110002,"left"
"1261",54,213,110002,"left"
"1262",199,305,110003,"error"
"1263",213,312,110003,"error"
"1264",235.70949,315.07095,110003,"error"
"1265",255,317,110003,"error"
"1266",269,162,110004,"left"
"1267",194.8291,179.25858,110004,"left"
"1268",97.12378,203.56943,110004,"left"
"1269",49,217.5,110004,"left"
"1270",258,157,110005,"left"
"1271",215.8733,163.0181,110005,"left"
"1272",115.26533,195.28256,110005,"left"
"1273",51,220,110005,"left"
"1274",275,197,110006,"left"
"1275",144.81606,207.55338,110006,"left"
"1276",20.5,203,110006,"left"
"1277",307,136,110007,"left"
"1278",247.7858,139.46825,110007,"left"
"1279",202.06465,145.9899,110007,"left"
"1280",111.910645,164.20276,110007,"left"
"1281",64.88659,180.79253,110007,"left"
"1282",288,157,110008,"left"
"1283",230.71243,163.45752,110008,"left"
"1284",180.5,173.5,110008,"left"
"1285",115,193,110008,"left"
"1286",324,186,110009,"left"
"1287",289.90176,180,110009,"left"
"1288",259.1879,180.83925,110009,"left"
"1289",224.66667,183.94203,110009,"left"
"1290",152.90887,193.07222,110009,"left"
"1291",104,201,110009,"left"
"1292",322,185,110010,"left"
"1293",294.043,180.00331,110010,"left"
"1294",259.26913,182.26628,110010,"left"
"1295",209.30548,189.86281,110010,"left"
"1296",125.44913,212.51695,110010,"left"
"1297",70,237,110010,"left"
"1298",61,246,110010,"left"
"1299",153,184,110011,"right"
"1300",188.7699,185.44383,110011,"right"
"1301",260.8965,193.27661,110011,"right"
"1302",371.5,203,110011,"right"
"1303",163,213,110012,"right"
"1304",191.38495,205.12302,110012,"right"
"1305",250,196.5,110012,"right"
"1306",293,191,110012,"right"
"1307",283,132,110013,"error"
"1308",256,132,110013,"error"
"1309",228,143,110013,"error"
"1310",297,159,110014,"left"
"1311",257.98135,161.1028,110014,"left"
"1312",213.02498,169.3366,110014,"left"
"1313",134.96152,185.80508,110014,"left"
"1314",76.03845,208.40065,110014,"left"
"1315",284,154,110015,"left"
"1316",215.42723,162.52774,110015,"left"
"1317",67.5,199,110015,"left"
"1318",288,189,110016,"left"
"1319",252,189,110016,"left"
"1320",142.79729,210.36711,110016,"left"
"1321",93.878586,219.9003,110016,"left"
"1322",295,168,110017,"left"
"1323",231.5389,181.52026,110017,"left"
"1324",127.5,209.5,110017,"left"
"1325",106,214,110017,"left"
"1326",296,154,110018,"left"
"1327",255.64125,154,110018,"left"
"1328",214.78767,157.71156,110018,"left"
"1329",163.8772,158,110018,"left"
"1330",65.5,168.5,110018,"left"
"1331",181,154,110019,"right"
"1332",249.0973,151.09674,110019,"right"
"1333",314.41492,149.11884,110019,"right"
"1334",343.5,148.5,110019,"right"
"1335",171,180,110020,"right"
"1336",208.76886,180,110020,"right"
"1337",261.35883,184.36311,110020,"right"
"1338",373.5,199,110020,"right"
"1339",270,164,110021,"left"
"1340",215.82413,178.15019,110021,"left"
"1341",84.5,197.5,110021,"left"
"1342",273,164,110022,"left"
"1343",203.04066,171.40459,110022,"left"
"1344",73.5,189.5,110022,"left"
"1345",79,196,110022,"left"
"1346",271,187,110023,"left"
"1347",231.76132,197.71446,110023,"left"
"1348",165.57205,216.6937,110023,"left"
"1349",91.5,238.5,110023,"left"
"1350",278,147,110024,"left"
"1351",233.66982,149.54128,110024,"left"
"1352",182.15553,153.49028,110024,"left"
"1353",95,161.5,110024,"left"
"1354",71,165,110024,"left"
"1355",298,183,110025,"left"
"1356",260.89203,183,110025,"left"
"1357",222.20107,183,110025,"left"
"1358",173.04257,186.6733,110025,"left"
"1359",70,204.5,110025,"left"
"1360",289,160,110026,"left"
"1361",230.1783,170.58774,110026,"left"
"1362",80,210,110026,"left"
"1363",66,217,110026,"left"
"1364",298,191,120001,"left"
"1365",267.86127,196.37958,120001,"left"
"1366",194.50685,217.26582,120001,"left"
"1367",120.68416,240.68423,120001,"left"
"1368",80.61526,250.39648,120001,"left"
"1369",67.34606,251.85043,120001,"left"
"1370",47.199585,252,120001,"left"
"1371",220,87,120002,"error"
"1372",237.51323,110.59877,120002,"error"
"1373",249,117.5,120002,"error"
"1374",216,278,120003,"error"
"1375",266.892,256.2542,120003,"error"
"1376",223,209,120004,"left"
"1377",129.33008,227.75073,120004,"left"
"1378",48,248,120004,"left"
"1379",260,207,120005,"left"
"1380",205,207,120005,"left"
"1381",165.08322,210.83334,120005,"left"
"1382",128.51157,210.49939,120005,"left"
"1383",100.686356,213.03485,120005,"left"
"1384",81.08758,213,120005,"left"
"1385",72.33291,213,120005,"left"
"1386",64.94188,214.00969,120005,"left"
"1387",59.761497,215.61925,120005,"left"
"1388",55.04148,217.97926,120005,"left"
"1389",49.57848,221.81613,120005,"left"
"1390",46.950565,226.14832,120005,"left"
"1391",43.064575,227.64514,120005,"left"
"1392",39.76916,229.11542,120005,"left"
"1393",34.593376,229,120005,"left"
"1394",30.391138,229,120005,"left"
"1395",25.436378,221.21819,120005,"left"
"1396",19.538658,219.63466,120005,"left"
"1397",19.5,220,120005,"left"
"1398",269,221,120006,"left"
"1399",230.82542,231.64888,120006,"left"
"1400",194.6023,240.84943,120006,"left"
"1401",137.63591,262.6098,120006,"left"
"1402",112.616806,269.70218,120006,"left"
"1403",101.876305,273.6714,120006,"left"
"1404",92.192894,278.40356,120006,"left"
"1405",84.223724,281.0822,120006,"left"
"1406",78.834915,283.04126,120006,"left"
"1407",75.34648,285,120006,"left"
"1408",73.76086,285,120006,"left"
"1409",74,292,120006,"left"
"1410",327,179,120007,"left"
"1411",298.94754,163.20253,120007,"left"
"1412",269.78516,151.55824,120007,"left"
"1413",201.40437,135.7632,120007,"left"
"1414",133.13824,128.57637,120007,"left"
"1415",111.02834,126,120007,"left"
"1416",92.0917,127.13631,120007,"left"
"1417",73.001495,129.27246,120007,"left"
"1418",56.988365,134.80466,120007,"left"
"1419",47.646008,140.62833,120007,"left"
"1420",40.527264,149.2091,120007,"left"
"1421",35.618744,156.96877,120007,"left"
"1422",29.333721,162.24971,120007,"left"
"1423",26.510292,163.8299,120007,"left"
"1424",24.11903,165.44049,120007,"left"
"1425",22.02639,166.9736,120007,"left"
"1426",21.5,167.5,120007,"left"
"1427",59,231,120008,"right"
"1428",69,216,120008,"right"
"1429",107.98107,214,120008,"right"
"1430",160.86948,215.53511,120008,"right"
"1431",230.4617,223.35167,120008,"right"
"1432",258.8138,229.47775,120008,"right"
"1433",277.6115,235.49585,120008,"right"
"1434",292.15137,239.28784,120008,"right"
"1435",305.84555,241.16911,120008,"right"
"1436",313.54898,242,120008,"right"
"1437",318.42902,242,120008,"right"
"1438",321.57895,242,120008,"right"
"1439",325.93866,242,120008,"right"
"1440",328.3696,242,120008,"right"
"1441",334.68243,236.31758,120008,"right"
"1442",340.5,238,120008,"right"
"1443",105,165,120009,"left"
"1444",128.7133,174.64163,120009,"left"
"1445",150.2326,182.12016,120009,"left"
"1446",179.09564,189.52391,120009,"left"
"1447",208.36932,194.79515,120009,"left"
"1448",241.45392,198.42418,120009,"left"
"1449",262.32434,199.66585,120009,"left"
"1450",278.82108,201.2821,120009,"left"
"1451",282.96426,202,120009,"left"
"1452",288.5,203.5,120009,"left"
"1453",287,204.5,120009,"left"
"1454",288.16788,205.38928,120009,"left"
"1455",291.5,206.5,120009,"left"
"1456",277.172,206,120009,"left"
"1457",263.36212,201.41248,120009,"left"
"1458",233.07521,197.8844,120009,"left"
"1459",132.32423,192.16135,120009,"left"
"1460",34.545704,195.48712,120009,"left"
"1461",-1,205.5,120009,"left"
"1462",267,202,120010,"left"
"1463",203.04341,209.29778,120010,"left"
"1464",104.4647,221.43646,120010,"left"
"1465",75.25249,225.26263,120010,"left"
"1466",53.04905,227,120010,"left"
"1467",41.715553,225.11467,120010,"left"
"1468",33.44225,222.86057,120010,"left"
"1469",30.279438,222,120010,"left"
"1470",28.5,229.5,120010,"left"
"1471",26,229.99222,120010,"left"
"1472",26,235.64407,120010,"left"
"1473",26,239.29759,120010,"left"
"1474",31.66122,242.83061,120010,"left"
"1475",293,192,120011,"left"
"1476",212.92863,193.93031,120011,"left"
"1477",124.68008,202.07413,120011,"left"
"1478",80.6447,206.47105,120011,"left"
"1479",62.66486,212.13406,120011,"left"
"1480",48.534557,212,120011,"left"
"1481",39.488003,212,120011,"left"
"1482",31.894827,210,120011,"left"
"1483",29.5,210,120011,"left"
"1484",28,210,120011,"left"
"1485",28,216,120011,"left"
"1486",33.481915,221.22287,120011,"left"
"1487",35.323895,225.97168,120011,"left"
"1488",39,229.66273,120011,"left"
"1489",41.864147,234.46603,120011,"left"
"1490",51.039383,241.15945,120011,"left"
"1491",52,242,120011,"left"
"1492",292,252,120012,"left"
"1493",271.65894,249.03273,120012,"left"
"1494",259.034,245.87924,120012,"left"
"1495",242.9942,242.74855,120012,"left"
"1496",220.8985,242,120012,"left"
"1497",197.60841,242.77448,120012,"left"
"1498",162.23286,244.44395,120012,"left"
"1499",128.25978,245.90175,120012,"left"
"1500",90,246,120012,"left"
"1501",66.63323,244.95685,120012,"left"
"1502",50.65744,245,120012,"left"
"1503",37.07346,244.00734,120012,"left"
"1504",37,244,120012,"left"
"1505",311,170,120013,"left"
"1506",270.85687,157,120013,"left"
"1507",250.95114,160.47281,120013,"left"
"1508",228.3791,166.83224,120013,"left"
"1509",198.70802,174.89781,120013,"left"
"1510",157.38689,179.88174,120013,"left"
"1511",108.760025,188.545,120013,"left"
"1512",91.53903,188.81863,120013,"left"
"1513",72.82578,191.70538,120013,"left"
"1514",59.72509,192.19168,120013,"left"
"1515",50.5,192,120013,"left"
"1516",47.186474,190.09323,120013,"left"
"1517",44,188.5,120013,"left"
"1518",40.5,189,120013,"left"
"1519",51.765926,206.45741,120013,"left"
"1520",62.075806,214.80685,120013,"left"
"1521",290,198,120014,"left"
"1522",257.51526,196.25153,120014,"left"
"1523",191.2524,193.07828,120014,"left"
"1524",114.530365,189.18877,120014,"left"
"1525",66.89437,185.5232,120014,"left"
"1526",40.5141,185,120014,"left"
"1527",19.5,191,120014,"left"
"1528",41,205,120015,"right"
"1529",66.86304,189.39421,120015,"right"
"1530",88.20318,184.78767,120015,"right"
"1531",130.29326,179.0975,120015,"right"
"1532",198.92259,176.81412,120015,"right"
"1533",253.0985,177,120015,"right"
"1534",287.11502,179.6115,120015,"right"
"1535",302.57352,181.75735,120015,"right"
"1536",321.5,182,120015,"right"
"1537",330.63715,182,120015,"right"
"1538",340.87003,184,120015,"right"
"1539",348.79294,181.1553,120015,"right"
"1540",349,181,120015,"right"
"1541",94,184,120016,"right"
"1542",143.10843,168,120016,"right"
"1543",181.67247,168,120016,"right"
"1544",224.48274,171.78865,120016,"right"
"1545",264.1511,175.26259,120016,"right"
"1546",284.06647,179.241,120016,"right"
"1547",301.756,183.47891,120016,"right"
"1548",315.80463,184.68047,120016,"right"
"1549",328,188,120016,"right"
"1550",337.82477,190.29486,120016,"right"
"1551",345.37238,194.02928,120016,"right"
"1552",350,197.5,120016,"right"
"1553",297,210,120017,"left"
