Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
14:43:57:59,0.000,0.001,0.004,0.000,-3.560,-2.841,11.456
14:43:57:59,0.000,0.005,0.005,0.001,-3.349,-2.917,11.757
14:43:57:644,0.055,0.021,0.002,0.001,-3.200,-2.981,11.985
14:43:57:645,0.056,0.095,0.002,-0.014,-2.963,-3.074,12.411
14:43:57:646,0.057,0.026,0.072,-0.001,-2.839,-3.102,12.738
14:43:57:77,0.181,0.064,0.041,0.006,-2.655,-3.087,13.306
14:43:57:928,0.338,0.040,0.032,0.031,-2.627,-3.056,13.650
14:43:57:988,0.399,0.030,0.030,0.018,-2.473,-2.981,14.181
14:43:57:988,0.399,0.010,0.006,-0.001,-2.256,-2.862,14.908
14:43:57:989,0.400,0.002,-0.023,0.007,-2.114,-2.756,15.460
14:43:57:991,0.402,-0.045,-0.035,0.026,-1.918,-2.501,16.301
14:43:58:061,0.471,-0.098,-0.044,0.026,-1.795,-2.263,16.820
14:43:58:194,0.604,-0.103,-0.051,0.015,-1.595,-1.951,17.475
14:43:58:194,0.604,-0.103,-0.057,-0.011,-1.418,-1.705,17.943
14:43:58:217,0.627,-0.097,-0.053,-0.024,-1.315,-1.574,18.131
14:43:58:348,0.758,-0.064,-0.045,-0.050,-1.178,-1.464,18.254
14:43:58:409,0.819,-0.030,-0.024,-0.050,-1.106,-1.459,18.256
14:43:58:41,0.820,-0.023,-0.009,-0.014,-1.017,-1.577,18.170
14:43:58:411,0.821,0.006,-0.006,0.006,-0.897,-1.741,18.046
14:43:58:412,0.822,0.009,0.001,0.011,-0.817,-1.801,17.954
14:43:58:435,0.845,0.015,0.015,0.006,-0.742,-1.808,17.832
14:43:58:436,0.846,0.017,0.011,0.011,-0.694,-1.798,17.760
14:43:58:437,0.847,0.009,0.007,-0.005,-0.642,-1.780,17.689
14:43:58:438,0.848,0.000,0.005,0.003,-0.624,-1.777,17.675
14:43:58:619,1.029,0.002,-0.001,-0.008,-0.608,-1.772,17.675
14:43:58:619,1.029,-0.007,-0.008,-0.001,-0.604,-1.770,17.678
14:43:58:62,1.030,-0.011,-0.010,-0.015,-0.600,-1.753,17.675
14:43:58:641,1.051,-0.009,-0.004,-0.008,-0.585,-1.751,17.692
14:43:58:642,1.052,-0.006,-0.005,0.002,-0.581,-1.787,17.697
14:43:58:695,1.105,-0.007,-0.007,0.000,-0.575,-1.797,17.699
14:43:58:696,1.106,-0.005,-0.006,0.005,-0.576,-1.802,17.704
14:43:58:696,1.106,-0.006,-0.001,-0.006,-0.575,-1.799,17.687
14:43:58:768,1.178,-0.008,-0.004,0.003,-0.573,-1.805,17.672
14:44:00:37,2.780,0.001,-0.003,0.000,-0.569,-1.838,17.639
14:44:01:135,3.545,0.000,-0.002,0.002,-0.573,-1.834,17.621
14:44:01:136,3.546,-0.006,0.000,-0.011,-0.574,-1.838,17.598
14:44:01:559,3.970,-0.010,-0.003,0.003,-0.599,-1.877,17.542
14:44:01:559,3.970,-0.009,-0.006,-0.012,-0.600,-1.875,17.532
14:44:01:56,3.971,-0.004,-0.004,-0.010,-0.601,-1.895,17.502
14:44:01:69,4.100,0.000,0.007,0.001,-0.603,-1.964,17.443
14:44:01:691,4.101,0.000,0.001,-0.005,-0.600,-1.972,17.416
14:44:01:691,4.101,-0.002,0.001,-0.010,-0.602,-1.976,17.420
