Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
14:18:29:796,0.000,0.004,0.019,0.008,2.663,-14.760,17.897
14:18:29:822,0.026,0.009,0.006,0.008,2.762,-14.857,17.808
14:18:29:851,0.055,0.007,-0.004,-0.002,2.816,-14.878,17.778
14:18:29:904,0.108,0.005,-0.012,0.002,2.900,-14.855,17.767
14:18:29:905,0.109,0.021,-0.014,0.000,2.979,-14.789,17.768
14:18:29:929,0.133,0.029,-0.009,0.002,3.022,-14.690,17.807
14:18:29:983,0.187,0.030,-0.002,-0.015,3.055,-14.434,17.871
14:18:29:984,0.188,0.039,-0.018,-0.007,3.071,-14.243,17.898
14:18:30:007,0.210,0.037,-0.016,-0.018,3.042,-13.893,17.907
14:18:30:033,0.236,0.033,-0.011,-0.005,2.969,-13.544,17.926
14:18:30:059,0.262,0.036,-0.011,-0.006,2.916,-13.362,17.901
14:18:30:086,0.289,0.016,-0.012,0.010,2.842,-13.106,17.798
14:18:30:113,0.316,-0.004,0.001,0.006,2.786,-12.905,17.731
14:18:30:196,0.400,-0.010,0.011,0.008,2.686,-12.599,17.650
14:18:30:196,0.400,-0.017,0.009,0.014,2.615,-12.354,17.564
14:18:30:197,0.401,-0.035,0.006,0.025,2.598,-12.212,17.494
14:18:30:277,0.480,-0.047,0.007,0.024,2.619,-11.969,17.474
14:18:30:278,0.481,-0.035,0.007,0.040,2.668,-11.840,17.503
14:18:30:278,0.481,-0.027,0.014,0.031,2.789,-11.678,17.562
14:18:30:324,0.527,-0.016,0.015,0.028,2.899,-11.566,17.598
14:18:30:407,0.611,-0.004,0.009,0.009,3.066,-11.386,17.635
14:18:30:408,0.612,0.014,-0.014,0.005,3.175,-11.214,17.681
14:18:30:408,0.612,0.015,-0.012,0.007,3.223,-11.113,17.692
14:18:30:533,0.737,0.012,-0.010,0.000,3.253,-10.965,17.648
14:18:30:562,0.766,-0.003,-0.006,0.001,3.243,-10.887,17.587
14:18:30:562,0.766,-0.001,-0.011,0.005,3.209,-10.794,17.495
14:18:30:644,0.847,-0.011,-0.003,0.000,3.140,-10.744,17.409
14:18:30:644,0.847,-0.011,-0.008,0.000,3.114,-10.751,17.349
14:18:30:645,0.848,-0.005,-0.011,0.005,3.071,-10.760,17.279
14:18:30:75,0.954,0.001,0.022,-0.010,3.023,-10.748,17.213
14:18:30:751,0.955,-0.002,0.002,0.001,3.002,-10.718,17.100
14:18:30:752,0.956,0.006,-0.016,-0.005,2.985,-10.663,17.012
14:18:30:753,0.957,0.007,-0.021,0.004,2.959,-10.611,16.958
14:18:30:778,0.982,0.016,-0.003,-0.005,2.874,-10.530,16.862
14:18:30:778,0.982,0.014,0.011,-0.002,2.817,-10.481,16.789
14:18:30:779,0.983,0.009,-0.002,-0.003,2.783,-10.393,16.650
14:18:30:78,0.984,0.007,-0.008,0.007,2.754,-10.351,16.556
14:18:30:798,1.002,0.000,-0.008,0.005,2.693,-10.318,16.405
14:18:30:798,1.002,-0.014,0.008,0.010,2.634,-10.325,16.236
14:18:30:823,1.027,-0.012,-0.005,0.002,2.634,-10.349,16.111
14:18:30:824,1.028,-0.022,-0.004,0.001,2.614,-10.340,15.937
14:18:30:847,1.051,-0.016,-0.004,-0.009,2.607,-10.331,15.855
14:18:30:873,1.077,-0.023,0.012,-0.005,2.537,-10.344,15.745
14:18:30:899,1.103,-0.023,0.005,-0.010,2.493,-10.382,15.617
14:18:30:925,1.129,-0.023,0.001,-0.005,2.470,-10.385,15.538
14:18:30:952,1.156,-0.029,-0.008,-0.015,2.427,-10.391,15.482
14:18:30:979,1.182,-0.016,-0.003,-0.009,2.391,-10.423,15.471
14:18:31:003,1.207,-0.010,0.000,-0.017,2.345,-10.470,15.434
14:18:31:03,1.234,-0.007,-0.004,-0.010,2.282,-10.489,15.418
14:18:31:056,1.260,-0.002,-0.014,-0.012,2.244,-10.501,15.418
14:18:31:084,1.288,-0.002,-0.002,-0.004,2.170,-10.517,15.425
14:18:31:135,1.339,0.002,-0.003,0.001,2.073,-10.552,15.427
14:18:31:161,1.365,0.004,-0.013,0.005,2.045,-10.587,15.424
14:18:31:188,1.392,0.006,-0.010,0.007,1.980,-10.634,15.422
14:18:31:214,1.418,0.003,-0.002,0.001,1.882,-10.695,15.378
14:18:31:243,1.447,0.001,0.010,0.002,1.800,-10.762,15.341
14:18:31:324,1.528,0.001,0.027,-0.001,1.697,-10.915,15.264
14:18:31:326,1.530,-0.003,0.003,-0.001,1.669,-11.035,15.207
14:18:31:326,1.530,-0.004,-0.015,0.008,1.644,-11.174,15.134
14:18:31:406,1.609,0.001,-0.015,0.009,1.630,-11.241,15.124
14:18:31:406,1.609,0.006,-0.010,0.009,1.611,-11.230,15.139
14:18:31:406,1.609,0.011,0.000,-0.016,1.605,-11.101,15.166
