Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:29:44:215,0.000,0.008,0.003,0.009,-12.984,-3.277,1.086
16:29:44:215,0.000,0.002,-0.002,0.011,-12.988,-3.256,1.081
16:29:44:216,0.001,0.002,0.001,0.008,-12.986,-3.238,1.075
16:29:44:263,0.048,0.004,-0.001,0.017,-12.984,-3.233,1.070
16:29:44:263,0.048,0.006,0.002,0.011,-12.984,-3.233,1.070
16:29:44:319,0.104,0.001,-0.004,0.016,-12.984,-3.233,1.070
16:29:44:319,0.104,0.005,0.003,0.007,-12.984,-3.233,1.070
16:29:44:454,0.239,0.006,0.001,0.018,-12.984,-3.233,1.070
16:29:44:454,0.239,0.004,0.005,0.004,-12.984,-3.233,1.070
16:29:44:455,0.240,0.006,-0.002,0.016,-12.984,-3.233,1.070
16:29:44:456,0.241,0.002,0.000,0.014,-12.984,-3.233,1.070
16:29:44:474,0.259,0.005,0.000,0.018,-12.984,-3.233,1.070
16:29:44:474,0.259,0.004,0.001,0.010,-12.984,-3.233,1.070
16:29:44:522,0.307,0.001,0.001,0.017,-12.983,-3.255,1.072
16:29:44:663,0.448,0.003,0.004,0.006,-12.985,-3.274,1.079
16:29:44:664,0.449,0.003,0.001,0.017,-12.981,-3.294,1.084
16:29:44:664,0.449,0.006,0.000,0.012,-12.983,-3.346,1.083
16:29:44:664,0.449,0.005,0.001,0.014,-12.983,-3.403,1.100
16:29:44:759,0.544,0.004,0.004,0.007,-12.982,-3.439,1.104
16:29:44:845,0.630,0.007,0.004,0.011,-12.979,-3.501,1.118
16:29:44:846,0.631,0.005,0.004,0.007,-12.982,-3.529,1.126
16:29:44:847,0.632,0.005,0.000,0.014,-12.983,-3.570,1.135
16:29:44:848,0.633,0.007,0.003,0.017,-12.981,-3.622,1.147
16:29:44:89,0.675,0.003,0.001,0.016,-12.978,-3.674,1.171
16:29:45:004,0.789,0.007,0.003,0.014,-12.980,-3.718,1.203
16:29:45:005,0.790,0.008,-0.001,0.018,-12.976,-3.742,1.219
16:29:45:005,0.790,0.003,-0.002,0.025,-12.976,-3.748,1.253
16:29:45:006,0.791,0.004,0.001,0.009,-12.976,-3.747,1.264
16:29:45:057,0.842,0.005,0.000,0.014,-12.976,-3.747,1.264
16:29:45:057,0.842,0.007,0.000,0.011,-12.976,-3.747,1.264
16:29:45:057,0.842,0.005,-0.001,0.017,-12.976,-3.747,1.264
16:29:45:058,0.843,0.005,0.004,0.002,-12.976,-3.747,1.264
16:29:45:074,0.859,0.006,0.002,0.009,-12.976,-3.747,1.264
16:29:45:109,0.894,0.010,0.004,0.007,-12.974,-3.786,1.275
16:29:45:109,0.894,0.007,-0.002,0.020,-12.965,-3.825,1.306
16:29:45:11,0.895,0.005,0.001,0.006,-12.952,-3.827,1.325
16:29:45:111,0.896,0.006,-0.003,0.021,-12.921,-3.821,1.351
16:29:45:134,0.919,0.004,0.002,0.013,-12.900,-3.825,1.396
16:29:45:134,0.919,0.007,0.002,0.013,-12.877,-3.829,1.408
16:29:45:24,1.025,0.006,0.002,0.019,-12.868,-3.854,1.437
16:29:45:24,1.025,0.009,0.001,0.009,-12.853,-3.864,1.463
16:29:45:24,1.025,0.005,-0.001,0.013,-12.847,-3.859,1.482
16:29:45:241,1.026,0.007,0.001,0.023,-12.813,-3.870,1.506
16:29:45:287,1.072,0.006,0.002,0.012,-12.802,-3.878,1.518
16:29:45:287,1.072,0.006,0.001,0.012,-12.771,-3.878,1.523
16:29:45:425,1.210,0.008,-0.003,0.019,-12.734,-3.897,1.539
16:29:45:425,1.210,0.007,0.003,0.018,-12.718,-3.917,1.554
16:29:45:425,1.210,0.007,-0.001,0.016,-12.702,-3.915,1.556
16:29:45:426,1.211,0.008,0.000,0.017,-12.678,-3.918,1.552
16:29:45:494,1.279,0.009,0.002,0.023,-12.648,-3.950,1.565
16:29:45:635,1.420,0.003,0.001,0.016,-12.633,-3.956,1.579
16:29:45:635,1.420,0.006,0.002,0.014,-12.609,-3.953,1.597
16:29:45:636,1.421,0.008,-0.004,0.016,-12.575,-3.984,1.600
16:29:45:686,1.471,0.005,0.000,0.017,-12.541,-4.006,1.614
16:29:45:687,1.472,0.007,0.004,0.011,-12.535,-4.021,1.613
16:29:45:688,1.473,0.008,-0.003,0.016,-12.517,-4.054,1.615
16:29:45:705,1.490,0.006,0.001,0.014,-12.463,-4.100,1.613
16:29:45:735,1.520,0.007,0.003,0.014,-12.429,-4.131,1.617
16:29:45:736,1.521,0.008,0.000,0.018,-12.406,-4.157,1.631
16:29:45:737,1.522,0.007,0.003,0.005,-12.391,-4.175,1.657
16:29:45:814,1.599,0.006,-0.004,0.020,-12.375,-4.172,1.670
16:29:45:815,1.600,0.009,0.001,0.011,-12.337,-4.195,1.686
16:29:45:815,1.600,0.008,0.001,0.016,-12.308,-4.213,1.708
16:29:45:862,1.647,0.004,0.000,0.002,-12.306,-4.210,1.726
16:29:45:89,1.675,0.008,0.000,0.022,-12.268,-4.217,1.729
16:29:45:89,1.675,0.012,-0.001,0.013,-12.252,-4.236,1.744
16:29:45:969,1.754,0.007,0.003,0.018,-12.238,-4.232,1.768
16:29:45:97,1.755,-0.001,-0.002,0.008,-12.223,-4.186,1.799
16:29:46:025,1.810,0.002,-0.005,0.022,-12.210,-4.178,1.816
16:29:46:025,1.810,0.008,0.000,0.019,-12.190,-4.208,1.846
16:29:46:025,1.810,0.001,0.003,0.010,-12.177,-4.197,1.852
16:29:46:072,1.857,-0.027,0.002,0.018,-12.146,-4.188,1.855
16:29:46:098,1.883,0.016,0.002,0.015,-12.186,-4.313,1.831
16:29:46:211,1.996,0.016,0.012,0.004,-12.229,-4.354,1.790
16:29:46:212,1.997,0.012,0.010,-0.002,-12.208,-4.352,1.717
16:29:46:213,1.998,0.023,-0.003,-0.009,-12.163,-4.373,1.686
16:29:46:31,2.095,0.010,0.003,0.024,-12.014,-4.575,1.769
16:29:46:311,2.096,0.012,-0.011,0.009,-11.885,-4.595,1.802
16:29:46:387,2.172,0.021,-0.017,-0.004,-11.796,-4.418,1.824
16:29:46:412,2.197,0.014,-0.001,0.018,-11.771,-4.127,1.832
16:29:46:472,2.257,0.009,0.026,-0.004,-11.659,-3.675,1.935
16:29:46:472,2.257,0.018,0.053,0.001,-11.484,-3.459,2.095
16:29:46:473,2.258,0.056,0.062,-0.018,-10.978,-3.331,2.563
16:29:46:502,2.287,0.101,0.098,-0.077,-10.124,-3.587,3.640
16:29:46:502,2.287,0.196,0.082,-0.026,-9.261,-4.144,4.857
16:29:46:502,2.287,0.281,0.205,-0.023,-7.739,-5.124,7.289
16:29:46:503,2.288,0.357,0.484,0.200,-6.638,-5.834,9.021
16:29:46:549,2.334,0.438,0.264,0.038,-4.762,-6.807,11.692
16:29:46:55,2.335,0.528,-0.090,0.108,-3.597,-7.552,13.485
16:29:46:55,2.335,0.589,-0.364,0.158,-1.978,-9.002,15.072
16:29:46:598,2.383,0.604,-0.496,0.327,-1.055,-9.651,15.064
16:29:46:602,2.387,0.617,-0.502,0.240,-0.825,-10.351,13.910
16:29:46:65,2.435,0.563,-0.268,0.263,-1.136,-11.034,10.744
16:29:46:735,2.520,0.391,0.043,0.192,-2.079,-11.223,6.321
16:29:46:736,2.521,0.344,0.161,0.148,-2.896,-11.037,3.132
16:29:46:737,2.522,-0.071,0.186,0.078,-3.997,-10.211,-1.742
16:29:46:738,2.523,-0.329,0.171,0.047,-4.554,-9.637,-4.892
16:29:46:753,2.538,-0.370,0.092,0.009,-5.194,-9.457,-9.176
16:29:46:779,2.564,-0.419,-0.049,-0.043,-5.721,-9.461,-12.539
16:29:46:805,2.590,-0.315,-0.111,0.003,-5.993,-9.494,-14.105
16:29:46:89,2.675,-0.425,-0.163,-0.018,-6.171,-9.318,-15.517
16:29:46:89,2.675,-0.481,-0.204,-0.051,-6.099,-9.147,-15.835
16:29:46:891,2.676,-0.501,-0.270,-0.055,-5.665,-8.622,-15.442
16:29:46:968,2.753,-0.324,0.020,-0.174,-5.365,-8.230,-14.658
16:29:46:969,2.754,-0.596,0.068,-0.504,-5.422,-8.075,-12.941
16:29:46:97,2.755,0.166,0.251,-0.084,-5.694,-9.652,-10.115
16:29:46:989,2.774,-0.075,0.401,-0.063,-5.953,-10.130,-7.710
16:29:47:015,2.800,-0.689,-0.377,-0.324,-5.846,-8.696,-3.974
16:29:47:042,2.827,-0.370,0.062,0.364,-6.406,-7.703,-1.788
16:29:47:095,2.880,-0.309,0.065,0.117,-6.589,-7.692,0.585
16:29:47:174,2.959,-0.006,-0.045,0.070,-7.296,-8.836,2.475
16:29:47:21,2.995,-0.047,0.036,-0.024,-7.923,-9.340,3.564
16:29:47:21,2.995,-0.001,0.045,0.033,-8.853,-10.333,5.005
16:29:47:21,2.995,0.006,-0.023,-0.057,-9.400,-11.171,5.834
16:29:47:21,2.995,0.003,0.080,0.024,-10.138,-12.416,6.947
16:29:47:225,3.010,0.013,0.001,-0.001,-10.527,-13.304,7.694
16:29:47:255,3.040,-0.009,0.090,0.000,-10.999,-14.645,8.714
16:29:47:255,3.040,0.061,0.082,-0.011,-11.238,-14.951,9.816
16:29:47:392,3.177,0.060,0.042,-0.043,-11.266,-16.068,10.633
16:29:47:392,3.177,0.062,0.031,0.080,-11.136,-16.393,11.951
16:29:47:393,3.178,0.117,-0.006,0.052,-10.936,-17.389,12.871
16:29:47:394,3.179,0.035,0.090,0.079,-10.628,-17.282,14.263
16:29:47:413,3.198,0.114,0.059,-0.044,-10.288,-18.273,15.630
16:29:47:413,3.198,0.200,0.078,0.040,-9.936,-18.200,16.641
16:29:47:437,3.222,0.410,0.065,0.117,-9.004,-19.370,18.706
16:29:47:488,3.273,0.428,0.118,0.093,-8.228,-18.680,20.540
16:29:47:627,3.412,0.476,0.254,0.186,-6.770,-18.817,23.825
16:29:47:63,3.415,0.776,0.238,0.251,-5.450,-18.085,26.249
16:29:47:63,3.415,1.058,0.159,0.227,-2.780,-17.994,30.113
16:29:47:708,3.493,1.205,-0.028,0.109,0.752,-16.913,34.469
16:29:47:708,3.493,1.344,0.339,-0.179,2.564,-15.088,38.209
16:29:47:708,3.493,1.183,0.188,-0.233,3.325,-10.860,44.498
16:29:47:709,3.494,0.782,-0.385,-0.160,3.757,-8.514,48.067
16:29:47:75,3.535,-0.124,1.130,-0.439,5.661,-5.919,51.746
16:29:47:918,3.703,0.510,-0.834,-0.261,10.610,-6.182,53.580
16:29:47:918,3.703,0.426,-1.285,0.052,15.192,-6.455,52.925
16:29:47:918,3.703,0.187,-0.972,0.302,18.112,-7.325,49.721
16:29:47:919,3.704,0.097,-0.844,0.089,17.385,-7.641,46.439
16:29:47:94,3.725,0.341,-0.960,0.087,15.831,-8.480,39.888
16:29:47:941,3.726,0.416,-0.536,-0.032,12.803,-8.831,31.613
16:29:47:942,3.727,0.310,-0.292,-0.069,10.350,-8.460,25.595
16:29:47:996,3.781,0.304,0.241,-0.128,6.442,-7.513,15.594
16:29:47:997,3.782,0.167,0.744,-0.165,3.761,-6.459,8.704
16:29:47:998,3.783,-0.227,0.696,-0.114,0.432,-4.310,-1.538
