Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:05:48:756,0.000,-0.009,-0.008,0.008,-11.149,6.298,3.292
16:05:48:757,0.001,-0.011,-0.010,-0.008,-11.146,6.209,3.312
16:05:48:781,0.025,0.012,-0.012,0.000,-11.141,6.126,3.326
16:05:48:807,0.051,0.007,-0.006,0.005,-11.129,6.028,3.351
16:05:48:833,0.077,-0.009,-0.008,0.002,-11.123,6.004,3.366
16:05:48:858,0.102,-0.001,-0.006,-0.003,-11.116,5.959,3.395
16:05:48:885,0.129,-0.002,-0.017,0.001,-11.110,5.887,3.431
16:05:48:911,0.155,-0.006,-0.010,-0.005,-11.103,5.829,3.460
16:05:48:937,0.181,0.010,-0.005,0.012,-11.100,5.740,3.480
16:05:48:963,0.207,0.010,-0.004,0.008,-11.101,5.713,3.487
16:05:48:99,0.234,-0.003,-0.014,0.002,-11.089,5.708,3.536
16:05:49:016,0.260,-0.008,-0.015,0.004,-11.070,5.716,3.576
16:05:49:042,0.286,-0.007,-0.009,0.000,-11.068,5.714,3.598
16:05:49:07,0.314,-0.003,-0.007,0.008,-11.067,5.712,3.621
16:05:49:096,0.340,0.002,-0.019,0.008,-11.064,5.706,3.639
16:05:49:121,0.365,-0.011,-0.012,-0.008,-11.062,5.692,3.685
16:05:49:149,0.393,0.003,-0.010,0.011,-11.060,5.668,3.709
16:05:49:174,0.418,0.000,-0.006,0.000,-11.059,5.657,3.748
16:05:49:2,0.444,-0.002,-0.018,0.006,-11.060,5.660,3.786
16:05:49:226,0.470,-0.011,-0.005,-0.006,-11.056,5.633,3.817
16:05:49:279,0.523,-0.001,-0.010,-0.002,-11.051,5.552,3.869
16:05:49:308,0.552,-0.006,-0.011,0.002,-11.051,5.522,3.899
16:05:49:308,0.552,-0.002,-0.008,0.004,-11.030,5.518,3.951
16:05:49:331,0.575,0.004,-0.004,0.005,-11.007,5.497,4.001
16:05:49:357,0.601,0.004,-0.016,0.003,-10.982,5.473,4.023
16:05:49:386,0.630,-0.007,-0.012,-0.002,-10.956,5.476,4.073
16:05:49:41,0.654,-0.010,-0.005,-0.001,-10.931,5.481,4.104
16:05:49:436,0.680,-0.007,-0.017,0.008,-10.903,5.480,4.149
16:05:49:462,0.706,-0.002,-0.012,0.001,-10.891,5.483,4.170
16:05:49:488,0.732,-0.007,-0.011,0.002,-10.894,5.459,4.181
16:05:49:516,0.760,-0.004,-0.011,-0.007,-10.889,5.439,4.185
16:05:49:541,0.785,-0.003,-0.016,0.011,-10.889,5.439,4.185
16:05:49:569,0.813,-0.002,-0.009,-0.002,-10.890,5.421,4.191
16:05:49:594,0.838,-0.007,-0.011,-0.002,-10.886,5.382,4.201
16:05:49:62,0.864,-0.004,-0.013,0.000,-10.885,5.360,4.203
16:05:49:646,0.890,-0.009,-0.011,0.000,-10.885,5.350,4.204
