13,4,0.47417,1.0559,0.60727,0.3318,0.129,0.57666,4.6187,0.10505
13,5,0.41422,1.2117,0.60164,0.37611,0.21636,0.54384,1.0505,0.11588
15,2,0.52765,0.95194,0.42429,0.21499,0.30896,0.67785,0.63061,0.47699
15,3,0.54037,0.92532,0.54277,0.25334,0.093078,0.67473,5.0983,0.35809
15,4,0.49945,1.0012,0.6159,0.30796,0.12613,0.59727,5.477,0.49616
15,5,0.4226,1.184,0.58153,0.37676,0.17942,0.53705,1.7165,0.078255
16,2,0.63238,0.79281,0.36206,0.16579,0.1505,0.64715,2.2074,0.4212
16,3,0.58331,0.85722,0.46905,0.24423,0.048965,0.79402,6.5429,0.40961
16,4,0.54234,0.92245,0.52033,0.2697,0.11472,0.72764,4.2109,0.23674
16,5,0.4231,1.1821,0.5911,0.37757,0.17225,0.68627,1.616,0.34914
17,2,0.5381,0.93336,0.38585,0.21229,0.24925,0.60549,1.1343,0.29064
17,3,0.52642,0.94983,0.50951,0.2052,0.11292,0.7543,3.0411,0.13941
17,4,0.50297,0.99421,0.54508,0.25725,0.11202,0.67462,5.3465,0.3967
17,5,0.38364,1.3035,0.61603,0.2528,0.19095,0.72156,1.5375,0.25081
18,2,0.59204,0.84477,0.39143,0.19614,0.1525,0.5573,1.7294,0.40009
18,3,0.55206,0.9066,0.47226,0.23052,0.10835,0.55034,4.9055,0.2272
18,4,0.53966,0.93006,0.51396,0.26235,0.115,0.487,1.4383,0.070297
18,5,0.40748,1.2273,0.60934,0.42289,0.19697,0.46933,1.8306,0.12953
19,2,0.62082,0.80548,0.32467,0.13708,0.13991,0.66822,1.9772,0.27516
19,3,0.55412,0.904,0.38439,0.20388,0.17453,0.60377,1.9988,0.16715
19,4,0.51213,0.97644,0.50196,0.26922,0.082191,0.69441,4.5697,0.56801
19,5,0.39405,1.2734,0.53851,0.32378,0.13362,0.62357,2.3554,0.093994
20,2,0.66062,0.75691,0.27795,0.13843,0.15035,0.41963,1.6136,0.15378
20,3,0.55313,0.90418,0.43703,0.25193,0.15797,0.46934,6.2966,0.11061
20,4,0.47066,1.0641,0.54688,0.30667,0.18635,0.38845,1.5123,0.15191
20,5,0.45956,1.0921,0.47524,0.46862,0.31545,0.3435,1.7858,0.15429
21,2,0.62534,0.80007,0.40853,0.24073,0.11166,0.66556,2.4276,0.20875
21,3,0.50935,0.98582,0.52234,0.38626,0.21065,0.66707,0.76352,0.33623
21,4,0.52629,0.95068,0.57929,0.36677,0.10786,0.65996,3.685,0.39813
21,5,0.37549,1.3316,0.53793,0.36792,0.12418,0.68257,6.5356,0.28101
24,2,0.78436,0.66017,0.26491,0.1146,0.34267,0.37345,2.0693,0.07516
24,3,0.63975,0.78811,0.32107,0.17694,0.38796,0.40282,1.1166,0.14753
24,4,0.52931,0.94567,0.41158,0.26221,0.27992,0.29333,1.3995,0.103
24,5,0.56807,0.96581,0.58157,0.35105,0.38953,0.16401,0.62569,0.093921
29,2,0.58621,0.85491,0.47916,0.34935,0.34093,0.30572,1.53,0.1274
29,3,0.49032,1.0198,0.5822,0.37892,0.26455,0.41528,1.2681,0.11953
29,4,0.4754,1.0519,0.68395,0.60916,0.19945,0.32209,1.3213,0.11731
29,5,0.46278,1.0929,0.56562,0.57289,0.2132,0.39197,0.65362,0.1109
31,2,0.66423,0.75291,0.31518,0.20832,0.35825,0.26364,0.64498,0.10188
31,3,0.55702,0.89786,0.46491,0.23718,0.20577,0.23394,1.9195,0.09795
31,4,0.53553,0.93368,0.57219,0.31215,0.2876,0.30866,1.4533,0.09906
31,5,0.55117,0.94912,0.56497,0.40997,0.364,0.26615,0.77785,0.092751
32,2,0.55018,0.92471,0.31078,0.19029,0.26657,0.36233,0.98757,0.19508
32,3,0.53519,0.93816,0.4071,0.248,0.1989,0.29791,1.4722,0.15739
32,4,0.48967,1.0233,0.55016,0.32529,0.189,0.40404,2.6964,0.11944
32,5,0.44136,1.1357,0.45777,0.42697,0.22684,0.34212,0.76839,0.16255
35,2,0.55629,0.90128,0.42823,0.3972,0.28861,0.25057,1.05,0.12555
35,3,0.63761,0.80155,0.48694,0.46031,0.21136,0.28559,1.419,0.1313
35,4,0.62239,0.80909,0.57425,0.70451,1.135,0.30384,0.73679,0.14685
35,5,0.41997,1.198,0.59424,0.49047,0.16254,0.29338,5.2862,0.08412
36,2,0.54632,0.91523,0.46072,0.30798,0.22825,0.31267,1.7229,0.12777
36,3,0.57708,0.87257,0.47358,0.37372,0.2227,0.33749,1.6188,0.1709
36,4,0.49493,1.0112,0.52579,0.41159,0.23288,0.2251,1.3131,0.14752
36,5,0.43619,1.1562,0.5824,0.5576,0.24054,0.30397,1.0785,0.11583
38,2,0.57949,0.86748,0.41741,0.31745,0.45052,0.31131,0.82439,0.092223
38,3,0.54087,0.9245,0.41712,0.3377,0.19928,0.34467,0.9778,0.10726
38,4,0.52185,0.95906,0.46921,0.41368,0.21904,0.31325,1.3016,0.1186
38,5,0.46165,1.0975,0.49311,0.41823,0.25645,0.25894,1.2414,0.12864
39,2,0.53488,0.9356,0.45914,0.28318,0.1635,0.40447,1.7421,0.23488
39,3,0.50977,0.98083,0.54193,0.33,0.19378,0.46922,1.0243,0.33503
39,4,0.46167,1.0831,0.59388,0.24047,0.077885,0.53741,2.9304,0.22541
39,5,0.40597,1.2357,0.6416,0.4204,0.20789,0.4509,0.70546,0.15335
40,2,0.47106,1.0617,0.28746,0.29191,0.32416,0.32602,0.85002,0.14806
40,3,0.49724,1.0074,0.46536,0.4836,0.23337,0.42655,0.77948,0.18794
40,4,0.50333,0.99344,0.41464,0.43311,0.25846,0.35823,0.69508,0.1154
40,5,0.43456,1.1513,0.50316,0.33008,0.21173,0.33227,0.99731,0.1291
41,2,0.66071,0.77244,0.3296,0.15144,0.14175,0.43123,1.8223,0.17366
41,3,0.53825,0.92918,0.39183,0.25736,0.42018,0.34018,0.85807,0.14803
41,4,0.48815,1.0292,0.49043,0.35504,0.17508,0.56438,1.7889,0.15944
41,5,0.40878,1.2232,0.6322,0.32224,0.50919,0.45434,0.84632,0.17329
42,2,0.54045,0.93051,0.43152,0.32049,0.17751,0.46288,1.6984,0.32443
42,3,0.51545,0.97004,0.49962,0.37928,0.14339,0.46922,1.0945,0.13589
42,4,0.48984,1.0208,0.56118,0.31727,0.17562,0.41661,3.1357,0.099734
42,5,0.41347,1.2096,0.60144,0.41592,0.52435,0.47153,0.8499,0.22912
43,2,0.56243,0.9018,0.27221,0.2123,0.45416,0.31158,1.2176,0.16169
43,3,0.55127,0.90892,0.37264,0.24527,0.2202,0.41155,1.9531,0.23172
43,4,0.49172,1.0176,0.50699,0.37449,0.20441,0.40042,2.2347,0.11356
43,5,0.45174,1.1349,0.60436,0.57849,0.22658,0.36947,1.1249,0.10843
44,2,0.76702,0.67066,0.33332,0.26406,0.52379,0.23957,0.92945,0.11872
44,3,0.83739,0.64685,0.34847,0.28196,0.64468,0.56029,1.2641,0.091348
44,4,0.72631,0.72394,0.44309,0.51018,0.37151,0.34551,3.1533,0.14117
44,5,0.80167,0.83158,0.44072,0.38633,0.77922,0.28778,0.91445,0.14461
