Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:58:22:202,0.000,-0.017,-0.012,-0.007,-14.477,12.263,-4.684
16:58:22:228,0.027,-0.018,-0.012,-0.012,-14.485,12.206,-4.742
16:58:22:256,0.054,-0.020,-0.003,-0.005,-14.523,12.118,-4.786
16:58:22:284,0.082,-0.015,-0.005,-0.015,-14.556,12.037,-4.801
16:58:22:311,0.110,-0.011,-0.006,-0.019,-14.596,11.925,-4.813
16:58:22:339,0.137,-0.013,-0.003,-0.009,-14.617,11.879,-4.792
16:58:22:367,0.166,-0.015,-0.003,-0.014,-14.639,11.837,-4.767
16:58:22:395,0.193,-0.016,-0.008,-0.014,-14.655,11.816,-4.755
16:58:22:421,0.220,-0.016,-0.004,-0.013,-14.685,11.789,-4.727
16:58:22:449,0.247,-0.018,-0.003,-0.008,-14.711,11.783,-4.712
16:58:22:476,0.274,-0.012,-0.002,-0.015,-14.705,11.781,-4.701
16:58:22:503,0.301,-0.012,-0.002,-0.015,-14.705,11.781,-4.701
16:58:22:53,0.328,-0.019,-0.001,-0.016,-14.773,11.823,-4.653
16:58:22:558,0.356,-0.019,-0.001,-0.016,-14.773,11.823,-4.653
16:58:22:585,0.384,-0.014,-0.006,-0.008,-14.788,11.847,-4.642
16:58:22:613,0.411,-0.016,-0.004,-0.015,-14.797,11.871,-4.630
16:58:22:64,0.438,-0.020,0.000,-0.017,-14.830,11.905,-4.610
16:58:22:668,0.466,-0.020,0.000,-0.017,-14.830,11.905,-4.610
16:58:22:694,0.493,-0.016,-0.007,-0.007,-14.850,11.907,-4.586
16:58:22:722,0.520,-0.016,-0.005,-0.010,-14.879,11.906,-4.566
16:58:22:748,0.547,-0.016,-0.005,-0.010,-14.879,11.906,-4.566
16:58:22:776,0.575,-0.018,-0.005,-0.005,-14.888,11.927,-4.569
16:58:22:803,0.601,-0.018,-0.005,-0.005,-14.888,11.927,-4.569
16:58:22:83,0.629,-0.017,-0.004,-0.011,-14.894,11.933,-4.575
16:58:22:857,0.655,-0.013,-0.007,-0.010,-14.922,11.960,-4.584
16:58:22:884,0.682,-0.013,-0.007,-0.010,-14.922,11.960,-4.584
16:58:22:912,0.710,-0.013,-0.007,-0.010,-14.922,11.960,-4.584
16:58:22:94,0.738,-0.017,-0.006,-0.010,-14.946,11.983,-4.563
16:58:22:967,0.765,-0.015,-0.002,-0.011,-14.966,11.975,-4.537
16:58:22:994,0.793,-0.012,-0.004,-0.008,-14.982,11.971,-4.532
16:58:23:021,0.819,-0.017,-0.003,-0.010,-14.997,11.964,-4.517
16:58:23:049,0.847,-0.017,-0.003,-0.010,-14.997,11.964,-4.517
16:58:23:076,0.874,-0.017,-0.003,-0.010,-14.997,11.964,-4.517
16:58:23:103,0.902,-0.012,-0.008,-0.002,-15.027,11.951,-4.486
16:58:23:13,0.928,-0.015,-0.005,-0.008,-15.038,11.930,-4.473
16:58:23:157,0.956,-0.012,-0.006,-0.008,-15.049,11.892,-4.443
16:58:23:184,0.983,-0.009,-0.004,-0.006,-15.060,11.865,-4.390
16:58:23:212,1.010,-0.009,-0.004,-0.006,-15.060,11.865,-4.390
16:58:23:239,1.037,-0.012,-0.003,-0.008,-15.119,11.827,-4.271
16:58:23:266,1.064,-0.019,-0.004,-0.009,-15.210,11.781,-4.127
16:58:23:293,1.092,-0.015,0.003,-0.014,-15.266,11.737,-4.037
16:58:23:32,1.118,-0.015,0.003,-0.014,-15.266,11.737,-4.037
16:58:23:347,1.146,-0.015,0.003,-0.014,-15.266,11.737,-4.037
16:58:23:375,1.173,-0.016,-0.001,-0.009,-15.351,11.687,-3.908
16:58:23:403,1.201,-0.018,-0.003,-0.013,-15.367,11.681,-3.892
16:58:23:429,1.228,-0.013,-0.008,-0.005,-15.367,11.681,-3.892
16:58:23:457,1.255,-0.013,-0.008,-0.005,-15.367,11.681,-3.892
16:58:23:484,1.283,-0.016,-0.008,-0.003,-15.361,11.681,-3.892
16:58:23:511,1.309,-0.016,-0.008,-0.003,-15.361,11.681,-3.892
16:58:23:538,1.337,-0.013,-0.007,0.000,-15.361,11.675,-3.886
16:58:23:565,1.364,-0.013,-0.005,-0.009,-15.362,11.654,-3.883
16:58:23:592,1.391,-0.012,-0.004,-0.010,-15.388,11.619,-3.874
