Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:36:37:042,0.000,-0.015,-0.012,-0.003,-13.973,51.525,-7.235
16:36:37:069,0.027,-0.014,-0.008,-0.008,-13.977,51.540,-7.323
16:36:37:096,0.055,-0.008,-0.014,0.000,-13.976,51.554,-7.357
16:36:37:123,0.081,-0.008,-0.014,0.000,-13.976,51.554,-7.357
16:36:37:151,0.109,-0.010,-0.014,0.000,-13.974,51.553,-7.451
16:36:37:178,0.136,-0.008,-0.019,0.003,-13.973,51.610,-7.603
16:36:37:205,0.164,-0.008,-0.019,0.003,-13.973,51.610,-7.603
16:36:37:233,0.191,-0.018,-0.010,-0.006,-13.974,51.638,-7.668
16:36:37:259,0.218,-0.003,-0.013,-0.002,-13.959,51.663,-7.763
16:36:37:287,0.245,-0.003,-0.013,-0.002,-13.959,51.663,-7.763
16:36:37:314,0.272,-0.003,-0.013,-0.002,-13.959,51.663,-7.763
16:36:37:341,0.300,-0.014,-0.010,0.006,-13.957,51.696,-7.835
16:36:37:368,0.326,-0.007,-0.010,-0.004,-13.953,51.826,-8.345
16:36:37:395,0.354,-0.007,-0.010,-0.004,-13.953,51.826,-8.345
16:36:37:422,0.380,-0.007,-0.010,-0.004,-13.953,51.826,-8.345
16:36:37:449,0.408,-0.004,-0.010,-0.005,-13.961,51.854,-8.617
16:36:37:477,0.435,-0.011,-0.013,-0.016,-13.968,51.857,-8.809
16:36:37:505,0.463,-0.011,-0.013,-0.016,-13.968,51.857,-8.809
16:36:37:531,0.490,-0.003,-0.014,-0.005,-13.952,51.848,-8.938
16:36:37:559,0.517,-0.003,-0.014,-0.005,-13.952,51.848,-8.938
16:36:37:586,0.544,-0.004,-0.008,-0.005,-13.950,51.841,-9.016
16:36:37:613,0.571,-0.004,-0.008,-0.005,-13.950,51.841,-9.016
16:36:37:64,0.598,-0.004,-0.008,-0.005,-13.950,51.841,-9.016
16:36:37:667,0.625,-0.011,-0.012,-0.001,-13.934,51.833,-9.061
16:36:37:694,0.653,-0.011,-0.012,-0.001,-13.934,51.833,-9.061
16:36:37:722,0.680,-0.003,-0.011,-0.014,-13.861,51.691,-9.060
16:36:37:748,0.707,-0.017,-0.008,-0.005,-13.846,51.683,-8.990
16:36:37:776,0.734,-0.012,-0.011,-0.003,-13.836,51.677,-8.940
16:36:37:803,0.761,-0.014,-0.009,-0.004,-13.803,51.658,-8.862
16:36:37:83,0.788,-0.014,-0.009,-0.004,-13.803,51.658,-8.862
16:36:37:858,0.816,-0.016,-0.009,0.002,-13.761,51.584,-8.715
16:36:37:884,0.843,-0.016,-0.009,0.002,-13.761,51.584,-8.715
16:36:37:912,0.870,-0.011,-0.009,-0.008,-13.718,51.527,-8.574
16:36:37:939,0.897,-0.003,-0.011,-0.002,-13.690,51.492,-8.488
16:36:37:966,0.924,-0.003,-0.011,-0.002,-13.690,51.492,-8.488
16:36:37:994,0.952,-0.009,-0.010,-0.004,-13.622,51.417,-8.279
16:36:38:021,0.979,-0.007,-0.013,0.004,-13.589,51.379,-8.174
16:36:38:048,1.006,-0.007,-0.013,0.004,-13.589,51.379,-8.174
16:36:38:075,1.033,-0.007,-0.013,0.004,-13.589,51.379,-8.174
16:36:38:102,1.060,-0.007,-0.013,0.004,-13.589,51.379,-8.174
16:36:38:13,1.088,-0.009,-0.011,0.000,-13.499,51.270,-7.831
16:36:38:157,1.115,-0.012,-0.010,-0.010,-13.496,51.235,-7.740
16:36:38:184,1.142,-0.004,-0.012,0.000,-13.503,51.206,-7.652
16:36:38:211,1.169,-0.014,-0.011,0.001,-13.498,51.200,-7.600
16:36:38:238,1.196,-0.014,-0.014,0.002,-13.498,51.186,-7.510
16:36:38:265,1.223,-0.014,-0.014,0.002,-13.498,51.186,-7.510
16:36:38:292,1.250,-0.009,-0.016,0.000,-13.499,51.149,-7.386
16:36:38:319,1.277,-0.009,-0.016,0.000,-13.499,51.149,-7.386
16:36:38:346,1.304,-0.008,-0.018,0.000,-13.501,51.117,-7.278
16:36:38:373,1.331,-0.008,-0.018,0.000,-13.501,51.117,-7.278
16:36:38:4,1.358,-0.006,-0.015,0.002,-13.499,51.089,-7.213
16:36:38:427,1.385,-0.003,-0.011,-0.003,-13.499,51.080,-7.176
16:36:38:454,1.412,-0.003,-0.011,-0.003,-13.499,51.080,-7.176
