Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:52:13:472,0.000,-0.010,-0.011,-0.005,-19.307,54.575,-2.215
16:52:13:499,0.027,-0.010,-0.011,-0.005,-19.307,54.575,-2.215
16:52:13:526,0.054,-0.010,-0.011,-0.005,-19.307,54.575,-2.215
16:52:13:553,0.081,-0.010,-0.011,-0.005,-19.307,54.575,-2.215
16:52:13:58,0.109,-0.022,-0.010,-0.010,-17.903,54.355,-1.780
16:52:13:607,0.136,-0.022,-0.010,-0.010,-17.903,54.355,-1.780
16:52:13:634,0.163,-0.022,-0.010,-0.010,-17.903,54.355,-1.780
16:52:13:662,0.190,-0.022,-0.010,-0.010,-17.903,54.355,-1.780
16:52:13:689,0.218,-0.022,-0.010,-0.010,-17.903,54.355,-1.780
16:52:13:716,0.244,-0.022,-0.010,-0.010,-17.903,54.355,-1.780
16:52:13:743,0.271,-0.022,-0.010,-0.010,-17.903,54.355,-1.780
16:52:13:77,0.299,-0.022,-0.010,-0.010,-17.903,54.355,-1.780
16:52:13:797,0.326,-0.014,-0.016,-0.009,-17.579,54.240,-1.654
16:52:13:824,0.353,0.027,-0.034,0.014,-17.097,53.968,-1.444
16:52:13:852,0.380,0.027,-0.034,0.014,-17.097,53.968,-1.444
16:52:13:879,0.407,0.027,-0.034,0.014,-17.097,53.968,-1.444
16:52:13:905,0.434,0.027,-0.034,0.014,-17.097,53.968,-1.444
16:52:13:933,0.461,0.027,-0.034,0.014,-17.097,53.968,-1.444
16:52:13:96,0.488,0.016,-0.006,-0.034,-16.296,53.754,-1.220
16:52:13:987,0.516,0.016,-0.006,-0.034,-16.296,53.754,-1.220
16:52:14:015,0.543,0.016,-0.006,-0.034,-16.296,53.754,-1.220
16:52:14:041,0.570,0.016,-0.006,-0.034,-16.296,53.754,-1.220
16:52:14:068,0.597,0.016,-0.006,-0.034,-16.296,53.754,-1.220
16:52:14:095,0.624,0.016,-0.006,-0.034,-16.296,53.754,-1.220
16:52:14:123,0.652,0.016,-0.006,-0.034,-16.296,53.754,-1.220
16:52:14:15,0.678,-0.027,-0.060,0.043,-14.841,53.667,-0.605
16:52:14:177,0.706,0.008,-0.018,-0.023,-15.625,51.874,-4.207
16:52:14:204,0.732,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:231,0.760,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:259,0.787,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:286,0.815,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:313,0.841,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:34,0.868,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:367,0.896,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:394,0.923,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:422,0.950,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:448,0.977,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:475,1.004,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:503,1.031,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:53,1.059,0.004,-0.022,-0.005,-15.372,52.141,-3.336
16:52:14:557,1.085,0.002,-0.020,-0.007,-15.445,52.161,-2.652
16:52:14:584,1.113,0.002,-0.020,-0.007,-15.445,52.161,-2.652
16:52:14:612,1.140,0.002,-0.020,-0.007,-15.445,52.161,-2.652
16:52:14:638,1.167,0.002,-0.020,-0.007,-15.445,52.161,-2.652
16:52:14:665,1.194,0.002,-0.020,-0.007,-15.445,52.161,-2.652
16:52:14:693,1.221,0.002,-0.020,-0.007,-15.445,52.161,-2.652
16:52:14:721,1.249,0.000,-0.023,-0.010,-15.909,52.227,-1.807
16:52:14:748,1.276,-0.003,-0.020,-0.004,-16.253,51.941,-1.995
16:52:14:775,1.303,-0.003,-0.020,-0.004,-16.253,51.941,-1.995
16:52:14:802,1.331,0.003,-0.017,-0.013,-16.273,51.946,-1.970
16:52:14:829,1.357,0.003,-0.017,-0.013,-16.273,51.946,-1.970
16:52:14:856,1.385,0.003,-0.017,-0.013,-16.273,51.946,-1.970
16:52:14:884,1.412,0.003,-0.017,-0.013,-16.273,51.946,-1.970
16:52:14:91,1.439,0.003,-0.017,-0.013,-16.273,51.946,-1.970
16:52:14:938,1.467,0.002,-0.025,-0.009,-16.276,52.048,-1.735
16:52:14:966,1.494,0.000,-0.020,-0.010,-16.297,52.129,-1.756
16:52:14:992,1.521,0.000,-0.020,-0.010,-16.297,52.129,-1.756
16:52:15:02,1.548,0.000,-0.020,-0.010,-16.297,52.129,-1.756
16:52:15:046,1.575,0.000,-0.020,-0.010,-16.297,52.129,-1.756
16:52:15:074,1.602,0.000,-0.020,-0.010,-16.297,52.129,-1.756
16:52:15:101,1.629,0.000,-0.020,-0.010,-16.297,52.129,-1.756
16:52:15:129,1.657,0.002,-0.019,-0.014,-16.482,52.444,-1.945
16:52:15:155,1.684,0.003,-0.022,-0.009,-16.531,52.563,-1.980
16:52:15:183,1.711,-0.004,-0.021,-0.013,-16.531,52.563,-1.980
16:52:15:211,1.739,-0.004,-0.021,-0.013,-16.531,52.563,-1.980
16:52:15:238,1.766,-0.004,-0.021,-0.013,-16.531,52.563,-1.980
16:52:15:266,1.794,-0.004,-0.021,-0.013,-16.531,52.563,-1.980
16:52:15:293,1.822,-0.003,-0.021,-0.012,-16.531,52.563,-1.980
16:52:15:32,1.849,-0.001,-0.021,-0.012,-16.531,52.600,-1.990
16:52:15:348,1.876,-0.001,-0.021,-0.012,-16.531,52.600,-1.990
16:52:15:374,1.903,-0.001,-0.021,-0.012,-16.531,52.600,-1.990
16:52:15:402,1.930,-0.001,-0.021,-0.012,-16.531,52.600,-1.990
16:52:15:428,1.957,-0.001,-0.021,-0.012,-16.531,52.600,-1.990
16:52:15:456,1.984,-0.001,-0.021,-0.012,-16.531,52.600,-1.990
16:52:15:483,2.011,-0.001,-0.021,-0.012,-16.531,52.600,-1.990
16:52:15:509,2.038,-0.005,-0.021,-0.019,-16.505,52.635,-2.012
16:52:15:537,2.066,-0.005,-0.021,-0.019,-16.505,52.635,-2.012
16:52:15:564,2.092,-0.005,-0.021,-0.019,-16.505,52.635,-2.012
16:52:15:591,2.120,-0.005,-0.021,-0.019,-16.505,52.635,-2.012
16:52:15:619,2.147,-0.005,-0.021,-0.019,-16.505,52.635,-2.012
16:52:15:646,2.174,-0.005,-0.021,-0.019,-16.505,52.635,-2.012
16:52:15:674,2.202,-0.005,-0.021,-0.019,-16.505,52.635,-2.012
16:52:15:701,2.230,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:15:728,2.257,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:15:756,2.284,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:15:783,2.311,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:15:81,2.338,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:15:837,2.365,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:15:864,2.392,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:15:891,2.419,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:15:918,2.446,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:15:945,2.473,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:15:973,2.501,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:16:,2.529,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:16:028,2.556,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:16:055,2.584,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:16:082,2.610,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:16:109,2.638,0.000,-0.017,-0.016,-16.371,52.630,-2.071
16:52:16:136,2.664,0.003,-0.018,-0.023,-16.271,52.593,-2.055
16:52:16:163,2.692,0.003,-0.018,-0.023,-16.271,52.593,-2.055
16:52:16:19,2.719,0.003,-0.018,-0.023,-16.271,52.593,-2.055
16:52:16:217,2.746,0.003,-0.018,-0.023,-16.271,52.593,-2.055
16:52:16:244,2.773,0.003,-0.018,-0.023,-16.271,52.593,-2.055
16:52:16:272,2.800,0.003,-0.018,-0.023,-16.271,52.593,-2.055
16:52:16:298,2.827,0.000,-0.017,-0.012,-16.187,52.536,-1.887
16:52:16:326,2.854,0.004,-0.019,-0.016,-16.158,52.483,-1.841
16:52:16:353,2.881,0.004,-0.019,-0.016,-16.158,52.483,-1.841
16:52:16:382,2.910,0.004,-0.019,-0.016,-16.158,52.483,-1.841
16:52:16:409,2.937,0.004,-0.019,-0.016,-16.158,52.483,-1.841
16:52:16:436,2.964,0.004,-0.019,-0.016,-16.158,52.483,-1.841
16:52:16:463,2.992,0.004,-0.019,-0.016,-16.158,52.483,-1.841
16:52:16:49,3.019,0.000,-0.021,-0.017,-16.034,52.297,-1.707
16:52:16:518,3.046,0.000,-0.021,-0.017,-16.034,52.297,-1.707
16:52:16:545,3.073,0.000,-0.021,-0.017,-16.034,52.297,-1.707
16:52:16:572,3.101,0.000,-0.021,-0.017,-16.034,52.297,-1.707
16:52:16:599,3.127,0.000,-0.021,-0.017,-16.034,52.297,-1.707
16:52:16:627,3.155,0.000,-0.021,-0.017,-16.034,52.297,-1.707
16:52:16:654,3.183,-0.007,-0.019,-0.010,-15.983,52.279,-1.671
16:52:16:681,3.210,0.002,-0.021,-0.012,-15.959,52.276,-1.656
16:52:16:709,3.238,0.002,-0.021,-0.012,-15.959,52.276,-1.656
16:52:16:736,3.264,0.002,-0.021,-0.012,-15.959,52.276,-1.656
16:52:16:763,3.292,0.002,-0.021,-0.012,-15.959,52.276,-1.656
16:52:16:79,3.318,0.002,-0.021,-0.012,-15.959,52.276,-1.656
16:52:16:817,3.346,0.002,-0.021,-0.012,-15.959,52.276,-1.656
16:52:16:844,3.373,-0.006,-0.017,-0.014,-15.957,52.275,-1.646
