Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
17:04:38:649,0.000,0.005,-0.004,-0.007,-16.375,14.626,-0.346
17:04:38:676,0.027,0.005,-0.004,-0.007,-16.375,14.626,-0.346
17:04:38:703,0.054,0.005,-0.004,-0.007,-16.375,14.626,-0.346
17:04:38:73,0.081,0.005,-0.004,-0.007,-16.375,14.626,-0.346
17:04:38:758,0.108,0.008,-0.001,-0.005,-16.373,14.624,-0.406
17:04:38:785,0.136,0.006,-0.001,-0.009,-16.372,14.624,-0.441
17:04:38:812,0.162,0.012,-0.006,-0.003,-16.371,14.627,-0.461
17:04:38:839,0.189,0.009,-0.007,-0.001,-16.375,14.625,-0.511
17:04:38:866,0.217,0.009,-0.004,-0.005,-16.374,14.628,-0.531
17:04:38:893,0.244,0.009,-0.004,-0.005,-16.374,14.628,-0.531
17:04:38:92,0.271,0.009,-0.005,-0.004,-16.376,14.625,-0.616
17:04:38:947,0.298,0.009,-0.005,-0.004,-16.376,14.625,-0.616
17:04:38:974,0.325,0.012,-0.003,-0.007,-16.372,14.628,-0.706
17:04:39:002,0.352,0.008,0.000,-0.003,-16.376,14.650,-0.754
17:04:39:029,0.379,0.001,-0.004,-0.004,-16.357,14.693,-0.850
17:04:39:057,0.407,0.001,-0.004,-0.004,-16.357,14.693,-0.850
17:04:39:084,0.434,0.002,0.000,-0.005,-16.295,14.782,-1.060
17:04:39:111,0.462,0.006,-0.002,-0.002,-16.236,14.816,-1.197
17:04:39:138,0.489,0.004,-0.006,-0.001,-16.198,14.833,-1.283
17:04:39:166,0.517,0.014,-0.008,0.000,-16.149,14.829,-1.401
17:04:39:193,0.544,0.014,-0.008,0.000,-16.149,14.829,-1.401
17:04:39:221,0.571,0.014,-0.005,0.001,-16.109,14.833,-1.544
17:04:39:248,0.598,0.013,-0.009,0.004,-16.108,14.829,-1.584
17:04:39:275,0.626,0.011,-0.010,0.000,-16.123,14.825,-1.589
17:04:39:302,0.653,0.011,-0.005,-0.002,-16.159,14.810,-1.583
17:04:39:33,0.680,0.009,-0.004,-0.008,-16.179,14.789,-1.571
17:04:39:356,0.707,0.007,-0.005,-0.005,-16.225,14.796,-1.544
17:04:39:384,0.735,0.008,-0.007,-0.004,-16.271,14.781,-1.504
17:04:39:411,0.761,0.006,-0.006,-0.003,-16.307,14.777,-1.475
17:04:39:438,0.789,0.011,-0.004,-0.009,-16.369,14.735,-1.416
17:04:39:465,0.815,0.011,-0.007,0.000,-16.406,14.715,-1.380
17:04:39:492,0.843,0.011,-0.007,0.000,-16.406,14.715,-1.380
17:04:39:519,0.870,0.011,-0.007,0.000,-16.406,14.715,-1.380
17:04:39:546,0.897,0.011,-0.007,0.000,-16.406,14.715,-1.380
17:04:39:574,0.925,0.008,-0.002,-0.006,-16.639,14.645,-1.114
17:04:39:601,0.952,0.008,-0.002,-0.006,-16.639,14.645,-1.114
17:04:39:628,0.979,0.008,-0.002,-0.006,-16.639,14.645,-1.114
17:04:39:656,1.006,0.008,-0.003,-0.006,-16.707,14.598,-1.025
17:04:39:682,1.033,0.008,-0.003,-0.006,-16.707,14.598,-1.025
17:04:39:71,1.060,0.012,-0.004,-0.003,-16.776,14.569,-0.918
17:04:39:737,1.088,0.009,-0.006,-0.004,-16.797,14.569,-0.884
17:04:39:765,1.115,0.010,-0.003,-0.003,-16.817,14.560,-0.859
17:04:39:792,1.143,0.009,-0.005,-0.005,-16.844,14.539,-0.812
17:04:39:819,1.170,0.005,-0.008,-0.004,-16.845,14.534,-0.781
17:04:39:847,1.197,0.005,-0.008,-0.004,-16.845,14.534,-0.781
17:04:39:873,1.224,0.012,-0.005,-0.003,-16.846,14.537,-0.766
17:04:39:901,1.251,0.009,-0.006,0.000,-16.846,14.537,-0.766
17:04:39:929,1.279,0.009,-0.004,-0.005,-16.846,14.535,-0.756
17:04:39:955,1.306,0.010,-0.005,-0.004,-16.846,14.535,-0.756
17:04:39:983,1.333,0.009,-0.004,-0.002,-16.847,14.537,-0.731
17:04:40:009,1.360,0.009,-0.004,-0.002,-16.847,14.537,-0.731
17:04:40:037,1.387,0.012,-0.005,-0.003,-16.848,14.538,-0.707
17:04:40:064,1.414,0.008,-0.005,-0.004,-16.849,14.536,-0.661
17:04:40:091,1.441,0.009,0.000,-0.011,-16.845,14.539,-0.647
17:04:40:118,1.469,0.009,-0.005,-0.004,-16.846,14.534,-0.641
17:04:40:145,1.496,0.007,-0.004,-0.007,-16.846,14.534,-0.641
17:04:40:173,1.524,0.008,-0.004,-0.003,-16.846,14.534,-0.641
17:04:40:2,1.550,0.006,-0.003,-0.009,-16.830,14.533,-0.640
17:04:40:227,1.578,0.008,-0.004,-0.003,-16.820,14.533,-0.640
17:04:40:255,1.605,0.008,-0.004,-0.010,-16.815,14.533,-0.639
17:04:40:282,1.632,0.008,-0.004,-0.010,-16.815,14.533,-0.639
17:04:40:309,1.660,0.010,-0.005,-0.003,-16.795,14.543,-0.640
17:04:40:336,1.687,0.010,-0.005,-0.003,-16.795,14.543,-0.640
17:04:40:363,1.714,0.005,-0.004,-0.008,-16.795,14.543,-0.640
17:04:40:39,1.741,0.010,-0.004,-0.004,-16.795,14.543,-0.640
17:04:40:418,1.768,0.012,-0.005,-0.001,-16.795,14.543,-0.640
17:04:40:446,1.797,0.012,-0.005,-0.001,-16.795,14.543,-0.640
17:04:40:473,1.824,0.012,-0.005,-0.001,-16.795,14.543,-0.640
17:04:40:501,1.851,0.011,-0.005,-0.004,-16.785,14.540,-0.654
17:04:40:528,1.879,0.012,-0.006,0.000,-16.769,14.541,-0.664
17:04:40:555,1.906,0.011,-0.006,-0.003,-16.749,14.542,-0.673
17:04:40:582,1.933,0.011,-0.006,-0.003,-16.749,14.542,-0.673
17:04:40:609,1.960,0.011,-0.006,-0.003,-16.749,14.542,-0.673
17:04:40:637,1.987,0.011,-0.006,-0.003,-16.749,14.542,-0.673
17:04:40:663,2.014,0.010,-0.006,-0.007,-16.733,14.539,-0.687
17:04:40:69,2.041,0.013,-0.006,-0.005,-16.733,14.549,-0.689
17:04:40:718,2.068,0.013,-0.006,-0.005,-16.733,14.549,-0.689
17:04:40:744,2.095,0.010,-0.005,-0.003,-16.738,14.573,-0.712
17:04:40:772,2.122,0.010,-0.005,-0.003,-16.738,14.573,-0.712
17:04:40:799,2.149,0.015,-0.006,-0.003,-16.716,14.623,-0.779
17:04:40:826,2.177,0.011,0.004,-0.006,-16.679,14.679,-0.826
17:04:40:853,2.203,-0.013,-0.002,-0.011,-16.583,14.869,-0.970
17:04:40:88,2.231,-0.007,0.017,-0.009,-16.467,15.002,-1.144
17:04:40:907,2.257,-0.020,0.005,-0.016,-16.176,15.227,-1.528
17:04:40:934,2.285,0.020,-0.005,-0.039,-15.846,15.360,-1.952
17:04:40:961,2.312,-0.015,0.027,0.011,-15.608,15.205,-2.099
17:04:40:989,2.339,0.045,-0.017,0.028,-15.207,14.818,-2.153
17:04:41:016,2.367,-0.005,-0.012,-0.003,-15.019,14.337,-2.136
17:04:41:043,2.394,-0.005,-0.012,-0.003,-15.019,14.337,-2.136
17:04:41:07,2.421,-0.001,-0.023,0.010,-15.102,14.019,-2.172
17:04:41:098,2.448,0.024,-0.013,0.001,-15.416,13.444,-2.445
17:04:41:125,2.476,0.024,-0.013,0.001,-15.416,13.444,-2.445
17:04:41:153,2.504,0.024,0.003,-0.011,-15.918,13.086,-2.940
17:04:41:18,2.530,-0.033,0.015,-0.016,-16.214,13.122,-3.343
17:04:41:207,2.558,-0.033,0.015,-0.016,-16.214,13.122,-3.343
17:04:41:234,2.585,0.030,0.001,-0.025,-16.441,13.319,-4.098
17:04:41:262,2.612,0.020,0.018,0.002,-16.381,13.439,-4.393
17:04:41:288,2.639,0.010,0.033,-0.033,-16.226,13.686,-4.808
17:04:41:316,2.666,0.010,0.033,-0.033,-16.226,13.686,-4.808
17:04:41:342,2.693,0.010,-0.006,0.002,-15.964,13.842,-5.185
17:04:41:37,2.721,0.005,-0.012,-0.005,-15.912,13.879,-5.363
17:04:41:398,2.748,-0.008,-0.004,-0.001,-15.906,13.886,-5.484
17:04:41:425,2.776,0.006,-0.002,0.008,-15.918,13.857,-5.735
17:04:41:452,2.803,0.006,-0.002,0.008,-15.918,13.857,-5.735
17:04:41:479,2.830,0.006,-0.002,0.008,-15.918,13.857,-5.735
17:04:41:506,2.857,-0.023,0.013,-0.008,-15.697,13.928,-6.820
17:04:41:533,2.884,-0.020,0.037,-0.026,-15.421,13.966,-7.234
17:04:41:56,2.911,-0.020,0.037,-0.026,-15.421,13.966,-7.234
17:04:41:587,2.938,-0.020,0.037,-0.026,-15.421,13.966,-7.234
17:04:41:614,2.965,-0.048,0.164,-0.013,-13.691,14.448,-10.166
17:04:41:642,2.992,-0.091,0.165,0.030,-13.017,14.708,-11.262
17:04:41:669,3.019,-0.136,0.254,0.090,-11.586,15.515,-13.192
17:04:41:696,3.046,-0.212,0.298,-0.005,-9.693,16.245,-15.358
17:04:41:723,3.074,-0.212,0.298,-0.005,-9.693,16.245,-15.358
17:04:41:751,3.102,-0.532,0.222,-0.093,-3.180,17.037,-21.783
17:04:41:778,3.129,-0.826,0.193,-0.492,0.141,16.990,-25.290
17:04:41:805,3.156,-0.826,0.193,-0.492,0.141,16.990,-25.290
17:04:41:833,3.183,-0.850,0.279,-0.116,4.508,17.160,-29.811
17:04:41:86,3.211,-0.942,-0.070,-0.441,13.999,16.291,-38.698
17:04:41:887,3.238,-0.860,-0.554,-0.370,17.836,15.010,-42.164
17:04:41:915,3.265,-0.860,-0.554,-0.370,17.836,15.010,-42.164
17:04:41:942,3.293,-0.602,-0.877,-0.488,25.804,12.321,-47.508
17:04:41:969,3.320,-0.391,-1.032,-0.402,25.520,11.978,-46.960
17:04:41:997,3.348,-0.499,-0.958,-0.011,22.954,12.577,-44.227
17:04:42:024,3.374,-0.318,-0.730,-0.047,20.438,12.789,-41.652
17:04:42:051,3.401,-0.504,-0.699,-0.136,15.240,13.385,-36.202
17:04:42:078,3.429,-0.582,-0.571,-0.133,11.293,14.004,-31.779
17:04:42:105,3.456,-0.566,-0.195,-0.136,5.266,14.714,-24.331
17:04:42:132,3.483,-0.541,0.060,-0.114,-0.737,15.036,-16.182
17:04:42:16,3.510,-0.437,0.449,0.031,-4.861,14.936,-10.347
17:04:42:188,3.538,-0.034,0.775,0.225,-11.035,14.229,-1.139
17:04:42:216,3.566,0.645,1.075,0.274,-15.087,12.939,5.111
17:04:42:243,3.594,1.374,0.834,0.205,-20.545,9.523,14.409
17:04:42:27,3.621,2.023,-0.038,0.358,-23.553,6.699,19.904
17:04:42:298,3.649,2.023,-0.038,0.358,-23.553,6.699,19.904
17:04:42:325,3.676,2.023,-0.038,0.358,-23.553,6.699,19.904
17:04:42:353,3.704,2.207,-0.505,0.354,-27.768,3.128,26.590
17:04:42:382,3.733,2.207,-0.505,0.354,-27.768,3.128,26.590
17:04:42:409,3.760,0.096,0.211,-0.073,-24.121,10.175,15.644
17:04:42:437,3.787,0.433,-0.078,0.061,-20.513,7.228,8.753
17:04:42:464,3.814,0.433,-0.078,0.061,-20.513,7.228,8.753
17:04:42:491,3.842,0.128,-0.128,0.151,-18.735,7.793,3.612
17:04:42:518,3.869,-0.066,0.060,0.107,-18.634,8.506,2.003
17:04:42:545,3.896,-0.066,0.060,0.107,-18.634,8.506,2.003
17:04:42:572,3.923,0.140,-0.017,-0.079,-18.497,9.134,-0.787
17:04:42:6,3.950,0.105,0.025,-0.039,-18.568,9.700,-2.197
17:04:42:627,3.977,0.105,0.025,-0.039,-18.568,9.700,-2.197
17:04:42:654,4.004,0.045,0.002,-0.016,-19.107,11.090,-4.387
17:04:42:681,4.032,0.054,0.043,-0.033,-19.460,11.837,-5.538
17:04:42:708,4.058,0.010,-0.134,-0.132,-19.502,12.483,-6.253
17:04:42:736,4.087,-0.078,0.027,-0.005,-19.556,13.539,-7.651
17:04:42:763,4.114,-0.028,0.040,-0.028,-19.139,14.477,-9.153
17:04:42:79,4.141,-0.009,0.158,-0.007,-18.800,14.998,-10.220
17:04:42:817,4.168,-0.125,0.100,0.087,-18.040,16.011,-12.165
17:04:42:846,4.197,-0.180,0.215,0.046,-17.470,15.216,-13.700
17:04:42:873,4.224,-0.283,0.290,-0.095,-14.730,15.835,-19.839
17:04:42:901,4.251,-0.283,0.290,-0.095,-14.730,15.835,-19.839
17:04:42:928,4.279,-0.818,0.534,0.112,-10.293,16.587,-26.706
17:04:42:956,4.306,-0.818,0.534,0.112,-10.293,16.587,-26.706
17:04:42:982,4.333,-1.419,0.376,-0.163,-7.433,17.591,-29.740
17:04:43:01,4.361,-1.536,0.417,-0.282,2.537,21.802,-39.188
17:04:43:038,4.388,-1.536,0.417,-0.282,2.537,21.802,-39.188
17:04:43:064,4.415,-1.020,-0.350,-0.385,19.856,22.303,-50.318
17:04:43:092,4.443,-1.020,-0.350,-0.385,19.856,22.303,-50.318
17:04:43:12,4.471,-0.665,-1.317,0.629,25.583,29.071,-48.809
17:04:43:148,4.498,-0.275,-1.110,0.654,20.468,32.063,-43.880
17:04:43:175,4.525,-0.311,-0.811,0.226,12.979,33.831,-37.516
17:04:43:202,4.552,-0.479,-0.524,0.211,7.467,34.924,-32.344
17:04:43:229,4.579,-0.470,0.029,0.295,0.051,36.970,-23.021
17:04:43:256,4.607,-0.366,0.201,0.454,-4.082,38.891,-16.324
17:04:43:283,4.634,0.028,0.497,0.769,-10.346,41.377,-6.339
17:04:43:31,4.661,0.354,0.971,0.548,-15.101,41.351,0.387
17:04:43:338,4.689,0.354,0.971,0.548,-15.101,41.351,0.387
17:04:43:365,4.716,1.718,0.646,-0.161,-27.519,31.613,20.969
17:04:43:393,4.744,2.099,-0.070,-0.482,-30.032,27.865,26.624
17:04:43:42,4.771,2.262,-1.045,-0.684,-32.274,25.476,31.447
17:04:43:447,4.798,2.262,-1.045,-0.684,-32.274,25.476,31.447
17:04:43:475,4.825,2.262,-1.045,-0.684,-32.274,25.476,31.447
17:04:43:502,4.853,0.738,-0.205,0.400,-30.718,39.292,21.141
17:04:43:529,4.880,0.738,-0.205,0.400,-30.718,39.292,21.141
17:04:43:556,4.907,0.738,-0.205,0.400,-30.718,39.292,21.141
17:04:43:584,4.935,0.041,0.051,0.043,-26.157,43.049,9.927
17:04:43:611,4.962,0.041,0.051,0.043,-26.157,43.049,9.927
17:04:43:638,4.989,0.177,-0.077,0.010,-23.330,40.488,5.504
17:04:43:665,5.016,0.177,-0.077,0.010,-23.330,40.488,5.504
17:04:43:693,5.044,0.177,-0.077,0.010,-23.330,40.488,5.504
17:04:43:72,5.070,0.050,0.020,-0.023,-21.721,43.279,-0.638
17:04:43:747,5.098,0.021,0.009,0.037,-21.940,44.274,-2.970
17:04:43:774,5.125,0.021,0.009,0.037,-21.940,44.274,-2.970
17:04:43:801,5.151,0.021,0.009,0.037,-21.940,44.274,-2.970
17:04:43:828,5.179,0.021,0.009,0.037,-21.940,44.274,-2.970
17:04:43:855,5.206,0.032,0.105,0.012,-22.583,47.052,-7.074
17:04:43:882,5.233,0.032,0.105,0.012,-22.583,47.052,-7.074
17:04:43:909,5.260,0.032,0.105,0.012,-22.583,47.052,-7.074
17:04:43:936,5.287,0.024,0.060,-0.018,-22.409,49.276,-10.169
17:04:43:963,5.314,0.024,0.060,-0.018,-22.409,49.276,-10.169
17:04:43:991,5.341,-0.060,0.103,0.030,-22.094,51.383,-13.601
17:04:44:018,5.369,-0.053,0.094,0.010,-21.762,52.216,-14.927
17:04:44:046,5.396,-0.053,0.094,0.010,-21.762,52.216,-14.927
17:04:44:074,5.424,-0.112,0.203,0.093,-20.100,54.713,-18.783
