Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:58:22:197,0.000,0.006,0.008,-0.002,-13.015,125.005,-3.750
16:58:22:224,0.027,0.006,0.008,-0.002,-13.015,125.005,-3.750
16:58:22:251,0.054,0.006,0.008,-0.002,-13.015,125.005,-3.750
16:58:22:278,0.081,0.006,0.008,-0.002,-13.015,125.005,-3.750
16:58:22:305,0.109,0.006,0.008,-0.002,-13.015,125.005,-3.750
16:58:22:333,0.136,0.009,0.004,-0.002,-13.016,124.976,-3.608
16:58:22:36,0.164,0.009,0.004,-0.002,-13.016,124.976,-3.608
16:58:22:388,0.191,0.009,0.004,-0.002,-13.016,124.976,-3.608
16:58:22:415,0.218,0.009,0.004,-0.002,-13.016,124.976,-3.608
16:58:22:442,0.246,0.011,0.003,-0.005,-13.034,124.927,-3.545
16:58:22:47,0.273,0.011,0.003,-0.005,-13.034,124.927,-3.545
16:58:22:497,0.300,0.011,0.003,-0.005,-13.034,124.927,-3.545
16:58:22:525,0.328,0.004,0.008,-0.006,-13.060,124.917,-3.533
16:58:22:551,0.355,0.005,0.008,-0.004,-13.095,124.975,-3.544
16:58:22:578,0.382,0.005,0.008,-0.004,-13.095,124.975,-3.544
16:58:22:606,0.409,0.005,0.008,-0.004,-13.095,124.975,-3.544
16:58:22:632,0.436,0.005,0.008,-0.004,-13.095,124.975,-3.544
16:58:22:66,0.463,0.004,0.005,-0.007,-13.090,125.052,-3.477
16:58:22:687,0.490,0.005,0.009,-0.002,-13.047,125.103,-3.353
16:58:22:715,0.518,0.005,0.009,-0.002,-13.047,125.103,-3.353
16:58:22:741,0.545,0.005,0.009,-0.002,-13.047,125.103,-3.353
16:58:22:769,0.572,0.008,0.008,-0.004,-12.961,125.033,-3.278
16:58:22:796,0.599,0.008,0.008,-0.004,-12.961,125.033,-3.278
16:58:22:823,0.627,0.008,0.008,-0.004,-12.961,125.033,-3.278
16:58:22:851,0.654,0.008,0.008,-0.004,-12.961,125.033,-3.278
16:58:22:878,0.681,0.010,0.007,-0.005,-12.906,124.892,-3.292
16:58:22:904,0.708,0.014,0.008,-0.008,-12.913,124.839,-3.299
16:58:22:932,0.735,0.014,0.008,-0.008,-12.913,124.839,-3.299
16:58:22:958,0.762,0.014,0.008,-0.008,-12.913,124.839,-3.299
16:58:22:986,0.789,0.014,0.008,-0.008,-12.913,124.839,-3.299
16:58:23:013,0.816,0.014,0.008,-0.008,-12.913,124.839,-3.299
16:58:23:04,0.843,0.014,0.008,-0.008,-12.913,124.839,-3.299
16:58:23:067,0.870,0.014,0.008,-0.008,-12.913,124.839,-3.299
16:58:23:094,0.898,0.014,0.008,-0.008,-12.913,124.839,-3.299
16:58:23:121,0.924,0.014,0.008,-0.008,-12.913,124.839,-3.299
