Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:36:37:035,0.000,-0.008,-0.016,-0.003,6.950,-32.640,-20.594
16:36:37:063,0.027,-0.008,-0.016,-0.003,6.950,-32.640,-20.594
16:36:37:09,0.055,-0.012,-0.015,0.009,7.018,-32.814,-20.446
16:36:37:117,0.081,-0.018,-0.018,-0.001,7.043,-32.899,-20.174
16:36:37:144,0.109,-0.017,-0.015,0.004,7.034,-32.767,-20.050
16:36:37:171,0.136,-0.017,-0.015,0.004,7.034,-32.767,-20.050
16:36:37:198,0.163,-0.017,-0.015,0.004,7.034,-32.767,-20.050
16:36:37:226,0.190,-0.017,-0.015,0.004,7.034,-32.767,-20.050
16:36:37:253,0.218,-0.011,-0.012,0.003,6.992,-32.117,-19.570
16:36:37:28,0.244,-0.011,-0.012,0.003,6.992,-32.117,-19.570
16:36:37:307,0.272,-0.010,-0.001,0.002,6.937,-31.584,-19.329
16:36:37:334,0.299,-0.006,-0.011,0.006,6.927,-31.370,-19.181
16:36:37:361,0.326,-0.008,-0.021,-0.002,6.930,-30.911,-18.975
16:36:37:388,0.353,-0.007,-0.020,0.001,6.928,-30.682,-18.868
16:36:37:415,0.380,-0.007,-0.020,0.001,6.928,-30.682,-18.868
16:36:37:443,0.408,-0.010,0.005,-0.007,6.894,-30.163,-18.613
16:36:37:47,0.435,-0.009,-0.005,0.000,6.894,-30.045,-18.514
16:36:37:499,0.463,-0.006,-0.008,-0.004,6.842,-29.953,-18.396
16:36:37:525,0.490,0.003,-0.007,-0.005,6.804,-29.896,-18.312
16:36:37:553,0.517,-0.022,-0.015,-0.011,6.712,-29.455,-18.043
16:36:37:58,0.545,-0.019,-0.004,0.000,6.643,-29.415,-17.988
16:36:37:607,0.572,-0.021,-0.006,-0.004,6.555,-29.431,-17.904
16:36:37:634,0.598,-0.021,-0.006,-0.004,6.555,-29.431,-17.904
16:36:37:661,0.626,-0.027,-0.014,-0.002,6.524,-29.509,-17.861
16:36:37:688,0.653,0.002,-0.002,0.013,6.316,-30.285,-17.873
16:36:37:716,0.680,0.002,-0.002,0.013,6.316,-30.285,-17.873
16:36:37:745,0.710,0.008,-0.007,0.020,6.122,-31.219,-17.975
16:36:37:772,0.737,0.008,-0.007,0.020,6.122,-31.219,-17.975
16:36:37:8,0.764,0.016,0.006,0.017,5.971,-32.143,-18.347
16:36:37:826,0.791,0.000,-0.004,0.026,6.011,-32.114,-18.431
16:36:37:854,0.818,-0.007,-0.015,0.013,6.109,-31.949,-18.527
16:36:37:881,0.846,-0.007,-0.015,0.013,6.109,-31.949,-18.527
16:36:37:908,0.872,-0.007,-0.015,0.013,6.109,-31.949,-18.527
16:36:37:935,0.900,-0.011,-0.005,-0.001,6.363,-31.255,-18.786
16:36:37:962,0.927,-0.007,-0.011,-0.003,6.463,-31.087,-18.821
16:36:37:989,0.954,-0.016,-0.012,-0.008,6.593,-30.868,-18.862
16:36:38:016,0.981,-0.016,-0.012,-0.008,6.593,-30.868,-18.862
16:36:38:044,1.008,-0.016,-0.012,-0.008,6.593,-30.868,-18.862
16:36:38:071,1.035,-0.015,-0.012,-0.001,6.706,-30.696,-19.023
16:36:38:098,1.063,-0.011,-0.004,-0.001,6.715,-30.677,-19.088
16:36:38:126,1.091,-0.011,-0.004,-0.001,6.715,-30.677,-19.088
16:36:38:153,1.118,-0.015,-0.005,0.003,6.765,-30.651,-19.192
16:36:38:181,1.146,-0.016,-0.013,0.005,6.894,-30.648,-19.353
16:36:38:208,1.173,-0.009,-0.010,-0.001,6.957,-30.637,-19.471
16:36:38:237,1.202,-0.015,-0.008,-0.002,6.993,-30.613,-19.548
16:36:38:264,1.229,-0.013,-0.010,-0.013,7.057,-30.576,-19.658
16:36:38:291,1.256,-0.017,-0.010,-0.009,7.076,-30.564,-19.730
16:36:38:319,1.283,-0.014,-0.010,-0.008,7.102,-30.578,-19.855
