Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:58:22:186,0.000,0.396,0.205,0.259,3.420,-47.555,-14.245
16:58:22:213,0.027,0.250,0.037,0.248,2.811,-56.275,-11.535
16:58:22:24,0.054,0.207,0.009,0.272,1.850,-60.679,-11.435
16:58:22:267,0.081,0.210,0.035,0.322,0.944,-63.500,-11.591
16:58:22:294,0.109,0.210,0.035,0.322,0.944,-63.500,-11.591
16:58:22:321,0.135,0.174,0.024,0.345,-0.401,-67.212,-12.021
16:58:22:349,0.163,0.084,-0.026,0.277,-1.309,-69.051,-12.980
16:58:22:376,0.191,0.088,-0.011,0.165,-1.101,-66.865,-13.690
16:58:22:403,0.217,0.088,-0.011,0.165,-1.101,-66.865,-13.690
16:58:22:431,0.245,0.088,-0.011,0.165,-1.101,-66.865,-13.690
16:58:22:458,0.272,0.088,-0.011,0.165,-1.101,-66.865,-13.690
16:58:22:485,0.299,0.059,0.007,0.021,0.283,-56.705,-15.662
16:58:22:512,0.326,0.065,-0.003,0.010,0.646,-54.638,-16.125
16:58:22:539,0.353,0.058,-0.006,-0.002,1.182,-51.813,-16.850
16:58:22:566,0.380,0.039,-0.010,-0.030,1.649,-49.188,-17.553
16:58:22:594,0.408,0.029,-0.016,-0.037,1.921,-47.589,-18.004
16:58:22:621,0.435,0.029,-0.016,-0.037,1.921,-47.589,-18.004
16:58:22:648,0.462,0.011,-0.022,-0.027,2.321,-44.276,-19.142
16:58:22:675,0.489,-0.012,-0.021,-0.066,2.410,-42.583,-19.709
16:58:22:702,0.516,-0.023,-0.017,-0.041,2.401,-41.146,-20.029
16:58:22:729,0.543,-0.023,-0.017,-0.041,2.401,-41.146,-20.029
16:58:22:756,0.571,-0.023,-0.017,-0.041,2.401,-41.146,-20.029
16:58:22:784,0.598,-0.037,-0.023,-0.023,2.043,-39.436,-20.236
16:58:22:811,0.625,-0.044,-0.025,-0.023,1.746,-39.292,-20.214
16:58:22:838,0.652,-0.027,-0.011,-0.011,1.325,-39.701,-20.167
16:58:22:866,0.680,-0.027,-0.011,-0.011,1.325,-39.701,-20.167
16:58:22:893,0.708,-0.027,-0.011,-0.011,1.325,-39.701,-20.167
16:58:22:921,0.735,0.015,0.005,0.027,-0.029,-42.592,-20.026
16:58:22:948,0.762,0.015,0.006,0.051,-0.588,-44.280,-19.918
16:58:22:974,0.789,0.039,0.015,0.062,-1.050,-45.876,-19.807
16:58:23:002,0.816,0.039,0.015,0.062,-1.050,-45.876,-19.807
16:58:23:029,0.843,0.039,0.015,0.062,-1.050,-45.876,-19.807
16:58:23:056,0.870,0.053,0.003,0.057,-1.569,-48.429,-20.019
16:58:23:083,0.897,0.043,0.002,0.041,-1.681,-48.893,-20.342
16:58:23:11,0.924,0.043,0.002,0.041,-1.681,-48.893,-20.342
16:58:23:137,0.951,0.035,-0.002,0.036,-1.763,-49.090,-20.622
16:58:23:164,0.978,0.013,0.000,0.013,-1.874,-49.165,-21.010
16:58:23:191,1.005,0.013,0.000,0.013,-1.874,-49.165,-21.010
16:58:23:218,1.032,0.009,0.004,0.010,-1.923,-49.301,-21.091
16:58:23:245,1.059,0.012,0.001,0.017,-1.931,-49.481,-21.160
16:58:23:272,1.087,0.009,-0.013,0.017,-1.932,-49.614,-21.201
16:58:23:299,1.113,0.014,-0.004,0.013,-1.983,-49.926,-21.246
16:58:23:327,1.141,0.026,-0.001,0.028,-2.094,-50.610,-21.323
16:58:23:354,1.168,0.026,-0.001,0.028,-2.094,-50.610,-21.323
16:58:23:381,1.195,0.025,-0.003,0.027,-2.219,-51.239,-21.423
16:58:23:408,1.222,0.025,-0.003,0.027,-2.219,-51.239,-21.423
16:58:23:435,1.249,0.021,-0.004,0.028,-2.359,-51.810,-21.544
16:58:23:462,1.276,0.019,-0.004,0.029,-2.414,-52.141,-21.615
16:58:23:489,1.303,0.020,-0.004,0.030,-2.478,-52.308,-21.694
16:58:23:516,1.330,0.020,-0.001,0.026,-2.507,-52.465,-21.745
16:58:23:543,1.358,0.020,-0.001,0.026,-2.507,-52.465,-21.745
16:58:23:57,1.384,0.020,-0.001,0.026,-2.507,-52.465,-21.745
16:58:23:597,1.412,0.015,0.002,0.019,-2.595,-52.463,-21.927
16:58:23:625,1.439,0.014,-0.004,0.024,-2.583,-52.467,-21.953
16:58:23:652,1.466,0.019,-0.002,0.025,-2.564,-52.551,-22.008
16:58:23:679,1.493,0.011,-0.001,0.019,-2.547,-52.491,-22.042
16:58:23:707,1.521,0.011,-0.001,0.019,-2.547,-52.491,-22.042
16:58:23:734,1.549,0.010,-0.003,0.023,-2.503,-52.332,-22.081
16:58:23:761,1.575,0.010,-0.003,0.023,-2.503,-52.332,-22.081
16:58:23:788,1.603,0.010,-0.003,0.023,-2.503,-52.332,-22.081
16:58:23:816,1.630,0.004,-0.008,0.011,-2.496,-52.200,-22.062
16:58:23:844,1.658,0.004,-0.008,0.011,-2.496,-52.200,-22.062
16:58:23:872,1.686,0.006,0.001,0.016,-2.603,-52.098,-21.979
16:58:23:899,1.713,0.007,0.003,0.014,-2.616,-52.037,-21.957
16:58:23:926,1.740,0.006,-0.002,0.018,-2.599,-52.003,-21.944
16:58:23:953,1.767,0.011,-0.004,0.014,-2.588,-51.899,-21.944
16:58:23:981,1.795,0.011,-0.004,0.014,-2.588,-51.899,-21.944
16:58:24:008,1.822,0.011,-0.004,0.014,-2.588,-51.899,-21.944
16:58:24:035,1.849,0.003,-0.008,0.008,-2.572,-51.583,-21.883
16:58:24:062,1.876,0.006,-0.004,0.008,-2.586,-51.537,-21.856
16:58:24:089,1.903,0.006,-0.004,0.008,-2.586,-51.537,-21.856
16:58:24:117,1.931,0.004,-0.004,0.013,-2.618,-51.482,-21.818
16:58:24:144,1.958,0.009,-0.005,0.011,-2.676,-51.464,-21.753
16:58:24:171,1.985,0.005,0.002,0.014,-2.706,-51.416,-21.722
16:58:24:198,2.012,0.004,0.003,0.009,-2.718,-51.376,-21.701
16:58:24:226,2.040,0.005,0.001,0.014,-2.735,-51.307,-21.661
16:58:24:254,2.068,0.008,-0.005,0.006,-2.718,-51.222,-21.648
16:58:24:281,2.095,0.002,-0.002,0.006,-2.721,-51.128,-21.616
16:58:24:308,2.122,0.009,0.001,0.001,-2.742,-51.136,-21.590
16:58:24:335,2.149,0.001,-0.004,0.008,-2.731,-51.116,-21.572
16:58:24:362,2.176,0.001,-0.004,0.008,-2.731,-51.116,-21.572
16:58:24:389,2.203,0.001,-0.004,0.008,-2.731,-51.116,-21.572
16:58:24:417,2.231,0.001,0.004,-0.003,-2.705,-51.065,-21.545
16:58:24:444,2.258,0.001,0.004,-0.003,-2.705,-51.065,-21.545
16:58:24:471,2.285,0.001,0.004,-0.003,-2.705,-51.065,-21.545
16:58:24:498,2.312,0.004,-0.004,0.005,-2.652,-51.161,-21.463
16:58:24:525,2.340,0.004,-0.004,0.005,-2.652,-51.161,-21.463
16:58:24:553,2.367,0.002,-0.001,0.005,-2.628,-51.179,-21.401
16:58:24:581,2.395,0.002,-0.001,0.005,-2.628,-51.179,-21.401
16:58:24:608,2.422,0.008,0.001,0.011,-2.592,-51.176,-21.331
16:58:24:635,2.449,0.011,-0.002,0.012,-2.475,-50.958,-21.187
16:58:24:663,2.477,0.011,-0.002,0.012,-2.475,-50.958,-21.187
16:58:24:69,2.504,0.011,-0.002,0.012,-2.475,-50.958,-21.187
16:58:24:718,2.532,0.021,0.014,0.034,-2.286,-50.493,-20.964
16:58:24:745,2.559,0.035,0.006,0.026,-1.781,-49.222,-20.612
16:58:24:772,2.586,0.036,-0.030,0.026,-1.510,-48.643,-20.451
16:58:24:799,2.613,0.036,-0.030,0.026,-1.510,-48.643,-20.451
16:58:24:826,2.640,0.030,-0.059,0.008,-1.056,-47.737,-20.136
16:58:24:853,2.667,0.048,0.019,-0.008,-0.545,-46.268,-19.647
16:58:24:881,2.695,0.035,0.042,-0.047,-0.254,-45.610,-19.260
16:58:24:908,2.722,0.051,-0.008,-0.051,-0.004,-45.351,-19.029
16:58:24:935,2.749,0.051,-0.008,-0.051,-0.004,-45.351,-19.029
16:58:24:962,2.776,0.048,-0.022,-0.038,0.513,-45.489,-18.780
16:58:24:989,2.803,0.034,-0.001,-0.035,0.556,-45.761,-18.809
16:58:25:016,2.830,0.015,-0.022,-0.052,0.469,-45.960,-18.823
16:58:25:044,2.858,-0.014,-0.093,-0.071,0.558,-46.069,-18.870
16:58:25:071,2.885,-0.014,-0.093,-0.071,0.558,-46.069,-18.870
16:58:25:098,2.913,-0.034,-0.178,-0.035,0.699,-46.477,-18.954
16:58:25:126,2.940,-0.181,0.052,-0.131,0.329,-47.801,-18.879
