Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
17:04:38:642,0.000,0.009,0.002,0.000,-14.618,56.953,-4.627
17:04:38:669,0.027,0.007,0.004,0.002,-14.618,56.953,-4.627
17:04:38:697,0.055,0.007,0.004,0.002,-14.618,56.953,-4.627
17:04:38:723,0.082,0.007,0.004,0.002,-14.618,56.953,-4.627
17:04:38:751,0.109,0.015,0.000,0.006,-14.615,56.948,-4.632
17:04:38:779,0.137,0.015,0.000,0.006,-14.615,56.948,-4.632
17:04:38:805,0.163,0.015,0.000,0.006,-14.615,56.948,-4.632
17:04:38:833,0.191,0.010,0.003,-0.006,-14.620,56.892,-4.619
17:04:38:861,0.219,0.012,0.001,0.000,-14.621,56.863,-4.590
17:04:38:888,0.246,0.012,0.001,0.000,-14.621,56.863,-4.590
17:04:38:915,0.273,0.012,0.001,0.000,-14.621,56.863,-4.590
17:04:38:942,0.300,0.010,0.004,0.001,-14.571,56.794,-4.449
17:04:38:969,0.327,0.010,0.004,0.001,-14.571,56.794,-4.449
17:04:38:996,0.354,0.010,0.004,0.001,-14.571,56.794,-4.449
17:04:39:024,0.382,0.010,0.004,0.001,-14.571,56.794,-4.449
17:04:39:051,0.409,0.012,0.000,0.002,-14.433,56.664,-4.283
17:04:39:078,0.436,0.012,0.000,0.002,-14.433,56.664,-4.283
17:04:39:105,0.463,0.012,0.000,0.002,-14.433,56.664,-4.283
17:04:39:133,0.491,0.012,0.000,0.002,-14.433,56.664,-4.283
17:04:39:161,0.519,0.012,0.000,0.002,-14.433,56.664,-4.283
17:04:39:188,0.547,0.012,0.000,0.002,-14.433,56.664,-4.283
17:04:39:215,0.573,0.013,0.002,0.004,-14.284,56.537,-4.120
17:04:39:243,0.601,0.013,0.002,0.004,-14.284,56.537,-4.120
17:04:39:27,0.628,0.006,-0.001,0.005,-14.227,56.520,-4.069
17:04:39:297,0.655,0.006,-0.001,0.005,-14.227,56.520,-4.069
17:04:39:324,0.682,0.006,-0.001,0.005,-14.227,56.520,-4.069
17:04:39:351,0.709,0.006,-0.001,0.005,-14.227,56.520,-4.069
17:04:39:378,0.737,0.006,-0.001,0.005,-14.227,56.520,-4.069
17:04:39:405,0.763,0.006,-0.001,0.005,-14.227,56.520,-4.069
17:04:39:433,0.791,0.006,-0.001,0.005,-14.227,56.520,-4.069
17:04:39:459,0.817,0.006,-0.001,0.005,-14.227,56.520,-4.069
17:04:39:487,0.845,0.009,0.003,0.001,-14.169,56.455,-4.043
17:04:39:513,0.872,0.014,0.001,0.000,-14.063,56.313,-4.013
17:04:39:541,0.899,0.014,0.001,0.000,-14.063,56.313,-4.013
17:04:39:568,0.926,0.014,0.001,0.000,-14.063,56.313,-4.013
17:04:39:596,0.954,0.014,0.001,0.000,-14.063,56.313,-4.013
17:04:39:623,0.981,0.009,0.002,0.004,-14.007,56.250,-3.998
17:04:39:65,1.008,0.009,0.002,0.004,-14.007,56.250,-3.998
17:04:39:677,1.035,0.009,0.002,0.004,-14.007,56.250,-3.998
17:04:39:704,1.062,0.009,0.002,0.004,-14.007,56.250,-3.998
17:04:39:732,1.090,0.012,-0.002,0.000,-13.987,56.165,-4.018
17:04:39:759,1.117,0.012,-0.002,0.000,-13.987,56.165,-4.018
17:04:39:786,1.144,0.012,-0.002,0.000,-13.987,56.165,-4.018
17:04:39:813,1.171,0.012,-0.002,0.000,-13.987,56.165,-4.018
17:04:39:84,1.198,0.005,-0.001,0.000,-13.990,56.098,-4.143
17:04:39:868,1.226,0.005,-0.001,0.000,-13.990,56.098,-4.143
17:04:39:895,1.253,0.005,-0.001,0.000,-13.990,56.098,-4.143
17:04:39:922,1.280,0.011,0.002,0.003,-13.993,56.100,-4.199
17:04:39:949,1.307,0.004,0.005,-0.002,-13.991,56.100,-4.210
17:04:39:976,1.334,0.004,0.005,-0.002,-13.991,56.100,-4.210
17:04:40:004,1.362,0.004,0.005,-0.002,-13.991,56.100,-4.210
17:04:40:031,1.389,0.004,0.005,-0.002,-13.991,56.100,-4.210
17:04:40:059,1.417,0.004,0.005,-0.002,-13.991,56.100,-4.210
17:04:40:086,1.444,0.008,0.005,-0.004,-13.995,56.098,-4.245
17:04:40:112,1.471,0.008,0.005,-0.004,-13.995,56.098,-4.245
17:04:40:14,1.498,0.008,0.005,-0.004,-13.995,56.098,-4.245
17:04:40:167,1.525,0.008,0.005,-0.004,-13.995,56.098,-4.245
17:04:40:195,1.553,0.009,0.002,-0.005,-13.995,56.098,-4.245
17:04:40:222,1.580,0.009,0.002,-0.005,-13.995,56.098,-4.245
17:04:40:249,1.607,0.009,0.002,-0.005,-13.995,56.098,-4.245
17:04:40:277,1.635,0.009,0.002,-0.005,-13.995,56.098,-4.245
17:04:40:303,1.662,0.009,0.002,-0.005,-13.995,56.098,-4.245
17:04:40:331,1.689,0.009,0.002,-0.005,-13.995,56.098,-4.245
17:04:40:358,1.716,0.015,0.001,-0.003,-13.995,56.098,-4.245
17:04:40:385,1.743,0.015,0.001,-0.003,-13.995,56.098,-4.245
17:04:40:412,1.770,0.015,0.001,-0.003,-13.995,56.098,-4.245
17:04:40:44,1.798,0.015,0.001,-0.003,-13.995,56.098,-4.245
17:04:40:466,1.824,0.011,0.003,-0.004,-13.989,56.109,-4.247
17:04:40:494,1.852,0.011,0.003,-0.004,-13.989,56.109,-4.247
17:04:40:521,1.879,0.011,0.003,-0.004,-13.989,56.109,-4.247
17:04:40:549,1.907,0.011,0.003,-0.004,-13.989,56.109,-4.247
17:04:40:575,1.934,0.008,0.002,0.001,-13.989,56.109,-4.247
17:04:40:603,1.961,0.008,0.002,0.001,-13.989,56.109,-4.247
