Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:28:59:318,0.000,0.720,-0.272,-0.279,5.228,4.437,47.302
16:28:59:318,0.000,-0.120,-0.065,-0.283,7.852,5.081,49.613
16:28:59:343,0.025,0.342,-0.892,-0.028,10.292,4.543,51.068
16:28:59:344,0.026,0.455,-1.292,-0.087,10.008,5.595,49.965
16:28:59:395,0.077,0.279,-1.019,-0.055,7.882,6.070,47.755
16:28:59:395,0.077,0.278,-0.741,-0.073,3.784,7.665,43.093
16:28:59:446,0.127,0.313,-0.684,-0.059,1.392,8.914,38.572
16:28:59:447,0.128,0.360,-0.416,-0.073,-1.122,10.441,29.727
16:28:59:471,0.152,0.329,-0.126,-0.070,-2.212,10.987,22.620
16:28:59:528,0.210,0.219,0.245,-0.054,-4.165,11.632,10.458
16:28:59:528,0.210,-0.637,1.354,0.181,-7.270,12.785,-2.587
16:28:59:577,0.259,-3.602,1.830,1.679,-9.519,14.064,-11.248
16:28:59:578,0.260,-3.010,-0.640,0.866,-11.942,18.294,-20.402
16:28:59:602,0.284,-2.874,-0.256,1.504,-12.731,20.689,-22.766
16:28:59:628,0.310,-0.088,0.790,-0.222,-11.623,21.793,-19.783
16:28:59:654,0.335,-0.567,0.064,-0.437,-12.268,20.601,-16.237
16:28:59:739,0.421,-0.442,-0.315,0.137,-12.349,20.686,-13.469
16:28:59:739,0.421,-0.176,-0.119,0.129,-12.588,19.834,-9.933
16:28:59:739,0.421,-0.028,0.116,-0.015,-12.846,18.779,-8.130
16:28:59:76,0.442,0.044,0.012,-0.189,-12.965,17.380,-5.754
16:28:59:84,0.522,0.140,0.015,-0.131,-12.663,15.982,-3.081
16:28:59:87,0.552,0.161,0.028,-0.077,-12.159,15.151,-0.871
16:28:59:871,0.552,-0.006,0.020,-0.011,-11.192,14.667,2.705
16:28:59:871,0.552,-0.046,0.029,-0.043,-10.493,14.511,5.057
16:28:59:89,0.572,-0.011,0.096,-0.086,-9.448,13.986,8.433
16:28:59:916,0.598,0.076,0.306,0.203,-8.360,13.273,11.422
16:28:59:999,0.681,0.237,0.278,0.143,-7.467,12.522,13.272
16:28:59:999,0.681,0.378,0.295,-0.143,-5.886,11.610,16.191
16:29:00:052,0.734,0.736,0.324,-0.304,-4.650,11.155,18.516
16:29:00:053,0.735,0.868,0.309,-0.431,-2.049,10.419,23.067
16:29:00:054,0.736,1.574,0.276,-0.910,0.459,9.546,27.010
16:29:00:073,0.755,1.519,0.648,-0.858,5.461,7.835,33.922
16:29:00:099,0.781,1.195,-0.102,-0.950,9.349,8.325,41.946
16:29:00:184,0.865,0.846,-0.269,-0.435,12.322,8.552,45.560
16:29:00:185,0.866,-0.327,-0.103,-0.095,15.851,10.568,49.200
16:29:00:186,0.867,0.351,-1.041,-0.251,16.200,11.353,49.231
16:29:00:207,0.888,0.137,-0.896,-0.185,14.121,13.507,46.374
16:29:00:26,0.942,-0.009,-0.835,-0.268,10.822,15.853,40.808
16:29:00:261,0.943,0.018,-0.758,-0.326,8.496,17.682,35.824
16:29:00:283,0.965,0.135,-0.641,-0.372,5.696,20.289,26.644
16:29:00:311,0.993,-0.057,-0.128,-0.387,4.060,22.144,19.607
16:29:00:335,1.017,-0.187,0.158,-0.293,1.748,24.655,8.023
16:29:00:362,1.044,-0.910,1.132,-0.211,-0.244,26.567,0.173
16:29:00:39,1.072,-1.363,1.028,0.467,-3.655,31.319,-10.411
16:29:00:415,1.097,-1.604,0.599,1.278,-6.265,36.965,-19.107
16:29:00:443,1.125,-1.768,-0.253,1.207,-7.427,40.649,-22.739
16:29:00:496,1.178,-1.084,-0.369,1.386,-7.242,45.949,-23.377
16:29:00:497,1.179,-1.238,-0.196,1.393,-5.969,49.935,-21.018
16:29:00:549,1.231,-1.031,0.592,2.285,-3.983,53.852,-15.762
16:29:00:549,1.231,-0.111,0.046,-0.222,-4.887,53.399,-9.642
16:29:00:572,1.253,-0.691,-0.344,0.597,-5.590,54.670,-6.187
16:29:00:599,1.280,-0.056,0.139,0.431,-5.347,54.109,-2.477
16:29:00:682,1.364,0.083,0.096,0.027,-5.421,52.750,-0.808
16:29:00:683,1.365,0.016,0.106,0.049,-5.552,52.046,1.017
16:29:00:684,1.366,-0.004,-0.036,-0.037,-5.512,51.332,2.304
16:29:00:703,1.385,0.082,-0.063,-0.119,-5.306,50.225,3.214
16:29:00:729,1.411,-0.175,0.018,-0.135,-4.984,49.424,5.081
16:29:00:756,1.437,-0.043,0.198,-0.036,-4.646,49.106,6.478
16:29:00:841,1.523,0.075,0.206,-0.002,-3.889,48.333,8.521
16:29:00:842,1.524,0.179,0.277,-0.223,-2.647,47.285,10.575
16:29:00:842,1.524,0.337,0.325,-0.480,-1.527,46.450,12.117
16:29:00:861,1.543,0.574,0.325,-0.689,0.658,45.954,15.417
16:29:00:887,1.569,0.765,0.275,-0.873,2.509,46.234,18.627
16:29:00:943,1.624,0.779,0.215,-1.684,6.285,46.815,24.989
16:29:00:943,1.625,0.541,0.643,-1.938,9.438,47.088,29.931
16:29:00:966,1.647,0.137,-0.096,-1.565,12.578,50.044,38.715
16:29:00:994,1.676,-0.146,-0.411,-1.035,15.035,53.387,45.193
16:29:01:018,1.700,-0.340,-0.147,-0.005,16.148,55.191,48.025
16:29:01:1,1.782,0.024,-1.211,-0.481,17.941,57.753,47.428
16:29:01:101,1.783,-0.267,-1.082,0.017,18.131,59.424,44.398
16:29:01:127,1.809,-0.384,-1.055,-0.222,17.206,62.718,38.234
16:29:01:127,1.809,-0.605,-0.961,-0.425,14.590,66.311,29.720
16:29:01:178,1.860,-0.677,-0.512,-0.596,12.278,68.557,23.331
16:29:01:179,1.861,-0.750,0.086,-0.641,8.342,71.882,13.108
16:29:01:203,1.885,-0.960,1.319,-0.325,5.094,75.058,6.171
16:29:01:259,1.941,-1.380,0.865,1.219,1.139,81.346,-4.001
16:29:01:259,1.941,-0.856,1.050,1.724,-2.658,84.240,-13.733
16:29:01:28,1.962,0.292,0.072,2.467,-5.351,85.848,-18.492
16:29:01:396,2.078,1.132,-0.454,2.668,-6.013,90.437,-20.600
