Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:37:57:745,0.000,-0.025,0.020,-0.012,92.989,-115.382,120.742
10:37:57:802,0.057,-0.027,0.023,-0.015,92.978,-114.509,121.672
10:37:57:803,0.058,-0.034,0.016,-0.025,92.910,-113.804,122.476
10:37:57:804,0.059,-0.021,0.019,-0.015,92.802,-114.400,121.915
10:37:57:822,0.077,-0.018,0.010,-0.014,92.709,-115.320,120.980
10:37:57:928,0.184,-0.014,0.029,-0.011,92.613,-115.909,120.381
10:37:57:964,0.219,-0.016,0.019,-0.009,92.574,-115.697,120.607
10:37:57:964,0.219,-0.024,0.031,-0.019,92.553,-114.493,121.837
10:37:57:965,0.220,-0.015,0.032,-0.014,92.572,-112.670,123.649
10:37:57:966,0.221,-0.010,0.031,-0.018,92.591,-111.566,124.737
10:37:57:981,0.236,-0.008,0.023,-0.008,92.624,-109.943,126.336
10:37:58:035,0.290,-0.011,0.032,-0.008,92.618,-109.418,126.845
10:37:58:036,0.291,-0.014,0.021,-0.028,92.600,-108.562,127.617
10:37:58:06,0.315,-0.024,0.015,-0.011,92.541,-108.008,127.969
10:37:58:088,0.343,-0.015,0.018,-0.001,92.466,-108.975,126.889
10:37:58:089,0.344,-0.043,-0.037,-0.014,92.258,-112.337,123.467
10:37:58:137,0.392,-0.003,0.042,-0.021,92.135,-113.867,121.893
10:37:58:193,0.448,-0.017,0.051,-0.021,92.040,-115.318,120.307
10:37:58:194,0.449,0.007,0.041,-0.004,92.026,-115.348,120.211
10:37:58:22,0.475,-0.003,0.019,-0.008,91.985,-115.340,120.231
10:37:58:221,0.476,-0.013,0.028,0.004,91.972,-113.997,121.579
10:37:58:273,0.528,-0.023,0.030,-0.013,91.968,-112.433,123.133
10:37:58:273,0.528,-0.013,0.033,-0.012,91.932,-111.083,124.409
10:37:58:326,0.581,-0.017,0.031,-0.010,91.898,-111.051,124.387
10:37:58:326,0.581,-0.013,0.029,-0.006,91.827,-112.137,123.204
10:37:58:348,0.603,-0.012,0.008,-0.007,91.747,-113.133,122.103
10:37:58:374,0.629,-0.015,0.020,-0.005,91.672,-114.030,121.131
10:37:58:427,0.682,-0.005,0.033,-0.008,91.539,-114.583,120.482
10:37:58:455,0.710,-0.004,0.045,-0.004,91.408,-115.448,119.554
10:37:58:482,0.737,-0.014,0.020,-0.014,91.203,-116.575,118.358
10:37:58:482,0.737,-0.027,0.017,-0.019,90.998,-118.957,115.877
