Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:37:57:759,0.000,-0.006,-0.010,0.002,-14.738,1.978,1.213
10:37:57:76,0.001,-0.008,-0.007,0.003,-14.738,1.978,1.213
10:37:57:783,0.024,-0.008,-0.002,0.003,-14.739,1.974,1.208
10:37:57:838,0.079,-0.005,-0.008,-0.001,-14.740,1.962,1.185
10:37:57:838,0.079,-0.001,-0.006,0.005,-14.741,1.939,1.173
10:37:57:89,0.131,-0.009,-0.004,0.003,-14.741,1.939,1.173
10:37:57:891,0.132,-0.005,-0.008,0.008,-14.737,1.928,1.174
10:37:57:914,0.155,0.000,-0.007,0.000,-14.736,1.898,1.178
10:37:57:94,0.181,0.000,-0.010,0.005,-14.735,1.872,1.186
10:37:57:966,0.207,-0.007,-0.001,0.005,-14.736,1.888,1.179
10:37:57:993,0.234,-0.008,-0.006,0.007,-14.736,1.908,1.177
10:37:58:048,0.289,-0.008,-0.006,0.006,-14.737,1.924,1.170
10:37:58:048,0.290,-0.006,-0.002,-0.003,-14.736,1.927,1.184
10:37:58:071,0.312,-0.007,-0.009,0.006,-14.739,1.925,1.205
10:37:58:098,0.339,-0.002,0.001,0.000,-14.737,1.928,1.219
10:37:58:125,0.367,-0.005,-0.006,0.001,-14.735,1.924,1.250
10:37:58:15,0.391,-0.005,-0.004,-0.002,-14.738,1.928,1.289
10:37:58:176,0.418,-0.009,-0.006,0.005,-14.740,1.925,1.320
10:37:58:202,0.443,-0.007,-0.002,0.000,-14.737,1.925,1.355
10:37:58:229,0.470,-0.003,-0.006,0.003,-14.741,1.926,1.380
10:37:58:255,0.496,-0.002,-0.002,-0.001,-14.738,1.931,1.419
10:37:58:281,0.522,-0.014,-0.004,0.005,-14.740,1.973,1.449
10:37:58:307,0.549,-0.012,-0.002,-0.002,-14.739,1.984,1.472
10:37:58:334,0.575,-0.003,-0.004,0.006,-14.741,1.987,1.497
10:37:58:361,0.602,-0.006,-0.002,0.003,-14.740,1.984,1.517
10:37:58:386,0.628,-0.011,0.003,0.006,-14.740,1.984,1.517
10:37:58:413,0.654,-0.015,-0.014,0.006,-14.740,1.984,1.517
10:37:58:44,0.681,-0.010,-0.004,0.005,-14.739,1.931,1.534
10:37:58:465,0.706,0.001,-0.007,-0.003,-14.737,1.849,1.555
10:37:58:492,0.733,-0.003,-0.006,0.001,-14.741,1.833,1.562
10:37:58:517,0.759,-0.013,-0.007,0.005,-14.716,1.844,1.559
10:37:58:544,0.785,-0.009,-0.009,0.006,-14.697,1.855,1.555
10:37:58:57,0.811,-0.005,-0.005,0.002,-14.672,1.856,1.553
10:37:58:596,0.837,-0.004,-0.006,0.006,-14.647,1.857,1.551
10:37:58:622,0.864,-0.006,-0.007,0.004,-14.637,1.857,1.550
10:37:58:65,0.891,-0.007,-0.007,0.007,-14.637,1.857,1.550
10:37:58:675,0.916,-0.005,-0.005,0.007,-14.637,1.857,1.550
10:37:58:701,0.942,-0.002,-0.007,0.001,-14.636,1.841,1.557
10:37:58:728,0.969,-0.004,0.001,0.001,-14.636,1.841,1.557
10:37:58:753,0.995,-0.006,-0.003,0.006,-14.637,1.880,1.562
10:37:58:781,1.022,-0.003,-0.007,0.011,-14.641,1.930,1.566
10:37:58:806,1.048,-0.006,-0.006,0.008,-14.641,1.953,1.578
10:37:58:832,1.073,-0.009,-0.002,0.007,-14.644,1.977,1.590
10:37:58:888,1.129,-0.002,-0.004,-0.004,-14.644,1.977,1.590
10:37:58:888,1.129,-0.002,-0.007,0.004,-14.640,1.966,1.591
10:37:58:912,1.153,-0.014,-0.005,-0.001,-14.645,1.987,1.589
10:37:58:937,1.179,-0.011,-0.009,0.008,-14.645,1.993,1.583
10:37:58:964,1.205,-0.012,-0.002,0.000,-14.645,1.987,1.589
10:37:59:019,1.260,-0.006,-0.009,0.005,-14.640,1.966,1.591
10:37:59:02,1.261,-0.007,-0.005,-0.004,-14.640,1.966,1.591
10:37:59:042,1.284,-0.008,-0.009,0.005,-14.640,1.966,1.591
10:37:59:069,1.310,-0.013,-0.004,-0.002,-14.640,1.966,1.591
10:37:59:095,1.336,-0.005,-0.002,0.008,-14.640,1.962,1.587
10:37:59:151,1.392,-0.012,-0.009,0.002,-14.640,1.958,1.582
10:37:59:151,1.392,-0.003,-0.005,0.005,-14.640,1.958,1.582
10:37:59:174,1.415,-0.007,-0.005,0.004,-14.640,1.958,1.582
10:37:59:2,1.441,-0.012,-0.005,0.008,-14.640,1.947,1.584
10:37:59:255,1.496,0.000,-0.005,0.000,-14.639,1.911,1.593
10:37:59:256,1.497,-0.005,-0.004,0.002,-14.639,1.911,1.593
10:37:59:279,1.520,-0.007,-0.007,-0.004,-14.639,1.922,1.592
10:37:59:305,1.546,-0.007,-0.008,0.007,-14.640,1.942,1.589
10:37:59:333,1.574,-0.010,-0.006,0.002,-14.639,1.961,1.597
10:37:59:358,1.599,-0.009,-0.003,0.000,-14.639,1.961,1.597
10:37:59:384,1.625,-0.009,-0.003,0.003,-14.639,1.961,1.597
10:37:59:41,1.652,-0.010,-0.004,0.004,-14.639,1.961,1.597
10:37:59:466,1.707,-0.006,-0.006,0.003,-14.640,1.956,1.592
10:37:59:466,1.707,-0.008,-0.005,0.001,-14.639,1.951,1.598
10:37:59:489,1.730,-0.013,-0.004,0.000,-14.639,1.951,1.598
10:37:59:515,1.756,-0.007,-0.006,0.003,-14.639,1.940,1.599
10:37:59:541,1.782,-0.011,-0.005,0.005,-14.639,1.930,1.601
10:37:59:568,1.809,-0.008,-0.005,-0.003,-14.638,1.915,1.608
