Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:43:46:651,0.000,-0.005,0.003,-0.005,-13.650,-51.632,-7.269
10:43:46:678,0.027,-0.004,0.001,0.004,-13.669,-51.455,-7.241
10:43:46:732,0.081,-0.006,0.002,-0.010,-13.675,-51.309,-7.212
10:43:46:733,0.082,-0.007,-0.003,-0.013,-13.665,-51.251,-7.194
10:43:46:755,0.105,-0.006,0.000,0.004,-13.658,-51.267,-7.179
10:43:46:782,0.132,0.011,0.003,-0.009,-13.651,-51.331,-7.171
10:43:46:869,0.218,-0.004,0.005,0.001,-13.617,-51.469,-7.169
10:43:46:87,0.219,0.017,0.004,0.006,-13.556,-51.661,-7.148
10:43:46:871,0.220,0.011,0.002,0.015,-13.517,-51.762,-7.124
10:43:46:872,0.221,0.012,-0.001,0.019,-13.452,-51.822,-7.082
10:43:46:887,0.236,0.004,-0.004,0.015,-13.421,-51.772,-7.035
10:43:46:913,0.262,0.005,0.001,0.002,-13.377,-51.590,-6.971
10:43:46:939,0.289,-0.002,0.002,0.011,-13.360,-51.443,-6.918
10:43:46:995,0.344,-0.002,0.000,0.001,-13.324,-51.172,-6.836
10:43:46:996,0.345,-0.010,-0.001,-0.001,-13.300,-50.905,-6.763
10:43:47:107,0.456,0.002,0.000,-0.010,-13.282,-50.764,-6.717
10:43:47:107,0.456,-0.008,0.001,-0.004,-13.254,-50.644,-6.646
10:43:47:107,0.457,-0.006,0.001,-0.010,-13.237,-50.630,-6.605
10:43:47:108,0.457,-0.011,-0.002,0.001,-13.210,-50.685,-6.551
10:43:47:153,0.502,-0.001,-0.001,0.008,-13.201,-50.778,-6.502
10:43:47:153,0.502,-0.002,-0.005,0.014,-13.196,-50.810,-6.474
10:43:47:175,0.525,0.000,0.001,0.001,-13.198,-50.819,-6.433
10:43:47:231,0.580,0.002,0.001,0.003,-13.197,-50.818,-6.421
10:43:47:232,0.581,0.004,0.001,0.002,-13.197,-50.820,-6.388
10:43:47:254,0.604,-0.005,-0.001,0.004,-13.198,-50.808,-6.360
10:43:47:281,0.631,0.000,0.000,-0.002,-13.195,-50.803,-6.345
10:43:47:334,0.684,-0.002,-0.003,0.007,-13.171,-50.812,-6.317
10:43:47:362,0.712,-0.005,0.000,0.004,-13.157,-50.812,-6.301
10:43:47:363,0.712,-0.001,0.001,0.003,-13.148,-50.812,-6.305
10:43:47:414,0.763,-0.002,-0.001,0.010,-13.146,-50.808,-6.301
10:43:47:471,0.820,-0.010,0.000,0.008,-13.140,-50.784,-6.306
10:43:47:471,0.821,-0.004,-0.002,0.004,-13.139,-50.752,-6.310
10:43:47:471,0.821,-0.005,0.000,0.004,-13.135,-50.735,-6.307
10:43:47:49,0.840,-0.003,0.001,0.001,-13.129,-50.701,-6.313
10:43:47:517,0.867,0.002,0.001,-0.003,-13.133,-50.702,-6.300
10:43:47:543,0.892,-0.003,0.001,0.001,-13.127,-50.719,-6.295
10:43:47:598,0.947,0.001,0.000,0.000,-13.112,-50.754,-6.289
10:43:47:599,0.948,-0.007,-0.002,0.003,-13.096,-50.789,-6.282
10:43:47:622,0.971,-0.001,0.000,0.002,-13.079,-50.861,-6.267
10:43:47:735,1.085,-0.005,0.001,0.000,-13.074,-50.900,-6.260
10:43:47:736,1.085,0.004,0.001,0.003,-13.069,-50.967,-6.257
10:43:47:737,1.086,-0.002,-0.001,0.003,-13.068,-50.996,-6.260
10:43:47:738,1.087,-0.004,-0.001,0.002,-13.073,-50.992,-6.292
10:43:47:781,1.130,-0.005,0.001,0.002,-13.071,-50.993,-6.343
10:43:47:835,1.185,0.002,0.004,-0.002,-13.074,-50.994,-6.369
10:43:47:836,1.186,-0.010,-0.001,0.004,-13.071,-51.014,-6.414
10:43:47:891,1.240,-0.001,0.002,0.003,-13.083,-51.057,-6.438
10:43:47:891,1.241,-0.001,0.003,0.004,-13.089,-51.126,-6.457
10:43:47:892,1.242,-0.005,0.002,-0.004,-13.086,-51.145,-6.490
10:43:47:911,1.260,-0.008,-0.001,-0.005,-13.084,-51.167,-6.513
10:43:47:966,1.315,-0.002,0.008,0.009,-13.071,-51.251,-6.545
10:43:47:967,1.316,-0.005,0.014,0.009,-13.056,-51.297,-6.560
10:43:48:019,1.369,0.002,-0.006,-0.005,-13.014,-51.339,-6.588
10:43:48:02,1.369,-0.006,0.001,0.004,-12.963,-51.382,-6.586
10:43:48:072,1.421,0.003,0.003,0.008,-12.884,-51.469,-6.566
10:43:48:073,1.422,-0.005,-0.005,0.020,-12.798,-51.486,-6.556
10:43:48:123,1.473,-0.011,-0.001,0.003,-12.748,-51.448,-6.544
10:43:48:124,1.473,-0.014,-0.002,0.003,-12.703,-51.371,-6.538
10:43:48:149,1.498,-0.014,-0.003,0.000,-12.672,-51.341,-6.550
10:43:48:202,1.551,-0.007,-0.001,0.003,-12.653,-51.335,-6.588
10:43:48:203,1.552,-0.010,-0.002,0.007,-12.639,-51.357,-6.643
10:43:48:227,1.576,-0.008,-0.003,0.005,-12.641,-51.374,-6.686
10:43:48:252,1.601,-0.001,0.003,0.008,-12.643,-51.390,-6.762
10:43:48:28,1.629,0.009,0.004,0.006,-12.650,-51.398,-6.815
10:43:48:333,1.683,0.001,0.004,0.006,-12.646,-51.395,-6.862
10:43:48:334,1.684,0.006,0.008,-0.002,-12.618,-51.401,-6.881
10:43:48:442,1.792,-0.004,0.005,0.010,-12.589,-51.406,-6.878
10:43:48:443,1.792,0.005,-0.001,0.013,-12.543,-51.426,-6.859
10:43:48:444,1.793,-0.003,0.004,0.018,-12.519,-51.415,-6.827
10:43:48:465,1.815,0.002,-0.001,0.004,-12.486,-51.329,-6.782
10:43:48:465,1.815,-0.013,-0.004,0.000,-12.470,-51.224,-6.731
10:43:48:515,1.865,-0.005,0.001,-0.005,-12.465,-51.158,-6.704
10:43:48:573,1.922,-0.011,-0.001,-0.001,-12.457,-51.094,-6.680
10:43:48:573,1.923,-0.001,0.003,0.000,-12.450,-51.063,-6.663
10:43:48:574,1.924,-0.004,0.000,0.008,-12.446,-51.024,-6.674
10:43:48:621,1.970,-0.002,-0.002,0.002,-12.442,-50.994,-6.684
10:43:48:733,2.083,-0.003,0.001,0.010,-12.426,-51.000,-6.663
10:43:48:734,2.084,0.000,0.003,0.007,-12.396,-51.016,-6.632
10:43:48:735,2.085,-0.007,0.000,0.007,-12.370,-51.011,-6.605
10:43:48:736,2.085,-0.010,-0.001,0.000,-12.333,-51.003,-6.578
10:43:48:754,2.103,-0.007,0.002,0.006,-12.296,-51.032,-6.554
10:43:48:755,2.104,-0.008,0.000,0.005,-12.277,-51.050,-6.545
10:43:48:805,2.155,-0.012,-0.005,0.010,-12.272,-51.080,-6.540
10:43:48:806,2.156,-0.009,-0.002,0.007,-12.272,-51.080,-6.540
10:43:48:83,2.179,-0.010,-0.003,0.011,-12.272,-51.080,-6.540
10:43:48:856,2.205,-0.014,-0.008,0.024,-12.277,-51.100,-6.535
10:43:48:882,2.232,-0.008,-0.008,0.023,-12.267,-51.080,-6.520
10:43:48:937,2.286,-0.007,-0.004,0.000,-12.291,-50.987,-6.499
10:43:48:938,2.287,-0.007,-0.008,0.010,-12.309,-50.909,-6.508
10:43:48:988,2.337,0.006,0.015,-0.007,-12.315,-50.592,-6.575
10:43:49:045,2.394,-0.005,0.005,-0.014,-12.265,-50.234,-6.662
10:43:49:046,2.395,0.004,0.004,-0.013,-12.069,-49.730,-6.822
10:43:49:046,2.396,0.037,0.035,0.004,-11.807,-49.560,-6.744
10:43:49:065,2.415,0.055,0.020,-0.019,-11.578,-49.437,-6.598
10:43:49:092,2.441,-0.002,-0.005,-0.013,-11.117,-49.302,-6.327
10:43:49:119,2.468,-0.005,0.021,0.000,-10.802,-49.306,-6.077
10:43:49:205,2.555,-0.001,-0.003,-0.010,-10.318,-49.377,-5.681
10:43:49:206,2.555,-0.011,0.005,0.004,-9.836,-49.465,-5.262
10:43:49:31,2.660,0.002,0.015,0.012,-8.767,-49.816,-4.314
