"","stX","stY","angle","disALL","travelDIS","travelANG","Dur","meanCur","meanCur2","sdCur","sdCur2","S","endX","endY","mark","noperson","noslide"
"32",199,178,-3.49844456502218,114.713774238319,114.754074228849,-11.9995227658248,117,-0.0897177524556598,-0.00268458075685732,0.0653856491605093,0.00197966021592053,0.99964881429439,313.5,171,2,1,32
"38",183,208,-12.9527645133755,102.610915598683,104.181359856703,-62.4037699441734,107,-1.06156183550326,-0.148278658034724,1.6823791270507,0.30791140776563,0.98492586139996,283,185,2,1,38
"39",170,157,2.3532968661083,146.123235660863,146.207215410107,11.113763006267,150,0.0725572913669237,0.0023935729816857,0.0787009903213139,0.00280123215540736,0.999425611458306,316,163,2,1,39
"43",204,137,0.454718861693143,126.003968191482,127.473903578428,-9.43878689221505,192,-0.170999732292448,-0.0157254120558906,0.750993803626921,0.0580693451169889,0.988468734810164,330,138,2,1,43
"44",170,190,-6.15747233955365,121.199216169083,129.940916566646,45.5786761057715,318,2.96604132722856,1.55198315468908,10.9390233334674,5.42941217651005,0.93272557537271,290.5,177,2,1,44
"54",156,198,-8.04324588837182,193.191706824862,193.25936184847,-23.6482101484397,118,-0.136055705335887,-0.00258931969484696,0.0649751506941563,0.00197185011581607,0.999649926280617,347.29123,170.96852,2,2,7
"55",124,154,1.45389546510888,197.063441561341,197.066948517626,4.22273449991885,88,0.0210426908719809,0.000319790259935224,0.00385039405479529,1.93015177891991e-05,0.999982204239161,321,159,2,2,8
"59",166,175,-7.15103622881745,136.562256864772,137.139883922037,-20.6190361589567,104,-0.14581939518791,-0.00311953814874009,0.153608396189755,0.00351314847205686,0.995788044726704,301.5,158,2,2,12
"64",212,193,2.541043800841,93.5812767357472,93.6428447428689,5.31661607020613,73,0.0594675121922116,0.00133181284940947,0.0675949769558316,0.00154975821197317,0.99934252310157,305.48926,197.14893,2,2,17
"71",174,196,-2.61840946513348,164.171404330961,196.988989807422,-25.5463680310106,128,-0.125212775371386,0.00492086041515246,0.902082357012719,0.0452208653633415,0.833403960756672,338,188.5,2,3,6
"72",238,172,-4.51930860275067,94.5405821260823,94.7606397571153,-15.1599711637108,87,-0.181628143298682,-0.00662014493595744,0.189554718970176,0.00753028157267136,0.997677752792751,332.24664,164.55067,2,3,7
"76",217,179,-5.09211512449896,101.400197238467,102.289233273235,-4.23953661686308,74,0.404488514982071,0.112368436965512,0.869055807151761,0.197463434840062,0.991308605937114,318,170,2,3,11
"77",116,202,1.61809453273746,177.070607385867,177.094518413448,4.71763711281098,118,0.0271795831104257,0.000495751279572061,0.0199917534912884,0.000343842685351927,0.999864981548868,293,207,2,3,12
"85",151,206,-7.27500495788926,189.525723847714,189.836813438119,-33.9880542430049,116,-0.43400329170859,-0.074132985319657,0.658107489607147,0.158574321128073,0.998361278907023,339,182,2,4,4
"86",180,177,10.369199619743,119.450826702874,120.476761994002,37.1882100868207,105,0.287576923023747,0.00925317800844415,0.279937558147963,0.00900564847050246,0.991484371972253,297.5,198.5,2,4,5
"90",86,205,-10.8984450357333,265.977949729352,267.116415329791,-45.2327834355042,116,-0.18297235465626,-0.00307978325224609,0.134181563400864,0.00288203167143127,0.995737942203839,347.18073,154.71187,2,4,9
"91",106,189,-7.1250163489018,217.680959204061,219.010721409568,-37.2146197859946,117,-0.296963851064823,-0.0264902019815953,0.479556014939009,0.0579058764400323,0.993928323705119,322,162,2,4,10
"92",94,229,-7.85331330197822,234.196498692871,234.551025362093,-33.4880907306078,150,-0.191227247340033,-0.00964478812768361,0.198936949955329,0.0175050938730114,0.99848848808623,326,197,2,4,11
"94",74,208,-18.0735501333009,140.348750667214,140.767525451554,-32.4674454561161,98,-0.239837617434525,-0.00414838794169028,0.0338929660207879,0.00273162983023687,0.997025061121186,207.42381,164.45854,2,4,13
"102",206,184,1.52076966114377,113.039815994189,113.046260177937,6.97472390433509,107,0.3877014870254,0.206330985858669,0.695464086121953,0.410512435503062,0.999942995161998,319,187,2,5,4
"103",194,131,0.511555866587041,112.004464196745,112.361557983627,-1.77583064902686,126,-0.084848003618351,-0.00846435099417222,0.274684835936534,0.0192484836386886,0.99682192207647,306,132,2,5,5
"104",166,126,-1.48305457747507,154.551771261283,154.645297317648,-6.57349626106963,138,-0.0390019674576351,-0.00121301936643774,0.0731216203056501,0.00245323343045435,0.999395222111588,320.5,122,2,5,6
"106",179,154,-1.52076966114377,113.039815994189,122.254733135375,-7.31511108557222,180,0.285887339390618,0.104908187516489,1.43260839892769,0.295875996918781,0.924625272945609,292,151,2,5,8
"110",189,148,-18.5869266614859,119.21828718783,120.331536824306,-60.4881396814591,117,-0.532251197558036,-0.0334709034279899,0.168003500382273,0.0421357867293843,0.990748479859432,302,110,2,5,12
"111",206,182,-4.69868051729944,109.86924046338,110.229112862099,-15.2171213621847,97,-0.149321307262068,-0.00440605964643684,0.175723452914217,0.00536577687193369,0.996735232740475,315.5,173,2,5,13
"114",201,155,-8.68041842507129,132.517923316056,141.808728138611,-53.520677970136,137,-0.479342950435883,-0.0217352076825591,0.953953087964346,0.0396030279853587,0.934483547349255,332,135,2,5,16
"115",195,167,-8.25943797987881,125.299640861417,125.564872198891,-19.2866989829878,97,-0.273421475673211,-0.0324660961110651,0.259252559876057,0.052692733976506,0.997887694760253,319,149,2,5,17
"116",179,138,7.45429881274847,161.868001779228,163.227954919606,21.7384703804668,105,0.0983962134879126,0.00180116474223192,0.151743384073969,0.00306280394976513,0.991668380939724,339.5,159,2,5,18
"139",185,236,-11.1768482923503,116.221406303419,117.239616393221,-42.2268907876907,88,-0.512522404720177,-0.0203728613860249,0.588033028915502,0.028432598720623,0.99131513628988,299.0171,213.47188,2,7,4
"140",153,209,-2.16414766331553,176.423335423198,177.847911640283,-14.3867268100645,137,-0.104948530884034,-0.00376996958420571,0.243231471135992,0.00758691252371892,0.991989918779776,329.2975,202.33781,2,7,5
"144",187,261,1.45635863433969,118.038129432824,118.27777876675,-2.1846077266836,106,-0.891657190920038,-0.495099388055419,1.86375217841798,0.992169781056335,0.997973843130758,305,264,2,7,9
"145",118,205,13.2664808465837,126.372465355393,126.723740639159,50.2658175738856,105,0.530393315905892,0.0386522550840423,0.27539824106753,0.0497765640874298,0.997228023083958,241,234,2,7,10
"149",174,223,-10.9294880021804,147.6787053031,149.920668514738,-57.5632397658731,149,-0.262175251216689,0.00323668371382385,0.822172716967925,0.067945577674131,0.985045669594138,319,195,2,7,14
"150",131,199,0.400792728894482,161.566052872003,162.236261423817,-4.05666975006843,115,-0.0619836211265144,-0.0031712686258673,0.229458380173145,0.00902903533958566,0.995868934935186,292.5621,200.13017,2,7,15
"160",65,207,-9.98424992931996,279.73648314083,281.175489692384,-44.3892543127857,107,-0.158550710421154,-0.00310352987718759,0.203574661481699,0.00620549279751531,0.994882176418975,340.5,158.5,2,8,7
"161",97,188,-2.92320293197818,235.306183514161,235.511727253999,-7.74229600781127,148,0.0955429188858625,0.0279859952335229,0.380645856438163,0.0778825163397244,0.999127246263976,332,176,2,8,8
"169",106,222,-3.91236610402957,230.901468344096,234.397480572365,-26.3094336923282,138,-0.176956322267907,-0.00470640440562143,0.35453971075653,0.00944396595835613,0.985085111752341,336.36337,206.24545,2,8,16
"176",122,155,13.4045625629038,219.993181712525,219.993181712525,13.4045625629038,128,0.0609317182403415,0.000276970939581045,0,0,1,336,206,2,8,23
"177",146,165,5.54756524082584,198.027935998934,205.010412614364,6.85471954020137,139,-0.0196247278485517,-0.00123705546494646,0.340945312748221,0.00606940373612873,0.965940868434987,343.10043,184.14377,2,8,24
"184",166,212,-1.90386781951633,180.599695459322,180.621957727174,-5.4077077102116,107,-0.0296056226765214,-0.000505934554568395,0.0202909388911162,0.000400178786754917,0.999876746614133,346.5,206,2,9,5
"185",158,193,0.99785148545648,172.266144351119,172.291071139419,3.87531971039797,116,0.0221777075479501,0.000514226240835752,0.0298346681728964,0.000744212185352395,0.99985532164763,330.24002,196,2,9,6
"189",218,218,0.859372243644681,100.011249367259,100.103125761777,3.70256260058121,87,0.0481616942199632,0.0017867335546876,0.0868845301275246,0.00267003822760366,0.999082182561046,318,219.5,2,9,10
"190",198,173,-4.71760250456169,103.350133042972,103.631616811858,-13.0382479384631,105,-0.117231997180165,-0.00319372131053431,0.156872342519255,0.00452080680292166,0.997283804136752,301,164.5,2,9,11
"193",186,228,-1.67239436108927,137.058381721075,137.058381721075,-1.67239436108927,138,-0.0122020582768351,-8.90281799887818e-05,0,0,1,323,224,2,9,14
"195",165,197,-4.18196044906068,182.41217482218,183.024012931731,-14.7995738526326,106,-0.0975650126847209,-0.00195789343269033,0.126555740359621,0.00261409041867567,0.996657061006636,346.9265,183.69774,2,9,16
"200",147,173,13.5869338711007,68.3309593141476,68.3309593141476,13.5869338711007,85,0.198840086652897,0.00290995602357551,0,0,1,213.41869,189.05234,2,10,3
"201",101,166,0.388440011480049,147.503389791557,147.632961609897,1.54713829001736,108,0.0155968053198849,0.000486057764201961,0.0642954944708567,0.00153454400307973,0.9991223381491,248.5,167,2,10,4
"205",133,149,-11.4317269311026,182.253971995052,182.414194449278,-32.8649194884532,120,-0.179053917155184,-0.00304768300614241,0.0243070898354746,0.000687934983734798,0.999121655775148,311.63834,112.87724,2,10,8
"211",170,147,-19.1710425344797,147.690554877419,150.528498495898,-65.6172448881343,160,-0.522100767036152,-0.0234087442969944,0.925692657695176,0.0556707577023286,0.981146801789458,309.5,98.5,2,10,14
"212",125,190,-2.87545368398525,219.276081686991,220.137058852961,1.26490837774997,149,0.0584920251054668,0.0025120639798656,0.139374367693679,0.00493896316419526,0.996088904019813,344,179,2,10,15
"213",122,225,-9.95897914673031,237.072246372282,237.148854427723,-41.1675679643812,121,-0.216043667315145,-0.00527556731879926,0.120127646686638,0.00457689138561314,0.999676962152629,355.5,184,2,10,16
"229",153,184,4.9697407281103,219.324531231689,219.379771327332,13.5334309903621,89,0.065081924586366,0.00112955245930991,0.0200943686447464,0.000699267166566896,0.999748198772799,371.5,203,2,11,11
"230",163,213,-9.60520415501295,131.848397790796,132.053884036571,-31.167489233111,148,-0.278634675128216,-0.00804541222028629,0.215083494885287,0.00854396794565775,0.998443921227504,293,191,2,11,12
"237",181,154,-1.93850176938699,162.593050281985,162.598383232324,-5.39462013139382,109,-0.0347525239512964,-0.000790626195407803,0.00773329848991275,0.000565717670781052,0.999967201701314,343.5,148.5,2,11,19
"238",171,180,5.36020746440952,203.389404837125,203.631865738843,12.178986021208,109,0.0518758533019952,0.000761503941600002,0.046516194963673,0.000865708117307143,0.998809317486543,373.5,199,2,11,20
"252",59,231,1.42446827356184,281.587020297456,294.711871541215,-18.4973442367743,312,-0.113554597015064,-0.00315145634060812,1.77275766174565,0.203676873312579,0.955465481674959,340.5,238,2,12,8
"259",41,205,-4.45560283332632,308.933649834394,314.246727884138,-85.2309519219247,268,-12.0714717296206,-45.8816186560868,41.0680979925392,158.874696475139,0.983092654343555,349,181,2,12,15
"260",94,184,3.01866098232915,256.355709903251,262.543639057791,113.243739394847,256,1.23140896505584,0.16267521222193,1.94932816504846,0.330108772888539,0.976430854783813,350,197.5,2,12,16
"266",57,211,-1.25539340572322,292.904806187629,306.752275556469,-70.1394015315891,427,-0.390061161812702,-0.0640415898393179,1.35846848806335,0.238309190519918,0.954857810447471,349.8345,204.58275,2,12,22
"294",126,222,-16.3447896692113,216.760236205813,226.598717835668,-111.618281642039,106,-1.16011202318763,-0.0566117606508603,1.88959163826431,0.104600863962692,0.956581918362884,334,161,2,14,10
"295",154,221,-16.9908232919862,188.215302247187,194.734490344698,-124.394663096198,116,-1.36859898601531,-0.0953194489067868,1.74437475350645,0.122989096345037,0.966522683855483,334,166,2,14,11
"296",143,149,19.1954676000529,142.947542826031,143.246900379944,98.8282746440418,138,2.26749444648687,0.851081662525996,3.64594748180604,1.85325589324369,0.997910198732963,278,196,2,14,12
"303",121,164,13.7003986653715,206.88644228175,208.388968114887,70.7051655204382,149,0.78439299438086,0.0497460722560196,0.811042684979971,0.071390523032712,0.992789801462484,322,213,2,14,19
"304",160,191,4.89412274441406,164.098293714469,165.060240233224,16.6253231973776,128,0.0857710901874026,0.00176016363862946,0.180797685016261,0.00465538080921448,0.994172148802179,323.5,205,2,14,20
"316",139,152,1.48630450707332,192.241899108143,192.295221326398,6.06581199505204,140,0.0272039329077409,0.000646365029586412,0.0413558254608688,0.00116512645578128,0.999722706482836,331.17722,156.98637,2,15,7
"317",104,162,0.200980294578835,246.938169215823,247.826108219217,4.39651448617013,107,0.0434261970347321,0.00144158981522591,0.144673592430096,0.00366526202516283,0.996417088539321,350.93665,162.8662,2,15,8
"324",87,188,-5.04566055715283,261.513383978717,266.095958150741,-38.9746385038614,120,-0.274760349666296,-0.0104537606318333,0.545506074699483,0.0215134145707263,0.982778490121118,347.5,165,2,16,4
"325",108,202,-0.784824602991888,219.020546981328,220.863003047042,2.77422367328255,149,0.140863934912152,0.0112455524422631,0.412125429046228,0.0247789214917862,0.991657923507807,327,199,2,16,5
"329",144,215,-21.1913385943704,200.562334449916,201.0564170237,-98.6022988908433,181,-0.959022861510569,-0.121434346710155,1.04905637457307,0.241108678893685,0.997542567498726,331,142.5,2,16,9
"330",130,180,-4.67416371113077,239.295842003157,239.841291318745,-36.8880027748098,159,-0.244294668878399,-0.0108326989530844,0.237928941399563,0.0121394349045616,0.997725790615166,368.5,160.5,2,16,10
"336",131,198,-8.83093320441839,231.241216049389,231.707297789706,-26.0232765965753,106,-0.131207184748672,-0.00233182348785808,0.0811609161297232,0.0016413664537778,0.997988489163857,359.5,162.5,2,17,3
"337",170,184,-1.31691240579326,174.045970938715,174.316233163917,-3.60913555930586,106,-0.0189063274587222,-0.000297187533505463,0.0604657768585475,0.000964613652163047,0.998449586591586,344,180,2,17,4
"339",171,237,-17.5734230883548,210.315239580968,210.669592911047,-55.1220823096951,105,-0.333199228582233,-0.00728586010555253,0.256314373450087,0.00894649293658745,0.998317966417542,371.5,173.5,2,17,6
"340",119,155,0.924045352772706,186.02419197513,186.198945599368,1.52555204721192,105,0.0227543551810841,0.00206911693737455,0.0924048243741029,0.00532415202016212,0.999061468239382,305,158,2,17,7
"345",105,206,-5.53509099234955,243.635998982088,244.003734040682,-16.9969424764623,86,-0.0858131731535568,-0.00146884261545351,0.0975273819984381,0.0020262980705214,0.998492912167761,347.5,182.5,2,18,3
"346",94,185,-2.68700000212405,277.304886361564,278.13787579601,-12.9311090908022,97,-0.0973413473906792,-0.00362329708260804,0.213829674618935,0.00796985456575482,0.997005120456672,371,172,2,18,4
"349",119,219,-3.07627630409161,260.875928364424,260.947757850474,-5.28820587234975,86,-0.0187049801799762,-0.00014497636498377,0.00721184378984349,7.46182080569795e-06,0.999724736143963,379.5,205,2,18,7
"352",78,211,-5.18574641355773,298.722697497194,298.897576737073,-16.2182090913998,97,-0.0491743217781392,-0.000701119626992177,0.0404401120643407,0.000768446110879013,0.999414919178039,375.5,184,2,18,10
"358",79,207,-5.68885725860568,262.291822213351,265.190462560357,-29.880806004501,115,-0.132197869073682,-0.00316571836244564,0.248986258833186,0.00645801635047704,0.989069590516112,340,181,2,19,4
"359",126,128,7.95895715602771,213.052223644814,214.534679426522,62.8116745723582,169,0.359645729849275,0.0156018477975954,0.45447012649505,0.0250900891704173,0.993089901429126,337,157.5,2,19,5
"364",81,225,-11.121590004619,254.30381319125,255.000532485678,-59.2665665088941,138,-0.269113046765599,-0.00647543851562633,0.166540804882641,0.00494666204234505,0.997267773178211,330.528,175.9469,2,19,10
"365",83,208,-11.7499835717767,255.350739180446,257.676467999263,-66.4020264414233,159,-0.324986440933975,-0.0176504454272793,0.257923567500995,0.0295296635340581,0.990974228896899,333,156,2,19,11
"378",93,225,6.47745976194194,230.471256342304,233.215233077053,45.3903231913825,160,0.26505053023556,0.014323717454299,0.543903494502454,0.0349250938616967,0.988234144491573,322,251,2,20,11
"379",118,207,15.6531724257096,201.991336447878,202.724758885317,115.457788625137,147,0.754964808932332,0.0432712728181007,0.678146638547487,0.0652836927223368,0.996382176299177,312.5,261.5,2,20,12
"385",82,172,11.6457786151078,247.999651842408,248.140713332091,59.4257976972828,137,0.307769379937697,0.00910687022341396,0.148762671179422,0.00627727285834731,0.999431526218377,324.8944,222.06134,2,20,18
"389",110,192,16.1202108565919,180.080537538069,180.546478526587,104.291837453524,147,0.81304539461961,0.0512300493255079,0.877640647833498,0.0908174968684282,0.997419274015645,283,242,2,20,22
"390",141,176,23.6490197523464,167.026943934205,168.850698835973,179.610865746869,128,11.4831549293473,13.6238038270494,25.474631195892,33.2352153162824,0.989199008862024,294,243,2,20,23
"394",190,159,4.93255381344539,107.397736354098,112.168669241652,205.064464905611,225,9.44465641587287,5.11543337839685,17.7282734560117,11.4029688854353,0.957466439427253,297,168.23438,2,20,27
"413",150,197,-1.90915243299638,180.099972237644,180.099972237644,-1.90915243299638,118,-0.0106005148655838,-5.88590588542476e-05,0,0,1,330,191,2,21,10
"419",149,235,-0.98776039963981,174.025860147278,175.762239596023,-13.8568293645973,179,-0.168551320786859,-0.0225634436736224,0.435906901585453,0.0529126091630932,0.990120861837356,323,232,2,21,16
"420",119,174,3.90049374238189,220.510770711999,223.385672460412,51.2426067171845,172,8.03235443239437,23.1099645063832,20.5351728232018,61.1045976496715,0.987130321668585,339,189,2,21,17
"422",199,218,9.99545613398765,132.511320271138,132.960527783064,55.7183896869475,192,0.496055363302462,0.0234865732056368,0.374074623963687,0.0249118624242307,0.996621497226161,329.5,241,2,21,19
"423",136,205,-0.868051449745543,198.022725968511,198.548420363976,-22.7513077926109,194,-0.521226023115926,-0.161470195317833,1.2482293203708,0.460841125149059,0.997352311368175,334,202,2,21,20
"428",144,160,-10.304846468766,178.885438199983,179.474188249255,-21.8599526335715,126,-0.0671150313518909,0.000538469945281977,0.146109002757081,0.00421811814705419,0.996719583718332,320,128,2,21,25
"429",171,189,-5.05382605006437,147.573710395856,147.758017231636,-32.1789812954159,138,-0.633181985471001,-0.107836615609544,1.1208413112133,0.232731281013345,0.998752644091788,318,176,2,21,26
"438",183,84,14.1985540238632,128.423128758024,128.448451859827,56.7396695666224,138,0.444053435013183,0.0139870751691162,0.0553707430776904,0.00274530366624426,0.999802853974213,307.5,115.5,2,22,4
"439",166,113,-0.943055232471009,121.516459790433,121.797095296026,-1.86362748088199,98,-0.00565564996203512,0.000151081816327483,0.12860613774904,0.00345960339507164,0.997695876860521,287.5,111,2,22,5
"445",234,110,8.98706344206143,86.9243550176474,304.324506503762,-40.953678072553,236,-1.02989724340158,-0.244761518637447,2.22768475562553,0.577727753673156,0.285630480490314,319.85724,123.57858,2,22,11
"446",209,98,3.77228360937984,91.1975876873944,94.2899312785609,38.0485428609399,118,1.72399790275263,0.414961239991309,3.06028794409817,0.81200486019145,0.967203883286003,300,104,2,22,12
"454",117,171,-9.70150623592942,216.597553079438,216.673312286067,-39.11201922809,106,-0.213492464894864,-0.00541148173936239,0.112337178384354,0.00506624673731749,0.999650352847662,330.5,134.5,2,23,4
"455",73,173,-5.4510582337104,252.649455071473,252.834084500371,-17.608224596728,97,-0.0780376219155647,-0.00107699908285165,0.0583666561229267,0.00105072627586477,0.999269760525909,324.5069,148.99945,2,23,5
"468",106,182,3.63568583756848,249.076384482154,250.207314408967,7.4055485986038,98,0.0301368342308503,0.00024524174416476,0.0621324557412143,0.000500904200530486,0.995480028513615,354.5751,197.79446,2,24,8
"469",131,188,-4.70785224437223,170.575496481763,170.981484319231,-12.4002021317636,74,-0.102750876278531,-0.00177680641111869,0.121116889032432,0.00230360268943611,0.997625545016855,301,174,2,24,9
"474",123,205,-4.92514486964062,250.424639362823,255.858544614666,-22.4271295556424,99,-0.137530390025444,-0.00255787846658198,0.276149770833816,0.00489037046397009,0.978762072378599,372.5,183.5,2,24,14
"475",152,143,-2.04540848888723,168.107108713463,169.664519932364,-17.3648242159547,97,-0.196852178475821,-0.00375323305504104,0.532998810900633,0.0258386600803118,0.990820642880891,320,137,2,24,15
"476",129,210,-1.22408252217622,234.053412707442,235.822351312957,-10.819755217325,96,-0.0947118996230411,-0.002254232976952,0.197054248899251,0.00421584733513487,0.992498850954259,363,205,2,24,16
"483",114,169,-0.53050131667381,216.00925906081,216.039543803543,-0.455465716829569,149,0.0103852336161836,0.000781313320508774,0.0373416709747808,0.00180496554462321,0.999859818521186,330,167,2,25,3
"486",81,160,0.0508926923594076,243.62649610812,243.749596075143,-1.38990276505614,203,-0.0103615399529852,-0.000387683522023612,0.0448976785969165,0.00116521191718025,0.999494973657375,324.6264,160.2164,2,25,6
"487",88,186,0.442429658039472,259.007721892611,259.169476015249,5.55578286238881,192,0.0436500938161764,0.00169936517988534,0.0926901798576676,0.00368925680270755,0.999375875102558,347,188,2,25,7
"491",140,145,-7.20605700138327,175.38529014715,176.078080166445,-49.8529322616682,205,-0.522302681849314,-0.0480345602631242,0.61217250314152,0.0734922743091662,0.996065438590425,314,123,2,25,11
"492",139,208,-4.76919771424685,193.802381877427,193.902705295161,-19.6491678840392,159,-0.113073293622977,-0.00275465880627175,0.0605371171249065,0.00170865298978663,0.999482609499533,332.13138,191.88686,2,25,12
"500",133,171,-4.48581825956181,208.904763106239,210.102179859083,-15.4078053080647,98,-0.132318362091626,-0.00232019909344084,0.179840547185521,0.00323387750056002,0.994300788532287,341.26483,154.66107,2,26,6
"501",138,195,-2.91083782616775,177.228665852903,177.357705515287,-9.38388910015286,88,-0.115370702999899,-0.0115543508270609,0.0915899182788215,0.0172961943221681,0.999272432725665,315,186,2,26,7
"504",246,202,-2.89857679928171,79.1012010022604,248.413994708443,4.14957540024649,301,0.0529224045524115,0.00145976884910564,0.0643602346714139,0.0014727821259335,0.318424898303734,325,198,2,26,10
"505",106,195,1.47510180085697,233.077240416133,233.084888664893,1.62114591365341,118,0.00382192697428557,1.80207415924123e-05,0.00540502096143422,2.54851771640104e-05,0.99996718685281,339,201,2,26,11
"506",107,240,-7.48329690782255,238.027309357561,238.027309357561,-7.48329690782255,118,-0.0314388165291624,-0.000132080712141881,0,0,1,343,209,2,26,12
"507",121,253,-2.55109508900094,202.200395647486,202.200395647486,-2.55109508900094,99,-0.0126166671476177,-6.23968469854699e-05,0,0,1,323,244,2,26,13
"510",113,205,-3.46018322898646,215.392664684757,215.59071945237,-13.1153420416029,117,-0.0473268138506916,-0.000874782778886308,0.0634023506910146,0.00131190121248002,0.999081339084929,328,192,2,26,16
"511",81,237,-3.37337122904873,256.710186019657,258.098439717563,-33.3789487637488,126,-0.458799488021265,-0.0279705671331717,0.826892527210916,0.0536585396564673,0.994621223981729,337.26538,221.89455,2,26,17
"514",148,209,-3.51431818618023,204.678716021536,204.836525461477,-16.7869001106589,116,-0.106429104355938,-0.00285418357854598,0.0939412451412279,0.00290479037133903,0.999229583495493,352.29382,196.45361,2,26,20
"515",145,242,1.94514676141429,132.57639307207,132.577025413615,5.87568771866392,87,0.044899188234146,0.00103521634806802,0.00891651846613822,0.000292845304523141,0.99999523038367,277.5,246.5,2,26,21
"528",144,184,-11.1548395126738,196.421913398709,201.92230745238,-62.6951434629049,128,-0.519761018433465,-0.0190985050570913,0.876383218569885,0.0356240129314341,0.97275984945364,336.7111,146,2,27,11
"532",131,185,2.8891344505719,220.483709423525,224.555848638535,-11.0468207380568,108,-0.218528221918424,-0.00812306260204961,0.508008665698313,0.0156076144189527,0.981865806481108,351.20346,196.11316,2,27,15
"537",149,177,1.962257018793,233.637004774501,234.539262823943,0.0686370593786352,106,-0.0356067151744308,-0.00119478624294515,0.139459149424515,0.00288264286126617,0.996153061800491,382.5,185,2,27,20
"538",130,182,3.72203372419359,190.984317898598,191.080536603946,13.3591486353473,150,0.0651832003157582,0.00132347296414578,0.0505780032189732,0.00118783403265475,0.999496449470689,320.58148,194.39795,2,27,21
"539",132,204,0.330737442376473,188.355838118554,188.363995083564,1.20872861842173,137,0.00586286980997439,0.000113751123473136,0.0116139275500657,0.000225424909803051,0.999956695731544,320.3527,205.08727,2,27,22
"545",144,188,-13.7199794383053,177.149911642363,177.738054210418,-42.1763035227213,127,-0.247820827861836,-0.00444092197891143,0.12299239969408,0.00255692311482261,0.996690958665729,316.0952,145.98413,2,28,2
"546",182,183,-14.4118887999942,81.4999790383409,83.2955785453533,-42.8363762147338,105,-0.907187773166596,-0.0416425788382674,1.11052779878755,0.0561320512965177,0.978443039374116,260.9353,162.7154,2,28,3
"549",197,228,-3.45062097138307,112.632027248318,112.749310472272,-7.8698613175859,98,-0.0535206131651514,-0.00110256817082195,0.061425339103007,0.00117320930578383,0.998959787661109,309.42783,221.22087,2,28,6
"550",161,172,-3.53260516435832,165.625345369835,165.663253312718,-10.7056677042694,127,-0.0666037553044716,-0.00126812338485955,0.0291227558497879,0.000620217271445025,0.999771174704559,326.31064,161.79474,2,28,7
"557",78,196,-8.57523263983522,254.848974885127,258.335622796543,-50.0456215600052,171,-0.200094001151218,-0.00502086276715044,0.306589279944205,0.00819615598430158,0.986503418020046,330,158,2,29,4
"559",70,193,-4.0013250074398,271.266178447796,273.518730363529,-44.3518629295693,171,-0.359946418330387,-0.0186329338496987,0.580038656930778,0.0298670632250139,0.991764542367029,340.60495,174.07117,2,29,6
"563",112,197,1.20859243202686,237.052736748598,237.068968575237,2.87742849232261,118,0.0157371336337173,0.000182346819576342,0.0156819721387147,0.000216010069125278,0.999931531204879,349,202,2,29,10
"564",57,173,-1.24086977513079,277.064974329127,277.064974329127,-1.24086977513079,171,-0.00447862375291347,-1.61645251759368e-05,0,0,1,334,167,2,29,11
"565",97,192,-1.94974167210689,235.13613078385,235.13613078385,-1.94974167210689,180,-0.00829196970115661,-3.52645494059738e-05,0,0,1,332,184,2,29,12
